t_s,iteration,psi_imu_deg,psi_enc_deg,phi_yaw_deg,psi_dot_dps,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us,pitch_raw_deg
2.3114,116,-26.5511,-26.4600,0.3506,-3.2453,-20.00,72.70,52.70,6.5511,-15.8427,0.124796,0.145579,-0.035206,0.014423,0.000000,1428,43.8528
2.3315,117,-26.5511,-26.4600,0.3506,-3.2453,-20.00,72.70,52.70,6.5511,-15.7116,0.125088,0.145579,-0.034915,0.014423,0.000000,1428,43.8528
2.3516,118,-26.6026,-26.2800,0.3387,5.2596,-20.00,72.70,52.70,6.6026,-15.5796,0.088727,0.146724,-0.034621,-0.023376,0.000000,1441,43.9043
2.3716,119,-26.6026,-26.1000,0.3387,5.2596,-20.00,72.70,52.70,6.6026,-15.4475,0.089021,0.146724,-0.034328,-0.023376,0.000000,1441,43.9043
2.3918,120,-26.2181,-25.7400,0.3372,5.2596,-20.00,72.70,52.70,6.2181,-15.3232,0.080752,0.138179,-0.034052,-0.023376,0.000000,1444,43.5198
2.4119,121,-26.2181,-25.5600,0.3372,13.4287,-20.00,72.70,52.70,6.2181,-15.1988,0.044721,0.138179,-0.033775,-0.059683,0.000000,1458,43.5198
2.4319,122,-26.2181,-25.2000,0.3372,13.4287,-20.00,72.70,52.70,6.2181,-15.0745,0.044997,0.138179,-0.033499,-0.059683,0.000000,1458,43.5198
2.4520,123,-25.4655,-24.6600,0.3253,20.2550,-20.00,72.70,52.70,5.4655,-14.9652,-0.001823,0.121455,-0.033256,-0.090022,0.000000,1525,42.7672
2.4721,124,-25.4655,-24.3000,0.3253,20.2550,-20.00,72.70,52.70,5.4655,-14.8558,-0.001580,0.121455,-0.033013,-0.090022,0.000000,1525,42.7672
2.4921,125,-24.3796,-23.7600,0.2885,20.2550,-20.00,72.70,52.70,4.3796,-14.7683,-0.025516,0.097324,-0.032818,-0.090022,0.000000,1534,41.6813
2.5122,126,-24.3796,-23.0400,0.2885,26.5217,-20.00,72.70,52.70,4.3796,-14.6807,-0.053174,0.097324,-0.032624,-0.117874,0.000000,1544,41.6813
2.5323,127,-24.3796,-22.5000,0.2885,26.5217,-20.00,72.70,52.70,4.3796,-14.5931,-0.052979,0.097324,-0.032429,-0.117874,0.000000,1544,41.6813
2.5524,128,-22.9968,-21.7800,0.26,31.4455,-20.00,72.70,52.70,2.9968,-14.5331,-0.105458,0.066595,-0.032296,-0.139758,0.000000,1564,40.2985
2.5725,129,-22.9968,-21.2400,0.26,31.4455,-20.00,72.70,52.70,2.9968,-14.4732,-0.105325,0.066595,-0.032163,-0.139758,0.000000,1564,40.2985
2.5926,130,-21.3654,-20.5200,0.218,31.4455,-20.00,72.70,52.70,1.3654,-14.4459,-0.141518,0.030342,-0.032102,-0.139758,0.000000,1578,38.6671
2.6127,131,-21.3654,-19.8000,0.218,36.5932,-20.00,72.70,52.70,1.3654,-14.4186,-0.164336,0.030342,-0.032041,-0.162636,0.000000,1586,38.6671
2.6328,132,-21.3654,-19.0800,0.218,36.5932,-20.00,72.70,52.70,1.3654,-14.3913,-0.164275,0.030342,-0.031981,-0.162636,0.000000,1586,38.6671
2.6529,133,-19.5124,-18.0000,0.1846,40.2861,-20.00,72.70,52.70,-0.4876,-14.4010,-0.221886,-0.010835,-0.032002,-0.179049,0.000000,1608,36.8141
2.6730,134,-19.5124,-17.2800,0.1846,40.2861,-20.00,72.70,52.70,-0.4876,-14.4108,-0.221908,-0.010835,-0.032024,-0.179049,0.000000,1608,36.8141
2.6931,135,-17.4475,-16.3800,0.1498,40.2861,-20.00,72.70,52.70,-2.5525,-14.4618,-0.267909,-0.056723,-0.032137,-0.179049,0.000000,1625,34.7492
2.7131,136,-17.4475,-15.4800,0.1498,44.4266,-20.00,72.70,52.70,-2.5525,-14.5129,-0.286425,-0.056723,-0.032251,-0.197452,0.000000,1632,34.7492
2.7332,137,-17.4475,-14.5800,0.1498,44.4266,-20.00,72.70,52.70,-2.5525,-14.5639,-0.286539,-0.056723,-0.032364,-0.197452,0.000000,1632,34.7492
2.7533,138,-15.2216,-13.5000,0.1044,46.7766,-20.00,72.70,52.70,-4.7784,-14.6595,-0.346659,-0.106186,-0.032577,-0.207896,0.000000,1654,32.5233
2.7734,139,-15.2216,-12.7800,0.1044,46.7766,-20.00,72.70,52.70,-4.7784,-14.7551,-0.346871,-0.106186,-0.032789,-0.207896,0.000000,1655,32.5233
2.7935,140,-12.8787,-11.7000,0.0769,46.7766,-20.00,72.70,52.70,-7.1213,-14.8975,-0.399254,-0.158252,-0.033106,-0.207896,0.000000,1674,30.1804
2.8136,141,-12.8787,-10.6200,0.0769,49.0147,-20.00,72.70,52.70,-7.1213,-15.0399,-0.409517,-0.158252,-0.033422,-0.217843,0.000000,1678,30.1804
2.8336,142,-12.8787,-9.7200,0.0769,49.0147,-20.00,72.70,52.70,-7.1213,-15.1823,-0.409834,-0.158252,-0.033739,-0.217843,0.000000,1678,30.1804
2.8537,143,-10.4375,-8.6400,0.0182,50.9171,-20.00,72.70,52.70,-9.5625,-15.3736,-0.472962,-0.212500,-0.034164,-0.226298,0.000000,1702,27.7392
2.8738,144,-10.4375,-7.7400,0.0182,50.9171,-20.00,72.70,52.70,-9.5625,-15.5648,-0.473387,-0.212500,-0.034589,-0.226298,0.000000,1702,27.7392
2.8938,145,-7.9419,-6.6600,-0.0336,50.9171,-20.00,72.70,52.70,-12.0581,-15.8060,-0.529380,-0.267957,-0.035124,-0.226298,0.000000,1723,25.2436
2.9139,146,-7.9419,-5.7600,-0.0336,49.7981,-20.00,72.70,52.70,-12.0581,-16.0472,-0.524943,-0.267957,-0.035660,-0.221325,0.000000,1721,25.2436
2.9340,147,-7.9419,-4.6800,-0.0336,49.7981,-20.00,72.70,52.70,-12.0581,-16.2883,-0.525478,-0.267957,-0.036196,-0.221325,0.000000,1722,25.2436
2.9540,148,-5.4550,-3.6000,-0.0649,49.9100,-20.00,72.70,52.70,-14.5450,-16.2883,-0.550000,-0.323222,-0.036843,-0.221822,0.000000,1731,22.7567
2.9741,149,-5.4550,-2.7000,-0.0649,49.9100,-20.00,72.70,52.70,-14.5450,-16.2883,-0.550000,-0.323222,-0.036843,-0.221822,0.000000,1731,22.7567
2.9942,150,-3.0023,-1.6200,-0.1098,49.5743,-20.00,72.70,52.70,-16.9977,-16.2883,-0.550000,-0.377727,-0.036952,-0.220330,0.000000,1731,20.304
3.0143,151,-3.0023,-0.9000,-0.1098,49.5743,-20.00,72.70,52.70,-16.9977,-16.2883,-0.550000,-0.377727,-0.036952,-0.220330,0.000000,1731,20.304
3.0343,152,-3.0023,0.1800,-0.1098,49.5743,-20.00,72.70,52.70,-16.9977,-16.2883,-0.550000,-0.377727,-0.036952,-0.220330,0.000000,1731,20.304
3.0544,153,-0.5905,1.0800,-0.1517,47.1123,-20.00,72.70,52.70,-19.4095,-16.2883,-0.550000,-0.431323,-0.037059,-0.209388,0.000000,1731,17.8922
