t_s,iteration,psi_imu_deg,psi_enc_deg,phi_yaw_deg,psi_dot_dps,setpoint_deg,error_deg,u_norm,u_p,u_d,u_g,pwm_us,pitch_raw_deg
0.5623,29,0.8103,0.7200,-0.0353,0.5595,45.00,44.1897,0.600000,1.718486,-0.007460,1.343503,1250,14.2609
0.5824,30,0.8210,0.7200,-0.0419,0.5595,45.00,44.1790,0.600000,1.718073,-0.007460,1.343503,1250,14.2503
0.6025,31,0.8210,0.7200,-0.0419,-0.5595,45.00,44.1790,0.600000,1.718073,0.007460,1.343503,1250,14.2503
0.6226,32,0.8210,0.7200,-0.0419,-0.5595,45.00,44.1790,0.600000,1.718073,0.007460,1.343503,1250,14.2503
0.6427,33,0.7837,0.5400,-0.0474,-1.2310,45.00,44.2163,0.600000,1.719523,0.016413,1.343503,1250,14.2876
0.6627,34,0.7837,0.5400,-0.0474,-1.2310,45.00,44.2163,0.600000,1.719523,0.016413,1.343503,1250,14.2876
0.6828,35,0.7280,0.5400,-0.0521,-1.2310,45.00,44.2720,0.600000,1.721689,0.016413,1.343503,1250,14.3433
0.7029,36,0.7280,0.5400,-0.0521,-0.4476,45.00,44.2720,0.600000,1.721689,0.005968,1.343503,1250,14.3433
0.7230,37,0.7280,0.5400,-0.0521,-0.4476,45.00,44.2720,0.600000,1.721689,0.005968,1.343503,1250,14.3433
0.7431,38,0.7325,0.7200,-0.0625,2.1262,45.00,44.2675,0.600000,1.721515,-0.028349,1.343503,1250,14.3388
0.7632,39,0.7325,0.9000,-0.0625,2.1262,45.00,44.2675,0.600000,1.721515,-0.028349,1.343503,1250,14.3388
0.7832,40,1.0062,0.9000,-0.0685,2.1262,45.00,43.9938,0.600000,1.710871,-0.028349,1.343503,1250,14.0651
0.8033,41,1.0062,1.0800,-0.0685,7.9453,45.00,43.9938,0.600000,1.710871,-0.105938,1.343503,1250,14.0651
0.8234,42,1.0062,1.2600,-0.0685,7.9453,45.00,43.9938,0.600000,1.710871,-0.105938,1.343503,1250,14.0651
0.8435,43,1.4397,1.6200,-0.0792,10.6311,45.00,43.5603,0.600000,1.694011,-0.141747,1.343503,1250,13.6315
0.8636,44,1.4397,1.8000,-0.0792,10.6311,45.00,43.5603,0.600000,1.694011,-0.141747,1.343503,1250,13.6315
0.8837,45,1.9844,1.9800,-0.0950,10.6311,45.00,43.0156,0.600000,1.672830,-0.141747,1.343503,1250,13.0869
0.9037,46,1.9844,2.3400,-0.0950,12.0858,45.00,43.0156,0.600000,1.672830,-0.161144,1.343503,1250,13.0869
0.9238,47,1.9844,2.5200,-0.0950,12.0858,45.00,43.0156,0.600000,1.672830,-0.161144,1.343503,1250,13.0869
0.9439,48,2.5895,2.7000,-0.1150,12.4215,45.00,42.4105,0.600000,1.649296,-0.165621,1.343503,1250,12.4817
0.9640,49,2.5895,3.0600,-0.1150,12.4215,45.00,42.4105,0.600000,1.649296,-0.165621,1.343503,1250,12.4817
0.9840,50,3.1897,3.2400,-0.1218,12.4215,45.00,41.8103,0.600000,1.625957,-0.165621,1.343503,1250,11.8816
1.0041,51,3.1897,3.4200,-0.1218,10.7430,45.00,41.8103,0.600000,1.625957,-0.143239,1.343503,1250,11.8816
1.0242,52,3.1897,3.6000,-0.1218,10.7430,45.00,41.8103,0.600000,1.625957,-0.143239,1.343503,1250,11.8816
1.0443,53,3.6830,3.7800,-0.1397,7.7215,45.00,41.3170,0.600000,1.606772,-0.102953,1.343503,1250,11.3883
1.0644,54,3.6830,3.9600,-0.1397,7.7215,45.00,41.3170,0.600000,1.606772,-0.102953,1.343503,1250,11.3883
1.0844,55,4.0435,3.9600,-0.1466,7.7215,45.00,40.9565,0.600000,1.592754,-0.102953,1.343503,1250,11.0278
1.1045,56,4.0435,4.1400,-0.1466,5.8191,45.00,40.9565,0.600000,1.592754,-0.077588,1.343503,1250,11.0278
1.1247,57,4.0435,4.3200,-0.1466,5.8191,45.00,40.9565,0.600000,1.592754,-0.077588,1.343503,1250,11.0278
1.1448,58,4.3187,4.5000,-0.1400,7.3858,45.00,40.6813,0.600000,1.582050,-0.098477,1.343503,1250,10.7526
1.1649,59,4.3187,4.6800,-0.1400,7.3858,45.00,40.6813,0.600000,1.582050,-0.098477,1.343503,1250,10.7526
1.1850,60,4.6573,4.6800,-0.1407,7.3858,45.00,40.3427,0.600000,1.568883,-0.098477,1.343503,1250,10.4140
1.2051,61,4.6573,4.8600,-0.1407,6.9382,45.00,40.3427,0.600000,1.568883,-0.092509,1.343503,1250,10.4140
1.2252,62,4.6573,5.0400,-0.1407,6.9382,45.00,40.3427,0.600000,1.568883,-0.092509,1.343503,1250,10.4140
1.2453,63,4.9647,5.0400,-0.1471,4.9239,45.00,40.0353,0.600000,1.556929,-0.065651,1.343503,1250,10.1066
1.2654,64,4.9647,5.2200,-0.1471,4.9239,45.00,40.0353,0.600000,1.556929,-0.065651,1.343503,1250,10.1066
1.2855,65,5.1766,5.2200,-0.1532,2.4619,45.00,39.8234,0.600000,1.548689,-0.032826,1.343503,1250,9.8947
1.3056,66,5.1766,5.2200,-0.1532,2.4619,45.00,39.8234,0.600000,1.548689,-0.032826,1.343503,1250,9.8947
1.3257,67,5.1766,5.2200,-0.1532,2.4619,45.00,39.8234,0.600000,1.548689,-0.032826,1.343503,1250,9.8947
1.3458,68,5.2615,5.2200,-0.1572,-0.5595,45.00,39.7385,0.600000,1.545385,0.007460,1.343503,1250,9.8098
1.3659,69,5.2615,5.2200,-0.1572,-0.5595,45.00,39.7385,0.600000,1.545385,0.007460,1.343503,1250,9.8098
1.3859,70,5.1775,5.0400,-0.1575,-4.0286,45.00,39.8225,0.600000,1.548652,0.053715,1.343503,1250,9.8938
1.4060,71,5.1775,5.0400,-0.1575,-4.0286,45.00,39.8225,0.600000,1.548652,0.053715,1.343503,1250,9.8938
1.4261,72,5.1775,4.8600,-0.1575,-4.0286,45.00,39.8225,0.600000,1.548652,0.053715,1.343503,1250,9.8938
1.4462,73,4.9489,4.8600,-0.1644,-4.2524,45.00,40.0511,0.600000,1.557541,0.056699,1.343503,1250,10.1223
1.4663,74,4.9489,4.8600,-0.1644,-4.2524,45.00,40.0511,0.600000,1.557541,0.056699,1.343503,1250,10.1223
1.4863,75,4.7634,4.6800,-0.1646,-8.3929,45.00,40.2366,0.600000,1.564756,0.111906,1.343503,1250,10.3078
1.5064,76,4.7634,4.8600,-0.1646,-8.3929,45.00,40.2366,0.600000,1.564756,0.111906,1.343503,1250,10.3078
1.5265,77,4.7634,4.8600,-0.1646,-8.3929,45.00,40.2366,0.600000,1.564756,0.111906,1.343503,1250,10.3078
1.5466,78,4.6687,4.8600,-0.1513,0.8952,45.00,40.3313,0.600000,1.568438,-0.011937,1.343503,1250,10.4025
1.5667,79,4.6687,4.8600,-0.1513,0.8952,45.00,40.3313,0.600000,1.568438,-0.011937,1.343503,1250,10.4025
1.5870,80,4.7383,4.8600,-0.1516,2.2381,45.00,40.2617,0.600000,1.565732,-0.029842,1.343503,1250,10.3330
1.6071,81,4.7383,4.8600,-0.1516,2.2381,45.00,40.2617,0.600000,1.565732,-0.029842,1.343503,1250,10.3330
1.6272,82,4.7383,5.0400,-0.1541,2.2381,45.00,40.2617,0.600000,1.565732,-0.029842,1.343503,1250,10.2379
1.6473,83,4.8334,5.0400,-0.1541,2.1262,45.00,40.1666,0.600000,1.562035,-0.028349,1.343503,1250,10.2379
1.6675,84,4.8334,5.0400,-0.1541,2.1262,45.00,40.1666,0.600000,1.562035,-0.028349,1.343503,1250,10.2379
1.6876,85,4.9167,5.0400,-0.1535,0.8952,45.00,40.0833,0.600000,1.558795,-0.011937,1.343503,1250,10.1546
1.7077,86,4.9167,5.0400,-0.1535,0.8952,45.00,40.0833,0.600000,1.558795,-0.011937,1.343503,1250,10.1546
1.7278,87,4.9301,5.0400,-0.1553,0.8952,45.00,40.0699,0.600000,1.558274,-0.011937,1.343503,1250,10.1412
1.7490,88,4.9301,5.0400,-0.1553,-0.7833,45.00,40.0699,0.600000,1.558274,0.010445,1.343503,1250,10.1412
1.7691,89,4.9301,5.0400,-0.1553,-0.7833,45.00,40.0699,0.600000,1.558274,0.010445,1.343503,1250,10.1412
1.7892,90,4.8554,4.8600,-0.1593,-2.2381,45.00,40.1446,0.600000,1.561178,0.029842,1.343503,1250,10.2159
1.8093,91,4.8554,4.8600,-0.1593,-2.2381,45.00,40.1446,0.600000,1.561178,0.029842,1.343503,1250,10.2159
1.8294,92,4.7301,4.8600,-0.1560,-2.2381,45.00,40.2699,0.600000,1.566052,0.029842,1.343503,1250,10.3412
1.8495,93,4.7301,4.6800,-0.1560,-3.1334,45.00,40.2699,0.600000,1.566052,0.041778,1.343503,1250,10.3412
1.8696,94,4.7301,4.6800,-0.1560,-3.1334,45.00,40.2699,0.600000,1.566052,0.041778,1.343503,1250,10.3412
1.8897,95,4.5663,4.6800,-0.1575,-3.6929,45.00,40.4337,0.600000,1.572420,0.049239,1.343503,1250,10.5049
1.9098,96,4.5663,4.5000,-0.1575,-3.6929,45.00,40.4337,0.600000,1.572420,0.049239,1.343503,1250,10.5049
1.9299,97,4.4145,4.5000,-0.1472,-3.6929,45.00,40.5855,0.600000,1.578326,0.049239,1.343503,1250,10.6568
1.9500,98,4.4145,4.3200,-0.1472,-3.5810,45.00,40.5855,0.600000,1.578326,0.047746,1.343503,1250,10.6568
1.9702,99,4.4145,4.3200,-0.1472,-3.5810,45.00,40.5855,0.600000,1.578326,0.047746,1.343503,1250,10.6568
1.9942,100,4.2507,4.1400,-0.1483,-4.5881,45.00,40.7493,0.600000,1.584697,0.061175,1.343503,1250,10.8206
2.0143,101,4.2507,4.1400,-0.1483,-4.5881,45.00,40.7493,0.600000,1.584697,0.061175,1.343503,1250,10.8206
2.0344,102,4.0677,3.9600,-0.1441,-4.5881,45.00,40.9323,0.600000,1.591813,0.061175,1.343503,1250,11.0036
2.0545,103,4.0677,3.9600,-0.1441,-4.7000,45.00,40.9323,0.600000,1.591813,0.062667,1.343503,1250,11.0036
2.0747,104,4.0677,3.7800,-0.1441,-4.7000,45.00,40.9323,0.600000,1.591813,0.062667,1.343503,1250,11.0036
2.0948,105,3.8823,3.7800,-0.1404,-4.5881,45.00,41.1177,0.600000,1.599024,0.061175,1.343503,1250,11.1890
2.1149,106,3.8823,3.7800,-0.1404,-4.5881,45.00,41.1177,0.600000,1.599024,0.061175,1.343503,1250,11.1890
2.1350,107,3.6881,3.6000,-0.1252,-3.6929,45.00,41.3119,0.600000,1.606573,0.049239,1.343503,1250,11.3832
2.1551,108,3.6881,3.6000,-0.1252,-3.6929,45.00,41.3119,0.600000,1.606573,0.049239,1.343503,1250,11.3832
2.1752,109,3.6881,3.4200,-0.1252,-3.6929,45.00,41.3119,0.600000,1.606573,0.049239,1.343503,1250,11.3832
2.1953,110,3.5386,3.4200,-0.1173,-3.1334,45.00,41.4614,0.600000,1.612388,0.041778,1.343503,1250,11.5327
2.2154,111,3.5386,3.4200,-0.1173,-3.1334,45.00,41.4614,0.600000,1.612388,0.041778,1.343503,1250,11.5327
2.2355,112,3.4240,3.4200,-0.1158,-3.1334,45.00,41.5760,0.600000,1.616845,0.041778,1.343503,1250,11.6473
2.2555,113,3.4240,3.4200,-0.1158,-1.6786,45.00,41.5760,0.600000,1.616845,0.022381,1.343503,1250,11.6473
2.2756,114,3.4240,3.2400,-0.1158,-1.6786,45.00,41.5760,0.600000,1.616845,0.022381,1.343503,1250,11.6473
2.2957,115,3.3727,3.2400,-0.1197,-0.8952,45.00,41.6273,0.600000,1.618839,0.011937,1.343503,1250,11.6986
2.3158,116,3.3727,3.2400,-0.1197,-0.8952,45.00,41.6273,0.600000,1.618839,0.011937,1.343503,1250,11.6986
2.3358,117,3.3712,3.2400,-0.1250,0.2238,45.00,41.6288,0.600000,1.618897,-0.002984,1.343503,1250,11.7001
2.3559,118,3.3712,3.2400,-0.1250,0.2238,45.00,41.6288,0.600000,1.618897,-0.002984,1.343503,1250,11.7001
2.3760,119,3.3712,3.4200,-0.1250,0.2238,45.00,41.6288,0.600000,1.618897,-0.002984,1.343503,1250,11.7001
2.3961,120,3.4079,3.4200,-0.1305,0.6714,45.00,41.5921,0.600000,1.617472,-0.008952,1.343503,1250,11.6634
2.4162,121,3.4079,3.4200,-0.1305,0.6714,45.00,41.5921,0.600000,1.617472,-0.008952,1.343503,1250,11.6634
2.4362,122,3.4691,3.4200,-0.1321,0.7833,45.00,41.5309,0.600000,1.615091,-0.010445,1.343503,1250,11.6022
2.4563,123,3.4691,3.4200,-0.1321,0.7833,45.00,41.5309,0.600000,1.615091,-0.010445,1.343503,1250,11.6022
2.4764,124,3.4691,3.4200,-0.1321,0.7833,45.00,41.5309,0.600000,1.615091,-0.010445,1.343503,1250,11.5501
2.4965,125,3.5212,3.4200,-0.1415,0.5595,45.00,41.4788,0.600000,1.613065,-0.007460,1.343503,1250,11.5501
2.5166,126,3.5212,3.4200,-0.1415,0.5595,45.00,41.4788,0.600000,1.613065,-0.007460,1.343503,1250,11.5501
2.5367,127,3.5431,3.4200,-0.1430,-0.1119,45.00,41.4569,0.600000,1.612213,0.001492,1.343503,1250,11.5282
2.5567,128,3.5431,3.4200,-0.1430,-0.1119,45.00,41.4569,0.600000,1.612213,0.001492,1.343503,1250,11.5282
2.5768,129,3.5394,3.4200,-0.1421,-0.1119,45.00,41.4606,0.600000,1.612357,0.001492,1.343503,1250,11.5319
2.5969,130,3.5394,3.4200,-0.1421,-0.6714,45.00,41.4606,0.600000,1.612357,0.008952,1.343503,1250,11.5319
2.6170,131,3.5394,3.4200,-0.1421,-0.6714,45.00,41.4606,0.600000,1.612357,0.008952,1.343503,1250,11.5319
2.6371,132,3.5068,3.4200,-0.1349,-0.8952,45.00,41.4932,0.600000,1.613623,0.011937,1.343503,1250,11.5644
2.6571,133,3.5068,3.4200,-0.1349,-0.8952,45.00,41.4932,0.600000,1.613623,0.011937,1.343503,1250,11.5644
2.6772,134,3.4743,3.2400,-0.1277,-0.8952,45.00,41.5257,0.600000,1.614890,0.011937,1.343503,1250,11.5970
2.6973,135,3.4743,3.2400,-0.1277,-0.6714,45.00,41.5257,0.600000,1.614890,0.008952,1.343503,1250,11.5970
2.7174,136,3.4743,3.2400,-0.1277,-0.6714,45.00,41.5257,0.600000,1.614890,0.008952,1.343503,1250,11.5970
2.7375,137,3.4478,3.2400,-0.1206,-0.3357,45.00,41.5522,0.600000,1.615920,0.004476,1.343503,1250,11.6235
2.7585,138,3.4478,3.2400,-0.1206,-0.3357,45.00,41.5522,0.600000,1.615920,0.004476,1.343503,1250,11.6235
2.7787,139,3.4465,3.2400,-0.1189,-0.3357,45.00,41.5535,0.600000,1.615970,0.004476,1.343503,1250,11.6248
2.7988,140,3.4465,3.2400,-0.1189,0.1119,45.00,41.5535,0.600000,1.615970,-0.001492,1.343503,1250,11.6248
2.8193,141,3.4465,3.2400,-0.1189,0.1119,45.00,41.5535,0.600000,1.615970,-0.001492,1.343503,1250,11.6248
2.8394,142,3.4665,3.2400,-0.1096,0.2238,45.00,41.5335,0.600000,1.615192,-0.002984,1.343503,1250,11.6048
2.8609,143,3.4665,3.2400,-0.1096,0.2238,45.00,41.5335,0.600000,1.615192,-0.002984,1.343503,1250,11.6048
2.8812,144,3.4774,3.2400,-0.1082,0.2238,45.00,41.5226,0.600000,1.614770,-0.002984,1.343503,1250,11.5939
2.9017,145,3.4774,3.4200,-0.1082,0.2238,45.00,41.5226,0.600000,1.614770,-0.002984,1.343503,1250,11.5939
2.9218,146,3.4774,3.4200,-0.1082,0.2238,45.00,41.5226,0.600000,1.614770,-0.002984,1.343503,1250,11.5770
2.9419,147,3.4943,3.4200,-0.1069,-0.0000,45.00,41.5057,0.600000,1.614111,0.000000,1.343503,1250,11.5770
2.9620,148,3.4943,3.4200,-0.1069,-0.0000,45.00,41.5057,0.600000,1.614111,0.000000,1.343503,1250,11.5770
2.9821,149,3.4991,3.4200,-0.1053,-0.0000,45.00,41.5009,0.600000,1.613925,0.000000,1.343503,1250,11.5722
3.0022,150,3.4991,3.2400,-0.1053,-0.1119,45.00,41.5009,0.600000,1.613925,0.001492,1.343503,1250,11.5722
3.0223,151,3.4991,3.2400,-0.1053,-0.1119,45.00,41.5009,0.600000,1.613925,0.001492,1.343503,1250,11.5722
3.0423,152,3.4880,3.2400,-0.1024,-0.4476,45.00,41.5120,0.600000,1.614355,0.005968,1.343503,1250,11.5833
3.0624,153,3.4880,3.2400,-0.1024,-0.4476,45.00,41.5120,0.600000,1.614355,0.005968,1.343503,1250,11.5833
3.0825,154,3.4768,3.2400,-0.0876,-0.4476,45.00,41.5232,0.600000,1.614793,0.005968,1.343503,1250,11.5945
3.1026,155,3.4768,3.2400,-0.0876,-0.4476,45.00,41.5232,0.600000,1.614793,0.005968,1.343503,1250,11.5945
3.1227,156,3.4768,3.2400,-0.0876,-0.4476,45.00,41.5232,0.600000,1.614793,0.005968,1.343503,1250,11.5945
3.1428,157,3.4661,3.2400,-0.0819,-0.2238,45.00,41.5339,0.600000,1.615207,0.002984,1.343503,1250,11.6052
3.1628,158,3.4661,3.2400,-0.0819,-0.2238,45.00,41.5339,0.600000,1.615207,0.002984,1.343503,1250,11.6052
3.1829,159,3.4611,3.2400,-0.0791,-0.2238,45.00,41.5389,0.600000,1.615400,0.002984,1.343503,1250,11.6101
3.2030,160,3.4611,3.2400,-0.0791,-0.1119,45.00,41.5389,0.600000,1.615400,0.001492,1.343503,1250,11.6101
3.2231,161,3.4611,3.2400,-0.0791,-0.1119,45.00,41.5389,0.600000,1.615400,0.001492,1.343503,1250,11.6101
3.2432,162,3.4659,3.2400,-0.0775,-0.0000,45.00,41.5341,0.600000,1.615214,0.000000,1.343503,1250,11.6053
3.2632,163,3.4659,3.2400,-0.0775,-0.0000,45.00,41.5341,0.600000,1.615214,0.000000,1.343503,1250,11.6053
3.2833,164,3.4744,3.2400,-0.0769,-0.0000,45.00,41.5256,0.600000,1.614884,0.000000,1.343503,1250,11.5969
3.3034,165,3.4744,3.2400,-0.0769,0.1119,45.00,41.5256,0.600000,1.614884,-0.001492,1.343503,1250,11.5969
3.3235,166,3.4744,3.2400,-0.0769,0.1119,45.00,41.5256,0.600000,1.614884,-0.001492,1.343503,1250,11.5969
3.3435,167,3.4792,3.2400,-0.0753,0.1119,45.00,41.5208,0.600000,1.614698,-0.001492,1.343503,1250,11.5921
3.3636,168,3.4792,3.2400,-0.0753,0.1119,45.00,41.5208,0.600000,1.614698,-0.001492,1.343503,1250,11.5921
3.3837,169,3.4844,3.2400,-0.0709,0.1119,45.00,41.5156,0.600000,1.614497,-0.001492,1.343503,1250,11.5869
3.4038,170,3.4844,3.2400,-0.0709,-0.1119,45.00,41.5156,0.600000,1.614497,0.001492,1.343503,1250,11.5869
3.4239,171,3.4844,3.2400,-0.0709,-0.1119,45.00,41.5156,0.600000,1.614497,0.001492,1.343503,1250,11.5869
3.4440,172,3.4770,3.2400,-0.0689,-0.2238,45.00,41.5230,0.600000,1.614783,0.002984,1.343503,1250,11.5943
3.4640,173,3.4770,3.2400,-0.0689,-0.2238,45.00,41.5230,0.600000,1.614783,0.002984,1.343503,1250,11.5943
3.4841,174,3.4667,3.2400,-0.0586,-0.2238,45.00,41.5333,0.600000,1.615186,0.002984,1.343503,1250,11.6046
3.5042,175,3.4667,3.2400,-0.0586,-0.1119,45.00,41.5333,0.600000,1.615186,0.001492,1.343503,1250,11.6046
3.5243,176,3.4667,3.2400,-0.0586,-0.1119,45.00,41.5333,0.600000,1.615186,0.001492,1.343503,1250,11.6046
3.5444,177,3.4617,3.2400,-0.0559,-0.0000,45.00,41.5383,0.600000,1.615379,0.000000,1.343503,1250,11.6096
3.5644,178,3.4617,3.2400,-0.0559,-0.0000,45.00,41.5383,0.600000,1.615379,0.000000,1.343503,1250,11.6096
3.5845,179,3.4584,3.2400,-0.0520,-0.0000,45.00,41.5416,0.600000,1.615506,0.000000,1.343503,1250,11.6129
3.6046,180,3.4584,3.2400,-0.0520,-0.0000,45.00,41.5416,0.600000,1.615506,0.000000,1.343503,1250,11.6129
3.6247,181,3.4584,3.2400,-0.0520,-0.0000,45.00,41.5416,0.600000,1.615506,0.000000,1.343503,1250,11.6129
3.6447,182,3.4632,3.2400,-0.0504,0.2238,45.00,41.5368,0.600000,1.615320,-0.002984,1.343503,1250,11.6081
3.6648,183,3.4632,3.2400,-0.0504,0.2238,45.00,41.5368,0.600000,1.615320,-0.002984,1.343503,1250,11.6081
3.6849,184,3.4656,3.2400,-0.0496,0.1119,45.00,41.5344,0.600000,1.615227,-0.001492,1.343503,1250,11.6057
3.7050,185,3.4656,3.2400,-0.0496,0.1119,45.00,41.5344,0.600000,1.615227,-0.001492,1.343503,1250,11.6057
3.7251,186,3.4656,3.2400,-0.0496,0.1119,45.00,41.5344,0.600000,1.615227,-0.001492,1.343503,1250,11.6057
3.7452,187,3.4741,3.2400,-0.0490,-0.0000,45.00,41.5259,0.600000,1.614898,0.000000,1.343503,1250,11.5972
3.7652,188,3.4741,3.2400,-0.0490,-0.0000,45.00,41.5259,0.600000,1.614898,0.000000,1.343503,1250,11.5972
3.7853,189,3.4704,3.2400,-0.0480,-0.2238,45.00,41.5296,0.600000,1.615041,0.002984,1.343503,1250,11.6009
3.8054,190,3.4704,3.2400,-0.0480,-0.2238,45.00,41.5296,0.600000,1.615041,0.002984,1.343503,1250,11.6009
3.8255,191,3.4704,3.2400,-0.0480,-0.2238,45.00,41.5296,0.600000,1.615041,0.002984,1.343503,1250,11.6083
3.8456,192,3.4630,3.2400,-0.0460,-0.1119,45.00,41.5370,0.600000,1.615327,0.001492,1.343503,1250,11.6083
3.8656,193,3.4630,3.2400,-0.0460,-0.1119,45.00,41.5370,0.600000,1.615327,0.001492,1.343503,1250,11.6083
3.8857,194,3.4630,3.2400,-0.0460,-0.1119,45.00,41.5370,0.600000,1.615327,0.001492,1.343503,1250,11.6083
3.9058,195,3.4630,3.2400,-0.0460,-0.1119,45.00,41.5370,0.600000,1.615327,0.001492,1.343503,1250,11.6083
3.9259,196,3.4630,3.2400,-0.0440,-0.1119,45.00,41.5370,0.600000,1.615327,0.001492,1.343503,1250,11.6156
3.9459,197,3.4557,3.2400,-0.0440,-0.1119,45.00,41.5443,0.600000,1.615613,0.001492,1.343503,1250,11.6156
3.9660,198,3.4557,3.2400,-0.0440,-0.1119,45.00,41.5443,0.600000,1.615613,0.001492,1.343503,1250,11.6156
3.9861,199,3.4617,3.2400,-0.0442,0.1119,45.00,41.5383,0.600000,1.615377,-0.001492,1.343503,1250,11.6095
4.0062,200,3.4617,3.2400,-0.0442,0.1119,45.00,41.5383,0.600000,1.615377,-0.001492,1.343503,1250,11.6095
4.0263,201,3.4678,3.2400,-0.0444,0.1119,45.00,41.5322,0.600000,1.615141,-0.001492,1.343503,1250,11.6035
4.0463,202,3.4678,3.2400,-0.0444,-0.0000,45.00,41.5322,0.600000,1.615141,0.000000,1.343503,1250,11.6035
4.0664,203,3.4678,3.2400,-0.0444,-0.0000,45.00,41.5322,0.600000,1.615141,0.000000,1.343503,1250,11.6035
4.0865,204,3.4678,3.2400,-0.0444,-0.0000,45.00,41.5322,0.600000,1.615141,0.000000,1.343503,1250,11.6035
4.1066,205,3.4678,3.2400,-0.0444,-0.0000,45.00,41.5322,0.600000,1.615141,0.000000,1.343503,1250,11.6035
4.1267,206,3.4678,3.2400,-0.0444,-0.0000,45.00,41.5322,0.600000,1.615141,0.000000,1.343503,1250,11.6035
4.1468,207,3.4678,3.2400,-0.0444,-0.1119,45.00,41.5322,0.600000,1.615141,0.001492,1.343503,1250,11.6035
4.1669,208,3.4678,3.2400,-0.0444,-0.1119,45.00,41.5322,0.600000,1.615141,0.001492,1.343503,1250,11.6035
4.1870,209,3.4645,3.2400,-0.0406,-0.0000,45.00,41.5355,0.600000,1.615268,0.000000,1.343503,1250,11.6067
