t_s,iteration,psi_imu_deg,psi_enc_deg,psi_dot_dps,setpoint_deg,error_deg,u_norm,u_p,u_d,u_g,pwm_us,pitch_raw_deg
0.0000,1,0.1351,-0.0000,-0.0000,45.00,44.8649,0.587251,0.049850,0.000000,0.537401,1254,88.7708
0.0201,2,0.1351,-0.0000,-0.0000,45.00,44.8649,0.587251,0.049850,0.000000,0.537401,1254,88.7708
0.0402,3,0.1351,-0.0000,-0.0000,45.00,44.8649,0.587251,0.049850,0.000000,0.537401,1254,88.7708
0.0603,4,0.1351,-0.0000,-0.0000,45.00,44.8649,0.587251,0.049850,0.000000,0.537401,1254,88.7708
0.0803,5,0.1351,-0.0000,-0.0000,45.00,44.8649,0.587251,0.049850,0.000000,0.537401,1254,88.7708
0.1004,6,0.1351,-0.0000,-0.0000,45.00,44.8649,0.587251,0.049850,0.000000,0.537401,1254,88.7708
0.1205,7,0.1351,-0.0000,-0.0000,45.00,44.8649,0.587251,0.049850,0.000000,0.537401,1254,88.7708
0.1406,8,0.1351,-0.0000,-0.0000,45.00,44.8649,0.587251,0.049850,0.000000,0.537401,1254,88.7708
0.1607,9,0.1351,-0.0000,-0.0000,45.00,44.8649,0.587251,0.049850,0.000000,0.537401,1254,88.7708
0.1808,10,0.1351,-0.0000,-0.0000,45.00,44.8649,0.587251,0.049850,0.000000,0.537401,1254,88.7708
0.2009,11,0.1351,-0.0000,-0.0000,45.00,44.8649,0.587251,0.049850,0.000000,0.537401,1254,88.7708
0.2209,12,0.1351,-0.0000,-0.0000,45.00,44.8649,0.587251,0.049850,0.000000,0.537401,1254,88.7708
0.2410,13,0.1259,-0.0000,1.2310,45.00,44.8741,0.585894,0.049860,-0.001368,0.537401,1255,88.7800
0.2611,14,0.1259,-0.0000,1.2310,45.00,44.8741,0.585894,0.049860,-0.001368,0.537401,1255,88.7800
0.2812,15,0.0896,0.1800,1.2310,45.00,44.9104,0.585934,0.049900,-0.001368,0.537401,1255,88.8163
0.3013,16,0.0896,0.3600,3.8048,45.00,44.9104,0.583074,0.049900,-0.004228,0.537401,1256,88.8163
0.3213,17,0.0896,0.5400,3.8048,45.00,44.9104,0.583074,0.049900,-0.004228,0.537401,1256,88.8163
0.3414,18,-0.3611,0.9000,17.7930,45.00,45.3611,0.568032,0.050401,-0.019770,0.537401,1261,89.2670
0.3615,19,-0.3611,1.4400,17.7930,45.00,45.3611,0.568032,0.050401,-0.019770,0.537401,1261,89.2670
0.3816,20,-1.0941,2.5200,17.7930,45.00,46.0941,0.568847,0.051216,-0.019770,0.537401,1261,90.0000
