t_s,phase,step_idx,pwm_target,pwm_actual,psi_imu_deg,psi_enc_deg,psi_dot_dps,pitch_raw_deg,rest_angle_deg
13.7656,repos,1,1500,1500,2.2617,2.1600,0.1119,3.3992,84.34
13.7843,repos,1,1500,1500,2.2617,2.1600,0.1119,3.3992,84.34
13.8066,repos,1,1500,1500,2.2838,2.1600,0.2238,3.3772,84.34
13.8245,repos,1,1500,1500,2.2838,2.1600,0.2238,3.3772,84.34
13.8462,repos,1,1500,1500,2.2974,2.1600,0.2238,3.3635,84.34
13.8662,repos,1,1500,1500,2.2974,2.1600,-0.0000,3.3635,84.34
13.8847,repos,1,1500,1500,2.2974,2.1600,-0.0000,3.3635,84.34
13.9073,repos,1,1500,1500,2.3074,2.1600,-0.1119,3.3535,84.34
13.9249,repos,1,1500,1500,2.3074,2.1600,-0.1119,3.3535,84.34
13.9463,repos,1,1500,1500,2.3142,2.1600,-0.1119,3.3467,84.34
13.9662,repos,1,1500,1500,2.3142,2.1600,-0.2238,3.3467,84.34
13.9851,repos,1,1500,1500,2.3142,2.1600,-0.2238,3.3467,84.34
14.0073,repos,1,1500,1500,2.3142,2.1600,-0.1119,3.3467,84.34
14.0253,repos,1,1500,1500,2.3142,2.1600,-0.1119,3.3467,84.34
14.0492,repos,1,1500,1500,2.3090,2.1600,-0.1119,3.352,84.34
14.0655,repos,1,1500,1500,2.3090,2.1600,-0.1119,3.352,84.34
14.0856,repos,1,1500,1500,2.3090,2.1600,-0.1119,3.352,84.34
14.1091,repos,1,1500,1500,2.3158,2.1600,0.1119,3.3451,84.34
14.1257,repos,1,1500,1500,2.3158,2.1600,0.1119,3.3451,84.34
14.1493,repos,1,1500,1500,2.3242,2.1600,0.1119,3.3367,84.34
14.1659,repos,1,1500,1500,2.3242,2.1600,0.1119,3.3367,84.34
14.1859,repos,1,1500,1500,2.3242,2.1600,0.1119,3.3367,84.34
14.2102,repos,1,1500,1500,2.3310,2.1600,-0.0000,3.3299,84.34
14.2261,repos,1,1500,1500,2.3310,2.1600,-0.0000,3.3299,84.34
14.2497,repos,1,1500,1500,2.3394,2.1600,-0.1119,3.3215,84.34
14.2662,repos,1,1500,1500,2.3394,2.1600,-0.1119,3.3215,84.34
14.2874,repos,1,1500,1500,2.3394,2.1600,-0.1119,3.3283,84.34
14.3088,repos,1,1500,1500,2.3326,2.1600,-0.0000,3.3283,84.34
14.3265,repos,1,1500,1500,2.3326,2.1600,-0.0000,3.3283,84.34
14.3501,repos,1,1500,1500,2.3394,2.1600,-0.1119,3.3215,84.34
14.3673,repos,1,1500,1500,2.3394,2.1600,-0.1119,3.3215,84.34
14.3885,repos,1,1500,1500,2.3462,2.1600,-0.1119,3.3147,84.34
14.4113,repos,1,1500,1500,2.3462,2.1600,-0.1119,3.3147,84.34
14.4289,repos,1,1500,1500,2.3462,2.1600,-0.1119,3.3147,84.34
14.4535,repos,1,1500,1500,2.3462,2.1600,0.1119,3.3147,84.34
14.4689,repos,1,1500,1500,2.3462,2.1600,0.1119,3.3147,84.34
14.4903,repos,1,1500,1500,2.3515,2.1600,0.1119,3.3094,84.34
14.5114,repos,1,1500,1500,2.3515,2.1600,-0.0000,3.3094,84.34
14.5290,repos,1,1500,1500,2.3515,2.1600,-0.0000,3.3094,84.34
14.5519,repos,1,1500,1500,2.3599,2.1600,0.1119,3.301,84.34
14.5691,repos,1,1500,1500,2.3599,2.1600,0.1119,3.301,84.34
14.5929,repos,1,1500,1500,2.3599,2.1600,0.1119,3.301,84.34
14.6118,repos,1,1500,1500,2.3599,2.1600,-0.1119,3.301,84.34
14.6294,repos,1,1500,1500,2.3599,2.1600,-0.1119,3.301,84.34
14.6523,repos,1,1500,1500,2.3667,2.1600,-0.0000,3.2942,84.34
14.6680,repos,1,1500,1500,2.3667,2.1600,-0.0000,3.2942,84.34
14.6922,repos,1,1500,1500,2.3683,2.1600,-0.0000,3.2927,84.34
14.7122,repos,1,1500,1500,2.3683,2.1600,-0.0000,3.2927,84.34
14.7297,repos,1,1500,1500,2.3683,2.1600,-0.0000,3.2927,84.34
14.7528,repos,1,1500,1500,2.3751,2.1600,-0.0000,3.2858,84.34
14.7699,repos,1,1500,1500,2.3751,2.1600,-0.0000,3.2858,84.34
14.7926,repos,1,1500,1500,2.3767,2.1600,-0.0000,3.2843,84.34
14.8126,repos,1,1500,1500,2.3767,2.1600,0.1119,3.2843,84.34
14.8302,repos,1,1500,1500,2.3767,2.1600,0.1119,3.2843,84.34
14.8532,repos,1,1500,1500,2.3835,2.1600,-0.0000,3.2774,84.34
14.8703,repos,1,1500,1500,2.3835,2.1600,-0.0000,3.2774,84.34
14.8910,repos,1,1500,1500,2.3835,2.1600,-0.0000,3.2774,84.34
14.9130,repos,1,1500,1500,2.3835,2.1600,-0.0000,3.2774,84.34
14.9306,repos,1,1500,1500,2.3835,2.1600,-0.0000,3.2774,84.34
14.9529,repos,1,1500,1500,2.3851,2.1600,-0.0000,3.2759,84.34
14.9707,repos,1,1500,1500,2.3851,2.1600,-0.0000,3.2759,84.34
14.9927,repos,1,1500,1500,2.3851,2.1600,-0.0000,3.2759,84.34
15.0127,repos,1,1500,1500,2.3851,2.1600,-0.0000,3.2759,84.34
15.0310,repos,1,1500,1500,2.3851,2.1600,-0.0000,3.2759,84.34
15.0534,repos,1,1500,1500,2.3851,2.1600,-0.0000,3.2759,84.34
15.0711,repos,1,1500,1500,2.3851,2.1600,-0.0000,3.2759,84.34
15.0931,repos,1,1500,1500,2.3851,2.1600,-0.0000,3.2759,84.34
15.1132,repos,1,1500,1500,2.3851,2.1600,-0.0000,3.2759,84.34
15.1313,repos,1,1500,1500,2.3851,2.1600,-0.0000,3.2759,84.34
15.1530,repos,1,1500,1500,2.3919,2.1600,-0.0000,3.269,84.34
15.1715,repos,1,1500,1500,2.3919,2.1600,-0.0000,3.269,84.34
15.1930,repos,1,1500,1500,2.3919,2.1600,-0.0000,3.269,84.34
15.2131,repos,1,1500,1500,2.3919,2.1600,0.1119,3.269,84.34
15.2317,repos,1,1500,1500,2.3919,2.1600,0.1119,3.269,84.34
15.2544,repos,1,1500,1500,2.3987,2.1600,0.2238,3.2622,84.34
15.2719,repos,1,1500,1500,2.3987,2.1600,0.2238,3.2622,84.34
15.2933,repos,1,1500,1500,2.4003,2.1600,0.2238,3.2606,84.34
15.3133,repos,1,1500,1500,2.4003,2.1600,-0.0000,3.2606,84.34
15.3322,repos,1,1500,1500,2.4003,2.1600,-0.0000,3.2606,84.34
15.3543,repos,1,1500,1500,2.4003,2.1600,-0.1119,3.2606,84.34
15.3727,repos,1,1500,1500,2.4003,2.1600,-0.1119,3.2606,84.34
15.3930,repos,1,1500,1500,2.4003,2.1600,-0.1119,3.2606,84.34
15.4131,repos,1,1500,1500,2.4003,2.1600,-0.0000,3.2606,84.34
15.4326,repos,1,1500,1500,2.4003,2.1600,-0.0000,3.2606,84.34
15.4549,repos,1,1500,1500,2.4019,2.1600,0.2238,3.2591,84.34
15.4728,repos,1,1500,1500,2.4019,2.1600,0.2238,3.2591,84.34
15.4934,repos,1,1500,1500,2.4087,2.1600,0.2238,3.2522,84.34
15.5134,repos,1,1500,1500,2.4087,2.1600,-0.0000,3.2522,84.34
15.5330,repos,1,1500,1500,2.4087,2.1600,-0.0000,3.2522,84.34
15.5552,repos,1,1500,1500,2.4155,2.1600,-0.0000,3.2454,84.34
15.5725,repos,1,1500,1500,2.4155,2.1600,-0.0000,3.2454,84.34
15.5945,repos,1,1500,1500,2.4223,2.1600,-0.0000,3.2386,84.34
15.6138,repos,1,1500,1500,2.4223,2.1600,-0.2238,3.2386,84.34
15.6328,repos,1,1500,1500,2.4223,2.1600,-0.2238,3.2386,84.34
15.6558,repos,1,1500,1500,2.4223,2.1600,-0.0000,3.2386,84.34
15.6730,repos,1,1500,1500,2.4223,2.1600,-0.0000,3.2386,84.34
15.6949,repos,1,1500,1500,2.4208,2.1600,-0.0000,3.2402,84.34
15.7142,repos,1,1500,1500,2.4208,2.1600,-0.0000,3.2402,84.34
15.7327,repos,1,1500,1500,2.4208,2.1600,-0.0000,3.2402,84.34
15.7555,repos,1,1500,1500,2.4291,2.1600,-0.1119,3.2318,84.34
15.7729,repos,1,1500,1500,2.4291,2.1600,-0.1119,3.2318,84.34
15.7948,repos,1,1500,1500,2.4307,2.1600,-0.1119,3.2302,84.34
15.8146,repos,1,1500,1500,2.4307,2.1600,-0.0000,3.2302,84.34
15.8330,repos,1,1500,1500,2.4307,2.1600,-0.0000,3.2302,84.34
15.8556,repos,1,1500,1500,2.4375,2.1600,0.1119,3.2234,84.34
15.8731,repos,1,1500,1500,2.4375,2.1600,0.1119,3.2234,84.34
15.8945,repos,1,1500,1500,2.4360,2.1600,0.1119,3.2249,84.34
15.9144,repos,1,1500,1500,2.4360,2.1600,0.1119,3.2249,84.34
15.9331,repos,1,1500,1500,2.4360,2.1600,0.1119,3.2249,84.34
15.9555,repos,1,1500,1500,2.4375,2.1600,-0.0000,3.2234,84.34
15.9733,repos,1,1500,1500,2.4375,2.1600,-0.0000,3.2234,84.34
15.9951,repos,1,1500,1500,2.4375,2.1600,-0.0000,3.2234,84.34
16.0151,repos,1,1500,1500,2.4375,2.1600,-0.0000,3.2234,84.34
16.0338,repos,1,1500,1500,2.4375,2.1600,-0.0000,3.2234,84.34
16.0563,repos,1,1500,1500,2.4375,2.1600,0.1119,3.2234,84.34
16.0739,repos,1,1500,1500,2.4375,2.1600,0.1119,3.2234,84.34
16.0962,repos,1,1500,1500,2.4444,2.1600,0.1119,3.2166,84.34
16.1141,repos,1,1500,1500,2.4444,2.1600,-0.0000,3.2166,84.34
16.1342,repos,1,1500,1500,2.4444,2.1600,-0.0000,3.2166,84.34
16.1572,repos,1,1500,1500,2.4444,2.1600,-0.0000,3.2166,84.34
16.1743,repos,1,1500,1500,2.4444,2.1600,-0.0000,3.2166,84.34
16.1972,repos,1,1500,1500,2.4375,2.1600,-0.0000,3.2234,84.34
16.2144,repos,1,1500,1500,2.4375,2.1600,-0.0000,3.2234,84.34
16.2357,repos,1,1500,1500,2.4375,2.1600,-0.0000,3.2234,84.34
16.2557,repos,1,1500,1500,2.4375,2.1600,-0.0000,3.2234,84.34
16.2747,repos,1,1500,1500,2.4375,2.1600,-0.0000,3.2234,84.34
16.2985,repos,1,1500,1500,2.4360,2.1600,-0.0000,3.2249,84.34
16.3155,repos,1,1500,1500,2.4360,2.1600,-0.0000,3.2249,84.34
16.3362,repos,1,1500,1500,2.4360,2.1600,-0.0000,3.2249,84.34
16.3575,repos,1,1500,1500,2.4360,2.1600,-0.0000,3.2249,84.34
16.3752,repos,1,1500,1500,2.4360,2.1600,-0.0000,3.2249,84.34
16.3988,repos,1,1500,1500,2.4360,2.1600,-0.0000,3.2249,84.34
16.4154,repos,1,1500,1500,2.4360,2.1600,-0.0000,3.2249,84.34
16.4366,repos,1,1500,1500,2.4360,2.1600,-0.0000,3.2249,84.34
16.4579,repos,1,1500,1500,2.4360,2.1600,-0.0000,3.2249,84.34
16.4770,repos,1,1500,1500,2.4360,2.1600,-0.0000,3.2249,84.34
16.5000,repos,1,1500,1500,2.4360,2.1600,-0.0000,3.2249,84.34
16.5178,repos,1,1500,1500,2.4360,2.1600,-0.0000,3.2249,84.34
16.5391,repos,1,1500,1500,2.4360,2.1600,-0.0000,3.2249,84.34
16.5610,repos,1,1500,1500,2.4360,2.1600,-0.0000,3.2249,84.34
16.5778,repos,1,1500,1500,2.4360,2.1600,-0.0000,3.2249,84.34
16.6007,repos,1,1500,1500,2.4360,2.1600,-0.0000,3.2249,84.34
16.6180,repos,1,1500,1500,2.4360,2.1600,-0.0000,3.2249,84.34
16.6414,repos,1,1500,1500,2.4428,2.1600,-0.0000,3.2181,84.34
16.6606,repos,1,1500,1500,2.4428,2.1600,-0.0000,3.2181,84.34
16.6782,repos,1,1500,1500,2.4428,2.1600,-0.0000,3.2181,84.34
16.7020,repos,1,1500,1500,2.4428,2.1600,-0.0000,3.2181,84.34
16.7184,repos,1,1500,1500,2.4428,2.1600,-0.0000,3.2181,84.34
16.7421,repos,1,1500,1500,2.4428,2.1600,-0.0000,3.2181,84.34
16.7622,repos,1,1500,1500,2.4428,2.1600,-0.0000,3.2181,84.34
16.7792,repos,1,1500,1500,2.4428,2.1600,-0.0000,3.2181,84.34
16.8046,repos,1,1500,1500,2.4512,2.1600,-0.0000,3.2097,84.34
16.8194,repos,1,1500,1500,2.4512,2.1600,-0.0000,3.2097,84.34
16.8416,repos,1,1500,1500,2.4512,2.1600,-0.0000,3.2097,84.34
16.8626,repos,1,1500,1500,2.4512,2.1600,-0.0000,3.2097,84.34
16.8799,repos,1,1500,1500,2.4512,2.1600,-0.0000,3.2097,84.34
16.9045,repos,1,1500,1500,2.4512,2.1600,-0.0000,3.2097,84.34
16.9199,repos,1,1500,1500,2.4512,2.1600,-0.0000,3.2097,84.34
16.9425,repos,1,1500,1500,2.4512,2.1600,-0.0000,3.2097,84.34
16.9618,repos,1,1500,1500,2.4512,2.1600,-0.0000,3.2097,84.34
16.9800,repos,1,1500,1500,2.4512,2.1600,-0.0000,3.2097,84.34
17.0038,repos,1,1500,1500,2.4512,2.1600,-0.1119,3.2097,84.34
17.0213,repos,1,1500,1500,2.4512,2.1600,-0.1119,3.2097,84.34
17.0422,repos,1,1500,1500,2.4580,2.1600,-0.1119,3.2029,84.34
17.0620,repos,1,1500,1500,2.4580,2.1600,-0.0000,3.2029,84.34
17.0809,repos,1,1500,1500,2.4580,2.1600,-0.0000,3.2029,84.34
17.1027,step,1,1350,1475,2.4496,2.1600,0.1119,3.2113,84.34
17.1212,step,1,1350,1450,2.4496,2.1600,0.1119,3.2113,84.34
17.1426,step,1,1350,1425,2.4564,2.1600,0.1119,3.2045,84.34
17.1626,step,1,1350,1400,2.4564,2.1600,-0.2238,3.2045,84.34
17.1814,step,1,1350,1375,2.4564,2.1600,-0.2238,3.2045,84.34
17.2035,step,1,1350,1350,2.4496,2.1600,0.1119,3.2113,84.34
17.2209,step,1,1350,1350,2.4496,2.1600,0.1119,3.2113,84.34
17.2423,step,1,1350,1350,2.4496,2.1600,0.1119,3.2113,84.34
17.2623,step,1,1350,1350,2.4496,2.1600,-0.1119,3.2113,84.34
17.2819,step,1,1350,1350,2.4496,2.1600,-0.1119,3.2113,84.34
17.3034,step,1,1350,1350,2.4496,2.1600,0.1119,3.2113,84.34
17.3220,step,1,1350,1350,2.4496,2.1600,0.1119,3.2113,84.34
17.3439,step,1,1350,1350,2.4701,2.1600,0.1119,3.1908,84.34
17.3627,step,1,1350,1350,2.4701,2.1600,0.6714,3.1908,84.34
17.3810,step,1,1350,1350,2.4701,2.1600,0.6714,3.1908,84.34
17.4044,step,1,1350,1350,2.5178,2.3400,1.7905,3.1431,84.34
17.4217,step,1,1350,1350,2.5178,2.3400,1.7905,3.1431,84.34
17.4436,step,1,1350,1350,2.6452,2.5200,1.7905,3.0157,84.34
17.4630,step,1,1350,1350,2.6452,2.7000,6.4905,3.0157,84.34
17.4820,step,1,1350,1350,2.6452,2.8800,6.4905,3.0157,84.34
17.5049,step,1,1350,1350,3.0541,3.2400,13.8763,2.6068,84.34
17.5222,step,1,1350,1350,3.0541,3.6000,13.8763,2.6068,84.34
17.5436,step,1,1350,1350,3.9843,4.3200,13.8763,1.6766,84.34
17.5632,step,1,1350,1350,3.9843,4.8600,29.6550,1.6766,84.34
17.5818,step,1,1350,1350,3.9843,5.7600,29.6550,1.6766,84.34
17.6045,step,1,1350,1350,5.6282,6.6600,43.7552,0.0327,84.34
17.6225,step,1,1350,1350,5.6282,7.5600,43.7552,0.0327,84.34
17.6436,step,1,1350,1350,8.0255,8.8200,43.7552,-2.3646,84.34
17.6636,step,1,1350,1350,8.0255,10.0800,56.0648,-2.3646,84.34
17.6821,step,1,1350,1350,8.0255,11.1600,56.0648,-2.3646,84.34
17.7046,step,1,1350,1350,11.0228,12.7800,65.5768,-5.3619,84.34
17.7221,step,1,1350,1350,11.0228,13.8600,65.5768,-5.3619,84.34
17.7436,step,1,1350,1350,14.3608,15.4800,65.5768,-8.6999,84.34
17.7636,step,1,1350,1350,14.3608,16.9200,73.8578,-8.6999,84.34
17.7822,step,1,1350,1350,14.3608,18.5400,73.8578,-8.6999,84.34
17.8046,step,1,1350,1350,18.1479,18.0000,48.6790,-12.487,84.34
17.8223,step,1,1350,1350,18.1479,17.2800,48.6790,-12.487,84.34
17.8453,step,1,1350,1350,17.4180,16.5600,48.6790,-11.7571,84.34
17.8625,step,1,1350,1350,17.4180,16.0200,-31.6693,-11.7571,84.34
17.8826,step,1,1350,1350,17.4180,15.6600,-31.6693,-11.7571,84.34
17.9052,step,1,1350,1350,16.0958,15.4800,-11.3025,-10.4349,84.34
17.9227,step,1,1350,1350,16.0958,15.6600,-11.3025,-10.4349,84.34
17.9452,step,1,1350,1350,15.8681,15.8400,-11.3025,-10.2071,84.34
17.9628,step,1,1350,1350,15.8681,16.2000,11.3025,-10.2071,84.34
17.9829,step,1,1350,1350,15.8681,16.7400,11.3025,-10.2071,84.34
18.0052,step,1,1350,1350,16.6727,17.2800,28.2003,-11.0118,84.34
18.0232,step,1,1350,1350,16.6727,18.0000,28.2003,-11.0118,84.34
18.0454,step,1,1350,1350,18.3237,18.5400,36.7051,-12.6628,84.34
18.0633,step,1,1350,1350,18.3237,18.1800,36.7051,-12.6628,84.34
18.0834,step,1,1350,1350,18.3237,17.8200,36.7051,-12.6628,84.34
18.1063,step,1,1350,1350,18.2195,17.8200,-7.3858,-12.5586,84.34
18.1236,step,1,1350,1350,18.2195,17.8200,-7.3858,-12.5586,84.34
18.1472,step,1,1350,1350,18.0646,18.1800,11.6382,-12.4036,84.34
18.1637,step,1,1350,1350,18.0646,18.3600,11.6382,-12.4036,84.34
18.1838,step,1,1350,1350,18.0646,18.5400,11.6382,-12.4036,84.34
18.2073,step,1,1350,1350,18.7200,18.3600,-11.3025,-13.059,84.34
18.2240,step,1,1350,1350,18.7200,18.3600,-11.3025,-13.059,84.34
18.2475,step,1,1350,1350,18.5307,18.5400,6.8263,-12.8697,84.34
18.2641,step,1,1350,1350,18.5307,18.5400,6.8263,-12.8697,84.34
18.2853,step,1,1350,1350,18.6387,18.5400,6.8263,-12.9778,84.34
18.3067,step,1,1350,1350,18.6387,18.5400,2.3500,-12.9778,84.34
18.3244,step,1,1350,1350,18.6387,18.5400,2.3500,-12.9778,84.34
18.3480,step,1,1350,1350,18.6422,18.5400,1.2310,-12.9813,84.34
18.3660,step,1,1350,1350,18.6422,18.5400,1.2310,-12.9813,84.34
18.3865,step,1,1350,1350,18.6254,18.5400,1.2310,-12.9645,84.34
18.4088,step,1,1350,1350,18.6254,18.5400,0.8952,-12.9645,84.34
18.4269,step,1,1350,1350,18.6254,18.5400,0.8952,-12.9645,84.34
18.4501,step,1,1350,1350,18.6254,18.5400,0.1119,-12.9645,84.34
18.4661,step,1,1350,1350,18.6254,18.5400,0.1119,-12.9645,84.34
18.4883,step,1,1350,1350,18.6168,18.5400,0.1119,-12.9559,84.34
18.5102,step,1,1350,1350,18.6168,18.5400,-1.5667,-12.9559,84.34
18.5269,step,1,1350,1350,18.6168,18.5400,-1.5667,-12.9559,84.34
18.5499,step,1,1350,1350,18.6099,18.5400,-0.3357,-12.949,84.34
18.5671,step,1,1350,1350,18.6099,18.5400,-0.3357,-12.949,84.34
18.5901,step,1,1350,1350,18.6013,18.5400,-0.3357,-12.9404,84.34
18.6098,step,1,1350,1350,18.6013,18.5400,1.0072,-12.9404,84.34
18.6260,step,1,1350,1350,18.6013,18.5400,1.0072,-12.9404,84.34
18.6504,step,1,1350,1350,18.5912,18.5400,1.0072,-12.9303,84.34
18.6675,step,1,1350,1350,18.5912,18.5400,1.0072,-12.9303,84.34
18.6897,step,1,1350,1350,18.5966,18.5400,1.0072,-12.9356,84.34
18.7102,step,1,1350,1350,18.5966,18.5400,-1.0072,-12.9356,84.34
18.7278,step,1,1350,1350,18.5966,18.5400,-1.0072,-12.9356,84.34
18.7508,step,1,1350,1350,18.6019,18.5400,-1.0072,-12.941,84.34
18.7680,step,1,1350,1350,18.6019,18.5400,-1.0072,-12.941,84.34
18.7906,step,1,1350,1350,18.6019,18.5400,-1.0072,-12.941,84.34
18.8106,step,1,1350,1350,18.6019,18.5400,0.8952,-12.941,84.34
18.8282,step,1,1350,1350,18.6019,18.5400,0.8952,-12.941,84.34
18.8512,step,1,1350,1350,18.6019,18.5400,1.4548,-12.941,84.34
18.8684,step,1,1350,1350,18.6019,18.5400,1.4548,-12.941,84.34
18.8911,step,1,1350,1350,18.5920,18.5400,1.4548,-12.9311,84.34
18.9111,step,1,1350,1350,18.5920,18.5400,-0.5595,-12.9311,84.34
18.9286,step,1,1350,1350,18.5920,18.5400,-0.5595,-12.9311,84.34
18.9518,step,1,1350,1350,18.5840,18.5400,-1.6786,-12.9231,84.34
18.9689,step,1,1350,1350,18.5840,18.5400,-1.6786,-12.9231,84.34
18.9909,step,1,1350,1350,18.5757,18.5400,-1.6786,-12.9148,84.34
19.0108,step,1,1350,1350,18.5757,18.5400,0.6714,-12.9148,84.34
19.0291,step,1,1350,1350,18.5757,18.5400,0.6714,-12.9148,84.34
19.0514,step,1,1350,1350,18.5656,18.5400,1.6786,-12.9047,84.34
19.0692,step,1,1350,1350,18.5656,18.5400,1.6786,-12.9047,84.34
19.0913,step,1,1350,1350,18.5622,18.5400,1.6786,-12.9013,84.34
19.1114,step,1,1350,1350,18.5622,18.5400,0.2238,-12.9013,84.34
19.1295,step,1,1350,1350,18.5622,18.5400,0.2238,-12.9013,84.34
19.1511,step,1,1350,1350,18.5451,18.5400,-0.0000,-12.8842,84.34
19.1690,step,1,1350,1350,18.5451,18.5400,-0.0000,-12.8842,84.34
19.1911,step,1,1350,1350,18.5453,18.5400,-0.0000,-12.8844,84.34
19.2110,step,1,1350,1350,18.5453,18.5400,-0.8952,-12.8844,84.34
19.2299,step,1,1350,1350,18.5453,18.5400,-0.8952,-12.8844,84.34
19.2530,step,1,1350,1350,18.5213,18.5400,-0.3357,-12.8604,84.34
19.2700,step,1,1350,1350,18.5213,18.5400,-0.3357,-12.8604,84.34
19.2913,step,1,1350,1350,18.5119,18.5400,-0.3357,-12.851,84.34
19.3141,step,1,1350,1350,18.5119,18.5400,0.4476,-12.851,84.34
19.3286,step,1,1350,1350,18.5119,18.5400,0.4476,-12.851,84.34
19.3525,step,1,1350,1350,18.5189,18.5400,0.5595,-12.858,84.34
19.3705,step,1,1350,1350,18.5189,18.5400,0.5595,-12.858,84.34
19.3911,step,1,1350,1350,18.5020,18.5400,0.5595,-12.8411,84.34
19.4111,step,1,1350,1350,18.5020,18.5400,0.4476,-12.8411,84.34
19.4308,step,1,1350,1350,18.5020,18.5400,0.4476,-12.8411,84.34
19.4531,step,1,1350,1350,18.4986,18.5400,-0.6714,-12.8377,84.34
19.4709,step,1,1350,1350,18.4986,18.5400,-0.6714,-12.8377,84.34
19.4908,step,1,1350,1350,18.4986,18.5400,-0.6714,-12.8377,84.34
19.5116,step,1,1350,1350,18.4986,18.5400,-1.1191,-12.8377,84.34
19.5304,step,1,1350,1350,18.4986,18.5400,-1.1191,-12.8377,84.34
19.5534,step,1,1350,1350,18.4970,18.5400,0.6714,-12.8361,84.34
19.5706,step,1,1350,1350,18.4970,18.5400,0.6714,-12.8361,84.34
19.5925,step,1,1350,1350,18.4802,18.5400,0.6714,-12.8192,84.34
19.6119,step,1,1350,1350,18.4802,18.5400,1.0072,-12.8192,84.34
19.6309,step,1,1350,1350,18.4802,18.5400,1.0072,-12.8192,84.34
19.6537,step,1,1350,1350,18.4802,18.5400,-0.2238,-12.8192,84.34
19.6710,step,1,1350,1350,18.4802,18.5400,-0.2238,-12.8192,84.34
19.6923,step,1,1350,1350,18.5024,18.5400,-0.2238,-12.8415,84.34
19.7125,step,1,1350,1350,18.5024,18.5400,-1.6786,-12.8415,84.34
19.7307,step,1,1350,1350,18.5024,18.5400,-1.6786,-12.8415,84.34
19.7533,step,1,1350,1350,18.5022,18.5400,-0.4476,-12.8413,84.34
19.7709,step,1,1350,1350,18.5022,18.5400,-0.4476,-12.8413,84.34
19.7925,step,1,1350,1350,18.4851,18.5400,-0.4476,-12.8242,84.34
19.8125,step,1,1350,1350,18.4851,18.5400,1.4548,-12.8242,84.34
19.8310,step,1,1350,1350,18.4851,18.5400,1.4548,-12.8242,84.34
19.8536,step,1,1350,1350,18.4768,18.5400,0.1119,-12.8159,84.34
19.8710,step,1,1350,1350,18.4768,18.5400,0.1119,-12.8159,84.34
19.8925,step,1,1350,1350,18.4597,18.5400,0.1119,-12.7988,84.34
19.9125,step,1,1350,1350,18.4597,18.5400,-1.1191,-12.7988,84.34
19.9311,step,1,1350,1350,18.4597,18.5400,-1.1191,-12.7988,84.34
19.9536,step,1,1350,1350,18.4514,18.5400,-0.7833,-12.7904,84.34
19.9712,step,1,1350,1350,18.4514,18.5400,-0.7833,-12.7904,84.34
19.9925,step,1,1350,1350,18.4498,18.5400,-0.7833,-12.7888,84.34
20.0130,step,1,1350,1350,18.4498,18.5400,0.8952,-12.7888,84.34
20.0315,step,1,1350,1350,18.4498,18.5400,0.8952,-12.7888,84.34
20.0542,step,1,1350,1350,18.4337,18.5400,1.1191,-12.7727,84.34
20.0717,step,1,1350,1350,18.4337,18.5400,1.1191,-12.7727,84.34
20.0932,step,1,1350,1350,18.4321,18.5400,1.1191,-12.7712,84.34
20.1132,step,1,1350,1350,18.4321,18.5400,0.3357,-12.7712,84.34
20.1319,step,1,1350,1350,18.4321,18.5400,0.3357,-12.7712,84.34
20.1542,step,1,1350,1350,18.4235,18.5400,-0.8952,-12.7626,84.34
20.1721,step,1,1350,1350,18.4235,18.5400,-0.8952,-12.7626,84.34
20.1943,step,1,1350,1350,18.4132,18.5400,-0.2238,-12.7523,84.34
20.2122,step,1,1350,1350,18.4132,18.5400,-0.2238,-12.7523,84.34
20.2323,step,1,1350,1350,18.4132,18.5400,-0.2238,-12.7523,84.34
20.2545,step,1,1350,1350,18.4184,18.5400,0.6714,-12.7574,84.34
20.2724,step,1,1350,1350,18.4184,18.5400,0.6714,-12.7574,84.34
20.2954,step,1,1350,1350,18.4200,18.5400,0.7833,-12.759,84.34
20.3126,step,1,1350,1350,18.4200,18.5400,0.7833,-12.759,84.34
20.3327,step,1,1350,1350,18.4200,18.5400,0.7833,-12.759,84.34
20.3563,step,1,1350,1350,18.4061,18.5400,0.5595,-12.7451,84.34
20.3729,step,1,1350,1350,18.4061,18.5400,0.5595,-12.7451,84.34
20.3964,step,1,1350,1350,18.4213,18.5400,-1.1191,-12.7604,84.34
20.4130,step,1,1350,1350,18.4213,18.5400,-1.1191,-12.7604,84.34
20.4342,step,1,1350,1350,18.4213,18.5400,-1.1191,-12.7521,84.34
20.4556,step,1,1350,1350,18.4130,18.5400,-2.0143,-12.7521,84.34
20.4733,step,1,1350,1350,18.4130,18.5400,-2.0143,-12.7521,84.34
20.4968,step,1,1350,1350,18.3991,18.5400,-1.0072,-12.7382,84.34
20.5134,step,1,1350,1350,18.3991,18.5400,-1.0072,-12.7382,84.34
20.5346,step,1,1350,1350,18.3862,18.5400,-1.0072,-12.7253,84.34
20.5568,step,1,1350,1350,18.3862,18.5400,0.2238,-12.7253,84.34
20.5737,step,1,1350,1350,18.3862,18.5400,0.2238,-12.7253,84.34
20.5995,step,1,1350,1350,18.3856,18.5400,-0.4476,-12.7247,84.34
20.6159,step,1,1350,1350,18.3856,18.5400,-0.4476,-12.7247,84.34
20.6372,step,1,1350,1350,18.3856,18.5400,-0.4476,-12.7247,84.34
20.6591,step,1,1350,1350,18.3856,18.5400,-0.0000,-12.7247,84.34
