t_s,iteration,psi_enc_deg,psi_dot_enc_dps,phi_yaw_deg,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,-0.0000,0.0000,0.1427,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1480
0.0051,2,-0.0000,0.0000,0.1427,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1460
0.0102,3,-0.0000,0.0000,0.1427,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1440
0.0153,4,-0.0000,0.0000,0.1427,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1420
0.0204,5,-0.0000,0.0000,0.1427,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1400
0.0255,6,-0.0000,0.0000,0.1427,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1380
0.0305,7,-0.0000,0.0000,0.1427,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1360
0.0356,8,-0.0000,0.0000,0.0889,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1340
0.0407,9,-0.0000,0.0000,0.0889,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1320
0.0458,10,-0.0000,0.0000,0.0889,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1300
0.0508,11,-0.0000,0.0000,0.0889,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1280
0.0559,12,-0.0000,0.0000,0.0889,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.0610,13,-0.0000,0.0000,0.0889,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.0660,14,-0.0000,0.0000,0.0889,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.0711,15,-0.0000,0.0000,0.0889,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.0762,16,-0.0000,0.0000,0.0889,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.0812,17,-0.0000,0.0000,0.0889,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.0863,18,-0.0000,0.0000,0.1157,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.0914,19,-0.0000,0.0000,0.1157,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.0965,20,-0.0000,0.0000,0.1157,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.1015,21,-0.0000,0.0000,0.1157,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.1066,22,-0.0000,0.0000,0.1157,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.1117,23,-0.0000,0.0000,0.1157,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.1168,24,-0.0000,0.0000,0.1157,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.1219,25,-0.0000,0.0000,0.1157,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.1270,26,-0.0000,0.0000,0.1157,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.1320,27,-0.0000,0.0000,0.1157,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.1371,28,-0.0000,0.0000,0.0725,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.1422,29,-0.0000,0.0000,0.0725,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.1473,30,-0.0000,0.0000,0.0725,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.1523,31,-0.0000,0.0000,0.0725,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.1574,32,-0.0000,0.0000,0.0725,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.1625,33,-0.0000,0.0000,0.0725,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.1676,34,-0.0000,0.0000,0.0725,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.1726,35,-0.0000,0.0000,0.0725,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.1777,36,-0.0000,0.0000,0.0725,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.1828,37,-0.0000,0.0000,0.0725,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.1879,38,-0.0000,0.0000,0.0725,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.1929,39,-0.0000,0.0000,0.0725,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.1980,40,-0.0000,0.0000,0.0725,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.2031,41,-0.0000,0.0000,0.0725,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.2082,42,-0.0000,0.0000,0.0725,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.2132,43,-0.0000,0.0000,0.0725,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.2183,44,-0.0000,0.0000,0.0725,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.2234,45,-0.0000,0.0000,0.0725,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.2284,46,-0.0000,0.0000,0.0725,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.2335,47,-0.0000,0.0000,0.0458,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.2386,48,-0.0000,0.0000,0.0458,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.2437,49,-0.0000,0.0000,0.0458,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.2487,50,-0.0000,0.0000,0.0458,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.2538,51,-0.0000,0.0000,0.0458,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.2589,52,-0.0000,0.0000,0.0458,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.2639,53,-0.0000,0.0000,0.0458,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.2690,54,-0.0000,0.0000,0.0458,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.2741,55,-0.0000,0.0000,0.0458,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.2792,56,-0.0000,0.0000,0.0458,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.2842,57,-0.0000,0.0000,-0.0067,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.2893,58,-0.0000,0.0000,-0.0067,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.2944,59,-0.0000,0.0000,-0.0067,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.2995,60,-0.0000,0.0000,-0.0067,90.00,82.61,172.61,90.0000,0.0000,0.550000,0.900000,0.001500,-0.000000,0.032158,1268
0.3045,61,0.1800,10.8000,-0.0067,90.00,82.61,172.61,89.8200,0.0000,0.550000,0.898200,0.001497,-0.060000,0.032158,1268
0.3096,62,0.1800,7.5600,-0.0067,90.00,82.61,172.61,89.8200,0.0000,0.550000,0.898200,0.001497,-0.042000,0.032158,1268
0.3147,63,0.1800,5.2920,-0.0067,90.00,82.61,172.61,89.8200,0.0000,0.550000,0.898200,0.001497,-0.029400,0.032158,1268
0.3198,64,0.1800,3.7044,-0.0067,90.00,82.61,172.61,89.8200,0.0000,0.550000,0.898200,0.001497,-0.020580,0.032158,1268
0.3249,65,0.1800,2.5931,-0.0067,90.00,82.61,172.61,89.8200,0.0000,0.550000,0.898200,0.001497,-0.014406,0.032158,1268
0.3300,66,0.1800,1.8152,-0.0067,90.00,82.61,172.61,89.8200,0.0000,0.550000,0.898200,0.001497,-0.010084,0.032158,1268
0.3351,67,0.1800,1.2706,-0.0709,90.00,82.61,172.61,89.8200,0.0000,0.550000,0.898200,0.001497,-0.007059,0.032158,1268
0.3401,68,0.3600,11.6894,-0.0709,90.00,82.61,172.61,89.6400,0.0000,0.550000,0.896400,0.001494,-0.064941,0.032158,1268
0.3453,69,0.3600,8.1826,-0.0709,90.00,82.61,172.61,89.6400,0.0000,0.550000,0.896400,0.001494,-0.045459,0.032158,1268
0.3504,70,0.3600,5.7278,-0.0709,90.00,82.61,172.61,89.6400,0.0000,0.550000,0.896400,0.001494,-0.031821,0.032158,1268
0.3555,71,0.3600,4.0095,-0.0709,90.00,82.61,172.61,89.6400,0.0000,0.550000,0.896400,0.001494,-0.022275,0.032158,1268
0.3605,72,0.5400,13.6066,-0.0709,90.00,82.61,172.61,89.4600,0.0000,0.550000,0.894600,0.001491,-0.075592,0.032158,1268
0.3656,73,0.5400,9.5246,-0.0709,90.00,82.61,172.61,89.4600,0.0000,0.550000,0.894600,0.001491,-0.052915,0.032158,1268
0.3707,74,0.5400,6.6672,-0.0709,90.00,82.61,172.61,89.4600,0.0000,0.550000,0.894600,0.001491,-0.037040,0.032158,1268
0.3758,75,0.7200,15.4671,-0.0709,90.00,82.61,172.61,89.2800,0.0000,0.550000,0.892800,0.001488,-0.085928,0.032158,1268
0.3808,76,0.7200,10.8270,-0.0709,90.00,82.61,172.61,89.2800,0.0000,0.550000,0.892800,0.001488,-0.060150,0.032158,1268
0.3859,77,0.9000,18.3789,-0.2166,90.00,82.61,172.61,89.1000,0.0000,0.550000,0.891000,0.001485,-0.102105,0.032158,1268
0.3910,78,0.9000,12.8652,-0.2166,90.00,82.61,172.61,89.1000,0.0000,0.550000,0.891000,0.001485,-0.071473,0.032158,1268
0.3961,79,1.0800,19.8056,-0.2166,90.00,82.61,172.61,88.9200,0.0000,0.550000,0.889200,0.001482,-0.110031,0.032158,1268
0.4012,80,1.0800,13.8640,-0.2166,90.00,82.61,172.61,88.9200,0.0000,0.550000,0.889200,0.001482,-0.077022,0.032158,1268
0.4063,81,1.2600,20.5048,-0.2166,90.00,82.61,172.61,88.7400,0.0000,0.550000,0.887400,0.001479,-0.113915,0.032158,1268
0.4114,82,1.4400,25.1533,-0.2166,90.00,82.61,172.61,88.5600,0.0000,0.550000,0.885600,0.001476,-0.139741,0.032158,1268
0.4164,83,1.6200,28.4073,-0.2166,90.00,82.61,172.61,88.3800,0.0000,0.550000,0.883800,0.001473,-0.157819,0.032158,1268
0.4215,84,1.6200,19.8851,-0.2166,90.00,82.61,172.61,88.3800,0.0000,0.550000,0.883800,0.001473,-0.110473,0.032158,1268
0.4266,85,1.8000,24.7196,-0.2166,90.00,82.61,172.61,88.2000,0.0000,0.550000,0.882000,0.001470,-0.137331,0.032158,1268
0.4316,86,1.9800,28.1037,-0.2166,90.00,82.61,172.61,88.0200,0.0000,0.550000,0.880200,0.001467,-0.156132,0.032158,1268
0.4367,87,2.1600,30.4726,-0.9496,90.00,82.61,172.61,87.8400,0.0000,0.550000,0.878400,0.001464,-0.169292,0.032158,1268
0.4418,88,2.1600,21.3308,-0.9496,90.00,82.61,172.61,87.8400,0.0000,0.550000,0.878400,0.001464,-0.118505,0.032158,1268
0.4468,89,2.3400,25.7316,-0.9496,90.00,82.61,172.61,87.6600,0.0000,0.550000,0.876600,0.001461,-0.142953,0.032158,1268
0.4519,90,2.5200,28.8121,-0.9496,90.00,82.61,172.61,87.4800,0.0000,0.550000,0.874800,0.001458,-0.160067,0.032158,1268
0.4570,91,2.7000,30.9685,-0.9496,90.00,82.61,172.61,87.3000,0.0000,0.550000,0.873000,0.001455,-0.172047,0.032158,1268
0.4621,92,2.8800,32.4779,-0.9496,90.00,82.61,172.61,87.1200,0.0000,0.550000,0.871200,0.001452,-0.180433,0.032158,1268
0.4671,93,3.0600,33.5346,-0.9496,90.00,82.61,172.61,86.9400,0.0000,0.550000,0.869400,0.001449,-0.186303,0.032158,1268
0.4722,94,3.2400,34.2742,-0.9496,90.00,82.61,172.61,86.7600,0.0000,0.550000,0.867600,0.001446,-0.190412,0.032158,1268
0.4773,95,3.6000,45.5919,-0.9496,90.00,82.61,172.61,86.4000,0.0000,0.550000,0.864000,0.001440,-0.253289,0.032158,1268
0.4824,96,3.7800,42.7144,-1.2761,90.00,82.61,172.61,86.2200,0.0000,0.550000,0.862200,0.001437,-0.237302,0.032158,1268
0.4875,97,3.9600,40.7000,-1.2761,90.00,82.61,172.61,86.0400,0.0000,0.550000,0.860400,0.001434,-0.226111,0.032158,1268
0.4925,98,4.1400,39.2900,-1.2761,90.00,82.61,172.61,85.8600,0.0000,0.550000,0.858600,0.001431,-0.218278,0.032158,1268
0.4976,99,4.3200,38.3030,-1.2761,90.00,82.61,172.61,85.6800,0.0000,0.550000,0.856800,0.001428,-0.212795,0.032158,1268
0.5028,100,4.6800,48.4121,-1.2761,90.00,82.61,172.61,85.3200,0.0000,0.550000,0.853200,0.001422,-0.268956,0.032158,1268
0.5079,101,4.8600,44.6885,-1.2761,90.00,82.61,172.61,85.1400,0.0000,0.550000,0.851400,0.001419,-0.248269,0.032158,1268
0.5130,102,5.2200,52.8819,-1.2761,90.00,82.61,172.61,84.7800,0.0000,0.550000,0.847800,0.001413,-0.293789,0.032158,1268
0.5189,103,5.4000,47.8174,-1.2761,90.00,82.61,172.61,84.6000,0.0000,0.550000,0.846000,0.001410,-0.265652,0.032158,1268
0.5240,104,5.7600,55.0721,-1.2761,90.00,82.61,172.61,84.2400,0.0000,0.550000,0.842400,0.001404,-0.305956,0.032158,1268
0.5291,105,5.9400,49.3505,-1.2761,90.00,82.61,172.61,84.0600,0.0000,0.550000,0.840600,0.001401,-0.274169,0.032158,1268
0.5341,106,6.3000,56.1454,-1.467,90.00,82.61,172.61,83.7000,0.0000,0.550000,0.837000,0.001395,-0.311919,0.032158,1268
0.5392,107,6.4800,50.1017,-1.467,90.00,82.61,172.61,83.5200,0.0000,0.550000,0.835200,0.001392,-0.278343,0.032158,1268
0.5443,108,6.8400,56.6712,-1.467,90.00,82.61,172.61,83.1600,0.0000,0.550000,0.831600,0.001386,-0.314840,0.032158,1268
0.5494,109,7.2000,61.2699,-1.467,90.00,82.61,172.61,82.8000,0.4140,0.521150,0.828000,0.001380,-0.340388,0.032158,1279
0.5546,110,7.3800,53.6889,-1.467,90.00,82.61,172.61,82.6200,0.4140,0.550000,0.826200,0.002757,-0.298272,0.032158,1268
