t_s,iteration,psi_enc_deg,psi_dot_enc_dps,phi_yaw_deg,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,-0.0000,0.0000,0.0837,90.00,82.75,172.75,90.0000,0.0000,0.500000,0.900000,0.000750,-0.000000,0.031531,1480
0.0051,2,-0.0000,0.0000,0.0837,90.00,82.75,172.75,90.0000,0.0000,0.500000,0.900000,0.000750,-0.000000,0.031531,1460
0.0102,3,-0.0000,0.0000,0.0837,90.00,82.75,172.75,90.0000,0.0000,0.500000,0.900000,0.000750,-0.000000,0.031531,1440
0.0153,4,-0.0000,0.0000,0.0837,90.00,82.75,172.75,90.0000,0.0000,0.500000,0.900000,0.000750,-0.000000,0.031531,1420
0.0203,5,-0.0000,0.0000,0.0837,90.00,82.75,172.75,90.0000,0.0000,0.500000,0.900000,0.000750,-0.000000,0.031531,1400
0.0254,6,-0.0000,0.0000,0.0837,90.00,82.75,172.75,90.0000,0.0000,0.500000,0.900000,0.000750,-0.000000,0.031531,1380
0.0305,7,-0.0000,0.0000,0.0837,90.00,82.75,172.75,90.0000,0.0000,0.500000,0.900000,0.000750,-0.000000,0.031531,1360
0.0356,8,-0.0000,0.0000,0.0837,90.00,82.75,172.75,90.0000,0.0000,0.500000,0.900000,0.000750,-0.000000,0.031531,1340
0.0406,9,-0.0000,0.0000,0.0837,90.00,82.75,172.75,90.0000,0.0000,0.500000,0.900000,0.000750,-0.000000,0.031531,1320
0.0457,10,-0.0000,0.0000,0.0837,90.00,82.75,172.75,90.0000,0.0000,0.500000,0.900000,0.000750,-0.000000,0.031531,1300
0.0508,11,-0.0000,0.0000,0.0837,90.00,82.75,172.75,90.0000,0.0000,0.500000,0.900000,0.000750,-0.000000,0.031531,1287
0.0560,12,-0.0000,0.0000,0.0837,90.00,82.75,172.75,90.0000,0.0000,0.500000,0.900000,0.000750,-0.000000,0.031531,1287
0.0610,13,-0.0000,0.0000,0.0837,90.00,82.75,172.75,90.0000,0.0000,0.500000,0.900000,0.000750,-0.000000,0.031531,1287
0.0661,14,-0.0000,0.0000,0.0837,90.00,82.75,172.75,90.0000,0.0000,0.500000,0.900000,0.000750,-0.000000,0.031531,1287
0.0712,15,-0.0000,0.0000,0.0837,90.00,82.75,172.75,90.0000,0.0000,0.500000,0.900000,0.000750,-0.000000,0.031531,1287
0.0763,16,-0.0000,0.0000,0.0837,90.00,82.75,172.75,90.0000,0.0000,0.500000,0.900000,0.000750,-0.000000,0.031531,1287
0.0814,17,-0.0000,0.0000,0.0837,90.00,82.75,172.75,90.0000,0.0000,0.500000,0.900000,0.000750,-0.000000,0.031531,1287
