t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,0,-0.0000,0.0000,-0.0000,-0.0433,-0.0891,20.00,77.87,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841996,1498
0.0108,2,enc,0,-0.0000,0.0000,-0.0000,-0.0433,-0.0891,20.00,77.87,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841996,1496
0.0159,3,enc,0,-0.0000,0.0000,-0.0000,-0.0433,-0.0891,20.00,77.87,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841996,1494
0.0211,4,enc,0,-0.0000,0.0000,-0.0000,-0.0433,-0.0891,20.00,77.87,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841996,1492
0.0262,5,enc,0,-0.0000,0.0000,-0.0000,-0.0433,-0.0891,20.00,77.87,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841996,1490
0.0314,6,enc,0,-0.0000,0.0000,-0.0000,-0.0433,-0.0891,20.00,77.87,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841996,1488
0.0365,7,enc,0,-0.0000,0.0000,-0.0000,-0.0433,-0.0891,20.00,77.87,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841996,1486
0.0416,8,enc,0,-0.0000,0.0000,-0.0000,-0.0433,-0.0891,20.00,77.87,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841996,1484
0.0467,9,enc,0,-0.0000,0.0000,-0.0000,-0.0433,-0.0891,20.00,77.87,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841996,1482
0.0517,10,enc,0,-0.0000,0.0000,-0.0000,-0.0433,-0.0891,20.00,77.87,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841996,1480
0.0571,11,enc,0,-0.0000,0.0000,-0.0000,-0.0433,-0.0891,20.00,77.87,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841996,1478
0.0622,12,enc,0,-0.0000,0.0000,-0.0000,-0.0433,-0.0891,20.00,77.87,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841996,1476
0.0673,13,enc,0,-0.0000,0.0000,-0.0000,-0.0433,-0.0891,20.00,77.87,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841996,1474
0.0724,14,enc,0,-0.0000,0.0000,-0.0000,-0.0433,-0.0891,20.00,77.87,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841996,1472
0.0811,15,enc,0,-0.0000,0.0000,-0.0000,-0.0433,-0.0891,20.00,77.87,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841996,1470
0.0863,16,enc,0,-0.0000,0.0000,-0.0000,-0.0433,-0.0891,20.00,77.87,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841996,1468
0.0922,17,enc,0,-0.0000,0.0000,-0.0000,-0.0433,-0.0891,20.00,77.87,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841996,1466
0.0973,18,enc,0,-0.0000,0.0000,-0.0000,-0.0433,-0.0891,20.00,77.87,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841996,1464
