t_s,iteration,sensor_mode,new_data,quat_changed,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,0.4000,0.712444,0.711111,0.001333,-0.000000,0.000000,1499
0.0072,2,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,0.8000,0.713778,0.711111,0.002667,-0.000000,0.000000,1498
0.0123,3,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,1.2000,0.715111,0.711111,0.004000,-0.000000,0.000000,1497
0.0174,4,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,1.6000,0.716444,0.711111,0.005333,-0.000000,0.000000,1496
0.0225,5,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,2.0000,0.717778,0.711111,0.006667,-0.000000,0.000000,1495
0.0276,6,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,2.4000,0.719111,0.711111,0.008000,-0.000000,0.000000,1494
0.0327,7,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,2.8000,0.720444,0.711111,0.009333,-0.000000,0.000000,1493
0.0378,8,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,3.2000,0.721778,0.711111,0.010667,-0.000000,0.000000,1492
0.0429,9,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,3.6000,0.723111,0.711111,0.012000,-0.000000,0.000000,1491
0.0479,10,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,4.0000,0.724444,0.711111,0.013333,-0.000000,0.000000,1490
0.0530,11,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,4.4000,0.725778,0.711111,0.014667,-0.000000,0.000000,1489
0.0581,12,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,4.8000,0.727111,0.711111,0.016000,-0.000000,0.000000,1488
0.0632,13,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,5.2000,0.728444,0.711111,0.017333,-0.000000,0.000000,1487
0.0683,14,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,5.6000,0.729778,0.711111,0.018667,-0.000000,0.000000,1486
0.0733,15,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,6.0000,0.731111,0.711111,0.020000,-0.000000,0.000000,1485
0.0784,16,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,6.4000,0.732444,0.711111,0.021333,-0.000000,0.000000,1484
0.0835,17,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,6.8000,0.733778,0.711111,0.022667,-0.000000,0.000000,1483
0.0886,18,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,7.2000,0.735111,0.711111,0.024000,-0.000000,0.000000,1482
0.0937,19,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,7.6000,0.736444,0.711111,0.025333,-0.000000,0.000000,1481
0.0988,20,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,8.0000,0.737778,0.711111,0.026667,-0.000000,0.000000,1480
0.1039,21,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,8.4000,0.739111,0.711111,0.028000,-0.000000,0.000000,1479
0.1089,22,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,8.8000,0.740444,0.711111,0.029333,-0.000000,0.000000,1478
0.1140,23,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,9.2000,0.741778,0.711111,0.030667,-0.000000,0.000000,1477
0.1191,24,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,9.6000,0.743111,0.711111,0.032000,-0.000000,0.000000,1476
0.1242,25,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,10.0000,0.744444,0.711111,0.033333,-0.000000,0.000000,1475
0.1293,26,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,10.4000,0.745778,0.711111,0.034667,-0.000000,0.000000,1474
0.1344,27,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,10.8000,0.747111,0.711111,0.036000,-0.000000,0.000000,1473
0.1395,28,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,11.2000,0.748444,0.711111,0.037333,-0.000000,0.000000,1472
0.1446,29,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,11.6000,0.749778,0.711111,0.038667,-0.000000,0.000000,1471
0.1497,30,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,12.0000,0.751111,0.711111,0.040000,-0.000000,0.000000,1470
0.1547,31,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,12.4000,0.752444,0.711111,0.041333,-0.000000,0.000000,1469
0.1598,32,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,12.8000,0.753778,0.711111,0.042667,-0.000000,0.000000,1468
0.1649,33,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,13.2000,0.755111,0.711111,0.044000,-0.000000,0.000000,1467
0.1700,34,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,13.6000,0.756444,0.711111,0.045333,-0.000000,0.000000,1466
0.1751,35,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,14.0000,0.757778,0.711111,0.046667,-0.000000,0.000000,1465
0.1802,36,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,14.4000,0.759111,0.711111,0.048000,-0.000000,0.000000,1464
0.1853,37,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,14.8000,0.760444,0.711111,0.049333,-0.000000,0.000000,1463
0.1904,38,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,15.2000,0.761778,0.711111,0.050667,-0.000000,0.000000,1462
0.1954,39,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,15.6000,0.763111,0.711111,0.052000,-0.000000,0.000000,1461
0.2005,40,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,16.0000,0.764444,0.711111,0.053333,-0.000000,0.000000,1460
0.2056,41,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,16.4000,0.765778,0.711111,0.054667,-0.000000,0.000000,1459
0.2107,42,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,16.8000,0.767111,0.711111,0.056000,-0.000000,0.000000,1458
0.2158,43,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,17.2000,0.768444,0.711111,0.057333,-0.000000,0.000000,1457
0.2209,44,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,17.6000,0.769778,0.711111,0.058667,-0.000000,0.000000,1456
0.2259,45,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,18.0000,0.771111,0.711111,0.060000,-0.000000,0.000000,1455
0.2310,46,enc,1,0,-0.0000,0.0000,-0.0000,-0.012,-0.0707,80.00,83.22,80.0000,18.4000,0.772444,0.711111,0.061333,-0.000000,0.000000,1454
