t_s,iteration,psi_enc_deg,psi_dot_enc_dps,phi_yaw_deg,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1480
0.0067,2,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1460
0.0118,3,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1440
0.0169,4,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1420
0.0221,5,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1400
0.0272,6,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1380
0.0322,7,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1360
0.0373,8,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1340
0.0425,9,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1320
0.0475,10,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1300
0.0526,11,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1280
0.0577,12,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1260
0.0628,13,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1240
0.0679,14,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.0730,15,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.0781,16,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.0832,17,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.0883,18,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.0933,19,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.0984,20,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.1035,21,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.1086,22,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.1137,23,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.1188,24,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.1239,25,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.1290,26,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.1341,27,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.1392,28,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.1442,29,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.1493,30,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.1544,31,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.1595,32,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.1646,33,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.1697,34,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.1748,35,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.1799,36,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.1850,37,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.1901,38,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.1952,39,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.2002,40,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.2053,41,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.2104,42,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.2155,43,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.2206,44,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.2257,45,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.2308,46,-0.0000,0.0000,0.131,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.2359,47,-0.0000,0.0000,0.0948,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.2409,48,-0.0000,0.0000,0.0948,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.2460,49,-0.0000,0.0000,0.0948,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.2511,50,-0.0000,0.0000,0.0948,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.2562,51,-0.0000,0.0000,0.0948,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.2613,52,-0.0000,0.0000,0.0948,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.2664,53,-0.0000,0.0000,0.0948,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.2714,54,-0.0000,0.0000,0.0948,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.2765,55,-0.0000,0.0000,0.0948,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.2816,56,-0.0000,0.0000,0.0948,50.00,82.61,132.61,50.0000,0.0000,0.650000,0.833333,0.000417,-0.000000,0.183995,1231
0.2867,57,0.1800,10.8000,0.0646,50.00,82.61,132.61,49.8200,0.0000,0.650000,0.830333,0.000415,-0.060000,0.183995,1231
0.2918,58,0.1800,7.5600,0.0646,50.00,82.61,132.61,49.8200,0.0000,0.650000,0.830333,0.000415,-0.042000,0.183995,1231
0.2969,59,0.1800,5.2920,0.0646,50.00,82.61,132.61,49.8200,0.0000,0.650000,0.830333,0.000415,-0.029400,0.183995,1231
0.3020,60,0.1800,3.7044,0.0646,50.00,82.61,132.61,49.8200,0.0000,0.650000,0.830333,0.000415,-0.020580,0.183995,1231
0.3070,61,0.1800,2.5931,0.0646,50.00,82.61,132.61,49.8200,0.0000,0.650000,0.830333,0.000415,-0.014406,0.183995,1231
0.3121,62,0.1800,1.8152,0.0646,50.00,82.61,132.61,49.8200,0.0000,0.650000,0.830333,0.000415,-0.010084,0.183995,1231
0.3172,63,0.1800,1.2706,0.0646,50.00,82.61,132.61,49.8200,0.0000,0.650000,0.830333,0.000415,-0.007059,0.183995,1231
0.3223,64,0.1800,0.8894,0.0646,50.00,82.61,132.61,49.8200,0.0000,0.650000,0.830333,0.000415,-0.004941,0.183995,1231
0.3274,65,0.1800,0.6226,0.0646,50.00,82.61,132.61,49.8200,0.0000,0.650000,0.830333,0.000415,-0.003459,0.183995,1231
0.3325,66,0.1800,0.4358,0.0646,50.00,82.61,132.61,49.8200,0.0000,0.650000,0.830333,0.000415,-0.002421,0.183995,1231
0.3375,67,0.3600,11.1051,0.0458,50.00,82.61,132.61,49.6400,0.0000,0.650000,0.827333,0.000414,-0.061695,0.183995,1231
0.3426,68,0.3600,7.7736,0.0458,50.00,82.61,132.61,49.6400,0.0000,0.650000,0.827333,0.000414,-0.043186,0.183995,1231
