t_s,iteration,psi_imu_deg,psi_enc_deg,psi_dot_dps,setpoint_deg,error_deg,u_norm,u_p,u_d,u_g,pwm_us,pitch_raw_deg
0.0000,1,-0.0241,-0.0000,-0.0000,90.00,90.0241,0.740027,0.100027,0.000000,0.640000,1197,88.6789
0.0201,2,-0.0241,-0.0000,-0.0000,90.00,90.0241,0.740027,0.100027,0.000000,0.640000,1197,88.6789
0.0402,3,-0.0237,-0.0000,-0.0000,90.00,90.0237,0.740026,0.100026,0.000000,0.640000,1197,88.6785
0.0603,4,-0.0237,-0.0000,-0.0000,90.00,90.0237,0.740026,0.100026,0.000000,0.640000,1197,88.6785
0.0803,5,-0.0237,-0.0000,-0.0000,90.00,90.0237,0.740026,0.100026,0.000000,0.640000,1197,88.6785
0.1004,6,-0.0238,-0.0000,-0.0000,90.00,90.0238,0.740026,0.100026,0.000000,0.640000,1197,88.6785
0.1205,7,-0.0238,-0.0000,-0.0000,90.00,90.0238,0.740026,0.100026,0.000000,0.640000,1197,88.6785
0.1406,8,-0.0238,-0.0000,-0.0000,90.00,90.0238,0.740026,0.100026,0.000000,0.640000,1197,88.6785
0.1607,9,-0.0238,-0.0000,-0.0000,90.00,90.0238,0.740026,0.100026,0.000000,0.640000,1197,88.6785
0.1807,10,-0.0238,-0.0000,-0.0000,90.00,90.0238,0.740026,0.100026,0.000000,0.640000,1197,88.6785
0.2008,11,-0.0237,-0.0000,0.7833,90.00,90.0237,0.739156,0.100026,-0.000870,0.640000,1197,88.6785
0.2209,12,-0.0237,-0.0000,0.7833,90.00,90.0237,0.739156,0.100026,-0.000870,0.640000,1197,88.6785
0.2410,13,-0.0434,0.1800,0.7833,90.00,90.0434,0.739178,0.100048,-0.000870,0.640000,1197,88.6982
0.2615,14,-0.0434,0.1800,1.7905,90.00,90.0434,0.738059,0.100048,-0.001989,0.640000,1198,88.6982
0.2816,15,-0.0434,0.3600,1.7905,90.00,90.0434,0.738059,0.100048,-0.001989,0.640000,1198,88.6982
0.3017,16,-0.1247,0.5400,8.5048,90.00,90.1247,0.730689,0.100139,-0.009450,0.640000,1200,88.7795
0.3217,17,-0.1247,0.9000,8.5048,90.00,90.1247,0.730689,0.100139,-0.009450,0.640000,1200,88.7795
0.3421,18,-0.7781,1.8000,8.5048,90.00,90.7781,0.731415,0.100865,-0.009450,0.640000,1200,89.4329
0.3622,19,-0.7781,2.8800,34.5789,90.00,90.7781,0.702444,0.100865,-0.038421,0.640000,1211,89.4329
0.3823,20,-0.7781,4.6800,34.5789,90.00,90.7781,0.702444,0.100865,-0.038421,0.640000,1211,89.4329
0.4024,21,1.1704,7.0200,102.3938,90.00,88.8296,0.624929,0.098700,-0.113771,0.640000,1240,87.4844
0.4224,22,1.1704,9.7200,102.3938,90.00,88.8296,0.624929,0.098700,-0.113771,0.640000,1240,87.4844
0.4425,23,7.3481,12.6000,102.3938,90.00,82.6519,0.618065,0.091835,-0.113771,0.640000,1243,81.3067
0.4626,24,7.3481,15.1200,168.8659,90.00,82.6519,0.544207,0.091835,-0.187629,0.640000,1270,81.3067
0.4826,25,7.3481,17.6400,168.8659,90.00,82.6519,0.544207,0.091835,-0.187629,0.640000,1270,81.3067
0.5027,26,16.7162,20.5200,218.8878,90.00,73.2838,0.478218,0.081426,-0.243209,0.640000,1295,71.9385
0.5228,27,16.7162,22.8600,218.8878,90.00,73.2838,0.478218,0.081426,-0.243209,0.640000,1295,71.9385
0.5429,28,28.1315,25.2000,218.8878,90.00,61.8685,0.465534,0.068743,-0.243209,0.640000,1300,60.5233
0.5630,29,28.1315,27.9000,244.0666,90.00,61.8685,0.437558,0.068743,-0.271185,0.640000,1310,60.5233
0.5830,30,28.1315,30.2400,244.0666,90.00,61.8685,0.437558,0.068743,-0.271185,0.640000,1310,60.5233
0.6031,31,40.4410,32.5800,241.4928,90.00,49.5590,0.426740,0.055066,-0.268325,0.640000,1314,48.2138
0.6232,32,40.4410,34.7400,241.4928,90.00,49.5590,0.426740,0.055066,-0.268325,0.640000,1314,48.2138
0.6433,33,52.5452,36.9000,241.4928,90.00,37.4548,0.413291,0.041616,-0.268325,0.640000,1320,36.1096
0.6633,34,52.5452,39.7800,220.3426,90.00,37.4548,0.436791,0.041616,-0.244825,0.640000,1311,36.1096
0.6834,35,52.5452,42.1200,220.3426,90.00,37.4548,0.436791,0.041616,-0.244825,0.640000,1311,36.1096
0.7035,36,63.2555,44.8200,190.4637,90.00,26.7445,0.458090,0.029716,-0.211626,0.640000,1303,25.3993
0.7235,37,63.2555,47.3400,190.4637,90.00,26.7445,0.458090,0.029716,-0.211626,0.640000,1303,25.3993
0.7436,38,72.2476,50.5800,190.4637,90.00,17.7524,0.448099,0.019725,-0.211626,0.640000,1306,16.4072
0.7637,39,72.2476,53.2800,151.0729,90.00,17.7524,0.491866,0.019725,-0.167859,0.640000,1290,16.4072
0.7838,40,72.2476,55.6200,151.0729,90.00,17.7524,0.491866,0.019725,-0.167859,0.640000,1290,16.4072
0.8038,41,79.2659,57.9600,111.9058,90.00,10.7341,0.527587,0.011927,-0.124340,0.640000,1277,9.3888
0.8239,42,79.2659,59.5800,111.9058,90.00,10.7341,0.527587,0.011927,-0.124340,0.640000,1277,9.3888
0.8440,43,84.2831,61.3800,111.9058,90.00,5.7169,0.522012,0.006352,-0.124340,0.640000,1279,4.3717
0.8641,44,84.2831,62.2800,68.5983,90.00,5.7169,0.570132,0.006352,-0.076220,0.640000,1261,4.3717
0.8842,45,84.2831,63.3600,68.5983,90.00,5.7169,0.570132,0.006352,-0.076220,0.640000,1261,4.3717
0.9042,46,87.2501,64.2600,49.0147,90.00,2.7499,0.588595,0.003055,-0.054461,0.640000,1254,1.4047
0.9243,47,87.2501,64.8000,49.0147,90.00,2.7499,0.588595,0.003055,-0.054461,0.640000,1254,1.4047
0.9444,48,89.0336,65.1600,49.0147,90.00,0.9664,0.586613,0.001074,-0.054461,0.640000,1255,-0.3788
0.9645,49,89.0336,65.3400,19.0240,90.00,0.9664,0.619936,0.001074,-0.021138,0.640000,1242,-0.3788
0.9845,50,89.0336,65.5200,19.0240,90.00,0.9664,0.619936,0.001074,-0.021138,0.640000,1242,-0.3788
1.0046,51,89.6911,65.5200,1.3429,90.00,0.3089,0.638851,0.000343,-0.001492,0.640000,1235,-1.0363
1.0247,52,89.6911,65.3400,1.3429,90.00,0.3089,0.638851,0.000343,-0.001492,0.640000,1235,-1.0363
1.0448,53,89.5583,65.1600,1.3429,90.00,0.4417,0.638999,0.000491,-0.001492,0.640000,1235,-0.9035
1.0648,54,89.5583,64.9800,-9.9596,90.00,0.4417,0.651557,0.000491,0.011066,0.640000,1230,-0.9035
1.0849,55,89.5583,64.6200,-9.9596,90.00,0.4417,0.651557,0.000491,0.011066,0.640000,1230,-0.9035
1.1050,56,88.9568,64.2600,-15.4430,90.00,1.0432,0.658318,0.001159,0.017159,0.640000,1228,-0.3021
1.1250,57,88.9568,63.9000,-15.4430,90.00,1.0432,0.658318,0.001159,0.017159,0.640000,1228,-0.3021
1.1451,58,88.1315,63.5400,-16.0025,90.00,1.8685,0.659857,0.002076,0.017781,0.640000,1227,0.5232
1.1652,59,88.1315,63.3600,-16.0025,90.00,1.8685,0.659857,0.002076,0.017781,0.640000,1227,0.5232
1.1853,60,88.1315,63.0000,-16.0025,90.00,1.8685,0.659857,0.002076,0.017781,0.640000,1227,0.5232
1.2053,61,87.3901,62.8200,-12.8692,90.00,2.6099,0.657199,0.002900,0.014299,0.640000,1228,1.2646
1.2254,62,87.3901,62.6400,-12.8692,90.00,2.6099,0.657199,0.002900,0.014299,0.640000,1228,1.2646
1.2455,63,86.7887,62.4600,-7.4977,90.00,3.2113,0.651899,0.003568,0.008331,0.640000,1230,1.8661
1.2656,64,86.7887,62.2800,-7.4977,90.00,3.2113,0.651899,0.003568,0.008331,0.640000,1230,1.8661
1.2856,65,86.7887,62.2800,-7.4977,90.00,3.2113,0.651899,0.003568,0.008331,0.640000,1230,2.1946
1.3057,66,86.4602,62.2800,-2.0143,90.00,3.5398,0.646171,0.003933,0.002238,0.640000,1232,2.1946
1.3258,67,86.4602,62.2800,-2.0143,90.00,3.5398,0.646171,0.003933,0.002238,0.640000,1232,2.1946
1.3459,68,86.3974,62.2800,1.5667,90.00,3.6026,0.642262,0.004003,-0.001741,0.640000,1234,2.2573
1.3660,69,86.3974,62.2800,1.5667,90.00,3.6026,0.642262,0.004003,-0.001741,0.640000,1234,2.2573
1.3860,70,86.5444,62.4600,1.5667,90.00,3.4556,0.642099,0.003840,-0.001741,0.640000,1234,2.1103
1.4061,71,86.5444,62.6400,4.9239,90.00,3.4556,0.638369,0.003840,-0.005471,0.640000,1235,2.1103
1.4262,72,86.5444,62.6400,4.9239,90.00,3.4556,0.638369,0.003840,-0.005471,0.640000,1235,2.1103
1.4463,73,86.8381,62.8200,7.6096,90.00,3.1619,0.635058,0.003513,-0.008455,0.640000,1236,1.8166
1.4664,74,86.8381,63.0000,7.6096,90.00,3.1619,0.635058,0.003513,-0.008455,0.640000,1236,1.8166
1.4865,75,87.2436,63.1800,7.6096,90.00,2.7564,0.634608,0.003063,-0.008455,0.640000,1237,1.4111
1.5066,76,87.2436,63.3600,9.0644,90.00,2.7564,0.632991,0.003063,-0.010072,0.640000,1237,1.4111
1.5266,77,87.2436,63.5400,9.0644,90.00,2.7564,0.632991,0.003063,-0.010072,0.640000,1237,1.4111
1.5467,78,87.6701,63.7200,8.5048,90.00,2.3299,0.633139,0.002589,-0.009450,0.640000,1237,0.9846
1.5668,79,87.6701,63.9000,8.5048,90.00,2.3299,0.633139,0.002589,-0.009450,0.640000,1237,0.9846
1.5869,80,88.1037,64.0800,8.5048,90.00,1.8963,0.632657,0.002107,-0.009450,0.640000,1237,0.5511
1.6069,81,88.1037,64.2600,7.3858,90.00,1.8963,0.633901,0.002107,-0.008206,0.640000,1237,0.5511
1.6270,82,88.1037,64.4400,7.3858,90.00,1.8963,0.633901,0.002107,-0.008206,0.640000,1237,0.5511
1.6471,83,88.4602,64.4400,6.1548,90.00,1.5398,0.634872,0.001711,-0.006839,0.640000,1236,0.1945
1.6672,84,88.4602,64.6200,6.1548,90.00,1.5398,0.634872,0.001711,-0.006839,0.640000,1236,0.1945
1.6872,85,88.7539,64.8000,6.1548,90.00,1.2461,0.634546,0.001385,-0.006839,0.640000,1237,-0.0991
1.7073,86,88.7539,64.8000,4.3643,90.00,1.2461,0.636535,0.001385,-0.004849,0.640000,1236,-0.0991
1.7274,87,88.7539,64.8000,4.3643,90.00,1.2461,0.636535,0.001385,-0.004849,0.640000,1236,-0.0991
1.7475,88,88.9777,64.9800,2.9096,90.00,1.0223,0.637903,0.001136,-0.003233,0.640000,1235,-0.3229
1.7675,89,88.9777,64.9800,2.9096,90.00,1.0223,0.637903,0.001136,-0.003233,0.640000,1235,-0.3229
1.7876,90,89.1177,64.9800,2.9096,90.00,0.8823,0.637748,0.000980,-0.003233,0.640000,1235,-0.4629
1.8077,91,89.1177,64.9800,1.4548,90.00,0.8823,0.639364,0.000980,-0.001616,0.640000,1235,-0.4629
1.8278,92,89.1177,64.9800,1.4548,90.00,0.8823,0.639364,0.000980,-0.001616,0.640000,1235,-0.4629
1.8479,93,89.1736,64.9800,-0.1119,90.00,0.8264,0.641043,0.000918,0.000124,0.640000,1234,-0.5189
1.8679,94,89.1736,64.9800,-0.1119,90.00,0.8264,0.641043,0.000918,0.000124,0.640000,1234,-0.5189
1.8880,95,89.1458,64.9800,-0.1119,90.00,0.8542,0.641073,0.000949,0.000124,0.640000,1234,-0.4910
1.9081,96,89.1458,64.9800,-1.9024,90.00,0.8542,0.643063,0.000949,0.002114,0.640000,1233,-0.4910
1.9282,97,89.1458,64.8000,-1.9024,90.00,0.8542,0.643063,0.000949,0.002114,0.640000,1233,-0.4910
1.9482,98,89.1040,64.8000,-0.6714,90.00,0.8960,0.641742,0.000996,0.000746,0.640000,1234,-0.4492
1.9683,99,89.1040,64.8000,-0.6714,90.00,0.8960,0.641742,0.000996,0.000746,0.640000,1234,-0.4492
1.9884,100,89.0762,64.8000,-0.6714,90.00,0.9238,0.641772,0.001026,0.000746,0.640000,1234,-0.4215
2.0085,101,89.0762,64.8000,-0.5595,90.00,0.9238,0.641648,0.001026,0.000622,0.640000,1234,-0.4215
2.0286,102,89.0762,64.8000,-0.5595,90.00,0.9238,0.641648,0.001026,0.000622,0.640000,1234,-0.4215
2.0486,103,89.1044,64.8000,1.1191,90.00,0.8956,0.639752,0.000995,-0.001243,0.640000,1235,-0.4497
2.0687,104,89.1044,64.8000,1.1191,90.00,0.8956,0.639752,0.000995,-0.001243,0.640000,1235,-0.4497
2.0888,105,89.2026,64.9800,1.1191,90.00,0.7974,0.639643,0.000886,-0.001243,0.640000,1235,-0.5478
2.1089,106,89.2026,64.9800,2.1262,90.00,0.7974,0.638524,0.000886,-0.002362,0.640000,1235,-0.5478
2.1290,107,89.2026,64.9800,2.1262,90.00,0.7974,0.638524,0.000886,-0.002362,0.640000,1235,-0.5478
2.1490,108,89.5733,64.9800,2.0143,90.00,0.4267,0.638236,0.000474,-0.002238,0.640000,1235,-0.9185
2.1691,109,89.5733,64.9800,2.0143,90.00,0.4267,0.638236,0.000474,-0.002238,0.640000,1235,-0.9185
2.1892,110,90.1047,65.1600,2.0143,90.00,-0.1047,0.637646,-0.000116,-0.002238,0.640000,1235,-1.4500
2.2092,111,90.1047,65.1600,1.7905,90.00,-0.1047,0.637894,-0.000116,-0.001989,0.640000,1235,-1.4500
2.2293,112,90.1047,65.1600,1.7905,90.00,-0.1047,0.637894,-0.000116,-0.001989,0.640000,1235,-1.4500
2.2494,113,90.4544,65.1600,-0.0000,90.00,-0.4544,0.639495,-0.000505,0.000000,0.640000,1235,-1.7997
2.2695,114,90.4544,65.1600,-0.0000,90.00,-0.4544,0.639495,-0.000505,0.000000,0.640000,1235,-1.7997
2.2895,115,90.6641,64.9800,-0.0000,90.00,-0.6641,0.639262,-0.000738,0.000000,0.640000,1235,-2.0094
2.3096,116,90.6641,64.9800,-2.0143,90.00,-0.6641,0.641500,-0.000738,0.002238,0.640000,1234,-2.0094
2.3297,117,90.6641,64.9800,-2.0143,90.00,-0.6641,0.641500,-0.000738,0.002238,0.640000,1234,-2.0094
2.3497,118,90.7479,64.9800,-3.6929,90.00,-0.7479,0.643272,-0.000831,0.004103,0.640000,1233,-2.0931
2.3698,119,90.7479,64.8000,-3.6929,90.00,-0.7479,0.643272,-0.000831,0.004103,0.640000,1233,-2.0931
2.3899,120,90.7546,64.8000,-3.6929,90.00,-0.7546,0.643265,-0.000838,0.004103,0.640000,1233,-2.0998
2.4100,121,90.7546,64.8000,-2.7976,90.00,-0.7546,0.642270,-0.000838,0.003108,0.640000,1234,-2.0998
2.4300,122,90.7546,64.8000,-2.7976,90.00,-0.7546,0.642270,-0.000838,0.003108,0.640000,1234,-2.0998
2.4501,123,90.7893,64.6200,-2.2381,90.00,-0.7893,0.641610,-0.000877,0.002487,0.640000,1234,-2.1346
2.4702,124,90.7893,64.6200,-2.2381,90.00,-0.7893,0.641610,-0.000877,0.002487,0.640000,1234,-2.1346
2.4902,125,90.8241,64.6200,-2.2381,90.00,-0.8241,0.641571,-0.000916,0.002487,0.640000,1234,-2.1694
2.5103,126,90.8241,64.6200,-0.0000,90.00,-0.8241,0.639084,-0.000916,0.000000,0.640000,1235,-2.1694
2.5304,127,90.8241,64.6200,-0.0000,90.00,-0.8241,0.639084,-0.000916,0.000000,0.640000,1235,-2.1694
2.5505,128,90.9150,64.6200,2.0143,90.00,-0.9150,0.636745,-0.001017,-0.002238,0.640000,1236,-2.2602
2.5705,129,90.9150,64.8000,2.0143,90.00,-0.9150,0.636745,-0.001017,-0.002238,0.640000,1236,-2.2602
2.5906,130,91.0551,64.8000,2.0143,90.00,-1.0551,0.636590,-0.001172,-0.002238,0.640000,1236,-2.4003
2.6107,131,91.0551,64.8000,2.6857,90.00,-1.0551,0.635844,-0.001172,-0.002984,0.640000,1236,-2.4003
2.6308,132,91.0551,64.8000,2.6857,90.00,-1.0551,0.635844,-0.001172,-0.002984,0.640000,1236,-2.4003
2.6508,133,91.2231,64.8000,0.3357,90.00,-1.2231,0.638268,-0.001359,-0.000373,0.640000,1235,-2.5683
2.6710,134,91.2231,64.8000,0.3357,90.00,-1.2231,0.638268,-0.001359,-0.000373,0.640000,1235,-2.5683
2.6910,135,91.2863,64.8000,0.3357,90.00,-1.2863,0.638198,-0.001429,-0.000373,0.640000,1235,-2.6315
2.7111,136,91.2863,64.8000,0.8952,90.00,-1.2863,0.637576,-0.001429,-0.000995,0.640000,1235,-2.6315
2.7312,137,91.2863,64.8000,0.8952,90.00,-1.2863,0.637576,-0.001429,-0.000995,0.640000,1235,-2.6315
2.7513,138,91.3285,64.8000,-0.4476,90.00,-1.3285,0.639021,-0.001476,0.000497,0.640000,1235,-2.6738
2.7714,139,91.3285,64.8000,-0.4476,90.00,-1.3285,0.639021,-0.001476,0.000497,0.640000,1235,-2.6738
2.7915,140,91.3078,64.8000,-0.4476,90.00,-1.3078,0.639044,-0.001453,0.000497,0.640000,1235,-2.6530
2.8116,141,91.3078,64.6200,-2.3500,90.00,-1.3078,0.641158,-0.001453,0.002611,0.640000,1234,-2.6530
2.8316,142,91.3078,64.6200,-2.3500,90.00,-1.3078,0.641158,-0.001453,0.002611,0.640000,1234,-2.6530
2.8517,143,91.2170,64.6200,-3.0215,90.00,-1.2170,0.642005,-0.001352,0.003357,0.640000,1234,-2.5622
2.8718,144,91.2170,64.4400,-3.0215,90.00,-1.2170,0.642005,-0.001352,0.003357,0.640000,1234,-2.5622
2.8919,145,91.0914,64.4400,-3.0215,90.00,-1.0914,0.642144,-0.001213,0.003357,0.640000,1234,-2.4367
2.9120,146,91.0914,64.4400,-2.4619,90.00,-1.0914,0.641523,-0.001213,0.002735,0.640000,1234,-2.4367
2.9320,147,91.0914,64.4400,-2.4619,90.00,-1.0914,0.641523,-0.001213,0.002735,0.640000,1234,-2.4367
2.9521,148,91.0007,64.2600,-2.4619,90.00,-1.0007,0.641624,-0.001112,0.002735,0.640000,1234,-2.3459
2.9722,149,91.0007,64.2600,-2.4619,90.00,-1.0007,0.641624,-0.001112,0.002735,0.640000,1234,-2.3459
2.9923,150,90.9378,64.2600,-2.4619,90.00,-0.9378,0.641694,-0.001042,0.002735,0.640000,1234,-2.2830
3.0124,151,90.9378,64.2600,-0.0000,90.00,-0.9378,0.638958,-0.001042,0.000000,0.640000,1235,-2.2830
3.0324,152,90.9378,64.2600,-0.0000,90.00,-0.9378,0.638958,-0.001042,0.000000,0.640000,1235,-2.2830
3.0525,153,90.9657,64.4400,0.8952,90.00,-0.9657,0.637932,-0.001073,-0.000995,0.640000,1235,-2.3109
3.0726,154,90.9657,64.4400,0.8952,90.00,-0.9657,0.637932,-0.001073,-0.000995,0.640000,1235,-2.3109
3.0927,155,91.0284,64.4400,0.8952,90.00,-1.0284,0.637863,-0.001143,-0.000995,0.640000,1235,-2.3736
3.1128,156,91.0284,64.4400,1.5667,90.00,-1.0284,0.637117,-0.001143,-0.001741,0.640000,1236,-2.3736
3.1328,157,91.0284,64.4400,1.5667,90.00,-1.0284,0.637117,-0.001143,-0.001741,0.640000,1236,-2.3736
3.1529,158,91.1191,64.4400,1.3429,90.00,-1.1191,0.637264,-0.001243,-0.001492,0.640000,1236,-2.4643
3.1730,159,91.1191,64.6200,1.3429,90.00,-1.1191,0.637264,-0.001243,-0.001492,0.640000,1236,-2.4643
