t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,0,-0.0000,0.0000,-0.0000,-0.0202,0.114,20.00,82.26,20.0000,0.1000,0.422411,0.177778,0.000333,-0.000000,0.244300,1480
0.0087,2,enc,0,-0.0000,0.0000,-0.0000,-0.0202,0.114,20.00,82.26,20.0000,0.2000,0.422744,0.177778,0.000667,-0.000000,0.244300,1460
0.0138,3,enc,0,-0.0000,0.0000,-0.0000,-0.0202,0.114,20.00,82.26,20.0000,0.3000,0.423078,0.177778,0.001000,-0.000000,0.244300,1440
0.0189,4,enc,0,-0.0000,0.0000,-0.0000,-0.0202,0.114,20.00,82.26,20.0000,0.4000,0.423411,0.177778,0.001333,-0.000000,0.244300,1420
0.0240,5,enc,1,-0.0000,0.0000,-0.0000,0.0173,0.1628,20.00,82.26,20.0000,0.5000,0.423744,0.177778,0.001667,-0.000000,0.244300,1400
0.0290,6,enc,1,-0.0000,0.0000,-0.0000,-0.0202,0.114,20.00,82.26,20.0000,0.6000,0.424078,0.177778,0.002000,-0.000000,0.244300,1380
0.0341,7,enc,1,-0.0000,0.0000,-0.0000,0.0135,0.1203,20.00,82.26,20.0000,0.7000,0.424411,0.177778,0.002333,-0.000000,0.244300,1360
0.0392,8,enc,0,-0.0000,0.0000,-0.0000,0.0135,0.1203,20.00,82.26,20.0000,0.8000,0.424744,0.177778,0.002667,-0.000000,0.244300,1340
0.0443,9,enc,0,-0.0000,0.0000,-0.0000,0.0135,0.1203,20.00,82.26,20.0000,0.9000,0.425078,0.177778,0.003000,-0.000000,0.244300,1320
0.0493,10,enc,0,-0.0000,0.0000,-0.0000,0.0135,0.1203,20.00,82.26,20.0000,1.0000,0.425411,0.177778,0.003333,-0.000000,0.244300,1315
0.0544,11,enc,1,-0.0000,0.0000,-0.0000,0.0031,0.1407,20.00,82.26,20.0000,1.1000,0.425744,0.177778,0.003667,-0.000000,0.244300,1315
0.0595,12,enc,1,-0.0000,0.0000,-0.0000,-0.0042,0.1014,20.00,82.26,20.0000,1.2000,0.426078,0.177778,0.004000,-0.000000,0.244300,1315
0.0646,13,enc,0,-0.0000,0.0000,-0.0000,-0.0042,0.1014,20.00,82.26,20.0000,1.3000,0.426411,0.177778,0.004333,-0.000000,0.244300,1315
0.0696,14,enc,0,-0.0000,0.0000,-0.0000,-0.0042,0.1014,20.00,82.26,20.0000,1.4000,0.426744,0.177778,0.004667,-0.000000,0.244300,1314
0.0747,15,enc,0,-0.0000,0.0000,-0.0000,-0.0042,0.1014,20.00,82.26,20.0000,1.5000,0.427078,0.177778,0.005000,-0.000000,0.244300,1314
0.0798,16,enc,1,-0.0000,0.0000,-0.0000,0.0062,0.081,20.00,82.26,20.0000,1.6000,0.427411,0.177778,0.005333,-0.000000,0.244300,1314
0.0849,17,enc,0,-0.0000,0.0000,-0.0000,0.0062,0.081,20.00,82.26,20.0000,1.7000,0.427744,0.177778,0.005667,-0.000000,0.244300,1314
0.0899,18,enc,1,-0.0000,0.0000,-0.0000,-0.0042,0.1014,20.00,82.26,20.0000,1.8000,0.428078,0.177778,0.006000,-0.000000,0.244300,1314
0.0950,19,enc,0,-0.0000,0.0000,-0.0000,-0.0042,0.1014,20.00,82.26,20.0000,1.9000,0.428411,0.177778,0.006333,-0.000000,0.244300,1314
0.1001,20,enc,1,-0.0000,0.0000,-0.0000,0.0031,0.1407,20.00,82.26,20.0000,2.0000,0.428744,0.177778,0.006667,-0.000000,0.244300,1314
0.1052,21,enc,0,-0.0000,0.0000,-0.0000,0.0031,0.1407,20.00,82.26,20.0000,2.1000,0.429078,0.177778,0.007000,-0.000000,0.244300,1314
0.1102,22,enc,0,-0.0000,0.0000,-0.0000,0.0031,0.1407,20.00,82.26,20.0000,2.2000,0.429411,0.177778,0.007333,-0.000000,0.244300,1313
0.1153,23,enc,0,-0.0000,0.0000,-0.0000,0.0031,0.1407,20.00,82.26,20.0000,2.3000,0.429744,0.177778,0.007667,-0.000000,0.244300,1313
0.1204,24,enc,0,-0.0000,0.0000,-0.0000,0.0031,0.1407,20.00,82.26,20.0000,2.4000,0.430078,0.177778,0.008000,-0.000000,0.244300,1313
0.1255,25,enc,0,-0.0000,0.0000,-0.0000,0.0031,0.1407,20.00,82.26,20.0000,2.5000,0.430411,0.177778,0.008333,-0.000000,0.244300,1313
0.1305,26,enc,0,-0.0000,0.0000,-0.0000,0.0031,0.1407,20.00,82.26,20.0000,2.6000,0.430744,0.177778,0.008667,-0.000000,0.244300,1313
0.1356,27,enc,1,-0.0000,0.0000,-0.0000,-0.0042,0.1014,20.00,82.26,20.0000,2.7000,0.431078,0.177778,0.009000,-0.000000,0.244300,1313
0.1407,28,enc,0,-0.0000,0.0000,-0.0000,-0.0042,0.1014,20.00,82.26,20.0000,2.8000,0.431411,0.177778,0.009333,-0.000000,0.244300,1313
0.1458,29,enc,0,-0.0000,0.0000,-0.0000,-0.0042,0.1014,20.00,82.26,20.0000,2.9000,0.431744,0.177778,0.009667,-0.000000,0.244300,1313
0.1509,30,enc,0,-0.0000,0.0000,-0.0000,-0.0042,0.1014,20.00,82.26,20.0000,3.0000,0.432078,0.177778,0.010000,-0.000000,0.244300,1312
0.1560,31,enc,1,-0.0000,0.0000,-0.0000,0.0332,0.1503,20.00,82.26,20.0000,3.1000,0.432411,0.177778,0.010333,-0.000000,0.244300,1312
0.1611,32,enc,0,-0.0000,0.0000,-0.0000,0.0332,0.1503,20.00,82.26,20.0000,3.2000,0.432744,0.177778,0.010667,-0.000000,0.244300,1312
0.1662,33,enc,0,-0.0000,0.0000,-0.0000,0.0332,0.1503,20.00,82.26,20.0000,3.3000,0.433078,0.177778,0.011000,-0.000000,0.244300,1312
0.1712,34,enc,1,-0.0000,0.0000,-0.0000,-0.0003,0.144,20.00,82.26,20.0000,3.4000,0.433411,0.177778,0.011333,-0.000000,0.244300,1312
0.1763,35,enc,0,-0.0000,0.0000,-0.0000,-0.0003,0.144,20.00,82.26,20.0000,3.5000,0.433744,0.177778,0.011667,-0.000000,0.244300,1312
0.1814,36,enc,0,-0.0000,0.0000,-0.0000,-0.0003,0.144,20.00,82.26,20.0000,3.6000,0.434078,0.177778,0.012000,-0.000000,0.244300,1312
0.1865,37,enc,1,-0.0000,0.0000,-0.0000,0.0101,0.1235,20.00,82.26,20.0000,3.7000,0.434411,0.177778,0.012333,-0.000000,0.244300,1312
0.1915,38,enc,0,-0.0000,0.0000,-0.0000,0.0101,0.1235,20.00,82.26,20.0000,3.8000,0.434744,0.177778,0.012667,-0.000000,0.244300,1311
0.1966,39,enc,1,-0.0000,0.0000,-0.0000,0.0371,0.1927,20.00,82.26,20.0000,3.9000,0.435078,0.177778,0.013000,-0.000000,0.244300,1311
0.2017,40,enc,0,-0.0000,0.0000,-0.0000,0.0371,0.1927,20.00,82.26,20.0000,4.0000,0.435411,0.177778,0.013333,-0.000000,0.244300,1311
0.2068,41,enc,1,-0.0000,0.0000,-0.0000,0.0036,0.1864,20.00,82.26,20.0000,4.1000,0.435744,0.177778,0.013667,-0.000000,0.244300,1311
0.2119,42,enc,1,-0.0000,0.0000,-0.0000,0.0371,0.1927,20.00,82.26,20.0000,4.2000,0.436078,0.177778,0.014000,-0.000000,0.244300,1311
