t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,-0.0000,0.0000,-0.0000,-0.0053,-0.105,20.00,82.27,20.0000,0.1000,0.223111,0.222222,0.000889,-0.000000,0.000000,1498
0.0095,2,enc,0,-0.0000,0.0000,-0.0000,-0.0053,-0.105,20.00,82.27,20.0000,0.2000,0.224000,0.222222,0.001778,-0.000000,0.000000,1496
0.0146,3,enc,0,-0.0000,0.0000,-0.0000,-0.0053,-0.1548,20.00,82.27,20.0000,0.3000,0.224889,0.222222,0.002667,-0.000000,0.000000,1494
0.0196,4,enc,0,-0.0000,0.0000,-0.0000,-0.0428,-0.1548,20.00,82.27,20.0000,0.4000,0.225778,0.222222,0.003556,-0.000000,0.000000,1492
0.0247,5,enc,0,-0.0000,0.0000,-0.0000,-0.0428,-0.1548,20.00,82.27,20.0000,0.5000,0.226667,0.222222,0.004444,-0.000000,0.000000,1490
0.0298,6,enc,0,-0.0000,0.0000,-0.0000,-0.0428,-0.1548,20.00,82.27,20.0000,0.6000,0.227556,0.222222,0.005333,-0.000000,0.000000,1488
0.0349,7,enc,0,-0.0000,0.0000,-0.0000,-0.0428,-0.1548,20.00,82.27,20.0000,0.7000,0.228444,0.222222,0.006222,-0.000000,0.000000,1486
0.0400,8,enc,0,-0.0000,0.0000,-0.0000,-0.0428,-0.1548,20.00,82.27,20.0000,0.8000,0.229333,0.222222,0.007111,-0.000000,0.000000,1484
0.0451,9,enc,0,-0.0000,0.0000,-0.0000,-0.0428,-0.1548,20.00,82.27,20.0000,0.9000,0.230222,0.222222,0.008000,-0.000000,0.000000,1482
0.0505,10,enc,0,-0.0000,0.0000,-0.0000,-0.0428,-0.1548,20.00,82.27,20.0000,1.0000,0.231111,0.222222,0.008889,-0.000000,0.000000,1480
0.0556,11,enc,0,-0.0000,0.0000,-0.0000,-0.0428,-0.1548,20.00,82.27,20.0000,1.1000,0.232000,0.222222,0.009778,-0.000000,0.000000,1478
0.0607,12,enc,0,-0.0000,0.0000,-0.0000,-0.0428,-0.1548,20.00,82.27,20.0000,1.2000,0.232889,0.222222,0.010667,-0.000000,0.000000,1476
0.0658,13,enc,0,-0.0000,0.0000,-0.0000,-0.0428,-0.1548,20.00,82.27,20.0000,1.3000,0.233778,0.222222,0.011556,-0.000000,0.000000,1474
0.0709,14,enc,0,-0.0000,0.0000,-0.0000,-0.0428,-0.1548,20.00,82.27,20.0000,1.4000,0.234667,0.222222,0.012444,-0.000000,0.000000,1472
0.0760,15,enc,0,-0.0000,0.0000,-0.0000,-0.0428,-0.1548,20.00,82.27,20.0000,1.5000,0.235556,0.222222,0.013333,-0.000000,0.000000,1470
0.0811,16,enc,0,-0.0000,0.0000,-0.0000,-0.0428,-0.1548,20.00,82.27,20.0000,1.6000,0.236444,0.222222,0.014222,-0.000000,0.000000,1468
0.0862,17,enc,0,-0.0000,0.0000,-0.0000,-0.0428,-0.1548,20.00,82.27,20.0000,1.7000,0.237333,0.222222,0.015111,-0.000000,0.000000,1466
0.0916,18,enc,1,-0.0000,0.0000,-0.0000,-0.0091,-0.1484,20.00,82.27,20.0000,1.8000,0.238222,0.222222,0.016000,-0.000000,0.000000,1464
0.0967,19,enc,0,-0.0000,0.0000,-0.0000,-0.0091,-0.1484,20.00,82.27,20.0000,1.9000,0.239111,0.222222,0.016889,-0.000000,0.000000,1462
