t_s,iteration,psi_imu_deg,psi_enc_deg,phi_yaw_deg,psi_dot_dps,setpoint_deg,error_deg,u_norm,u_p,u_d,u_g,pwm_us,pitch_raw_deg
0.6444,33,0.9341,0.9000,-0.0283,-1.4548,10.00,9.0659,0.168391,0.100732,0.024246,0.043412,1411,5.5972
0.6645,34,0.9341,0.9000,-0.0283,-1.4548,10.00,9.0659,0.168391,0.100732,0.024246,0.043412,1411,5.5972
0.6847,35,0.8709,0.9000,-0.0286,-0.6714,10.00,9.1291,0.156037,0.101434,0.011191,0.043412,1416,5.6604
0.7048,36,0.8709,0.9000,-0.0286,-0.6714,10.00,9.1291,0.156037,0.101434,0.011191,0.043412,1416,5.6604
0.7249,37,0.8709,0.9000,-0.0286,-0.6714,10.00,9.1291,0.156037,0.101434,0.011191,0.043412,1416,5.6604
0.7451,38,0.8639,0.9000,-0.0285,0.8952,10.00,9.1361,0.130003,0.101512,-0.014921,0.043412,1426,5.6674
0.7652,39,0.8639,0.9000,-0.0285,0.8952,10.00,9.1361,0.130003,0.101512,-0.014921,0.043412,1426,5.6674
0.7852,40,0.9481,1.0800,-0.0290,0.8952,10.00,9.0519,0.129068,0.100576,-0.014921,0.043412,1426,5.5832
0.8054,41,0.9481,1.0800,-0.0290,3.0215,10.00,9.0519,0.093631,0.100576,-0.050358,0.043412,1439,5.5832
0.8254,42,0.9481,1.0800,-0.0290,3.0215,10.00,9.0519,0.093631,0.100576,-0.050358,0.043412,1439,5.5832
0.8455,43,1.1092,1.2600,-0.0303,3.8048,10.00,8.8908,0.078785,0.098787,-0.063413,0.043412,1445,5.4221
0.8655,44,1.1092,1.2600,-0.0303,3.8048,10.00,8.8908,0.078785,0.098787,-0.063413,0.043412,1445,5.4221
0.8856,45,1.2910,1.4400,-0.0384,3.4691,10.00,8.7090,0.082361,0.096767,-0.057818,0.043412,1444,5.2403
0.9057,46,1.2910,1.4400,-0.0384,3.4691,10.00,8.7090,0.082361,0.096767,-0.057818,0.043412,1444,5.2403
0.9258,47,1.2910,1.4400,-0.0384,3.4691,10.00,8.7090,0.082361,0.096767,-0.057818,0.043412,1444,5.2403
0.9459,48,1.4450,1.4400,-0.0400,2.1262,10.00,8.5550,0.103031,0.095056,-0.035437,0.043412,1436,5.0863
0.9659,49,1.4450,1.4400,-0.0400,2.1262,10.00,8.5550,0.103031,0.095056,-0.035437,0.043412,1436,5.0863
0.9860,50,1.5222,1.4400,-0.0334,0.1119,10.00,8.4778,0.135745,0.094198,-0.001865,0.043412,1424,5.0091
1.0062,51,1.5222,1.4400,-0.0334,0.1119,10.00,8.4778,0.135745,0.094198,-0.001865,0.043412,1424,5.0091
1.0263,52,1.5222,1.4400,-0.0406,0.1119,10.00,8.4778,0.135745,0.094198,-0.001865,0.043412,1424,5.0302
1.0464,53,1.5011,1.4400,-0.0406,-0.7833,10.00,8.4989,0.150900,0.094432,0.013056,0.043412,1418,5.0302
1.0665,54,1.5011,1.4400,-0.0406,-0.7833,10.00,8.4989,0.150900,0.094432,0.013056,0.043412,1418,5.0302
1.0866,55,1.4520,1.4400,-0.0333,-1.1191,10.00,8.5480,0.157040,0.094977,0.018651,0.043412,1416,5.0793
1.1067,56,1.4520,1.4400,-0.0333,-1.1191,10.00,8.5480,0.157040,0.094977,0.018651,0.043412,1416,5.0793
1.1268,57,1.4173,1.4400,-0.0337,-1.1191,10.00,8.5827,0.157427,0.095364,0.018651,0.043412,1415,5.1140
1.1469,58,1.4173,1.4400,-0.0337,-0.0000,10.00,8.5827,0.138776,0.095364,0.000000,0.043412,1422,5.1140
1.1670,59,1.4173,1.4400,-0.0337,-0.0000,10.00,8.5827,0.138776,0.095364,0.000000,0.043412,1422,5.1140
1.1871,60,1.4520,1.4400,-0.0342,2.1262,10.00,8.5480,0.102953,0.094978,-0.035437,0.043412,1436,5.0793
1.2072,61,1.4520,1.4400,-0.0342,2.1262,10.00,8.5480,0.102953,0.094978,-0.035437,0.043412,1436,5.0793
1.2273,62,1.5642,1.6200,-0.0419,2.1262,10.00,8.4358,0.101706,0.093731,-0.035437,0.043412,1436,4.9671
1.2475,63,1.5642,1.6200,-0.0419,2.5738,10.00,8.4358,0.094246,0.093731,-0.042897,0.043412,1439,4.9671
1.2677,64,1.5642,1.6200,-0.0419,2.5738,10.00,8.4358,0.094246,0.093731,-0.042897,0.043412,1439,4.9671
1.2878,65,1.6831,1.6200,-0.0431,2.4619,10.00,8.3169,0.094790,0.092410,-0.041032,0.043412,1439,4.8482
1.3079,66,1.6831,1.8000,-0.0431,2.4619,10.00,8.3169,0.094790,0.092410,-0.041032,0.043412,1439,4.8482
1.3280,67,1.7810,1.8000,-0.0437,2.4619,10.00,8.2190,0.093702,0.091322,-0.041032,0.043412,1439,4.7503
1.3481,68,1.7810,1.8000,-0.0437,1.2310,10.00,8.2190,0.114218,0.091322,-0.020516,0.043412,1432,4.7503
1.3691,69,1.7810,1.8000,-0.0437,1.2310,10.00,8.2190,0.114218,0.091322,-0.020516,0.043412,1432,4.7503
1.3892,70,1.8230,1.8000,-0.0512,-0.2238,10.00,8.1770,0.137997,0.090855,0.003730,0.043412,1423,4.7082
1.4093,71,1.8230,1.8000,-0.0512,-0.2238,10.00,8.1770,0.137997,0.090855,0.003730,0.043412,1423,4.7082
1.4294,72,1.8090,1.8000,-0.0514,-0.2238,10.00,8.1910,0.138153,0.091011,0.003730,0.043412,1423,4.7223
1.4495,73,1.8090,1.8000,-0.0514,-0.7833,10.00,8.1910,0.147479,0.091011,0.013056,0.043412,1419,4.7223
1.4696,74,1.8090,1.8000,-0.0514,-0.7833,10.00,8.1910,0.147479,0.091011,0.013056,0.043412,1419,4.7223
1.4897,75,1.7670,1.6200,-0.0515,-0.4476,10.00,8.2330,0.142351,0.091478,0.007460,0.043412,1421,4.7643
1.5098,76,1.7670,1.8000,-0.0515,-0.4476,10.00,8.2330,0.142351,0.091478,0.007460,0.043412,1421,4.7643
1.5298,77,1.7599,1.8000,-0.0517,-0.4476,10.00,8.2401,0.142429,0.091556,0.007460,0.043412,1421,4.7714
1.5499,78,1.7599,1.8000,-0.0517,0.4476,10.00,8.2401,0.127508,0.091556,-0.007460,0.043412,1427,4.7714
1.5700,79,1.7599,1.8000,-0.0517,0.4476,10.00,8.2401,0.127508,0.091556,-0.007460,0.043412,1427,4.7714
1.5901,80,1.8020,1.8000,-0.0522,1.2310,10.00,8.1980,0.113985,0.091089,-0.020516,0.043412,1432,4.7293
1.6102,81,1.8020,1.8000,-0.0522,1.2310,10.00,8.1980,0.113985,0.091089,-0.020516,0.043412,1432,4.7293
1.6302,82,1.8791,1.8000,-0.0529,1.2310,10.00,8.1209,0.113128,0.090232,-0.020516,0.043412,1432,4.6522
1.6503,83,1.8791,1.8000,-0.0529,1.6786,10.00,8.1209,0.105667,0.090232,-0.027976,0.043412,1435,4.6522
1.6704,84,1.8791,1.9800,-0.0529,1.6786,10.00,8.1209,0.105667,0.090232,-0.027976,0.043412,1435,4.6522
1.6905,85,1.9559,1.9800,-0.0606,0.8952,10.00,8.0441,0.117870,0.089378,-0.014921,0.043412,1430,4.5753
1.7106,86,1.9559,1.9800,-0.0606,0.8952,10.00,8.0441,0.117870,0.089378,-0.014921,0.043412,1430,4.5753
1.7307,87,1.9980,1.9800,-0.0544,0.8952,10.00,8.0020,0.117402,0.088911,-0.014921,0.043412,1430,4.5333
1.7508,88,1.9980,1.9800,-0.0544,0.3357,10.00,8.0020,0.126727,0.088911,-0.005595,0.043412,1427,4.5333
1.7708,89,1.9980,1.9800,-0.0544,0.3357,10.00,8.0020,0.126727,0.088911,-0.005595,0.043412,1427,4.5333
1.7909,90,1.9980,1.9800,-0.0544,-0.4476,10.00,8.0020,0.139783,0.088911,0.007460,0.043412,1422,4.5333
1.8110,91,1.9980,1.9800,-0.0544,-0.4476,10.00,8.0020,0.139783,0.088911,0.007460,0.043412,1422,4.5333
1.8319,92,1.9630,1.9800,-0.0545,-0.4476,10.00,8.0370,0.140173,0.089300,0.007460,0.043412,1422,4.5683
1.8520,93,1.9630,1.9800,-0.0545,-0.5595,10.00,8.0370,0.142038,0.089300,0.009325,0.043412,1421,4.5683
1.8721,94,1.9630,1.8000,-0.0545,-0.5595,10.00,8.0370,0.142038,0.089300,0.009325,0.043412,1421,4.5683
1.8921,95,1.9349,1.8000,-0.0543,-0.2238,10.00,8.0651,0.136754,0.089612,0.003730,0.043412,1423,4.5963
1.9122,96,1.9349,1.8000,-0.0543,-0.2238,10.00,8.0651,0.136754,0.089612,0.003730,0.043412,1423,4.5963
1.9323,97,1.9420,1.9800,-0.0476,-0.2238,10.00,8.0580,0.136676,0.089534,0.003730,0.043412,1423,4.5893
1.9524,98,1.9420,1.9800,-0.0476,0.7833,10.00,8.0580,0.119890,0.089534,-0.013056,0.043412,1430,4.5893
1.9724,99,1.9420,1.9800,-0.0476,0.7833,10.00,8.0580,0.119890,0.089534,-0.013056,0.043412,1430,4.5893
1.9925,100,1.9910,1.9800,-0.0549,1.3429,10.00,8.0090,0.110019,0.088989,-0.022381,0.043412,1433,4.5403
2.0126,101,1.9910,1.9800,-0.0549,1.3429,10.00,8.0090,0.110019,0.088989,-0.022381,0.043412,1433,4.5403
2.0327,102,2.0611,1.9800,-0.0619,1.3429,10.00,7.9389,0.109241,0.088210,-0.022381,0.043412,1434,4.4702
2.0528,103,2.0611,1.9800,-0.0619,0.7833,10.00,7.9389,0.118566,0.088210,-0.013056,0.043412,1430,4.4702
2.0728,104,2.0611,1.9800,-0.0619,0.7833,10.00,7.9389,0.118566,0.088210,-0.013056,0.043412,1430,4.4702
2.0929,105,2.0959,1.9800,-0.0621,0.5595,10.00,7.9041,0.121910,0.087824,-0.009325,0.043412,1429,4.4354
2.1130,106,2.0959,1.9800,-0.0621,0.5595,10.00,7.9041,0.121910,0.087824,-0.009325,0.043412,1429,4.4354
2.1331,107,2.1099,1.9800,-0.0689,0.5595,10.00,7.8901,0.121755,0.087668,-0.009325,0.043412,1429,4.4214
2.1531,108,2.1099,1.9800,-0.0689,-0.0000,10.00,7.8901,0.131080,0.087668,0.000000,0.043412,1425,4.4214
2.1732,109,2.1099,1.9800,-0.0689,-0.0000,10.00,7.8901,0.131080,0.087668,0.000000,0.043412,1425,4.4214
2.1933,110,2.0958,1.9800,-0.0689,-0.7833,10.00,7.9042,0.144292,0.087824,0.013056,0.043412,1420,4.4354
2.2134,111,2.0958,1.9800,-0.0689,-0.7833,10.00,7.9042,0.144292,0.087824,0.013056,0.043412,1420,4.4354
2.2335,112,2.0681,1.9800,-0.0687,-0.7833,10.00,7.9319,0.144600,0.088133,0.013056,0.043412,1420,4.4632
2.2535,113,2.0681,1.9800,-0.0687,-0.4476,10.00,7.9319,0.139005,0.088133,0.007460,0.043412,1422,4.4632
2.2736,114,2.0681,1.9800,-0.0687,-0.4476,10.00,7.9319,0.139005,0.088133,0.007460,0.043412,1422,4.4632
2.2937,115,2.0611,1.9800,-0.0617,0.2238,10.00,7.9389,0.127892,0.088210,-0.003730,0.043412,1427,4.4702
2.3138,116,2.0611,1.9800,-0.0617,0.2238,10.00,7.9389,0.127892,0.088210,-0.003730,0.043412,1427,4.4702
2.3338,117,2.0891,1.9800,-0.0688,0.8952,10.00,7.9109,0.116390,0.087899,-0.014921,0.043412,1431,4.4422
2.3539,118,2.0891,1.9800,-0.0688,0.8952,10.00,7.9109,0.116390,0.087899,-0.014921,0.043412,1431,4.4422
2.3740,119,2.0891,2.1600,-0.0688,0.8952,10.00,7.9109,0.116390,0.087899,-0.014921,0.043412,1431,4.4422
2.3941,120,2.1379,2.1600,-0.0623,1.0072,10.00,7.8621,0.113982,0.087356,-0.016786,0.043412,1432,4.3934
2.4141,121,2.1379,2.1600,-0.0623,1.0072,10.00,7.8621,0.113982,0.087356,-0.016786,0.043412,1432,4.3934
2.4342,122,2.1800,2.1600,-0.0623,0.4476,10.00,7.8200,0.122841,0.086889,-0.007460,0.043412,1428,4.3513
2.4543,123,2.1800,2.1600,-0.0623,0.4476,10.00,7.8200,0.122841,0.086889,-0.007460,0.043412,1428,4.3513
2.4744,124,2.1800,2.1600,-0.0623,0.4476,10.00,7.8200,0.122841,0.086889,-0.007460,0.043412,1428,4.3513
2.4945,125,2.1870,2.1600,-0.0696,-0.4476,10.00,7.8130,0.137684,0.086812,0.007460,0.043412,1423,4.3443
2.5145,126,2.1870,2.1600,-0.0696,-0.4476,10.00,7.8130,0.137684,0.086812,0.007460,0.043412,1423,4.3443
2.5346,127,2.1729,2.1600,-0.0695,-0.2238,10.00,7.8271,0.134110,0.086967,0.003730,0.043412,1424,4.3583
2.5547,128,2.1729,2.1600,-0.0695,-0.2238,10.00,7.8271,0.134110,0.086967,0.003730,0.043412,1424,4.3583
2.5748,129,2.1729,2.1600,-0.0695,-0.2238,10.00,7.8271,0.134110,0.086967,0.003730,0.043412,1424,4.3583
2.5948,130,2.1519,2.1600,-0.0694,-0.0000,10.00,7.8481,0.130613,0.087201,0.000000,0.043412,1426,4.3794
2.6149,131,2.1519,2.1600,-0.0694,-0.0000,10.00,7.8481,0.130613,0.087201,0.000000,0.043412,1426,4.3794
2.6350,132,2.1659,2.1600,-0.0692,0.4476,10.00,7.8341,0.122997,0.087045,-0.007460,0.043412,1428,4.3654
2.6551,133,2.1659,2.1600,-0.0692,0.4476,10.00,7.8341,0.122997,0.087045,-0.007460,0.043412,1428,4.3654
2.6752,134,2.1659,2.1600,-0.0692,0.4476,10.00,7.8341,0.122997,0.087045,-0.007460,0.043412,1428,4.3373
2.6952,135,2.1940,2.1600,-0.0696,0.7833,10.00,7.8060,0.117090,0.086734,-0.013056,0.043412,1431,4.3373
2.7153,136,2.1940,2.1600,-0.0696,0.7833,10.00,7.8060,0.117090,0.086734,-0.013056,0.043412,1431,4.3373
2.7354,137,2.2220,2.1600,-0.0627,0.5595,10.00,7.7780,0.120508,0.086422,-0.009325,0.043412,1429,4.3092
2.7555,138,2.2220,2.1600,-0.0627,0.5595,10.00,7.7780,0.120508,0.086422,-0.009325,0.043412,1429,4.3092
2.7755,139,2.2220,2.1600,-0.0698,0.5595,10.00,7.7780,0.120508,0.086422,-0.009325,0.043412,1429,4.2953
2.7956,140,2.2360,2.1600,-0.0698,-0.0000,10.00,7.7640,0.129678,0.086266,0.000000,0.043412,1426,4.2953
2.8157,141,2.2360,2.1600,-0.0698,-0.0000,10.00,7.7640,0.129678,0.086266,0.000000,0.043412,1426,4.2953
2.8358,142,2.2290,2.1600,-0.0770,-0.5595,10.00,7.7710,0.139082,0.086345,0.009325,0.043412,1422,4.3023
2.8558,143,2.2290,2.1600,-0.0770,-0.5595,10.00,7.7710,0.139082,0.086345,0.009325,0.043412,1422,4.3023
2.8759,144,2.2009,2.1600,-0.0766,-0.5595,10.00,7.7991,0.139394,0.086656,0.009325,0.043412,1422,4.3303
2.8960,145,2.2009,2.1600,-0.0766,-0.4476,10.00,7.7991,0.137529,0.086656,0.007460,0.043412,1423,4.3303
2.9161,146,2.2009,2.1600,-0.0766,-0.4476,10.00,7.7991,0.137529,0.086656,0.007460,0.043412,1423,4.3303
2.9361,147,2.1870,2.1600,-0.0696,-0.0000,10.00,7.8130,0.130224,0.086812,0.000000,0.043412,1426,4.3443
2.9562,148,2.1870,2.1600,-0.0696,-0.0000,10.00,7.8130,0.130224,0.086812,0.000000,0.043412,1426,4.3443
2.9763,149,2.2010,2.1600,-0.0626,-0.0000,10.00,7.7990,0.130067,0.086655,0.000000,0.043412,1426,4.3303
2.9963,150,2.2010,2.1600,-0.0626,1.1191,10.00,7.7990,0.111416,0.086655,-0.018651,0.043412,1433,4.3303
3.0164,151,2.2010,2.1600,-0.0626,1.1191,10.00,7.7990,0.111416,0.086655,-0.018651,0.043412,1433,4.3303
3.0365,152,2.2360,2.1600,-0.0703,0.7833,10.00,7.7640,0.116623,0.086266,-0.013056,0.043412,1431,4.2953
3.0566,153,2.2360,2.1600,-0.0703,0.7833,10.00,7.7640,0.116623,0.086266,-0.013056,0.043412,1431,4.2953
3.0767,154,2.2641,2.1600,-0.0702,0.7833,10.00,7.7359,0.116311,0.085955,-0.013056,0.043412,1431,4.2672
3.0968,155,2.2641,2.1600,-0.0702,-0.0000,10.00,7.7359,0.129367,0.085955,0.000000,0.043412,1426,4.2672
3.1168,156,2.2641,2.1600,-0.0702,-0.0000,10.00,7.7359,0.129367,0.085955,0.000000,0.043412,1426,4.2672
3.1370,157,2.2641,2.1600,-0.0705,-0.4476,10.00,7.7359,0.136827,0.085955,0.007460,0.043412,1423,4.2672
3.1570,158,2.2641,2.1600,-0.0705,-0.4476,10.00,7.7359,0.136827,0.085955,0.007460,0.043412,1423,4.2672
3.1771,159,2.2360,2.1600,-0.0703,-0.4476,10.00,7.7640,0.137139,0.086266,0.007460,0.043412,1423,4.2953
3.1972,160,2.2360,2.1600,-0.0703,-0.7833,10.00,7.7640,0.142734,0.086266,0.013056,0.043412,1421,4.2953
3.2173,161,2.2360,2.1600,-0.0703,-0.7833,10.00,7.7640,0.142734,0.086266,0.013056,0.043412,1421,4.2953
3.2373,162,2.2010,2.1600,-0.0632,-0.1119,10.00,7.7990,0.131933,0.086655,0.001865,0.043412,1425,4.3303
3.2574,163,2.2010,2.1600,-0.0632,-0.1119,10.00,7.7990,0.131933,0.086655,0.001865,0.043412,1425,4.3303
3.2775,164,2.1940,2.1600,-0.0631,-0.1119,10.00,7.8060,0.132010,0.086733,0.001865,0.043412,1425,4.3373
3.2976,165,2.1940,2.1600,-0.0631,0.2238,10.00,7.8060,0.126415,0.086733,-0.003730,0.043412,1427,4.3373
3.3176,166,2.1940,2.1600,-0.0631,0.2238,10.00,7.8060,0.126415,0.086733,-0.003730,0.043412,1427,4.3373
3.3377,167,2.2290,2.1600,-0.0635,0.7833,10.00,7.7710,0.116700,0.086344,-0.013056,0.043412,1431,4.3022
3.3578,168,2.2290,2.1600,-0.0635,0.7833,10.00,7.7710,0.116700,0.086344,-0.013056,0.043412,1431,4.3022
3.3778,169,2.2711,2.1600,-0.0567,0.7833,10.00,7.7289,0.116233,0.085876,-0.013056,0.043412,1431,4.2602
3.3979,170,2.2711,2.3400,-0.0567,0.5595,10.00,7.7289,0.119963,0.085876,-0.009325,0.043412,1430,4.2602
3.4180,171,2.2711,2.3400,-0.0567,0.5595,10.00,7.7289,0.119963,0.085876,-0.009325,0.043412,1430,4.2602
3.4381,172,2.2919,2.3400,-0.0571,-0.0000,10.00,7.7081,0.129058,0.085646,0.000000,0.043412,1426,4.2394
3.4581,173,2.2919,2.3400,-0.0571,-0.0000,10.00,7.7081,0.129058,0.085646,0.000000,0.043412,1426,4.2394
3.4782,174,2.2779,2.1600,-0.0573,-0.0000,10.00,7.7221,0.129213,0.085801,0.000000,0.043412,1426,4.2534
3.4983,175,2.2779,2.1600,-0.0573,-0.7833,10.00,7.7221,0.142269,0.085801,0.013056,0.043412,1421,4.2534
3.5184,176,2.2779,2.1600,-0.0573,-0.7833,10.00,7.7221,0.142269,0.085801,0.013056,0.043412,1421,4.2534
3.5384,177,2.2431,2.1600,-0.0569,-0.8952,10.00,7.7569,0.144521,0.086188,0.014921,0.043412,1420,4.2882
3.5585,178,2.2431,2.1600,-0.0569,-0.8952,10.00,7.7569,0.144521,0.086188,0.014921,0.043412,1420,4.2882
3.5786,179,2.2081,2.1600,-0.0567,-0.8952,10.00,7.7919,0.144910,0.086577,0.014921,0.043412,1420,4.3232
3.5987,180,2.2081,2.1600,-0.0567,-0.1119,10.00,7.7919,0.131854,0.086577,0.001865,0.043412,1425,4.3232
3.6187,181,2.2081,2.1600,-0.0567,-0.1119,10.00,7.7919,0.131854,0.086577,0.001865,0.043412,1425,4.3232
3.6388,182,2.2081,2.1600,-0.0494,0.6714,10.00,7.7919,0.118798,0.086577,-0.011191,0.043412,1430,4.3232
3.6589,183,2.2081,2.1600,-0.0494,0.6714,10.00,7.7919,0.118798,0.086577,-0.011191,0.043412,1430,4.3232
3.6790,184,2.2501,2.1600,-0.0496,0.6714,10.00,7.7499,0.118331,0.086110,-0.011191,0.043412,1430,4.2811
3.6990,185,2.2501,2.1600,-0.0496,0.6714,10.00,7.7499,0.118331,0.086110,-0.011191,0.043412,1430,4.2811
3.7191,186,2.2501,2.3400,-0.0496,0.6714,10.00,7.7499,0.118331,0.086110,-0.011191,0.043412,1430,4.2811
3.7392,187,2.2989,2.3400,-0.0499,0.4476,10.00,7.7011,0.121519,0.085567,-0.007460,0.043412,1429,4.2323
3.7593,188,2.2989,2.3400,-0.0499,0.4476,10.00,7.7011,0.121519,0.085567,-0.007460,0.043412,1429,4.2323
3.7794,189,2.3200,2.3400,-0.0502,0.4476,10.00,7.6800,0.121285,0.085334,-0.007460,0.043412,1429,4.2113
3.7994,190,2.3200,2.3400,-0.0502,-0.5595,10.00,7.6800,0.138071,0.085334,0.009325,0.043412,1423,4.2113
3.8195,191,2.3200,2.3400,-0.0502,-0.5595,10.00,7.6800,0.138071,0.085334,0.009325,0.043412,1423,4.2113
3.8396,192,2.2989,2.1600,-0.0501,-0.8952,10.00,7.7011,0.143900,0.085567,0.014921,0.043412,1421,4.2324
3.8597,193,2.2989,2.1600,-0.0501,-0.8952,10.00,7.7011,0.143900,0.085567,0.014921,0.043412,1421,4.2324
3.8798,194,2.2642,2.1600,-0.0497,-0.8952,10.00,7.7358,0.144287,0.085954,0.014921,0.043412,1420,4.2671
3.8998,195,2.2642,2.1600,-0.0497,-0.4476,10.00,7.7358,0.136826,0.085954,0.007460,0.043412,1423,4.2671
3.9199,196,2.2642,2.1600,-0.0497,-0.4476,10.00,7.7358,0.136826,0.085954,0.007460,0.043412,1423,4.2671
3.9400,197,2.2501,2.1600,-0.0496,-0.0000,10.00,7.7499,0.129522,0.086110,0.000000,0.043412,1426,4.2811
3.9601,198,2.2501,2.1600,-0.0496,-0.0000,10.00,7.7499,0.129522,0.086110,0.000000,0.043412,1426,4.2811
3.9801,199,2.2709,2.1600,-0.0497,-0.0000,10.00,7.7291,0.129291,0.085879,0.000000,0.043412,1426,4.2604
4.0002,200,2.2709,2.3400,-0.0497,1.0072,10.00,7.7291,0.112505,0.085879,-0.016786,0.043412,1432,4.2604
4.0203,201,2.2709,2.3400,-0.0497,1.0072,10.00,7.7291,0.112505,0.085879,-0.016786,0.043412,1432,4.2604
4.0404,202,2.3270,2.3400,-0.0497,0.8952,10.00,7.6730,0.113747,0.085256,-0.014921,0.043412,1432,4.2043
4.0604,203,2.3270,2.3400,-0.0497,0.8952,10.00,7.6730,0.113747,0.085256,-0.014921,0.043412,1432,4.2043
4.0805,204,2.3620,2.3400,-0.0496,0.8952,10.00,7.6380,0.113358,0.084866,-0.014921,0.043412,1432,4.1693
4.1006,205,2.3620,2.3400,-0.0496,0.2238,10.00,7.6380,0.124548,0.084866,-0.003730,0.043412,1428,4.1693
4.1207,206,2.3620,2.3400,-0.0496,0.2238,10.00,7.6380,0.124548,0.084866,-0.003730,0.043412,1428,4.1693
4.1408,207,2.3620,2.3400,-0.0426,-0.1119,10.00,7.6380,0.130143,0.084866,0.001865,0.043412,1426,4.1692
4.1608,208,2.3620,2.3400,-0.0426,-0.1119,10.00,7.6380,0.130143,0.084866,0.001865,0.043412,1426,4.1692
4.1809,209,2.3340,2.3400,-0.0425,-0.1119,10.00,7.6660,0.130455,0.085178,0.001865,0.043412,1426,4.1973
