t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,-0.0000,0.0000,-0.0000,-0.009,-0.1118,20.00,82.13,20.0000,0.1000,0.422531,0.177778,0.000333,-0.000000,0.244420,1480
0.0125,2,enc,0,-0.0000,0.0000,-0.0000,-0.009,-0.1118,20.00,82.13,20.0000,0.2000,0.422865,0.177778,0.000667,-0.000000,0.244420,1460
0.0176,3,enc,0,-0.0000,0.0000,-0.0000,-0.009,-0.1118,20.00,82.13,20.0000,0.3000,0.423198,0.177778,0.001000,-0.000000,0.244420,1440
0.0227,4,enc,0,-0.0000,0.0000,-0.0000,-0.009,-0.1118,20.00,82.13,20.0000,0.4000,0.423531,0.177778,0.001333,-0.000000,0.244420,1420
0.0278,5,enc,0,-0.0000,0.0000,-0.0000,-0.009,-0.1118,20.00,82.13,20.0000,0.5000,0.423865,0.177778,0.001667,-0.000000,0.244420,1400
0.0329,6,enc,1,-0.0000,0.0000,-0.0000,0.0016,-0.1313,20.00,82.13,20.0000,0.6000,0.424198,0.177778,0.002000,-0.000000,0.244420,1380
0.0380,7,enc,0,-0.0000,0.0000,-0.0000,0.0016,-0.1313,20.00,82.13,20.0000,0.7000,0.424531,0.177778,0.002333,-0.000000,0.244420,1360
0.0431,8,enc,0,-0.0000,0.0000,-0.0000,0.0016,-0.1313,20.00,82.13,20.0000,0.8000,0.424865,0.177778,0.002667,-0.000000,0.244420,1340
0.0483,9,enc,0,-0.0000,0.0000,-0.0000,0.0016,-0.1313,20.00,82.13,20.0000,0.9000,0.425198,0.177778,0.003000,-0.000000,0.244420,1320
0.0534,10,enc,0,-0.0000,0.0000,-0.0000,0.0016,-0.1313,20.00,82.13,20.0000,1.0000,0.425531,0.177778,0.003333,-0.000000,0.244420,1315
0.0585,11,enc,0,-0.0000,0.0000,-0.0000,0.0016,-0.1313,20.00,82.13,20.0000,1.1000,0.425865,0.177778,0.003667,-0.000000,0.244420,1315
0.0636,12,enc,0,-0.0000,0.0000,-0.0000,0.0016,-0.1313,20.00,82.13,20.0000,1.2000,0.426198,0.177778,0.004000,-0.000000,0.244420,1315
