t_s,iteration,sensor_mode,new_data,quat_changed,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,1,-0.0000,0.0000,-0.0000,-0.0574,-0.2497,90.00,87.39,90.0000,0.4500,0.247124,0.200000,0.001500,-0.000000,0.045624,1498
0.0081,2,enc,1,0,-0.0000,0.0000,-0.0000,-0.0574,-0.2497,90.00,87.39,90.0000,0.9000,0.248624,0.200000,0.003000,-0.000000,0.045624,1496
0.0132,3,enc,1,0,-0.0000,0.0000,-0.0000,-0.0574,-0.2497,90.00,87.39,90.0000,1.3500,0.250124,0.200000,0.004500,-0.000000,0.045624,1494
0.0182,4,enc,1,0,-0.0000,0.0000,-0.0000,-0.0574,-0.2497,90.00,87.39,90.0000,1.8000,0.251624,0.200000,0.006000,-0.000000,0.045624,1492
0.0233,5,enc,1,0,-0.0000,0.0000,-0.0000,-0.0574,-0.2497,90.00,87.39,90.0000,2.2500,0.253124,0.200000,0.007500,-0.000000,0.045624,1490
0.0284,6,enc,1,0,-0.0000,0.0000,-0.0000,-0.0574,-0.2497,90.00,87.39,90.0000,2.7000,0.254624,0.200000,0.009000,-0.000000,0.045624,1488
0.0334,7,enc,1,0,-0.0000,0.0000,-0.0000,-0.0574,-0.2497,90.00,87.39,90.0000,3.1500,0.256124,0.200000,0.010500,-0.000000,0.045624,1486
0.0385,8,enc,1,0,-0.0000,0.0000,-0.0000,-0.0574,-0.2497,90.00,87.39,90.0000,3.6000,0.257624,0.200000,0.012000,-0.000000,0.045624,1484
0.0436,9,enc,1,0,-0.0000,0.0000,-0.0000,-0.0574,-0.2497,90.00,87.39,90.0000,4.0500,0.259124,0.200000,0.013500,-0.000000,0.045624,1482
0.0487,10,enc,1,0,-0.0000,0.0000,-0.0000,-0.0574,-0.2497,90.00,87.39,90.0000,4.5000,0.260624,0.200000,0.015000,-0.000000,0.045624,1480
0.0538,11,enc,1,1,-0.0000,0.0000,-0.0000,-0.0571,-0.3589,90.00,87.39,90.0000,4.9500,0.262124,0.200000,0.016500,-0.000000,0.045624,1478
0.0589,12,enc,1,0,-0.0000,0.0000,-0.0000,-0.0571,-0.3589,90.00,87.39,90.0000,5.4000,0.263624,0.200000,0.018000,-0.000000,0.045624,1476
