t_s,iteration,psi_imu_deg,psi_enc_deg,phi_yaw_deg,psi_dot_dps,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us,pitch_raw_deg
0.8238,42,-2.1219,-2.5200,0.0297,-5.9310,-20.00,72.46,52.46,-17.8781,-16.3301,-0.082445,-0.297969,-0.009072,0.026360,0.198236,1555,19.6604
0.8439,43,-2.4226,-2.5200,0.0379,-5.4834,-20.00,72.46,52.46,-17.5774,-16.6816,-0.079617,-0.292956,-0.009268,0.024371,0.198236,1554,19.9611
0.8640,44,-2.4226,-2.7000,0.0379,-5.4834,-20.00,72.46,52.46,-17.5774,-17.0332,-0.079812,-0.292956,-0.009463,0.024371,0.198236,1554,19.9611
0.8841,45,-2.6965,-2.8800,0.0439,-5.0358,-20.00,72.46,52.46,-17.3035,-17.3793,-0.077430,-0.288392,-0.009655,0.022381,0.198236,1554,20.235
0.9042,46,-2.6965,-2.8800,0.0439,-5.0358,-20.00,72.46,52.46,-17.3035,-17.7253,-0.077622,-0.288392,-0.009847,0.022381,0.198236,1554,20.235
0.9243,47,-2.6965,-3.0600,0.0439,-5.0358,-20.00,72.46,52.46,-17.3035,-18.0714,-0.077814,-0.288392,-0.010040,0.022381,0.198236,1554,20.235
0.9444,48,-2.9289,-3.0600,0.0424,-3.6929,-20.00,72.46,52.46,-17.0711,-18.4128,-0.080099,-0.284518,-0.010229,0.016413,0.198236,1555,20.4674
0.9645,49,-2.9289,-3.0600,0.0424,-3.6929,-20.00,72.46,52.46,-17.0711,-18.7542,-0.080289,-0.284518,-0.010419,0.016413,0.198236,1555,20.4674
0.9846,50,-3.0814,-3.0600,0.0433,-1.7905,-20.00,72.46,52.46,-16.9186,-19.0926,-0.086390,-0.281977,-0.010607,0.007958,0.198236,1557,20.6199
1.0047,51,-3.0814,-3.2400,0.0433,-1.7905,-20.00,72.46,52.46,-16.9186,-19.4310,-0.086578,-0.281977,-0.010795,0.007958,0.198236,1557,20.6199
1.0248,52,-3.0814,-3.2400,0.0433,-1.7905,-20.00,72.46,52.46,-16.9186,-19.7694,-0.086766,-0.281977,-0.010983,0.007958,0.198236,1557,20.6199
1.0449,53,-3.1369,-3.0600,0.0455,0.4476,-20.00,72.46,52.46,-16.8631,-20.1066,-0.095975,-0.281052,-0.011170,-0.001989,0.198236,1560,20.6754
1.0650,54,-3.1369,-3.0600,0.0455,0.4476,-20.00,72.46,52.46,-16.8631,-20.4439,-0.096163,-0.281052,-0.011358,-0.001989,0.198236,1561,20.6754
1.0851,55,-3.0872,-3.0600,0.0435,1.9024,-20.00,72.46,52.46,-16.9128,-20.7821,-0.103645,-0.281880,-0.011546,-0.008455,0.198236,1563,20.6257
1.1052,56,-3.0872,-3.0600,0.0435,1.9024,-20.00,72.46,52.46,-16.9128,-21.1204,-0.103833,-0.281880,-0.011734,-0.008455,0.198236,1563,20.6257
1.1253,57,-3.0872,-3.0600,0.0435,1.9024,-20.00,72.46,52.46,-16.9128,-21.4587,-0.104021,-0.281880,-0.011921,-0.008455,0.198236,1564,20.6257
1.1454,58,-2.9865,-2.8800,0.0414,2.2381,-20.00,72.46,52.46,-17.0135,-21.7989,-0.107380,-0.283558,-0.012111,-0.009947,0.198236,1565,20.525
1.1655,59,-2.9865,-2.8800,0.0414,2.2381,-20.00,72.46,52.46,-17.0135,-22.1392,-0.107569,-0.283558,-0.012300,-0.009947,0.198236,1565,20.525
1.1857,60,-2.8791,-2.8800,0.0289,1.7905,-20.00,72.46,52.46,-17.1209,-22.4816,-0.107561,-0.285349,-0.012490,-0.007958,0.198236,1565,20.4175
1.2058,61,-2.8791,-2.8800,0.0289,1.7905,-20.00,72.46,52.46,-17.1209,-22.8240,-0.107751,-0.285349,-0.012680,-0.007958,0.198236,1565,20.4175
1.2259,62,-2.8791,-2.8800,0.0368,1.7905,-20.00,72.46,52.46,-17.1209,-23.1664,-0.107941,-0.285349,-0.012870,-0.007958,0.198236,1565,20.3573
1.2460,63,-2.8188,-2.8800,0.0368,0.2238,-20.00,72.46,52.46,-17.1812,-23.5101,-0.102173,-0.286353,-0.013061,-0.000995,0.198236,1563,20.3573
1.2662,64,-2.8188,-2.8800,0.0368,0.2238,-20.00,72.46,52.46,-17.1812,-23.8537,-0.102364,-0.286353,-0.013252,-0.000995,0.198236,1563,20.3573
1.2863,65,-2.8349,-2.8800,0.0391,-1.2310,-20.00,72.46,52.46,-17.1651,-24.1970,-0.095821,-0.286085,-0.013443,0.005471,0.198236,1560,20.3734
1.3064,66,-2.8349,-2.8800,0.0391,-1.2310,-20.00,72.46,52.46,-17.1651,-24.5403,-0.096011,-0.286085,-0.013633,0.005471,0.198236,1561,20.3734
1.3265,67,-2.9055,-2.8800,0.0334,-1.2310,-20.00,72.46,52.46,-17.0945,-24.8822,-0.095025,-0.284909,-0.013823,0.005471,0.198236,1560,20.444
1.3465,68,-2.9055,-3.0600,0.0334,-1.6786,-20.00,72.46,52.46,-17.0945,-25.2241,-0.093226,-0.284909,-0.014013,0.007460,0.198236,1559,20.444
1.3666,69,-2.9055,-3.0600,0.0334,-1.6786,-20.00,72.46,52.46,-17.0945,-25.5660,-0.093416,-0.284909,-0.014203,0.007460,0.198236,1560,20.444
1.3867,70,-3.0061,-3.0600,0.0355,-1.4548,-20.00,72.46,52.46,-16.9939,-25.9058,-0.092922,-0.283231,-0.014392,0.006466,0.198236,1559,20.5446
1.4077,71,-3.0061,-3.0600,0.0355,-1.4548,-20.00,72.46,52.46,-16.9939,-26.2457,-0.093111,-0.283231,-0.014581,0.006466,0.198236,1559,20.5446
1.4278,72,-3.0724,-3.0600,0.0395,-1.4548,-20.00,72.46,52.46,-16.9276,-26.5843,-0.092194,-0.282127,-0.014769,0.006466,0.198236,1559,20.6109
1.4478,73,-3.0724,-3.0600,0.0395,-0.3357,-20.00,72.46,52.46,-16.9276,-26.9228,-0.097356,-0.282127,-0.014957,0.001492,0.198236,1561,20.6109
1.4679,74,-3.0724,-3.0600,0.0395,-0.3357,-20.00,72.46,52.46,-16.9276,-27.2614,-0.097544,-0.282127,-0.015145,0.001492,0.198236,1561,20.6109
1.4880,75,-3.0988,-3.0600,0.044,0.5595,-20.00,72.46,52.46,-16.9012,-27.5994,-0.101270,-0.281686,-0.015333,-0.002487,0.198236,1562,20.6373
1.5081,76,-3.0988,-3.0600,0.044,0.5595,-20.00,72.46,52.46,-16.9012,-27.9374,-0.101458,-0.281686,-0.015521,-0.002487,0.198236,1563,20.6373
1.5282,77,-3.0732,-3.0600,0.0381,0.5595,-20.00,72.46,52.46,-16.9268,-28.2760,-0.102072,-0.282113,-0.015709,-0.002487,0.198236,1563,20.6117
1.5483,78,-3.0732,-3.0600,0.0381,1.2310,-20.00,72.46,52.46,-16.9268,-28.6145,-0.105245,-0.282113,-0.015897,-0.005471,0.198236,1564,20.6117
1.5684,79,-3.0732,-3.0600,0.0381,1.2310,-20.00,72.46,52.46,-16.9268,-28.9530,-0.105433,-0.282113,-0.016085,-0.005471,0.198236,1564,20.6117
1.5885,80,-3.0177,-2.8800,0.0359,1.0072,-20.00,72.46,52.46,-16.9823,-29.2927,-0.105552,-0.283038,-0.016274,-0.004476,0.198236,1564,20.5562
1.6085,81,-3.0177,-2.8800,0.0359,1.0072,-20.00,72.46,52.46,-16.9823,-29.6323,-0.105740,-0.283038,-0.016462,-0.004476,0.198236,1564,20.5562
1.6286,82,-2.9717,-2.8800,0.0373,1.0072,-20.00,72.46,52.46,-17.0283,-29.9729,-0.106697,-0.283805,-0.016652,-0.004476,0.198236,1565,20.5102
1.6487,83,-2.9717,-2.8800,0.0373,0.6714,-20.00,72.46,52.46,-17.0283,-30.0000,-0.105219,-0.283805,-0.016667,-0.002984,0.198236,1564,20.5102
1.6688,84,-2.9717,-2.8800,0.0373,0.6714,-20.00,72.46,52.46,-17.0283,-30.0000,-0.105219,-0.283805,-0.016667,-0.002984,0.198236,1564,20.5102
1.6889,85,-2.9578,-2.8800,0.0319,-0.4476,-20.00,72.46,52.46,-17.0422,-30.0000,-0.100479,-0.284037,-0.016667,0.001989,0.198236,1562,20.4962
1.7089,86,-2.9578,-2.8800,0.0319,-0.4476,-20.00,72.46,52.46,-17.0422,-30.0000,-0.100479,-0.284037,-0.016667,0.001989,0.198236,1562,20.4962
1.7291,87,-2.9926,-2.8800,0.0298,-0.4476,-20.00,72.46,52.46,-17.0074,-30.0000,-0.099898,-0.283456,-0.016667,0.001989,0.198236,1562,20.5311
1.7492,88,-2.9926,-3.0600,0.0298,-1.0072,-20.00,72.46,52.46,-17.0074,-30.0000,-0.097411,-0.283456,-0.016667,0.004476,0.198236,1561,20.5311
1.7693,89,-2.9926,-3.0600,0.0298,-1.0072,-20.00,72.46,52.46,-17.0074,-30.0000,-0.097411,-0.283456,-0.016667,0.004476,0.198236,1561,20.5311
1.7894,90,-3.0548,-3.0600,0.0307,-0.8952,-20.00,72.46,52.46,-16.9452,-30.0000,-0.096872,-0.282421,-0.016667,0.003979,0.198236,1561,20.5933
1.8094,91,-3.0548,-3.0600,0.0307,-0.8952,-20.00,72.46,52.46,-16.9452,-30.0000,-0.096872,-0.282421,-0.016667,0.003979,0.198236,1561,20.5933
1.8295,92,-3.0955,-3.0600,0.0288,-0.8952,-20.00,72.46,52.46,-16.9045,-30.0000,-0.096194,-0.281742,-0.016667,0.003979,0.198236,1561,20.6339
1.8496,93,-3.0955,-3.0600,0.0288,-0.2238,-20.00,72.46,52.46,-16.9045,-30.0000,-0.099178,-0.281742,-0.016667,0.000995,0.198236,1562,20.6339
1.8697,94,-3.0955,-3.0600,0.0288,-0.2238,-20.00,72.46,52.46,-16.9045,-30.0000,-0.099178,-0.281742,-0.016667,0.000995,0.198236,1562,20.6339
1.8898,95,-3.1107,-3.0600,0.0326,0.2238,-20.00,72.46,52.46,-16.8893,-30.0000,-0.100913,-0.281488,-0.016667,-0.000995,0.198236,1562,20.6492
1.9099,96,-3.1107,-3.0600,0.0326,0.2238,-20.00,72.46,52.46,-16.8893,-30.0000,-0.100913,-0.281488,-0.016667,-0.000995,0.198236,1562,20.6492
1.9299,97,-3.0968,-3.0600,0.0271,0.2238,-20.00,72.46,52.46,-16.9032,-30.0000,-0.101146,-0.281721,-0.016667,-0.000995,0.198236,1562,20.6352
1.9500,98,-3.0968,-3.0600,0.0271,1.0072,-20.00,72.46,52.46,-16.9032,-30.0000,-0.104627,-0.281721,-0.016667,-0.004476,0.198236,1564,20.6352
1.9701,99,-3.0968,-3.0600,0.0271,1.0072,-20.00,72.46,52.46,-16.9032,-30.0000,-0.104627,-0.281721,-0.016667,-0.004476,0.198236,1564,20.6352
1.9902,100,-3.0619,-3.0600,0.0292,0.8952,-20.00,72.46,52.46,-16.9381,-30.0000,-0.104711,-0.282302,-0.016667,-0.003979,0.198236,1564,20.6004
2.0103,101,-3.0619,-3.0600,0.0292,0.8952,-20.00,72.46,52.46,-16.9381,-30.0000,-0.104711,-0.282302,-0.016667,-0.003979,0.198236,1564,20.6004
2.0303,102,-3.0355,-2.8800,0.0247,0.8952,-20.00,72.46,52.46,-16.9645,-30.0000,-0.105152,-0.282742,-0.016667,-0.003979,0.198236,1564,20.5739
2.0504,103,-3.0355,-2.8800,0.0247,0.2238,-20.00,72.46,52.46,-16.9645,-30.0000,-0.102168,-0.282742,-0.016667,-0.000995,0.198236,1563,20.5739
2.0705,104,-3.0355,-2.8800,0.0247,0.2238,-20.00,72.46,52.46,-16.9645,-30.0000,-0.102168,-0.282742,-0.016667,-0.000995,0.198236,1563,20.5739
2.0906,105,-3.0355,-2.8800,0.0247,-0.1119,-20.00,72.46,52.46,-16.9645,-30.0000,-0.100676,-0.282742,-0.016667,0.000497,0.198236,1562,20.5739
2.1108,106,-3.0355,-3.0600,0.0247,-0.1119,-20.00,72.46,52.46,-16.9645,-30.0000,-0.100676,-0.282742,-0.016667,0.000497,0.198236,1562,20.5739
2.1308,107,-3.0574,-3.0600,0.0273,-0.1119,-20.00,72.46,52.46,-16.9426,-30.0000,-0.100310,-0.282377,-0.016667,0.000497,0.198236,1562,20.5959
2.1509,108,-3.0574,-3.0600,0.0273,-0.2238,-20.00,72.46,52.46,-16.9426,-30.0000,-0.099813,-0.282377,-0.016667,0.000995,0.198236,1562,20.5959
2.1710,109,-3.0574,-3.0600,0.0273,-0.2238,-20.00,72.46,52.46,-16.9426,-30.0000,-0.099813,-0.282377,-0.016667,0.000995,0.198236,1562,20.5959
2.1911,110,-3.0864,-3.0600,0.025,-0.5595,-20.00,72.46,52.46,-16.9136,-30.0000,-0.097836,-0.281893,-0.016667,0.002487,0.198236,1561,20.6249
2.2112,111,-3.0864,-3.0600,0.025,-0.5595,-20.00,72.46,52.46,-16.9136,-30.0000,-0.097836,-0.281893,-0.016667,0.002487,0.198236,1561,20.6249
2.2312,112,-3.1164,-3.0600,0.0212,-0.5595,-20.00,72.46,52.46,-16.8836,-30.0000,-0.097338,-0.281394,-0.016667,0.002487,0.198236,1561,20.6548
2.2513,113,-3.1164,-3.0600,0.0212,-0.3357,-20.00,72.46,52.46,-16.8836,-30.0000,-0.098333,-0.281394,-0.016667,0.001492,0.198236,1561,20.6548
2.2714,114,-3.1164,-3.0600,0.0212,-0.3357,-20.00,72.46,52.46,-16.8836,-30.0000,-0.098333,-0.281394,-0.016667,0.001492,0.198236,1561,20.6548
2.2915,115,-3.1267,-3.0600,0.0234,0.2238,-20.00,72.46,52.46,-16.8733,-30.0000,-0.100647,-0.281222,-0.016667,-0.000995,0.198236,1562,20.6652
2.3116,116,-3.1267,-3.0600,0.0234,0.2238,-20.00,72.46,52.46,-16.8733,-30.0000,-0.100647,-0.281222,-0.016667,-0.000995,0.198236,1562,20.6652
2.3317,117,-3.1164,-3.0600,0.0212,0.2238,-20.00,72.46,52.46,-16.8836,-30.0000,-0.100819,-0.281394,-0.016667,-0.000995,0.198236,1562,20.6548
2.3518,118,-3.1164,-3.0600,0.0212,0.5595,-20.00,72.46,52.46,-16.8836,-30.0000,-0.102311,-0.281394,-0.016667,-0.002487,0.198236,1563,20.6548
2.3719,119,-3.1164,-3.0600,0.0212,0.5595,-20.00,72.46,52.46,-16.8836,-30.0000,-0.102311,-0.281394,-0.016667,-0.002487,0.198236,1563,20.6548
2.3920,120,-3.1069,-3.0600,0.0176,0.2238,-20.00,72.46,52.46,-16.8931,-30.0000,-0.100977,-0.281552,-0.016667,-0.000995,0.198236,1562,20.6454
2.4121,121,-3.1069,-3.0600,0.0176,0.2238,-20.00,72.46,52.46,-16.8931,-30.0000,-0.100977,-0.281552,-0.016667,-0.000995,0.198236,1562,20.6454
2.4321,122,-3.0966,-3.0600,0.0155,0.2238,-20.00,72.46,52.46,-16.9034,-30.0000,-0.101149,-0.281724,-0.016667,-0.000995,0.198236,1562,20.6351
2.4522,123,-3.0966,-3.0600,0.0155,-0.1119,-20.00,72.46,52.46,-16.9034,-30.0000,-0.099657,-0.281724,-0.016667,0.000497,0.198236,1562,20.6351
2.4723,124,-3.0966,-3.0600,0.0155,-0.1119,-20.00,72.46,52.46,-16.9034,-30.0000,-0.099657,-0.281724,-0.016667,0.000497,0.198236,1562,20.6351
2.4924,125,-3.0979,-3.0600,0.0138,-0.0000,-20.00,72.46,52.46,-16.9021,-30.0000,-0.100132,-0.281702,-0.016667,0.000000,0.198236,1562,20.6364
2.5124,126,-3.0979,-3.0600,0.0138,-0.0000,-20.00,72.46,52.46,-16.9021,-30.0000,-0.100132,-0.281702,-0.016667,0.000000,0.198236,1562,20.6364
2.5325,127,-3.1082,-3.0600,0.016,-0.0000,-20.00,72.46,52.46,-16.8918,-30.0000,-0.099961,-0.281530,-0.016667,0.000000,0.198236,1562,20.6467
2.5526,128,-3.1082,-3.0600,0.016,-0.1119,-20.00,72.46,52.46,-16.8918,-30.0000,-0.099463,-0.281530,-0.016667,0.000497,0.198236,1562,20.6467
2.5727,129,-3.1082,-3.0600,0.016,-0.1119,-20.00,72.46,52.46,-16.8918,-30.0000,-0.099463,-0.281530,-0.016667,0.000497,0.198236,1562,20.6467
2.5928,130,-3.1243,-3.0600,0.0183,-0.1119,-20.00,72.46,52.46,-16.8757,-30.0000,-0.099194,-0.281261,-0.016667,0.000497,0.198236,1562,20.6628
2.6128,131,-3.1243,-3.0600,0.0183,-0.1119,-20.00,72.46,52.46,-16.8757,-30.0000,-0.099194,-0.281261,-0.016667,0.000497,0.198236,1562,20.6628
2.6329,132,-3.1338,-3.0600,0.0219,-0.1119,-20.00,72.46,52.46,-16.8662,-30.0000,-0.099037,-0.281103,-0.016667,0.000497,0.198236,1562,20.6723
2.6530,133,-3.1338,-3.0600,0.0219,-0.1119,-20.00,72.46,52.46,-16.8662,-30.0000,-0.099037,-0.281103,-0.016667,0.000497,0.198236,1562,20.6723
2.6731,134,-3.1338,-3.0600,0.0219,-0.1119,-20.00,72.46,52.46,-16.8662,-30.0000,-0.099037,-0.281103,-0.016667,0.000497,0.198236,1562,20.6723
2.6931,135,-3.1269,-3.0600,0.0115,-0.0000,-20.00,72.46,52.46,-16.8731,-30.0000,-0.099648,-0.281218,-0.016667,0.000000,0.198236,1562,20.6654
2.7132,136,-3.1269,-3.0600,0.0115,-0.0000,-20.00,72.46,52.46,-16.8731,-30.0000,-0.099648,-0.281218,-0.016667,0.000000,0.198236,1562,20.6654
2.7333,137,-3.1278,-3.0600,0.0101,-0.0000,-20.00,72.46,52.46,-16.8722,-30.0000,-0.099634,-0.281203,-0.016667,0.000000,0.198236,1562,20.6663
2.7534,138,-3.1278,-3.0600,0.0101,0.1119,-20.00,72.46,52.46,-16.8722,-30.0000,-0.100131,-0.281203,-0.016667,-0.000497,0.198236,1562,20.6663
2.7734,139,-3.1278,-3.0600,0.0101,0.1119,-20.00,72.46,52.46,-16.8722,-30.0000,-0.100131,-0.281203,-0.016667,-0.000497,0.198236,1562,20.6663
2.7935,140,-3.1233,-3.0600,0.0082,0.1119,-20.00,72.46,52.46,-16.8767,-30.0000,-0.100206,-0.281278,-0.016667,-0.000497,0.198236,1562,20.6618
2.8136,141,-3.1233,-3.0600,0.0082,0.1119,-20.00,72.46,52.46,-16.8767,-30.0000,-0.100206,-0.281278,-0.016667,-0.000497,0.198236,1562,20.6618
2.8337,142,-3.1233,-3.0600,0.0082,-0.2238,-20.00,72.46,52.46,-16.8767,-30.0000,-0.098714,-0.281278,-0.016667,0.000995,0.198236,1562,20.6618
2.8538,143,-3.1233,-3.0600,0.0082,-0.2238,-20.00,72.46,52.46,-16.8767,-30.0000,-0.098714,-0.281278,-0.016667,0.000995,0.198236,1562,20.6618
2.8738,144,-3.1233,-3.0600,0.0082,-0.2238,-20.00,72.46,52.46,-16.8767,-30.0000,-0.098714,-0.281278,-0.016667,0.000995,0.198236,1562,20.6618
2.8939,145,-3.1336,-3.0600,0.0103,-0.2238,-20.00,72.46,52.46,-16.8664,-30.0000,-0.098542,-0.281106,-0.016667,0.000995,0.198236,1561,20.6721
2.9140,146,-3.1336,-3.0600,0.0103,-0.2238,-20.00,72.46,52.46,-16.8664,-30.0000,-0.098542,-0.281106,-0.016667,0.000995,0.198236,1561,20.6721
2.9341,147,-3.1452,-3.0600,0.0107,-0.3357,-20.00,72.46,52.46,-16.8548,-30.0000,-0.097851,-0.280913,-0.016667,0.001492,0.198236,1561,20.6837
2.9541,148,-3.1452,-3.0600,0.0107,-0.3357,-20.00,72.46,52.46,-16.8548,-30.0000,-0.097851,-0.280913,-0.016667,0.001492,0.198236,1561,20.6837
2.9742,149,-3.1452,-3.0600,0.0107,-0.3357,-20.00,72.46,52.46,-16.8548,-30.0000,-0.097851,-0.280913,-0.016667,0.001492,0.198236,1561,20.6872
2.9943,150,-3.1487,-3.0600,0.0025,-0.0000,-20.00,72.46,52.46,-16.8513,-30.0000,-0.099285,-0.280855,-0.016667,0.000000,0.198236,1562,20.6872
3.0144,151,-3.1487,-3.0600,0.0025,-0.0000,-20.00,72.46,52.46,-16.8513,-30.0000,-0.099285,-0.280855,-0.016667,0.000000,0.198236,1562,20.6872
