t_s,iteration,psi_imu_deg,psi_enc_deg,psi_dot_dps,setpoint_deg,error_deg,u_norm,u_p,u_d,u_g,pwm_us,pitch_raw_deg
0.0000,1,0.0384,-0.0000,-0.0000,90.00,89.9616,0.799957,0.099957,0.000000,0.700000,1175,88.7661
0.0201,2,0.0384,-0.0000,-0.0000,90.00,89.9616,0.799957,0.099957,0.000000,0.700000,1175,88.7661
0.0402,3,0.0384,-0.0000,-0.0000,90.00,89.9616,0.799957,0.099957,0.000000,0.700000,1175,88.7661
0.0603,4,0.0384,-0.0000,-0.0000,90.00,89.9616,0.799957,0.099957,0.000000,0.700000,1175,88.7661
0.0804,5,0.0384,-0.0000,-0.0000,90.00,89.9616,0.799957,0.099957,0.000000,0.700000,1175,88.7661
0.1005,6,0.0384,-0.0000,-0.0000,90.00,89.9616,0.799957,0.099957,0.000000,0.700000,1175,88.7661
0.1207,7,0.0384,-0.0000,-0.0000,90.00,89.9616,0.799957,0.099957,0.000000,0.700000,1175,88.7661
0.1408,8,0.0384,-0.0000,-0.0000,90.00,89.9616,0.799957,0.099957,0.000000,0.700000,1175,88.7661
0.1609,9,0.0384,-0.0000,0.1119,90.00,89.9616,0.799833,0.099957,-0.000124,0.700000,1175,88.7661
0.1810,10,0.0384,-0.0000,0.1119,90.00,89.9616,0.799833,0.099957,-0.000124,0.700000,1175,88.7661
0.2011,11,0.0385,-0.0000,0.5595,90.00,89.9615,0.799336,0.099957,-0.000622,0.700000,1175,88.7660
0.2212,12,0.0385,-0.0000,0.5595,90.00,89.9615,0.799336,0.099957,-0.000622,0.700000,1175,88.7660
0.2413,13,-0.2324,-0.0000,0.5595,90.00,90.2324,0.799637,0.100258,-0.000622,0.700000,1175,89.0370
0.2613,14,-0.2324,0.1800,0.8952,90.00,90.2324,0.799264,0.100258,-0.000995,0.700000,1175,89.0370
0.2814,15,-0.2324,0.1800,0.8952,90.00,90.2324,0.799264,0.100258,-0.000995,0.700000,1175,89.0370
0.3015,16,-0.2732,0.3600,3.6929,90.00,90.2732,0.796200,0.100304,-0.004103,0.700000,1176,89.0777
0.3216,17,-0.2732,0.5400,3.6929,90.00,90.2732,0.796200,0.100304,-0.004103,0.700000,1176,89.0777
0.3417,18,-0.4815,0.9000,3.6929,90.00,90.4815,0.796432,0.100535,-0.004103,0.700000,1176,89.2860
0.3618,19,-0.4815,1.8000,23.1645,90.00,90.4815,0.774797,0.100535,-0.025738,0.700000,1184,89.2860
0.3819,20,-0.4815,2.8800,23.1645,90.00,90.4815,0.774797,0.100535,-0.025738,0.700000,1184,89.2860
0.4020,21,0.0778,4.8600,85.2722,90.00,89.9222,0.705167,0.099914,-0.094747,0.700000,1210,88.7268
0.4221,22,0.0778,7.0200,85.2722,90.00,89.9222,0.705167,0.099914,-0.094747,0.700000,1210,88.7268
0.4422,23,5.5767,9.1800,85.2722,90.00,84.4233,0.699057,0.093804,-0.094747,0.700000,1212,83.2278
0.4623,24,5.5767,11.1600,164.9492,90.00,84.4233,0.610527,0.093804,-0.183277,0.700000,1246,83.2278
0.4824,25,5.5767,13.8600,164.9492,90.00,84.4233,0.610527,0.093804,-0.183277,0.700000,1246,83.2278
0.5025,26,14.9660,16.9200,234.8903,90.00,75.0340,0.522382,0.083371,-0.260989,0.700000,1279,73.8386
0.5226,27,14.9660,19.9800,234.8903,90.00,75.0340,0.522382,0.083371,-0.260989,0.700000,1279,73.8386
0.5427,28,27.4405,22.8600,234.8903,90.00,62.5595,0.508521,0.069511,-0.260989,0.700000,1284,61.3640
0.5628,29,27.4405,24.8400,276.9669,90.00,62.5595,0.461770,0.069511,-0.307741,0.700000,1301,61.3640
0.5828,30,27.4405,27.3600,276.9669,90.00,62.5595,0.461770,0.069511,-0.307741,0.700000,1301,61.3640
0.6029,31,41.5328,30.0600,285.0241,90.00,48.4672,0.437159,0.053852,-0.316693,0.700000,1311,47.2717
0.6230,32,41.5328,31.1400,285.0241,90.00,48.4672,0.437159,0.053852,-0.316693,0.700000,1311,47.2717
0.6431,33,55.7624,34.2000,285.0241,90.00,34.2376,0.421348,0.038042,-0.316693,0.700000,1316,33.0421
0.6632,34,55.7624,36.3600,266.1120,90.00,34.2376,0.442362,0.038042,-0.295680,0.700000,1309,33.0421
0.6833,35,55.7624,38.7000,266.1120,90.00,34.2376,0.442362,0.038042,-0.295680,0.700000,1309,33.0421
0.7034,36,68.7123,41.7600,240.8213,90.00,21.2877,0.456074,0.023653,-0.267579,0.700000,1303,20.0923
0.7235,37,68.7123,43.7400,240.8213,90.00,21.2877,0.456074,0.023653,-0.267579,0.700000,1303,20.0923
0.7436,38,80.0252,47.1600,201.4305,90.00,9.9748,0.487272,0.011083,-0.223812,0.700000,1292,8.7794
0.7637,39,80.0252,49.1400,201.4305,90.00,9.9748,0.487272,0.011083,-0.223812,0.700000,1292,8.7794
0.7837,40,80.0252,51.6600,201.4305,90.00,9.9748,0.487272,0.011083,-0.223812,0.700000,1292,8.7794
0.8038,41,89.2449,54.9000,159.1301,90.00,0.7551,0.524028,0.000839,-0.176811,0.700000,1278,-0.4404
0.8239,42,89.2449,56.3400,159.1301,90.00,0.7551,0.524028,0.000839,-0.176811,0.700000,1278,-0.4404
0.8440,43,96.6084,58.6800,123.8797,90.00,-6.6084,0.555013,-0.007343,-0.137644,0.700000,1266,-7.8039
0.8641,44,96.6084,60.3000,123.8797,90.00,-6.6084,0.555013,-0.007343,-0.137644,0.700000,1266,-7.8039
0.8842,45,96.6084,62.2800,123.8797,90.00,-6.6084,0.555013,-0.007343,-0.137644,0.700000,1266,-7.8039
0.9043,46,102.2977,64.4400,90.3080,90.00,-12.2977,0.585994,-0.013664,-0.100342,0.700000,1255,-13.4932
0.9244,47,102.2977,65.5200,90.3080,90.00,-12.2977,0.585994,-0.013664,-0.100342,0.700000,1255,-13.4932
0.9444,48,106.4838,67.3200,67.8149,90.00,-16.4838,0.606335,-0.018315,-0.075350,0.700000,1247,-17.6793
0.9645,49,106.4838,68.4000,67.8149,90.00,-16.4838,0.606335,-0.018315,-0.075350,0.700000,1247,-17.6793
0.9846,50,106.4838,69.6600,67.8149,90.00,-16.4838,0.606335,-0.018315,-0.075350,0.700000,1247,-20.9134
1.0047,51,109.7180,70.0200,57.5196,90.00,-19.7180,0.614180,-0.021909,-0.063911,0.700000,1244,-20.9134
1.0248,52,109.7180,69.6600,57.5196,90.00,-19.7180,0.614180,-0.021909,-0.063911,0.700000,1244,-20.9134
1.0449,53,110.4156,68.4000,-46.8885,90.00,-20.4156,0.729414,-0.022684,0.052098,0.700000,1201,-21.6111
1.0650,54,110.4156,67.8600,-46.8885,90.00,-20.4156,0.729414,-0.022684,0.052098,0.700000,1201,-21.6111
1.0851,55,107.9774,66.7800,-46.8885,90.00,-17.9774,0.732123,-0.019975,0.052098,0.700000,1200,-19.1729
