t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,-0.0000,0.0000,-0.0000,-0.3178,-0.8922,10.00,81.99,10.0000,0.0500,0.938543,0.088889,0.000167,-0.000000,0.849488,1498
0.0088,2,enc,1,-0.0000,0.0000,-0.0000,-0.3479,-0.8554,10.00,81.99,10.0000,0.1000,0.938710,0.088889,0.000333,-0.000000,0.849488,1496
0.0139,3,enc,1,-0.0000,0.0000,-0.0000,-0.296,-0.784,10.00,81.99,10.0000,0.1500,0.938877,0.088889,0.000500,-0.000000,0.849488,1494
0.0189,4,enc,1,-0.0000,0.0000,-0.0000,-0.2993,-0.7804,10.00,81.99,10.0000,0.2000,0.939043,0.088889,0.000667,-0.000000,0.849488,1492
0.0240,5,enc,1,-0.0000,0.0000,-0.0000,-0.2578,-0.6888,10.00,81.99,10.0000,0.2500,0.939210,0.088889,0.000833,-0.000000,0.849488,1490
0.0291,6,enc,1,-0.0000,0.0000,-0.0000,-0.2774,-0.6731,10.00,81.99,10.0000,0.3000,0.939377,0.088889,0.001000,-0.000000,0.849488,1488
0.0342,7,enc,1,-0.0000,0.0000,-0.0000,-0.2431,-0.6211,10.00,81.99,10.0000,0.3500,0.939543,0.088889,0.001167,-0.000000,0.849488,1486
0.0394,8,enc,1,-0.0000,0.0000,-0.0000,-0.2291,-0.5993,10.00,81.99,10.0000,0.4000,0.939710,0.088889,0.001333,-0.000000,0.849488,1484
0.0445,9,enc,1,-0.1800,-10.8000,-0.1800,-0.2213,-0.5149,10.00,81.99,10.1800,0.4000,1.000000,0.090489,0.001333,0.060000,0.849488,1482
0.0495,10,enc,1,-0.1800,-7.5600,-0.1800,-0.2073,-0.4934,10.00,81.99,10.1800,0.4509,0.983480,0.090489,0.001503,0.042000,0.849488,1480
0.0547,11,enc,1,-0.1800,-5.2920,-0.1800,-0.1733,-0.4422,10.00,81.99,10.1800,0.5018,0.971049,0.090489,0.001673,0.029400,0.849488,1478
0.0597,12,enc,1,-0.1800,-3.7044,-0.1800,-0.2027,-0.4066,10.00,81.99,10.1800,0.5527,0.962399,0.090489,0.001842,0.020580,0.849488,1476
0.0648,13,enc,1,-0.1800,-2.5931,-0.1800,-0.1515,-0.3374,10.00,81.99,10.1800,0.6036,0.956395,0.090489,0.002012,0.014406,0.849488,1474
0.0699,14,enc,1,-0.1800,-1.8152,-0.1800,-0.1446,-0.355,10.00,81.99,10.1800,0.6545,0.952243,0.090489,0.002182,0.010084,0.849488,1472
0.0749,15,enc,1,-0.1800,-1.2706,-0.1800,-0.1738,-0.3197,10.00,81.99,10.1800,0.7054,0.949387,0.090489,0.002351,0.007059,0.849488,1470
0.0800,16,enc,1,-0.1800,-0.8894,-0.1800,-0.1329,-0.2307,10.00,81.99,10.1800,0.7563,0.947439,0.090489,0.002521,0.004941,0.849488,1468
0.0851,17,enc,1,-0.1800,-0.6226,-0.1800,-0.122,-0.2072,10.00,81.99,10.1800,0.8072,0.946126,0.090489,0.002691,0.003459,0.849488,1466
0.0902,18,enc,1,-0.1800,-0.4358,-0.1800,-0.1181,-0.1661,10.00,81.99,10.1800,0.8581,0.945258,0.090489,0.002860,0.002421,0.849488,1464
0.0952,19,enc,1,-0.1800,-0.3051,-0.1800,-0.0675,-0.0982,10.00,81.99,10.1800,0.9090,0.944702,0.090489,0.003030,0.001695,0.849488,1462
0.1003,20,enc,1,-0.3600,-11.0136,-0.3600,-0.1033,-0.102,10.00,81.99,10.3600,0.9090,1.000000,0.092089,0.003030,0.061186,0.849488,1460
0.1054,21,enc,1,-0.3600,-7.7095,-0.3600,-0.0627,-0.0142,10.00,81.99,10.3600,0.9608,0.987610,0.092089,0.003203,0.042830,0.849488,1458
0.1105,22,enc,1,-0.3600,-5.3966,-0.3600,-0.0588,0.0265,10.00,81.99,10.3600,1.0126,0.974933,0.092089,0.003375,0.029981,0.849488,1456
0.1157,23,enc,1,-0.3600,-3.7776,-0.3600,-0.041,0.0873,10.00,81.99,10.3600,1.0644,0.966112,0.092089,0.003548,0.020987,0.849488,1454
0.1207,24,enc,1,-0.3600,-2.6444,-0.3600,-0.0439,0.0895,10.00,81.99,10.3600,1.1162,0.959988,0.092089,0.003721,0.014691,0.849488,1452
0.1258,25,enc,1,-0.3600,-1.8510,-0.3600,0.0063,0.156,10.00,81.99,10.3600,1.1680,0.955754,0.092089,0.003893,0.010284,0.849488,1450
