t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,-0.0000,0.0000,-0.0000,0.5049,1.4405,10.00,82.14,10.0000,0.0500,0.508764,0.088889,0.000167,-0.000000,0.419708,1498
0.0088,2,enc,0,-0.0000,0.0000,-0.0000,0.5049,1.4009,10.00,82.14,10.0000,0.1000,0.508930,0.088889,0.000333,-0.000000,0.419708,1496
0.0138,3,enc,1,-0.0000,0.0000,-0.0000,0.509,1.4387,10.00,82.14,10.0000,0.1500,0.509097,0.088889,0.000500,-0.000000,0.419708,1494
0.0189,4,enc,1,-0.0000,0.0000,-0.0000,0.4972,1.3613,10.00,82.14,10.0000,0.2000,0.509264,0.088889,0.000667,-0.000000,0.419708,1492
0.0240,5,enc,1,-0.0000,0.0000,-0.0000,0.4941,1.4165,10.00,82.14,10.0000,0.2500,0.509430,0.088889,0.000833,-0.000000,0.419708,1490
0.0291,6,enc,1,-0.0000,0.0000,-0.0000,0.4903,1.3768,10.00,82.14,10.0000,0.3000,0.509597,0.088889,0.001000,-0.000000,0.419708,1488
0.0341,7,enc,0,-0.0000,0.0000,-0.0000,0.4903,1.3768,10.00,82.14,10.0000,0.3500,0.509764,0.088889,0.001167,-0.000000,0.419708,1486
0.0392,8,enc,1,-0.0000,0.0000,-0.0000,0.4864,1.337,10.00,82.14,10.0000,0.4000,0.509930,0.088889,0.001333,-0.000000,0.419708,1484
0.0443,9,enc,1,-0.0000,0.0000,-0.0000,0.4518,1.2909,10.00,82.14,10.0000,0.4500,0.510097,0.088889,0.001500,-0.000000,0.419708,1482
0.0494,10,enc,1,-0.0000,0.0000,-0.0000,0.4826,1.2972,10.00,82.14,10.0000,0.5000,0.510264,0.088889,0.001667,-0.000000,0.419708,1480
0.0544,11,enc,1,-0.0000,0.0000,-0.0000,0.4369,1.2684,10.00,82.14,10.0000,0.5500,0.510430,0.088889,0.001833,-0.000000,0.419708,1478
0.0595,12,enc,1,-0.0000,0.0000,-0.0000,0.4331,1.2284,10.00,82.14,10.0000,0.6000,0.510597,0.088889,0.002000,-0.000000,0.419708,1476
0.0646,13,enc,1,-0.0000,0.0000,-0.0000,0.4639,1.2347,10.00,82.14,10.0000,0.6500,0.510764,0.088889,0.002167,-0.000000,0.419708,1474
0.0697,14,enc,1,-0.0000,0.0000,-0.0000,0.4292,1.1883,10.00,82.14,10.0000,0.7000,0.510930,0.088889,0.002333,-0.000000,0.419708,1472
0.0748,15,enc,1,-0.0000,0.0000,-0.0000,0.4254,1.1482,10.00,82.14,10.0000,0.7500,0.511097,0.088889,0.002500,-0.000000,0.419708,1470
0.0798,16,enc,1,-0.0000,0.0000,-0.0000,0.4184,1.1634,10.00,82.14,10.0000,0.8000,0.511264,0.088889,0.002667,-0.000000,0.419708,1468
0.0849,17,enc,1,0.1800,10.8000,0.1800,0.4146,1.1231,10.00,82.14,9.8200,0.8491,0.449827,0.087289,0.002830,-0.060000,0.419708,1466
0.0900,18,enc,1,0.1800,7.5600,0.1800,0.3996,1.1003,10.00,82.14,9.8200,0.8982,0.467991,0.087289,0.002994,-0.042000,0.419708,1464
0.0950,19,enc,1,0.1800,5.2920,0.1800,0.3958,1.0598,10.00,82.14,9.8200,0.9473,0.480755,0.087289,0.003158,-0.029400,0.419708,1462
0.1004,20,enc,1,0.1800,3.7044,0.1800,0.3808,1.0369,10.00,82.14,9.8200,0.9964,0.489738,0.087289,0.003321,-0.020580,0.419708,1460
0.1054,21,enc,1,0.1800,2.5931,0.1800,0.385,1.0344,10.00,82.14,9.8200,1.0455,0.496076,0.087289,0.003485,-0.014406,0.419708,1458
0.1106,22,enc,1,0.1800,1.8152,0.1800,0.3388,1.0051,10.00,82.14,9.8200,1.0946,0.500562,0.087289,0.003649,-0.010084,0.419708,1456
0.1157,23,enc,1,0.1800,1.2706,0.1800,0.3662,0.9706,10.00,82.14,9.8200,1.1437,0.503750,0.087289,0.003812,-0.007059,0.419708,1454
0.1207,24,enc,1,0.1800,0.8894,0.1800,0.3279,0.9794,10.00,82.14,9.8200,1.1928,0.506032,0.087289,0.003976,-0.004941,0.419708,1452
0.1258,25,enc,1,0.1800,0.6226,0.1800,0.3554,0.9448,10.00,82.14,9.8200,1.2419,0.507678,0.087289,0.004140,-0.003459,0.419708,1450
0.1309,26,enc,1,0.1800,0.4358,0.1800,0.3516,0.9039,10.00,82.14,9.8200,1.2910,0.508879,0.087289,0.004303,-0.002421,0.419708,1448
0.1360,27,enc,1,0.1800,0.3051,0.1800,0.3133,0.9125,10.00,82.14,9.8200,1.3401,0.509769,0.087289,0.004467,-0.001695,0.419708,1446
0.1410,28,enc,1,0.1800,0.2136,0.1800,0.3057,0.8303,10.00,82.14,9.8200,1.3892,0.510441,0.087289,0.004631,-0.001186,0.419708,1444
0.1463,29,enc,1,0.1800,0.1495,0.1800,0.2906,0.8067,10.00,82.14,9.8200,1.4383,0.510961,0.087289,0.004794,-0.000830,0.419708,1442
0.1514,30,enc,1,0.1800,0.1046,0.1800,0.2868,0.7654,10.00,82.14,9.8200,1.4874,0.511374,0.087289,0.004958,-0.000581,0.419708,1440
0.1565,31,enc,1,0.1800,0.0732,0.1800,0.2798,0.7802,10.00,82.14,9.8200,1.5365,0.511712,0.087289,0.005122,-0.000407,0.419708,1438
0.1615,32,enc,1,0.1800,0.0513,0.1800,0.276,0.7387,10.00,82.14,9.8200,1.5856,0.511998,0.087289,0.005285,-0.000285,0.419708,1436
0.1666,33,enc,1,0.3600,10.8359,0.3600,0.2254,0.6669,10.00,82.14,9.6400,1.6338,0.450644,0.085689,0.005446,-0.060199,0.419708,1434
0.1717,34,enc,1,0.3600,7.5851,0.3600,0.2298,0.6639,10.00,82.14,9.6400,1.6820,0.468864,0.085689,0.005607,-0.042140,0.419708,1432
0.1768,35,enc,1,0.3600,5.3096,0.3600,0.2146,0.598,10.00,82.14,9.6400,1.7302,0.481667,0.085689,0.005767,-0.029498,0.419708,1430
0.1818,36,enc,0,0.3600,3.7167,0.3600,0.2108,0.598,10.00,82.14,9.6400,1.7784,0.490677,0.085689,0.005928,-0.020648,0.419708,1428
0.1869,37,enc,1,0.3600,2.6017,0.3600,0.2,0.5707,10.00,82.14,9.6400,1.8266,0.497032,0.085689,0.006089,-0.014454,0.419708,1426
0.1920,38,enc,1,0.3600,1.8212,0.3600,0.1962,0.5286,10.00,82.14,9.6400,1.8748,0.501529,0.085689,0.006249,-0.010118,0.419708,1424
