t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,-0.0000,0.0000,-0.0000,-0.2992,-1.1929,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830904,1498
0.0087,2,enc,1,-0.0000,0.0000,-0.0000,-0.303,-1.1884,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830904,1496
0.0138,3,enc,1,-0.0000,0.0000,-0.0000,-0.2646,-1.1374,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830904,1494
0.0189,4,enc,1,-0.0000,0.0000,-0.0000,-0.2991,-1.1438,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830904,1492
0.0240,5,enc,1,-0.0000,0.0000,-0.0000,-0.2463,-1.0691,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830904,1490
0.0290,6,enc,1,-0.0000,0.0000,-0.0000,-0.25,-1.0648,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830904,1488
0.0341,7,enc,1,-0.0000,0.0000,-0.0000,-0.2462,-1.0206,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830904,1486
0.0392,8,enc,1,-0.0000,0.0000,-0.0000,-0.2317,-0.9969,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830904,1484
0.0442,9,enc,1,-0.0000,0.0000,-0.0000,-0.266,-1.0033,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830904,1482
0.0493,10,enc,1,-0.0000,0.0000,-0.0000,-0.2622,-0.9593,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830904,1480
0.0544,11,enc,1,-0.0000,0.0000,-0.0000,-0.217,-0.9254,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830904,1478
0.0595,12,enc,1,-0.0000,0.0000,-0.0000,-0.2132,-0.8816,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830904,1476
0.0645,13,enc,1,-0.0000,0.0000,-0.0000,-0.2093,-0.8378,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830904,1474
0.0696,14,enc,1,-0.0000,0.0000,-0.0000,-0.2055,-0.7942,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830904,1472
0.0747,15,enc,1,-0.0000,0.0000,-0.0000,-0.1568,-0.7176,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830904,1470
0.0876,16,enc,0,-0.1800,-10.8000,-0.1800,-0.1568,-0.7176,20.00,82.17,20.1800,0.0000,1.000000,0.179378,0.000000,0.060000,0.830904,1468
