t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,-0.0000,0.0000,-0.0000,0.0001,0.0232,20.00,82.20,20.0000,0.1000,0.471340,0.177778,0.000333,-0.000000,0.293229,1480
0.0086,2,enc,0,-0.0000,0.0000,-0.0000,0.0001,0.0232,20.00,82.20,20.0000,0.2000,0.471673,0.177778,0.000667,-0.000000,0.293229,1460
0.0137,3,enc,0,-0.0000,0.0000,-0.0000,0.0001,0.0232,20.00,82.20,20.0000,0.3000,0.472006,0.177778,0.001000,-0.000000,0.293229,1440
0.0188,4,enc,0,-0.0000,0.0000,-0.0000,0.0001,0.0232,20.00,82.20,20.0000,0.4000,0.472340,0.177778,0.001333,-0.000000,0.293229,1420
0.0239,5,enc,0,-0.0000,0.0000,-0.0000,0.0001,0.0232,20.00,82.20,20.0000,0.5000,0.472673,0.177778,0.001667,-0.000000,0.293229,1400
0.0289,6,enc,0,-0.0000,0.0000,-0.0000,0.0001,0.0232,20.00,82.20,20.0000,0.6000,0.473006,0.177778,0.002000,-0.000000,0.293229,1380
0.0340,7,enc,0,-0.0000,0.0000,-0.0000,0.0001,0.0232,20.00,82.20,20.0000,0.7000,0.473340,0.177778,0.002333,-0.000000,0.293229,1360
0.0391,8,enc,0,-0.0000,0.0000,-0.0000,0.0001,0.0232,20.00,82.20,20.0000,0.8000,0.473673,0.177778,0.002667,-0.000000,0.293229,1340
0.0441,9,enc,0,-0.0000,0.0000,-0.0000,0.0001,0.0232,20.00,82.20,20.0000,0.9000,0.474006,0.177778,0.003000,-0.000000,0.293229,1320
0.0492,10,enc,0,-0.0000,0.0000,-0.0000,0.0001,0.0232,20.00,82.20,20.0000,1.0000,0.474340,0.177778,0.003333,-0.000000,0.293229,1300
0.0543,11,enc,0,-0.0000,0.0000,-0.0000,0.0001,0.0232,20.00,82.20,20.0000,1.1000,0.474673,0.177778,0.003667,-0.000000,0.293229,1296
0.0594,12,enc,0,-0.0000,0.0000,-0.0000,0.0001,0.0232,20.00,82.20,20.0000,1.2000,0.475006,0.177778,0.004000,-0.000000,0.293229,1296
0.0644,13,enc,0,-0.0000,0.0000,-0.0000,0.0001,0.0232,20.00,82.20,20.0000,1.3000,0.475340,0.177778,0.004333,-0.000000,0.293229,1296
0.0696,14,enc,0,-0.0000,0.0000,-0.0000,0.0001,0.0232,20.00,82.20,20.0000,1.4000,0.475673,0.177778,0.004667,-0.000000,0.293229,1296
0.0747,15,enc,0,-0.0000,0.0000,-0.0000,0.0001,0.0232,20.00,82.20,20.0000,1.5000,0.476006,0.177778,0.005000,-0.000000,0.293229,1296
0.0798,16,enc,0,-0.0000,0.0000,-0.0000,0.0001,0.0232,20.00,82.20,20.0000,1.6000,0.476340,0.177778,0.005333,-0.000000,0.293229,1296
