t_s,iteration,sensor_mode,new_data,quat_changed,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,1,-0.0000,0.0000,-0.0000,0.0157,0.0663,60.00,83.26,60.0000,0.3000,0.334333,0.333333,0.001000,-0.000000,0.000000,1499
0.0070,2,enc,1,0,-0.0000,0.0000,-0.0000,0.0157,0.0663,60.00,83.26,60.0000,0.6000,0.335333,0.333333,0.002000,-0.000000,0.000000,1498
0.0120,3,enc,1,0,-0.0000,0.0000,-0.0000,0.0157,0.0663,60.00,83.26,60.0000,0.9000,0.336333,0.333333,0.003000,-0.000000,0.000000,1497
0.0171,4,enc,1,0,-0.0000,0.0000,-0.0000,0.0157,0.0663,60.00,83.26,60.0000,1.2000,0.337333,0.333333,0.004000,-0.000000,0.000000,1496
0.0222,5,enc,1,0,-0.0000,0.0000,-0.0000,0.0157,0.0663,60.00,83.26,60.0000,1.5000,0.338333,0.333333,0.005000,-0.000000,0.000000,1495
0.0272,6,enc,1,0,-0.0000,0.0000,-0.0000,0.0157,0.0663,60.00,83.26,60.0000,1.8000,0.339333,0.333333,0.006000,-0.000000,0.000000,1494
0.0323,7,enc,1,0,-0.0000,0.0000,-0.0000,0.0157,0.0663,60.00,83.26,60.0000,2.1000,0.340333,0.333333,0.007000,-0.000000,0.000000,1493
0.0374,8,enc,1,0,-0.0000,0.0000,-0.0000,0.0157,0.0663,60.00,83.26,60.0000,2.4000,0.341333,0.333333,0.008000,-0.000000,0.000000,1492
0.0424,9,enc,1,0,-0.0000,0.0000,-0.0000,0.0157,0.0663,60.00,83.26,60.0000,2.7000,0.342333,0.333333,0.009000,-0.000000,0.000000,1491
0.0475,10,enc,1,1,-0.0000,0.0000,-0.0000,0.0153,0.0222,60.00,83.26,60.0000,3.0000,0.343333,0.333333,0.010000,-0.000000,0.000000,1490
0.0526,11,enc,1,0,-0.0000,0.0000,-0.0000,0.0153,0.0222,60.00,83.26,60.0000,3.3000,0.344333,0.333333,0.011000,-0.000000,0.000000,1489
0.0576,12,enc,1,0,-0.0000,0.0000,-0.0000,0.0153,0.0222,60.00,83.26,60.0000,3.6000,0.345333,0.333333,0.012000,-0.000000,0.000000,1488
0.0627,13,enc,1,0,-0.0000,0.0000,-0.0000,0.0153,0.0222,60.00,83.26,60.0000,3.9000,0.346333,0.333333,0.013000,-0.000000,0.000000,1487
0.0678,14,enc,1,0,-0.0000,0.0000,-0.0000,0.0153,0.0222,60.00,83.26,60.0000,4.2000,0.347333,0.333333,0.014000,-0.000000,0.000000,1486
0.0728,15,enc,1,0,-0.0000,0.0000,-0.0000,0.0153,0.0222,60.00,83.26,60.0000,4.5000,0.348333,0.333333,0.015000,-0.000000,0.000000,1485
0.0779,16,enc,1,0,-0.0000,0.0000,-0.0000,0.0153,0.0222,60.00,83.26,60.0000,4.8000,0.349333,0.333333,0.016000,-0.000000,0.000000,1484
