t_s,iteration,psi_imu_deg,psi_enc_deg,phi_yaw_deg,psi_dot_dps,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us,pitch_raw_deg
0.2924,57,-0.0596,-0.1800,-0.0032,-1.0072,-20.00,73.68,53.68,-19.9404,-5.7132,-0.451714,-0.553900,-0.025392,0.006714,0.120864,1694,16.376
0.2975,58,-0.0596,-0.1800,-0.0032,-4.5881,-20.00,73.68,53.68,-19.9404,-5.8129,-0.428284,-0.553900,-0.025835,0.030588,0.120864,1685,16.376
0.3026,59,-0.0596,-0.1800,-0.0032,-4.5881,-20.00,73.68,53.68,-19.9404,-5.9126,-0.428727,-0.553900,-0.026278,0.030588,0.120864,1685,16.376
0.3077,60,-0.0596,-0.3600,-0.0032,-4.5881,-20.00,73.68,53.68,-19.9404,-6.0123,-0.429170,-0.553900,-0.026721,0.030588,0.120864,1685,16.376
0.3128,61,-0.0596,-0.3600,-0.0032,-4.5881,-20.00,73.68,53.68,-19.9404,-6.1120,-0.429613,-0.553900,-0.027164,0.030588,0.120864,1686,16.376
0.3180,62,-0.0596,-0.3600,-0.0032,-4.5881,-20.00,73.68,53.68,-19.9404,-6.2117,-0.430056,-0.553900,-0.027607,0.030588,0.120864,1686,16.376
0.3231,63,-0.0596,-0.3600,-0.0032,-4.5881,-20.00,73.68,53.68,-19.9404,-6.3114,-0.430499,-0.553900,-0.028051,0.030588,0.120864,1686,16.376
0.3281,64,-0.0596,-0.5400,-0.0032,-4.5881,-20.00,73.68,53.68,-19.9404,-6.4111,-0.430942,-0.553900,-0.028494,0.030588,0.120864,1686,16.376
0.3332,65,-0.0596,-0.5400,-0.0032,-4.5881,-20.00,73.68,53.68,-19.9404,-6.5108,-0.431385,-0.553900,-0.028937,0.030588,0.120864,1686,16.376
0.3383,66,-0.4104,-0.7200,0.0121,-4.5881,-20.00,73.68,53.68,-19.5896,-6.6087,-0.422076,-0.544155,-0.029372,0.030588,0.120864,1683,16.7269
0.3434,67,-0.4104,-0.7200,0.0121,-4.5881,-20.00,73.68,53.68,-19.5896,-6.7067,-0.422511,-0.544155,-0.029807,0.030588,0.120864,1683,16.7269
0.3487,68,-0.4104,-0.9000,0.0121,-15.3311,-20.00,73.68,53.68,-19.5896,-6.8046,-0.351327,-0.544155,-0.030243,0.102207,0.120864,1663,16.7269
0.3563,69,-0.4104,-0.9000,0.0121,-15.3311,-20.00,73.68,53.68,-19.5896,-6.9026,-0.351762,-0.544155,-0.030678,0.102207,0.120864,1656,16.7269
0.3614,70,-0.4104,-1.0800,0.0121,-15.3311,-20.00,73.68,53.68,-19.5896,-7.0005,-0.352197,-0.544155,-0.031113,0.102207,0.120864,1657,16.7269
0.3664,71,-0.4104,-1.0800,0.0121,-15.3311,-20.00,73.68,53.68,-19.5896,-7.0985,-0.352633,-0.544155,-0.031549,0.102207,0.120864,1657,16.7269
0.3715,72,-0.4104,-1.2600,0.0121,-15.3311,-20.00,73.68,53.68,-19.5896,-7.1964,-0.353068,-0.544155,-0.031984,0.102207,0.120864,1657,16.7269
0.3767,73,-0.4104,-1.4400,0.0121,-15.3311,-20.00,73.68,53.68,-19.5896,-7.2944,-0.353503,-0.544155,-0.032419,0.102207,0.120864,1657,16.7269
0.3818,74,-0.4104,-1.6200,0.0121,-15.3311,-20.00,73.68,53.68,-19.5896,-7.3923,-0.353939,-0.544155,-0.032855,0.102207,0.120864,1657,16.7269
0.3869,75,-0.4104,-1.8000,0.0121,-15.3311,-20.00,73.68,53.68,-19.5896,-7.4903,-0.354374,-0.544155,-0.033290,0.102207,0.120864,1657,17.7971
0.3920,76,-1.4807,-1.9800,0.0285,-15.3311,-20.00,73.68,53.68,-18.5193,-7.5829,-0.325055,-0.514425,-0.033702,0.102207,0.120864,1646,17.7971
0.3971,77,-1.4807,-2.1600,0.0285,-37.2646,-20.00,73.68,53.68,-18.5193,-7.6754,-0.179243,-0.514425,-0.034113,0.248431,0.120864,1626,17.7971
0.4022,78,-1.4807,-2.5200,0.0285,-37.2646,-20.00,73.68,53.68,-18.5193,-7.7680,-0.179655,-0.514425,-0.034525,0.248431,0.120864,1606,17.7971
0.4072,79,-1.4807,-2.7000,0.0285,-37.2646,-20.00,73.68,53.68,-18.5193,-7.8606,-0.180066,-0.514425,-0.034936,0.248431,0.120864,1592,17.7971
0.4123,80,-1.4807,-2.8800,0.0285,-37.2646,-20.00,73.68,53.68,-18.5193,-7.9532,-0.180478,-0.514425,-0.035348,0.248431,0.120864,1592,17.7971
0.4174,81,-1.4807,-3.0600,0.0285,-37.2646,-20.00,73.68,53.68,-18.5193,-8.0458,-0.180889,-0.514425,-0.035759,0.248431,0.120864,1592,17.7971
0.4225,82,-1.4807,-3.4200,0.0285,-37.2646,-20.00,73.68,53.68,-18.5193,-8.1384,-0.181301,-0.514425,-0.036171,0.248431,0.120864,1592,17.7971
0.4276,83,-1.4807,-3.6000,0.0285,-37.2646,-20.00,73.68,53.68,-18.5193,-8.2310,-0.181712,-0.514425,-0.036582,0.248431,0.120864,1593,17.7971
0.4329,84,-1.4807,-3.9600,0.0285,-37.2646,-20.00,73.68,53.68,-18.5193,-8.3236,-0.182124,-0.514425,-0.036994,0.248431,0.120864,1593,17.7971
0.4380,85,-3.6051,-4.3200,0.0832,-37.2646,-20.00,73.68,53.68,-16.3949,-8.4056,-0.123476,-0.455413,-0.037358,0.248431,0.120864,1573,19.9216
0.4431,86,-3.6051,-4.5000,0.0832,-37.2646,-20.00,73.68,53.68,-16.3949,-8.4876,-0.123841,-0.455413,-0.037723,0.248431,0.120864,1571,19.9216
0.4481,87,-3.6051,-4.8600,0.0832,-55.0577,-20.00,73.68,53.68,-16.3949,-8.5695,-0.005585,-0.455413,-0.038087,0.367051,0.120864,1551,19.9216
0.4541,88,-3.6051,-5.0400,0.0832,-55.0577,-20.00,73.68,53.68,-16.3949,-8.6515,-0.005949,-0.455413,-0.038451,0.367051,0.120864,1531,19.9216
0.4592,89,-3.6051,-5.4000,0.0832,-55.0577,-20.00,73.68,53.68,-16.3949,-8.7335,-0.006313,-0.455413,-0.038816,0.367051,0.120864,1527,19.9216
0.4643,90,-3.6051,-5.7600,0.0832,-55.0577,-20.00,73.68,53.68,-16.3949,-8.8155,-0.006678,-0.455413,-0.039180,0.367051,0.120864,1527,19.9216
0.4694,91,-3.6051,-6.1200,0.0832,-55.0577,-20.00,73.68,53.68,-16.3949,-8.8974,-0.007042,-0.455413,-0.039544,0.367051,0.120864,1527,19.9216
0.4745,92,-3.6051,-6.3000,0.0832,-55.0577,-20.00,73.68,53.68,-16.3949,-8.9794,-0.007406,-0.455413,-0.039909,0.367051,0.120864,1527,19.9216
0.4795,93,-3.6051,-6.6600,0.0832,-55.0577,-20.00,73.68,53.68,-16.3949,-9.0614,-0.007771,-0.455413,-0.040273,0.367051,0.120864,1527,19.9216
0.4846,94,-3.6051,-7.0200,0.0832,-55.0577,-20.00,73.68,53.68,-16.3949,-9.1434,-0.008135,-0.455413,-0.040637,0.367051,0.120864,1528,19.9216
0.4898,95,-6.5594,-7.5600,0.125,-55.0577,-20.00,73.68,53.68,-13.4406,-9.2106,0.073630,-0.373349,-0.040936,0.367051,0.120864,1508,22.8759
0.4954,96,-6.5594,-7.7400,0.125,-55.0577,-20.00,73.68,53.68,-13.4406,-9.2778,0.073331,-0.373349,-0.041235,0.367051,0.120864,1488,22.8759
0.5005,97,-6.5594,-8.2800,0.125,-65.8006,-20.00,73.68,53.68,-13.4406,-9.3450,0.144652,-0.373349,-0.041533,0.438671,0.120864,1468,22.8759
0.5063,98,-6.5594,-8.2800,0.125,-65.8006,-20.00,73.68,53.68,-13.4406,-9.4122,0.144353,-0.373349,-0.041832,0.438671,0.120864,1448,22.8759
0.5114,99,-6.5594,-8.8200,0.125,-65.8006,-20.00,73.68,53.68,-13.4406,-9.4794,0.144055,-0.373349,-0.042131,0.438671,0.120864,1428,22.8759
0.5165,100,-6.5594,-9.0000,0.125,-65.8006,-20.00,73.68,53.68,-13.4406,-9.5466,0.143756,-0.373349,-0.042429,0.438671,0.120864,1421,22.8759
0.5219,101,-6.5594,-9.3600,0.125,-65.8006,-20.00,73.68,53.68,-13.4406,-9.6138,0.143457,-0.373349,-0.042728,0.438671,0.120864,1421,22.8759
0.5269,102,-6.5594,-9.7200,0.125,-65.8006,-20.00,73.68,53.68,-13.4406,-9.6810,0.143159,-0.373349,-0.043027,0.438671,0.120864,1421,22.8759
0.5320,103,-6.5594,-10.2600,0.125,-65.8006,-20.00,73.68,53.68,-13.4406,-9.7482,0.142860,-0.373349,-0.043325,0.438671,0.120864,1421,22.8759
0.5371,104,-6.5594,-10.4400,0.125,-65.8006,-20.00,73.68,53.68,-13.4406,-9.8154,0.142561,-0.373349,-0.043624,0.438671,0.120864,1421,26.2355
0.5422,105,-9.9191,-10.8000,0.2027,-65.8006,-20.00,73.68,53.68,-10.0809,-9.8658,0.235661,-0.280025,-0.043848,0.438671,0.120864,1401,26.2355
0.5473,106,-9.9191,-11.1600,0.2027,-65.4649,-20.00,73.68,53.68,-10.0809,-9.9162,0.233199,-0.280025,-0.044072,0.436433,0.120864,1387,26.2355
0.5523,107,-9.9191,-11.5200,0.2027,-65.4649,-20.00,73.68,53.68,-10.0809,-9.9666,0.232975,-0.280025,-0.044296,0.436433,0.120864,1387,26.2355
0.5574,108,-9.9191,-11.8800,0.2027,-65.4649,-20.00,73.68,53.68,-10.0809,-10.0170,0.232751,-0.280025,-0.044520,0.436433,0.120864,1387,26.2355
0.5625,109,-9.9191,-12.2400,0.2027,-65.4649,-20.00,73.68,53.68,-10.0809,-10.0674,0.232527,-0.280025,-0.044744,0.436433,0.120864,1387,26.2355
0.5676,110,-9.9191,-12.4200,0.2027,-65.4649,-20.00,73.68,53.68,-10.0809,-10.1178,0.232303,-0.280025,-0.044968,0.436433,0.120864,1387,26.2355
0.5727,111,-9.9191,-12.7800,0.2027,-65.4649,-20.00,73.68,53.68,-10.0809,-10.1682,0.232079,-0.280025,-0.045192,0.436433,0.120864,1387,26.2355
0.5778,112,-9.9191,-12.9600,0.2027,-65.4649,-20.00,73.68,53.68,-10.0809,-10.2186,0.231855,-0.280025,-0.045416,0.436433,0.120864,1388,26.2355
0.5828,113,-9.9191,-13.3200,0.2027,-65.4649,-20.00,73.68,53.68,-10.0809,-10.2690,0.231631,-0.280025,-0.045640,0.436433,0.120864,1388,26.2355
0.5879,114,-13.1013,-13.6800,0.2554,-65.4649,-20.00,73.68,53.68,-6.8987,-10.3035,0.319874,-0.191629,-0.045793,0.436433,0.120864,1368,29.4178
0.5930,115,-13.1013,-14.0400,0.2554,-65.4649,-20.00,73.68,53.68,-6.8987,-10.3380,0.319720,-0.191629,-0.045947,0.436433,0.120864,1355,29.4178
0.5981,116,-13.1013,-14.4000,0.2554,-60.2053,-20.00,73.68,53.68,-6.8987,-10.3725,0.284503,-0.191629,-0.046100,0.401369,0.120864,1368,29.4178
0.6031,117,-13.1013,-14.5800,0.2554,-60.2053,-20.00,73.68,53.68,-6.8987,-10.4070,0.284350,-0.191629,-0.046253,0.401369,0.120864,1368,29.4178
0.6082,118,-13.1013,-14.9400,0.2554,-60.2053,-20.00,73.68,53.68,-6.8987,-10.4415,0.284197,-0.191629,-0.046407,0.401369,0.120864,1368,29.4178
0.6133,119,-13.1013,-15.1200,0.2554,-60.2053,-20.00,73.68,53.68,-6.8987,-10.4760,0.284043,-0.191629,-0.046560,0.401369,0.120864,1368,29.4178
0.6184,120,-13.1013,-15.4800,0.2554,-60.2053,-20.00,73.68,53.68,-6.8987,-10.5105,0.283890,-0.191629,-0.046713,0.401369,0.120864,1368,29.4178
0.6234,121,-13.1013,-15.6600,0.2554,-60.2053,-20.00,73.68,53.68,-6.8987,-10.5450,0.283737,-0.191629,-0.046867,0.401369,0.120864,1368,29.4178
0.6285,122,-13.1013,-16.0200,0.2554,-60.2053,-20.00,73.68,53.68,-6.8987,-10.5795,0.283583,-0.191629,-0.047020,0.401369,0.120864,1368,29.4178
0.6336,123,-13.1013,-16.3800,0.2554,-60.2053,-20.00,73.68,53.68,-6.8987,-10.6140,0.283430,-0.191629,-0.047173,0.401369,0.120864,1368,29.4178
0.6388,124,-15.9913,-16.7400,0.3226,-60.2053,-20.00,73.68,53.68,-4.0087,-10.6340,0.363619,-0.111351,-0.047262,0.401369,0.120864,1348,32.3078
0.6456,125,-15.9913,-16.7400,0.3226,-60.2053,-20.00,73.68,53.68,-4.0087,-10.6541,0.363530,-0.111351,-0.047351,0.401369,0.120864,1338,32.3078
0.6507,126,-15.9913,-17.2800,0.3226,-51.7005,-20.00,73.68,53.68,-4.0087,-10.6741,0.306742,-0.111351,-0.047440,0.344670,0.120864,1358,32.3078
0.6561,127,-15.9913,-17.4600,0.3226,-51.7005,-20.00,73.68,53.68,-4.0087,-10.6941,0.306653,-0.111351,-0.047530,0.344670,0.120864,1360,32.3078
0.6612,128,-15.9913,-17.6400,0.3226,-51.7005,-20.00,73.68,53.68,-4.0087,-10.7142,0.306564,-0.111351,-0.047619,0.344670,0.120864,1360,32.3078
0.6663,129,-15.9913,-17.8200,0.3226,-51.7005,-20.00,73.68,53.68,-4.0087,-10.7342,0.306475,-0.111351,-0.047708,0.344670,0.120864,1360,32.3078
0.6715,130,-15.9913,-18.1800,0.3226,-51.7005,-20.00,73.68,53.68,-4.0087,-10.7543,0.306385,-0.111351,-0.047797,0.344670,0.120864,1360,32.3078
0.6766,131,-15.9913,-18.3600,0.3226,-51.7005,-20.00,73.68,53.68,-4.0087,-10.7743,0.306296,-0.111351,-0.047886,0.344670,0.120864,1360,32.3078
0.6817,132,-15.9913,-18.5400,0.3226,-51.7005,-20.00,73.68,53.68,-4.0087,-10.7944,0.306207,-0.111351,-0.047975,0.344670,0.120864,1360,32.3078
0.6868,133,-15.9913,-18.7200,0.3226,-51.7005,-20.00,73.68,53.68,-4.0087,-10.8144,0.306118,-0.111351,-0.048064,0.344670,0.120864,1360,32.3078
0.6919,134,-18.4725,-19.0800,0.3502,-51.7005,-20.00,73.68,53.68,-1.5275,-10.8220,0.375005,-0.042430,-0.048098,0.344670,0.120864,1340,34.7889
0.6969,135,-18.4725,-19.4400,0.3502,-42.7480,-20.00,73.68,53.68,-1.5275,-10.8297,0.315288,-0.042430,-0.048132,0.284987,0.120864,1356,34.7889
0.7037,136,-18.4725,-19.6200,0.3502,-42.7480,-20.00,73.68,53.68,-1.5275,-10.8373,0.315254,-0.042430,-0.048166,0.284987,0.120864,1356,34.7889
0.7088,137,-18.4725,-19.8000,0.3502,-42.7480,-20.00,73.68,53.68,-1.5275,-10.8450,0.315220,-0.042430,-0.048200,0.284987,0.120864,1356,34.7889
0.7139,138,-18.4725,-19.9800,0.3502,-42.7480,-20.00,73.68,53.68,-1.5275,-10.8526,0.315187,-0.042430,-0.048234,0.284987,0.120864,1356,34.7889
0.7190,139,-18.4725,-20.1600,0.3502,-42.7480,-20.00,73.68,53.68,-1.5275,-10.8602,0.315153,-0.042430,-0.048268,0.284987,0.120864,1356,34.7889
0.7241,140,-18.4725,-20.3400,0.3502,-42.7480,-20.00,73.68,53.68,-1.5275,-10.8679,0.315119,-0.042430,-0.048302,0.284987,0.120864,1356,34.7889
0.7291,141,-18.4725,-20.5200,0.3502,-42.7480,-20.00,73.68,53.68,-1.5275,-10.8755,0.315085,-0.042430,-0.048336,0.284987,0.120864,1356,34.7889
0.7342,142,-18.4725,-20.5200,0.3502,-42.7480,-20.00,73.68,53.68,-1.5275,-10.8831,0.315051,-0.042430,-0.048370,0.284987,0.120864,1356,34.7889
0.7393,143,-20.4019,-20.8800,0.3919,-42.7480,-20.00,73.68,53.68,0.4019,-10.8811,0.368653,0.011163,-0.048361,0.284987,0.120864,1336,36.7183
0.7458,144,-20.4019,-20.8800,0.3919,-42.7480,-20.00,73.68,53.68,0.4019,-10.8791,0.368662,0.011163,-0.048352,0.284987,0.120864,1336,36.7183
0.7509,145,-20.4019,-21.0600,0.3919,-28.2003,-20.00,73.68,53.68,0.4019,-10.8771,0.271685,0.011163,-0.048343,0.188002,0.120864,1356,36.7183
0.7561,146,-20.4019,-21.0600,0.3919,-28.2003,-20.00,73.68,53.68,0.4019,-10.8751,0.271694,0.011163,-0.048334,0.188002,0.120864,1373,36.7183
0.7612,147,-20.4019,-21.2400,0.3919,-28.2003,-20.00,73.68,53.68,0.4019,-10.8731,0.271703,0.011163,-0.048325,0.188002,0.120864,1373,36.7183
0.7663,148,-20.4019,-21.2400,0.3919,-28.2003,-20.00,73.68,53.68,0.4019,-10.8711,0.271712,0.011163,-0.048316,0.188002,0.120864,1373,36.7183
0.7714,149,-20.4019,-21.4200,0.3919,-28.2003,-20.00,73.68,53.68,0.4019,-10.8691,0.271721,0.011163,-0.048307,0.188002,0.120864,1373,36.7183
0.7765,150,-20.4019,-21.4200,0.3919,-28.2003,-20.00,73.68,53.68,0.4019,-10.8671,0.271730,0.011163,-0.048298,0.188002,0.120864,1373,36.7183
0.7815,151,-20.4019,-21.4200,0.3919,-28.2003,-20.00,73.68,53.68,0.4019,-10.8651,0.271739,0.011163,-0.048289,0.188002,0.120864,1373,36.7183
0.7866,152,-20.4019,-21.4200,0.3919,-28.2003,-20.00,73.68,53.68,0.4019,-10.8630,0.271748,0.011163,-0.048280,0.188002,0.120864,1373,37.7644
