t_s,iteration,psi_imu_deg,psi_enc_deg,phi_yaw_deg,psi_dot_dps,setpoint_deg,error_deg,u_norm,u_p,u_d,u_g,pwm_us,pitch_raw_deg
5.4274,271,18.1113,18.5400,-0.2185,15.2192,20.00,1.8887,-0.095859,0.020986,-0.253653,0.136808,1560,-5.7699
5.4475,272,18.6609,18.5400,-0.2257,1.1191,20.00,1.3391,0.133036,0.014879,-0.018651,0.136808,1425,-6.3195
5.4676,273,18.6609,18.5400,-0.2257,1.1191,20.00,1.3391,0.133036,0.014879,-0.018651,0.136808,1425,-6.3195
5.4876,274,18.5289,18.3600,-0.2247,1.1191,20.00,1.4711,0.134503,0.016346,-0.018651,0.136808,1424,-6.1875
5.5077,275,18.5289,18.0000,-0.2247,-10.9668,20.00,1.4711,0.335933,0.016346,0.182780,0.136808,1349,-6.1875
5.5278,276,18.5289,17.6400,-0.2247,-10.9668,20.00,1.4711,0.335933,0.016346,0.182780,0.136808,1349,-6.1875
5.5479,277,17.7947,17.1000,-0.2148,-20.8145,20.00,2.2053,0.508220,0.024504,0.346908,0.136808,1284,-5.4533
5.5679,278,17.7947,16.7400,-0.2148,-20.8145,20.00,2.2053,0.508220,0.024504,0.346908,0.136808,1284,-5.4533
5.5880,279,16.6472,16.2000,-0.1962,-20.8145,20.00,3.3528,0.520969,0.037253,0.346908,0.136808,1279,-4.3058
5.6081,280,16.6472,15.6600,-0.1962,-26.9693,20.00,3.3528,0.550000,0.037253,0.449488,0.136808,1268,-4.3058
5.6281,281,16.6472,14.9400,-0.1962,-26.9693,20.00,3.3528,0.550000,0.037253,0.449488,0.136808,1268,-4.3058
5.6482,282,15.2188,14.4000,-0.1826,-31.6693,20.00,4.7812,0.550000,0.053125,0.527822,0.136808,1268,-2.8774
5.6683,283,15.2188,13.6800,-0.1826,-31.6693,20.00,4.7812,0.550000,0.053125,0.527822,0.136808,1268,-2.8774
5.6884,284,13.6318,12.9600,-0.1608,-31.6693,20.00,6.3682,0.550000,0.070758,0.527822,0.136808,1268,-1.2904
5.7084,285,13.6318,12.4200,-0.1608,-32.4527,20.00,6.3682,0.550000,0.070758,0.540878,0.136808,1268,-1.2904
5.7285,286,13.6318,11.8800,-0.1608,-32.4527,20.00,6.3682,0.550000,0.070758,0.540878,0.136808,1268,-1.2904
5.7486,287,12.0159,10.9800,-0.1515,-32.3408,20.00,7.9841,0.550000,0.088712,0.539013,0.136808,1268,0.3255
5.7687,288,12.0159,10.4400,-0.1515,-32.3408,20.00,7.9841,0.550000,0.088712,0.539013,0.136808,1268,0.3255
5.7887,289,10.4407,9.9000,-0.1268,-32.3408,20.00,9.5593,0.550000,0.106215,0.539013,0.136808,1268,1.9007
5.8088,290,10.4407,9.3600,-0.1268,-30.1027,20.00,9.5593,0.550000,0.106215,0.501711,0.136808,1268,1.9007
5.8289,291,10.4407,8.8200,-0.1268,-30.1027,20.00,9.5593,0.550000,0.106215,0.501711,0.136808,1268,1.9007
5.8490,292,8.9990,8.2800,-0.1120,-25.8502,20.00,11.0010,0.550000,0.122234,0.430837,0.136808,1268,3.3424
5.8690,293,8.9990,7.7400,-0.1120,-25.8502,20.00,11.0010,0.550000,0.122234,0.430837,0.136808,1268,3.3424
5.8891,294,7.7801,7.3800,-0.0966,-25.8502,20.00,12.2199,0.550000,0.135777,0.430837,0.136808,1268,4.5613
5.9092,295,7.7801,7.0200,-0.0966,-20.9264,20.00,12.2199,0.550000,0.135777,0.348773,0.136808,1268,4.5613
5.9292,296,7.7801,6.6600,-0.0966,-20.9264,20.00,12.2199,0.550000,0.135777,0.348773,0.136808,1268,4.5613
5.9493,297,6.8151,6.3000,-0.0925,-16.7859,20.00,13.1849,0.550000,0.146498,0.279765,0.136808,1268,5.5263
5.9694,298,6.8151,6.1200,-0.0925,-16.7859,20.00,13.1849,0.550000,0.146498,0.279765,0.136808,1268,5.5263
5.9894,299,6.0362,5.7600,-0.0819,-16.7859,20.00,13.9638,0.550000,0.155154,0.279765,0.136808,1268,6.3052
6.0095,300,6.0362,5.5800,-0.0819,-12.7573,20.00,13.9638,0.504583,0.155154,0.212621,0.136808,1285,6.3052
6.0296,301,6.0362,5.4000,-0.0819,-12.7573,20.00,13.9638,0.504583,0.155154,0.212621,0.136808,1285,6.3052
6.0497,302,5.4688,5.2200,-0.0696,-8.7287,20.00,14.5312,0.443743,0.161457,0.145478,0.136808,1308,6.8726
6.0698,303,5.4688,5.0400,-0.0696,-8.7287,20.00,14.5312,0.443743,0.161457,0.145478,0.136808,1308,6.8726
6.0898,304,5.0841,4.8600,-0.0703,-8.7287,20.00,14.9159,0.448018,0.165732,0.145478,0.136808,1306,7.2573
6.1099,305,5.0841,4.8600,-0.0703,-5.4834,20.00,14.9159,0.393930,0.165732,0.091390,0.136808,1327,7.2573
6.1300,306,5.0841,4.8600,-0.0703,-5.4834,20.00,14.9159,0.393930,0.165732,0.091390,0.136808,1327,7.2573
6.1501,307,4.8820,4.6800,-0.0626,-1.7905,20.00,15.1180,0.334627,0.167978,0.029842,0.136808,1349,7.4594
6.1702,308,4.8820,4.6800,-0.0626,-1.7905,20.00,15.1180,0.334627,0.167978,0.029842,0.136808,1349,7.4594
6.1902,309,4.8446,4.8600,-0.0631,-1.7905,20.00,15.1554,0.335043,0.168393,0.029842,0.136808,1349,7.4968
6.2103,310,4.8446,4.8600,-0.0631,1.4548,20.00,15.1554,0.280955,0.168393,-0.024246,0.136808,1369,7.4968
6.2304,311,4.8446,4.8600,-0.0631,1.4548,20.00,15.1554,0.280955,0.168393,-0.024246,0.136808,1369,7.4968
6.2505,312,4.9614,5.0400,-0.0609,3.8048,20.00,15.0386,0.240490,0.167096,-0.063413,0.136808,1384,7.3800
6.2705,313,4.9614,5.0400,-0.0609,3.8048,20.00,15.0386,0.240490,0.167096,-0.063413,0.136808,1384,7.3800
6.2907,314,5.1832,5.2200,-0.0677,3.8048,20.00,14.8168,0.238025,0.164631,-0.063413,0.136808,1385,7.1581
6.3108,315,5.1832,5.2200,-0.0677,5.5953,20.00,14.8168,0.208184,0.164631,-0.093255,0.136808,1396,7.1581
6.3309,316,5.1832,5.4000,-0.0677,5.5953,20.00,14.8168,0.208184,0.164631,-0.093255,0.136808,1396,7.1581
6.3510,317,5.4805,5.5800,-0.0714,6.3786,20.00,14.5195,0.191825,0.161328,-0.106311,0.136808,1403,6.8609
6.3712,318,5.4805,5.5800,-0.0714,6.3786,20.00,14.5195,0.191825,0.161328,-0.106311,0.136808,1403,6.8609
6.3913,319,5.7991,5.7600,-0.0752,6.3786,20.00,14.2009,0.188285,0.157787,-0.106311,0.136808,1404,6.5423
6.4113,320,5.7991,5.9400,-0.0752,5.3715,20.00,14.2009,0.205071,0.157787,-0.089525,0.136808,1398,6.5423
6.4314,321,5.7991,5.9400,-0.0752,5.3715,20.00,14.2009,0.205071,0.157787,-0.089525,0.136808,1398,6.5423
6.4515,322,6.0770,6.1200,-0.0854,4.3643,20.00,13.9230,0.218769,0.154699,-0.072739,0.136808,1392,6.2644
6.4716,323,6.0770,6.1200,-0.0854,4.3643,20.00,13.9230,0.218769,0.154699,-0.072739,0.136808,1392,6.2644
6.4916,324,6.1545,6.1200,-0.0805,4.3643,20.00,13.8455,0.217908,0.153839,-0.072739,0.136808,1393,6.1869
6.5117,325,6.1545,6.1200,-0.0805,2.4619,20.00,13.8455,0.249615,0.153839,-0.041032,0.136808,1381,6.1869
6.5318,326,6.1545,6.1200,-0.0805,2.4619,20.00,13.8455,0.249615,0.153839,-0.041032,0.136808,1381,6.1869
6.5519,327,6.1197,6.1200,-0.0748,0.3357,20.00,13.8803,0.285438,0.154225,-0.005595,0.136808,1367,6.2217
6.5720,328,6.1197,6.1200,-0.0748,0.3357,20.00,13.8803,0.285438,0.154225,-0.005595,0.136808,1367,6.2217
6.5920,329,6.0557,6.1200,-0.0803,0.3357,20.00,13.9443,0.286149,0.154936,-0.005595,0.136808,1367,6.2857
6.6121,330,6.0557,6.1200,-0.0803,-1.5667,20.00,13.9443,0.317856,0.154936,0.026111,0.136808,1355,6.2857
6.6322,331,6.0557,6.1200,-0.0803,-1.5667,20.00,13.9443,0.317856,0.154936,0.026111,0.136808,1355,6.2857
6.6523,332,5.9099,5.9400,-0.0814,-3.2453,20.00,14.0901,0.347453,0.156557,0.054088,0.136808,1344,6.4315
6.6725,333,5.9099,5.9400,-0.0814,-3.2453,20.00,14.0901,0.347453,0.156557,0.054088,0.136808,1344,6.4315
6.6926,334,5.7372,5.7600,-0.0769,-2.6857,20.00,14.2628,0.340046,0.158476,0.044762,0.136808,1347,6.6042
6.7126,335,5.7372,5.7600,-0.0769,-2.6857,20.00,14.2628,0.340046,0.158476,0.044762,0.136808,1347,6.6042
6.7327,336,5.7372,5.7600,-0.0769,-2.6857,20.00,14.2628,0.340046,0.158476,0.044762,0.136808,1347,6.6042
6.7528,337,5.5857,5.7600,-0.0754,-2.1262,20.00,14.4143,0.332404,0.160159,0.035437,0.136808,1350,6.7557
6.7729,338,5.5857,5.7600,-0.0754,-2.1262,20.00,14.4143,0.332404,0.160159,0.035437,0.136808,1350,6.7557
6.7930,339,5.4846,5.5800,-0.0788,-1.1191,20.00,14.5154,0.316741,0.161282,0.018651,0.136808,1356,6.8568
6.8130,340,5.4846,5.5800,-0.0788,-1.1191,20.00,14.5154,0.316741,0.161282,0.018651,0.136808,1356,6.8568
6.8332,341,5.4846,5.5800,-0.0788,-1.1191,20.00,14.5154,0.316741,0.161282,0.018651,0.136808,1356,6.8568
6.8532,342,5.4534,5.5800,-0.0772,0.4476,20.00,14.5466,0.290976,0.161629,-0.007460,0.136808,1365,6.8880
6.8733,343,5.4534,5.5800,-0.0772,0.4476,20.00,14.5466,0.290976,0.161629,-0.007460,0.136808,1365,6.8880
6.8934,344,5.4885,5.7600,-0.0794,1.2310,20.00,14.5115,0.277531,0.161239,-0.020516,0.136808,1370,6.8529
6.9135,345,5.4885,5.7600,-0.0794,1.2310,20.00,14.5115,0.277531,0.161239,-0.020516,0.136808,1370,6.8529
6.9335,346,5.4885,5.7600,-0.0794,1.2310,20.00,14.5115,0.277531,0.161239,-0.020516,0.136808,1370,6.7735
6.9536,347,5.5679,5.7600,-0.0774,1.5667,20.00,14.4321,0.271054,0.160357,-0.026111,0.136808,1373,6.7735
6.9737,348,5.5679,5.7600,-0.0774,1.5667,20.00,14.4321,0.271054,0.160357,-0.026111,0.136808,1373,6.7735
6.9938,349,5.6498,5.7600,-0.0818,1.3429,20.00,14.3502,0.273874,0.159447,-0.022381,0.136808,1372,6.6916
7.0138,350,5.6498,5.7600,-0.0818,1.3429,20.00,14.3502,0.273874,0.159447,-0.022381,0.136808,1372,6.6916
7.0339,351,5.7177,5.9400,-0.0756,1.3429,20.00,14.2823,0.273119,0.158692,-0.022381,0.136808,1372,6.6237
7.0540,352,5.7177,5.9400,-0.0756,0.5595,20.00,14.2823,0.286175,0.158692,-0.009325,0.136808,1367,6.6237
7.0741,353,5.7177,5.9400,-0.0756,0.5595,20.00,14.2823,0.286175,0.158692,-0.009325,0.136808,1367,6.6237
7.0941,354,5.7486,5.9400,-0.0678,-0.4476,20.00,14.2514,0.302618,0.158349,0.007460,0.136808,1361,6.5928
7.1142,355,5.7486,5.9400,-0.0678,-0.4476,20.00,14.2514,0.302618,0.158349,0.007460,0.136808,1361,6.5928
7.1343,356,5.7313,5.7600,-0.0638,-0.4476,20.00,14.2687,0.302810,0.158541,0.007460,0.136808,1361,6.6101
7.1544,357,5.7313,5.7600,-0.0638,-0.7833,20.00,14.2687,0.308405,0.158541,0.013056,0.136808,1359,6.6101
7.1745,358,5.7313,5.7600,-0.0638,-0.7833,20.00,14.2687,0.308405,0.158541,0.013056,0.136808,1359,6.6101
7.1945,359,5.7001,5.7600,-0.0607,-1.0072,20.00,14.2999,0.312481,0.158887,0.016786,0.136808,1357,6.6412
7.2146,360,5.7001,5.7600,-0.0607,-1.0072,20.00,14.2999,0.312481,0.158887,0.016786,0.136808,1357,6.6412
7.2347,361,5.6635,5.7600,-0.0668,-1.0072,20.00,14.3365,0.312889,0.159295,0.016786,0.136808,1357,6.6779
7.2548,362,5.6635,5.7600,-0.0668,-0.4476,20.00,14.3365,0.303563,0.159295,0.007460,0.136808,1361,6.6779
7.2748,363,5.6635,5.7600,-0.0668,-0.4476,20.00,14.3365,0.303563,0.159295,0.007460,0.136808,1361,6.6779
7.2949,364,5.6557,5.7600,-0.0657,-0.2238,20.00,14.3443,0.299919,0.159381,0.003730,0.136808,1362,6.6857
7.3150,365,5.6557,5.7600,-0.0657,-0.2238,20.00,14.3443,0.299919,0.159381,0.003730,0.136808,1362,6.6857
7.3351,366,5.6749,5.7600,-0.0562,-0.2238,20.00,14.3251,0.299706,0.159168,0.003730,0.136808,1362,6.6665
7.3552,367,5.6749,5.7600,-0.0562,0.3357,20.00,14.3251,0.290381,0.159168,-0.005595,0.136808,1366,6.6665
7.3752,368,5.6749,5.7600,-0.0562,0.3357,20.00,14.3251,0.290381,0.159168,-0.005595,0.136808,1366,6.6665
7.3953,369,5.7100,5.7600,-0.0568,0.7833,20.00,14.2900,0.282530,0.158777,-0.013056,0.136808,1369,6.6314
7.4154,370,5.7100,5.7600,-0.0568,0.7833,20.00,14.2900,0.282530,0.158777,-0.013056,0.136808,1369,6.6314
7.4355,371,5.7588,5.7600,-0.0586,0.7833,20.00,14.2412,0.281988,0.158235,-0.013056,0.136808,1369,6.5826
7.4555,372,5.7588,5.7600,-0.0586,0.6714,20.00,14.2412,0.283853,0.158235,-0.011191,0.136808,1368,6.5826
7.4756,373,5.7588,5.7600,-0.0586,0.6714,20.00,14.2412,0.283853,0.158235,-0.011191,0.136808,1368,6.5826
7.4957,374,5.7920,5.7600,-0.0596,0.2238,20.00,14.2080,0.290945,0.157867,-0.003730,0.136808,1365,6.5494
7.5158,375,5.7920,5.7600,-0.0596,0.2238,20.00,14.2080,0.290945,0.157867,-0.003730,0.136808,1365,6.5494
7.5359,376,5.8053,5.7600,-0.0501,0.2238,20.00,14.1947,0.290796,0.157719,-0.003730,0.136808,1365,6.5361
7.5560,377,5.8053,5.7600,-0.0501,-0.2238,20.00,14.1947,0.298257,0.157719,0.003730,0.136808,1363,6.5361
7.5760,378,5.8053,5.7600,-0.0501,-0.2238,20.00,14.1947,0.298257,0.157719,0.003730,0.136808,1363,6.5361
7.5961,379,5.8034,5.7600,-0.0490,-0.4476,20.00,14.1966,0.302008,0.157740,0.007460,0.136808,1361,6.5380
7.6162,380,5.8034,5.7600,-0.0490,-0.4476,20.00,14.1966,0.302008,0.157740,0.007460,0.136808,1361,6.5380
7.6363,381,5.7839,5.7600,-0.0477,-0.4476,20.00,14.2161,0.302225,0.157956,0.007460,0.136808,1361,6.5575
7.6564,382,5.7839,5.7600,-0.0477,-0.3357,20.00,14.2161,0.300360,0.157956,0.005595,0.136808,1362,6.5575
7.6765,383,5.7839,5.7600,-0.0477,-0.3357,20.00,14.2161,0.300360,0.157956,0.005595,0.136808,1362,6.5575
7.6965,384,5.7725,5.7600,-0.0436,-0.2238,20.00,14.2275,0.298621,0.158083,0.003730,0.136808,1363,6.5689
7.7166,385,5.7725,5.7600,-0.0436,-0.2238,20.00,14.2275,0.298621,0.158083,0.003730,0.136808,1363,6.5689
7.7367,386,5.7801,5.7600,-0.0455,-0.2238,20.00,14.2199,0.298537,0.157999,0.003730,0.136808,1363,6.5613
7.7568,387,5.7801,5.7600,-0.0455,0.1119,20.00,14.2199,0.292942,0.157999,-0.001865,0.136808,1365,6.5613
7.7768,388,5.7801,5.7600,-0.0455,0.1119,20.00,14.2199,0.292942,0.157999,-0.001865,0.136808,1365,6.5613
7.7969,389,5.8035,5.7600,-0.0459,0.4476,20.00,14.1965,0.287086,0.157739,-0.007460,0.136808,1367,6.5379
7.8170,390,5.8035,5.7600,-0.0459,0.4476,20.00,14.1965,0.287086,0.157739,-0.007460,0.136808,1367,6.5379
7.8371,391,5.8308,5.7600,-0.0469,0.4476,20.00,14.1692,0.286783,0.157435,-0.007460,0.136808,1367,6.5106
7.8572,392,5.8308,5.7600,-0.0469,0.4476,20.00,14.1692,0.286783,0.157435,-0.007460,0.136808,1367,6.5106
7.8772,393,5.8308,5.7600,-0.0469,0.4476,20.00,14.1692,0.286783,0.157435,-0.007460,0.136808,1367,6.5106
7.8973,394,5.8486,5.7600,-0.0449,0.1119,20.00,14.1514,0.292180,0.157237,-0.001865,0.136808,1365,6.4928
7.9174,395,5.8486,5.7600,-0.0449,0.1119,20.00,14.1514,0.292180,0.157237,-0.001865,0.136808,1365,6.4928
7.9375,396,5.8600,5.7600,-0.0358,0.1119,20.00,14.1400,0.292054,0.157111,-0.001865,0.136808,1365,6.4814
7.9576,397,5.8600,5.7600,-0.0358,-0.2238,20.00,14.1400,0.297649,0.157111,0.003730,0.136808,1363,6.4814
7.9777,398,5.8600,5.7600,-0.0358,-0.2238,20.00,14.1400,0.297649,0.157111,0.003730,0.136808,1363,6.4814
7.9978,399,5.8523,5.7600,-0.0347,-0.2238,20.00,14.1477,0.297735,0.157197,0.003730,0.136808,1363,6.4891
8.0178,400,5.8523,5.7600,-0.0347,-0.2238,20.00,14.1477,0.297735,0.157197,0.003730,0.136808,1363,6.4891
8.0381,401,5.8545,5.7600,-0.0319,-0.2238,20.00,14.1455,0.297711,0.157172,0.003730,0.136808,1363,6.4869
8.0582,402,5.8545,5.7600,-0.0319,-0.2238,20.00,14.1455,0.297711,0.157172,0.003730,0.136808,1363,6.4869
8.0783,403,5.8545,5.7600,-0.0319,-0.2238,20.00,14.1455,0.297711,0.157172,0.003730,0.136808,1363,6.4869
8.0983,404,5.8526,5.7600,-0.0308,-0.0000,20.00,14.1474,0.294002,0.157194,0.000000,0.136808,1364,6.4888
8.1184,405,5.8526,5.7600,-0.0308,-0.0000,20.00,14.1474,0.294002,0.157194,0.000000,0.136808,1364,6.4888
8.1385,406,5.8643,5.7600,-0.0310,-0.0000,20.00,14.1357,0.293872,0.157064,0.000000,0.136808,1364,6.4771
8.1586,407,5.8643,5.7600,-0.0310,0.1119,20.00,14.1357,0.292007,0.157064,-0.001865,0.136808,1365,6.4771
8.1787,408,5.8643,5.7600,-0.0310,0.1119,20.00,14.1357,0.292007,0.157064,-0.001865,0.136808,1365,6.4771
8.1989,409,5.8818,5.7600,-0.0313,0.2238,20.00,14.1182,0.289946,0.156868,-0.003730,0.136808,1366,6.4596
8.2192,410,5.8818,5.7600,-0.0313,0.2238,20.00,14.1182,0.289946,0.156868,-0.003730,0.136808,1366,6.4596
8.2393,411,5.8994,5.7600,-0.0316,0.2238,20.00,14.1006,0.289751,0.156673,-0.003730,0.136808,1366,6.4420
8.2594,412,5.8994,5.7600,-0.0316,0.2238,20.00,14.1006,0.289751,0.156673,-0.003730,0.136808,1366,6.4420
8.2795,413,5.8994,5.7600,-0.0316,0.2238,20.00,14.1006,0.289751,0.156673,-0.003730,0.136808,1366,6.4420
8.2996,414,5.9111,5.7600,-0.0318,-0.1119,20.00,14.0889,0.295216,0.156543,0.001865,0.136808,1364,6.4303
8.3197,415,5.9111,5.7600,-0.0318,-0.1119,20.00,14.0889,0.295216,0.156543,0.001865,0.136808,1364,6.4303
8.3398,416,5.9072,5.7600,-0.0312,-0.1119,20.00,14.0928,0.295259,0.156586,0.001865,0.136808,1364,6.4342
8.3599,417,5.9072,5.7600,-0.0312,-0.0000,20.00,14.0928,0.293394,0.156586,0.000000,0.136808,1364,6.4342
8.3799,418,5.9072,5.7600,-0.0312,-0.0000,20.00,14.0928,0.293394,0.156586,0.000000,0.136808,1364,6.4342
8.4000,419,5.9030,5.7600,-0.0214,-0.0000,20.00,14.0970,0.293441,0.156633,0.000000,0.136808,1364,6.4384
8.4201,420,5.9030,5.7600,-0.0214,-0.0000,20.00,14.0970,0.293441,0.156633,0.000000,0.136808,1364,6.4384
8.4402,421,5.9050,5.7600,-0.0209,-0.0000,20.00,14.0950,0.293419,0.156611,0.000000,0.136808,1364,6.4364
8.4603,422,5.9050,5.7600,-0.0209,0.2238,20.00,14.0950,0.289689,0.156611,-0.003730,0.136808,1366,6.4364
8.4804,423,5.9050,5.7600,-0.0209,0.2238,20.00,14.0950,0.289689,0.156611,-0.003730,0.136808,1366,6.4364
8.5005,424,5.9167,5.7600,-0.0211,0.1119,20.00,14.0833,0.291424,0.156481,-0.001865,0.136808,1365,6.4247
8.5206,425,5.9167,5.7600,-0.0211,0.1119,20.00,14.0833,0.291424,0.156481,-0.001865,0.136808,1365,6.4247
8.5407,426,5.9226,5.7600,-0.0212,-0.0000,20.00,14.0774,0.293224,0.156416,0.000000,0.136808,1365,6.4188
8.5608,427,5.9226,5.7600,-0.0212,-0.0000,20.00,14.0774,0.293224,0.156416,0.000000,0.136808,1365,6.4188
8.5809,428,5.9226,5.7600,-0.0212,-0.0000,20.00,14.0774,0.293224,0.156416,0.000000,0.136808,1365,6.4188
8.6010,429,5.9287,5.7600,-0.0190,0.1119,20.00,14.0713,0.291291,0.156348,-0.001865,0.136808,1365,6.4127
