t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,0,-0.0000,0.0000,-0.0000,-0.0081,0.0256,20.00,82.14,20.0000,0.1000,0.515842,0.222222,0.000333,-0.000000,0.293287,1480
0.0073,2,enc,0,-0.0000,0.0000,-0.0000,-0.0081,0.0256,20.00,82.14,20.0000,0.2000,0.516176,0.222222,0.000667,-0.000000,0.293287,1460
0.0124,3,enc,0,-0.0000,0.0000,-0.0000,-0.0081,0.0256,20.00,82.14,20.0000,0.3000,0.516509,0.222222,0.001000,-0.000000,0.293287,1440
0.0175,4,enc,0,-0.0000,0.0000,-0.0000,-0.0081,0.0256,20.00,82.14,20.0000,0.4000,0.516842,0.222222,0.001333,-0.000000,0.293287,1420
0.0225,5,enc,1,-0.0000,0.0000,-0.0000,-0.045,-0.0233,20.00,82.14,20.0000,0.5000,0.517176,0.222222,0.001667,-0.000000,0.293287,1400
0.0276,6,enc,0,-0.0000,0.0000,-0.0000,-0.045,-0.0233,20.00,82.14,20.0000,0.6000,0.517509,0.222222,0.002000,-0.000000,0.293287,1380
0.0327,7,enc,0,-0.0000,0.0000,-0.0000,-0.045,-0.0233,20.00,82.14,20.0000,0.7000,0.517842,0.222222,0.002333,-0.000000,0.293287,1360
0.0378,8,enc,0,-0.0000,0.0000,-0.0000,-0.045,-0.0233,20.00,82.14,20.0000,0.8000,0.518176,0.222222,0.002667,-0.000000,0.293287,1340
0.0429,9,enc,0,-0.0000,0.0000,-0.0000,-0.045,-0.0233,20.00,82.14,20.0000,0.9000,0.518509,0.222222,0.003000,-0.000000,0.293287,1320
0.0479,10,enc,0,-0.0000,0.0000,-0.0000,-0.045,-0.0233,20.00,82.14,20.0000,1.0000,0.518842,0.222222,0.003333,-0.000000,0.293287,1300
0.0530,11,enc,0,-0.0000,0.0000,-0.0000,-0.045,-0.0233,20.00,82.14,20.0000,1.1000,0.519176,0.222222,0.003667,-0.000000,0.293287,1280
0.0581,12,enc,0,-0.0000,0.0000,-0.0000,-0.045,-0.0233,20.00,82.14,20.0000,1.2000,0.519509,0.222222,0.004000,-0.000000,0.293287,1280
0.0632,13,enc,0,-0.0000,0.0000,-0.0000,-0.045,-0.0233,20.00,82.14,20.0000,1.3000,0.519842,0.222222,0.004333,-0.000000,0.293287,1280
0.0683,14,enc,0,-0.0000,0.0000,-0.0000,-0.045,-0.0233,20.00,82.14,20.0000,1.4000,0.520176,0.222222,0.004667,-0.000000,0.293287,1279
0.0733,15,enc,0,-0.0000,0.0000,-0.0000,-0.045,-0.0233,20.00,82.14,20.0000,1.5000,0.520509,0.222222,0.005000,-0.000000,0.293287,1279
0.0784,16,enc,0,-0.0000,0.0000,-0.0000,-0.045,-0.0233,20.00,82.14,20.0000,1.6000,0.520842,0.222222,0.005333,-0.000000,0.293287,1279
0.0835,17,enc,0,-0.0000,0.0000,-0.0000,-0.045,-0.0233,20.00,82.14,20.0000,1.7000,0.521176,0.222222,0.005667,-0.000000,0.293287,1279
0.0886,18,enc,1,-0.0000,0.0000,-0.0000,-0.0119,-0.017,20.00,82.14,20.0000,1.8000,0.521509,0.222222,0.006000,-0.000000,0.293287,1279
0.0937,19,enc,0,-0.0000,0.0000,-0.0000,-0.0119,-0.017,20.00,82.14,20.0000,1.9000,0.521842,0.222222,0.006333,-0.000000,0.293287,1279
0.0987,20,enc,0,-0.0000,0.0000,-0.0000,-0.0119,-0.017,20.00,82.14,20.0000,2.0000,0.522176,0.222222,0.006667,-0.000000,0.293287,1279
0.1038,21,enc,0,-0.0000,0.0000,-0.0000,-0.0119,-0.017,20.00,82.14,20.0000,2.1000,0.522509,0.222222,0.007000,-0.000000,0.293287,1279
