t_s,iteration,sensor_mode,new_data,quat_changed,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,0,-0.0000,0.0000,-0.0000,-0.0318,0.0555,80.00,83.19,80.0000,0.4000,0.712444,0.711111,0.001333,-0.000000,0.000000,1499
0.0077,2,enc,1,0,-0.0000,0.0000,-0.0000,-0.0318,0.0555,80.00,83.19,80.0000,0.8000,0.713778,0.711111,0.002667,-0.000000,0.000000,1498
0.0128,3,enc,1,0,-0.0000,0.0000,-0.0000,-0.0318,0.0555,80.00,83.19,80.0000,1.2000,0.715111,0.711111,0.004000,-0.000000,0.000000,1497
0.0179,4,enc,1,0,-0.0000,0.0000,-0.0000,-0.0318,0.0555,80.00,83.19,80.0000,1.6000,0.716444,0.711111,0.005333,-0.000000,0.000000,1496
0.0230,5,enc,1,0,-0.0000,0.0000,-0.0000,-0.0318,0.0555,80.00,83.19,80.0000,2.0000,0.717778,0.711111,0.006667,-0.000000,0.000000,1495
0.0280,6,enc,1,0,-0.0000,0.0000,-0.0000,-0.0318,0.0555,80.00,83.19,80.0000,2.4000,0.719111,0.711111,0.008000,-0.000000,0.000000,1494
0.0331,7,enc,1,1,-0.0000,0.0000,-0.0000,0.0124,0.0552,80.00,83.19,80.0000,2.8000,0.720444,0.711111,0.009333,-0.000000,0.000000,1493
0.0382,8,enc,1,0,-0.0000,0.0000,-0.0000,0.0124,0.0552,80.00,83.19,80.0000,3.2000,0.721778,0.711111,0.010667,-0.000000,0.000000,1492
0.0433,9,enc,1,1,-0.0000,0.0000,-0.0000,-0.0269,0.0432,80.00,83.19,80.0000,3.6000,0.723111,0.711111,0.012000,-0.000000,0.000000,1491
0.0484,10,enc,1,0,-0.0000,0.0000,-0.0000,-0.0269,0.0432,80.00,83.19,80.0000,4.0000,0.724444,0.711111,0.013333,-0.000000,0.000000,1490
0.0535,11,enc,1,0,-0.0000,0.0000,-0.0000,-0.0269,0.0432,80.00,83.19,80.0000,4.4000,0.725778,0.711111,0.014667,-0.000000,0.000000,1489
0.0586,12,enc,1,0,-0.0000,0.0000,-0.0000,-0.0269,0.0432,80.00,83.19,80.0000,4.8000,0.727111,0.711111,0.016000,-0.000000,0.000000,1488
0.0636,13,enc,1,0,-0.0000,0.0000,-0.0000,-0.0269,0.0432,80.00,83.19,80.0000,5.2000,0.728444,0.711111,0.017333,-0.000000,0.000000,1487
0.0687,14,enc,1,0,-0.0000,0.0000,-0.0000,-0.0269,0.0432,80.00,83.19,80.0000,5.6000,0.729778,0.711111,0.018667,-0.000000,0.000000,1486
0.0738,15,enc,1,0,-0.0000,0.0000,-0.0000,-0.0269,0.0432,80.00,83.19,80.0000,6.0000,0.731111,0.711111,0.020000,-0.000000,0.000000,1485
0.0789,16,enc,1,0,-0.0000,0.0000,-0.0000,-0.0269,0.0432,80.00,83.19,80.0000,6.4000,0.732444,0.711111,0.021333,-0.000000,0.000000,1484
0.0840,17,enc,1,0,-0.0000,0.0000,-0.0000,-0.0269,0.0432,80.00,83.19,80.0000,6.8000,0.733778,0.711111,0.022667,-0.000000,0.000000,1483
0.0891,18,enc,1,0,-0.0000,0.0000,-0.0000,-0.0269,0.0432,80.00,83.19,80.0000,7.2000,0.735111,0.711111,0.024000,-0.000000,0.000000,1482
0.0941,19,enc,1,0,-0.0000,0.0000,-0.0000,-0.0269,0.0432,80.00,83.19,80.0000,7.6000,0.736444,0.711111,0.025333,-0.000000,0.000000,1481
0.0992,20,enc,1,0,-0.0000,0.0000,-0.0000,-0.0269,0.0432,80.00,83.19,80.0000,8.0000,0.737778,0.711111,0.026667,-0.000000,0.000000,1480
0.1043,21,enc,1,0,-0.0000,0.0000,-0.0000,-0.0269,0.0432,80.00,83.19,80.0000,8.4000,0.739111,0.711111,0.028000,-0.000000,0.000000,1479
0.1094,22,enc,1,0,-0.0000,0.0000,-0.0000,-0.0269,0.0432,80.00,83.19,80.0000,8.8000,0.740444,0.711111,0.029333,-0.000000,0.000000,1478
0.1145,23,enc,1,0,-0.0000,0.0000,-0.0000,-0.0269,0.0432,80.00,83.19,80.0000,9.2000,0.741778,0.711111,0.030667,-0.000000,0.000000,1477
0.1195,24,enc,1,1,-0.0000,0.0000,-0.0000,0.0173,0.0429,80.00,83.19,80.0000,9.6000,0.743111,0.711111,0.032000,-0.000000,0.000000,1476
0.1246,25,enc,1,0,-0.0000,0.0000,-0.0000,0.0173,0.0429,80.00,83.19,80.0000,10.0000,0.744444,0.711111,0.033333,-0.000000,0.000000,1475
0.1297,26,enc,1,0,-0.0000,0.0000,-0.0000,0.0173,0.0429,80.00,83.19,80.0000,10.4000,0.745778,0.711111,0.034667,-0.000000,0.000000,1474
0.1348,27,enc,1,0,-0.0000,0.0000,-0.0000,0.0173,0.0429,80.00,83.19,80.0000,10.8000,0.747111,0.711111,0.036000,-0.000000,0.000000,1473
0.1399,28,enc,1,1,-0.0000,0.0000,-0.0000,-0.022,0.0309,80.00,83.19,80.0000,11.2000,0.748444,0.711111,0.037333,-0.000000,0.000000,1472
0.1450,29,enc,1,0,-0.0000,0.0000,-0.0000,-0.022,0.0309,80.00,83.19,80.0000,11.6000,0.749778,0.711111,0.038667,-0.000000,0.000000,1471
0.1501,30,enc,1,0,-0.0000,0.0000,-0.0000,-0.022,0.0309,80.00,83.19,80.0000,12.0000,0.751111,0.711111,0.040000,-0.000000,0.000000,1470
0.1552,31,enc,1,0,-0.0000,0.0000,-0.0000,-0.022,0.0309,80.00,83.19,80.0000,12.4000,0.752444,0.711111,0.041333,-0.000000,0.000000,1469
0.1603,32,enc,1,0,-0.0000,0.0000,-0.0000,-0.022,0.0309,80.00,83.19,80.0000,12.8000,0.753778,0.711111,0.042667,-0.000000,0.000000,1468
0.1653,33,enc,1,0,-0.0000,0.0000,-0.0000,-0.022,0.0309,80.00,83.19,80.0000,13.2000,0.755111,0.711111,0.044000,-0.000000,0.000000,1467
0.1704,34,enc,1,0,-0.0000,0.0000,-0.0000,-0.022,0.0309,80.00,83.19,80.0000,13.6000,0.756444,0.711111,0.045333,-0.000000,0.000000,1466
0.1755,35,enc,1,0,-0.0000,0.0000,-0.0000,-0.022,0.0309,80.00,83.19,80.0000,14.0000,0.757778,0.711111,0.046667,-0.000000,0.000000,1465
0.1806,36,enc,1,0,-0.0000,0.0000,-0.0000,-0.022,0.0309,80.00,83.19,80.0000,14.4000,0.759111,0.711111,0.048000,-0.000000,0.000000,1464
0.1857,37,enc,1,0,-0.0000,0.0000,-0.0000,-0.022,0.0309,80.00,83.19,80.0000,14.8000,0.760444,0.711111,0.049333,-0.000000,0.000000,1463
0.1908,38,enc,1,0,-0.0000,0.0000,-0.0000,-0.022,0.0309,80.00,83.19,80.0000,15.2000,0.761778,0.711111,0.050667,-0.000000,0.000000,1462
0.1958,39,enc,1,0,-0.0000,0.0000,-0.0000,-0.022,0.0309,80.00,83.19,80.0000,15.6000,0.763111,0.711111,0.052000,-0.000000,0.000000,1461
0.2009,40,enc,1,0,-0.0000,0.0000,-0.0000,-0.022,0.0309,80.00,83.19,80.0000,16.0000,0.764444,0.711111,0.053333,-0.000000,0.000000,1460
0.2060,41,enc,1,0,-0.0000,0.0000,-0.0000,-0.022,0.0309,80.00,83.19,80.0000,16.4000,0.765778,0.711111,0.054667,-0.000000,0.000000,1459
0.2111,42,enc,1,0,-0.0000,0.0000,-0.0000,-0.022,0.0309,80.00,83.19,80.0000,16.8000,0.767111,0.711111,0.056000,-0.000000,0.000000,1458
0.2162,43,enc,1,0,-0.0000,0.0000,-0.0000,-0.022,0.0309,80.00,83.19,80.0000,17.2000,0.768444,0.711111,0.057333,-0.000000,0.000000,1457
0.2213,44,enc,1,1,-0.0000,0.0000,-0.0000,0.0221,0.0306,80.00,83.19,80.0000,17.6000,0.769778,0.711111,0.058667,-0.000000,0.000000,1456
0.2264,45,enc,1,0,-0.0000,0.0000,-0.0000,0.0221,0.0306,80.00,83.19,80.0000,18.0000,0.771111,0.711111,0.060000,-0.000000,0.000000,1455
0.2315,46,enc,1,0,-0.0000,0.0000,-0.0000,0.0221,0.0306,80.00,83.19,80.0000,18.4000,0.772444,0.711111,0.061333,-0.000000,0.000000,1454
0.2366,47,enc,1,0,-0.0000,0.0000,-0.0000,0.0221,0.0306,80.00,83.19,80.0000,18.8000,0.773778,0.711111,0.062667,-0.000000,0.000000,1453
0.2417,48,enc,1,0,-0.0000,0.0000,-0.0000,0.0221,0.0306,80.00,83.19,80.0000,19.2000,0.775111,0.711111,0.064000,-0.000000,0.000000,1452
0.2468,49,enc,1,0,-0.0000,0.0000,-0.0000,0.0221,0.0306,80.00,83.19,80.0000,19.6000,0.776444,0.711111,0.065333,-0.000000,0.000000,1451
0.2519,50,enc,1,0,-0.0000,0.0000,-0.0000,0.0221,0.0306,80.00,83.19,80.0000,20.0000,0.777778,0.711111,0.066667,-0.000000,0.000000,1450
0.2570,51,enc,1,0,-0.0000,0.0000,-0.0000,0.0221,0.0306,80.00,83.19,80.0000,20.4000,0.779111,0.711111,0.068000,-0.000000,0.000000,1449
0.2621,52,enc,1,1,-0.0000,0.0000,-0.0000,-0.017,0.0187,80.00,83.19,80.0000,20.8000,0.780444,0.711111,0.069333,-0.000000,0.000000,1448
0.2672,53,enc,1,0,-0.0000,0.0000,-0.0000,-0.017,0.0187,80.00,83.19,80.0000,21.2000,0.781778,0.711111,0.070667,-0.000000,0.000000,1447
