t_s,iteration,psi_imu_deg,psi_enc_deg,psi_dot_dps,setpoint_deg,error_deg,u_norm,u_p,u_d,u_g,pwm_us,pitch_raw_deg
1.8476,93,30.9565,32.9400,0.8952,30.00,-0.9565,0.447942,-0.001063,-0.000995,0.450000,1307,57.6144
1.8677,94,30.9235,32.7600,0.8952,30.00,-0.9235,0.447979,-0.001026,-0.000995,0.450000,1307,57.6474
1.8878,95,30.9235,32.7600,-3.8048,30.00,-0.9235,0.453201,-0.001026,0.004228,0.450000,1305,57.6474
1.9079,96,30.9235,32.5800,-3.8048,30.00,-0.9235,0.453201,-0.001026,0.004228,0.450000,1305,57.6474
1.9280,97,30.6701,32.4000,-7.9453,30.00,-0.6701,0.458084,-0.000745,0.008828,0.450000,1303,57.9008
1.9480,98,30.6701,32.4000,-7.9453,30.00,-0.6701,0.458084,-0.000745,0.008828,0.450000,1303,57.9008
1.9682,99,30.2483,32.0400,-7.9453,30.00,-0.2483,0.458552,-0.000276,0.008828,0.450000,1303,58.3226
1.9883,100,30.2483,31.8600,-9.4001,30.00,-0.2483,0.460169,-0.000276,0.010445,0.450000,1302,58.3226
2.0084,101,30.2483,31.6800,-9.4001,30.00,-0.2483,0.460169,-0.000276,0.010445,0.450000,1302,58.3226
2.0285,102,29.7747,31.5000,-10.4072,30.00,0.2253,0.461814,0.000250,0.011564,0.450000,1301,58.7962
2.0498,103,29.7747,31.3200,-10.4072,30.00,0.2253,0.461814,0.000250,0.011564,0.450000,1301,58.7962
2.0699,104,29.2995,31.1400,-10.4072,30.00,0.7005,0.462342,0.000778,0.011564,0.450000,1301,59.2715
2.0900,105,29.2995,30.9600,-8.7287,30.00,0.7005,0.460477,0.000778,0.009699,0.450000,1302,59.2715
2.1102,106,29.2995,30.7800,-8.7287,30.00,0.7005,0.460477,0.000778,0.009699,0.450000,1302,59.2715
2.1303,107,28.8416,30.6000,-6.9382,30.00,1.1584,0.458996,0.001287,0.007709,0.450000,1302,59.7294
2.1504,108,28.8416,30.6000,-6.9382,30.00,1.1584,0.458996,0.001287,0.007709,0.450000,1302,59.7294
2.1705,109,28.5133,30.4200,-6.9382,30.00,1.4867,0.459361,0.001652,0.007709,0.450000,1302,60.0576
2.1906,110,28.5133,30.4200,-5.9310,30.00,1.4867,0.458242,0.001652,0.006590,0.450000,1303,60.0576
2.2107,111,28.5133,30.2400,-5.9310,30.00,1.4867,0.458242,0.001652,0.006590,0.450000,1303,60.0576
2.2308,112,28.2804,30.2400,-3.4691,30.00,1.7196,0.455765,0.001911,0.003855,0.450000,1304,60.2906
2.2509,113,28.2804,30.2400,-3.4691,30.00,1.7196,0.455765,0.001911,0.003855,0.450000,1304,60.2906
2.2710,114,28.1784,30.2400,-3.4691,30.00,1.8216,0.455879,0.002024,0.003855,0.450000,1304,60.3925
2.2911,115,28.1784,30.2400,-1.2310,30.00,1.8216,0.453392,0.002024,0.001368,0.450000,1304,60.3925
2.3112,116,28.1784,30.2400,-1.2310,30.00,1.8216,0.453392,0.002024,0.001368,0.450000,1304,60.3925
2.3313,117,28.2132,30.2400,1.5667,30.00,1.7868,0.450245,0.001985,-0.001741,0.450000,1306,60.3578
2.3514,118,28.2132,30.4200,1.5667,30.00,1.7868,0.450245,0.001985,-0.001741,0.450000,1306,60.3578
2.3715,119,28.3549,30.4200,1.5667,30.00,1.6451,0.450087,0.001828,-0.001741,0.450000,1306,60.2161
2.3916,120,28.3549,30.6000,4.3643,30.00,1.6451,0.446979,0.001828,-0.004849,0.450000,1307,60.2161
2.4117,121,28.3549,30.6000,4.3643,30.00,1.6451,0.446979,0.001828,-0.004849,0.450000,1307,60.2161
2.4318,122,28.6049,30.7800,4.7000,30.00,1.3951,0.446328,0.001550,-0.005222,0.450000,1307,59.9660
2.4519,123,28.6049,30.7800,4.7000,30.00,1.3951,0.446328,0.001550,-0.005222,0.450000,1307,59.9660
2.4720,124,28.8660,30.9600,4.7000,30.00,1.1340,0.446038,0.001260,-0.005222,0.450000,1307,59.7050
2.4921,125,28.8660,31.1400,5.0358,30.00,1.1340,0.445665,0.001260,-0.005595,0.450000,1307,59.7050
2.5122,126,28.8660,31.1400,5.0358,30.00,1.1340,0.445665,0.001260,-0.005595,0.450000,1307,59.7050
2.5323,127,29.1192,31.3200,3.6929,30.00,0.8808,0.446875,0.000979,-0.004103,0.450000,1307,59.4517
2.5524,128,29.1192,31.3200,3.6929,30.00,0.8808,0.446875,0.000979,-0.004103,0.450000,1307,59.4517
2.5725,129,29.3221,31.3200,3.6929,30.00,0.6779,0.446650,0.000753,-0.004103,0.450000,1307,59.2488
2.5926,130,29.3221,31.5000,2.5738,30.00,0.6779,0.447893,0.000753,-0.002860,0.450000,1307,59.2488
2.6127,131,29.3221,31.5000,2.5738,30.00,0.6779,0.447893,0.000753,-0.002860,0.450000,1307,59.2488
2.6328,132,29.4343,31.5000,1.9024,30.00,0.5657,0.448515,0.000629,-0.002114,0.450000,1306,59.1366
2.6529,133,29.4343,31.5000,1.9024,30.00,0.5657,0.448515,0.000629,-0.002114,0.450000,1306,59.1366
2.6730,134,29.4516,31.5000,1.9024,30.00,0.5484,0.448496,0.000609,-0.002114,0.450000,1306,59.1194
2.6931,135,29.4516,31.5000,0.3357,30.00,0.5484,0.450236,0.000609,-0.000373,0.450000,1306,59.1194
2.7132,136,29.4516,31.5000,0.3357,30.00,0.5484,0.450236,0.000609,-0.000373,0.450000,1306,59.1194
2.7333,137,29.4008,31.3200,-2.5738,30.00,0.5992,0.453526,0.000666,0.002860,0.450000,1304,59.1702
2.7534,138,29.4008,31.3200,-2.5738,30.00,0.5992,0.453526,0.000666,0.002860,0.450000,1304,59.1702
2.7735,139,29.2662,31.3200,-2.5738,30.00,0.7338,0.453675,0.000815,0.002860,0.450000,1304,59.3047
2.7936,140,29.2662,31.1400,-3.4691,30.00,0.7338,0.454670,0.000815,0.003855,0.450000,1304,59.3047
2.8137,141,29.2662,31.1400,-3.4691,30.00,0.7338,0.454670,0.000815,0.003855,0.450000,1304,59.3047
2.8338,142,29.0753,31.1400,-3.9167,30.00,0.9247,0.455379,0.001027,0.004352,0.450000,1304,59.4956
2.8539,143,29.0753,30.9600,-3.9167,30.00,0.9247,0.455379,0.001027,0.004352,0.450000,1304,59.4956
2.8740,144,28.8770,30.9600,-3.9167,30.00,1.1230,0.455600,0.001248,0.004352,0.450000,1304,59.6939
2.8941,145,28.8770,30.9600,-2.6857,30.00,1.1230,0.454232,0.001248,0.002984,0.450000,1304,59.6939
2.9142,146,28.8770,30.7800,-2.6857,30.00,1.1230,0.454232,0.001248,0.002984,0.450000,1304,59.6939
2.9343,147,28.7536,30.7800,-2.1262,30.00,1.2464,0.453747,0.001385,0.002362,0.450000,1304,59.8174
2.9544,148,28.7536,30.7800,-2.1262,30.00,1.2464,0.453747,0.001385,0.002362,0.450000,1304,59.8174
2.9745,149,28.6969,30.7800,-2.1262,30.00,1.3031,0.453810,0.001448,0.002362,0.450000,1304,59.8740
2.9946,150,28.6969,30.7800,-1.3429,30.00,1.3031,0.452940,0.001448,0.001492,0.450000,1305,59.8740
3.0147,151,28.6969,30.7800,-1.3429,30.00,1.3031,0.452940,0.001448,0.001492,0.450000,1305,59.8567
3.0348,152,28.7142,30.7800,1.4548,30.00,1.2858,0.449812,0.001429,-0.001616,0.450000,1306,59.8567
3.0551,153,28.7142,30.9600,1.4548,30.00,1.2858,0.449812,0.001429,-0.001616,0.450000,1306,59.8567
3.0752,154,28.7985,30.9600,1.7905,30.00,1.2015,0.449346,0.001335,-0.001989,0.450000,1306,59.7725
3.0953,155,28.7985,30.9600,1.7905,30.00,1.2015,0.449346,0.001335,-0.001989,0.450000,1306,59.7725
3.1154,156,28.7985,30.9600,1.7905,30.00,1.2015,0.449346,0.001335,-0.001989,0.450000,1306,59.7725
3.1355,157,28.8946,30.9600,2.0143,30.00,1.1054,0.448990,0.001228,-0.002238,0.450000,1306,59.6764
3.1556,158,28.8946,31.1400,2.0143,30.00,1.1054,0.448990,0.001228,-0.002238,0.450000,1306,59.6764
3.1757,159,28.9854,31.1400,0.8952,30.00,1.0146,0.450133,0.001127,-0.000995,0.450000,1306,59.5855
3.1958,160,28.9854,31.1400,0.8952,30.00,1.0146,0.450133,0.001127,-0.000995,0.450000,1306,59.5855
3.2159,161,28.9854,31.1400,0.8952,30.00,1.0146,0.450133,0.001127,-0.000995,0.450000,1306,59.5342
3.2360,162,29.0368,31.1400,-0.5595,30.00,0.9632,0.451692,0.001070,0.000622,0.450000,1305,59.5342
3.2561,163,29.0368,31.1400,-0.5595,30.00,0.9632,0.451692,0.001070,0.000622,0.450000,1305,59.5342
3.2762,164,29.0369,31.1400,-0.8952,30.00,0.9631,0.452065,0.001070,0.000995,0.450000,1305,59.5341
3.2963,165,29.0369,30.9600,-0.8952,30.00,0.9631,0.452065,0.001070,0.000995,0.450000,1305,59.5341
3.3164,166,28.9804,30.9600,-0.8952,30.00,1.0196,0.452128,0.001133,0.000995,0.450000,1305,59.5906
3.3365,167,28.9804,30.9600,-1.3429,30.00,1.0196,0.452625,0.001133,0.001492,0.450000,1305,59.5906
3.3566,168,28.9804,30.9600,-1.3429,30.00,1.0196,0.452625,0.001133,0.001492,0.450000,1305,59.5906
3.3768,169,28.8898,30.7800,-3.1334,30.00,1.1102,0.454715,0.001234,0.003482,0.450000,1304,59.6812
3.3969,170,28.8898,30.7800,-3.1334,30.00,1.1102,0.454715,0.001234,0.003482,0.450000,1304,59.6812
3.4170,171,28.7594,30.7800,-3.1334,30.00,1.2406,0.454860,0.001378,0.003482,0.450000,1304,59.8115
3.4372,172,28.7594,30.6000,-3.2453,30.00,1.2406,0.454984,0.001378,0.003606,0.450000,1304,59.8115
3.4573,173,28.7594,30.6000,-3.2453,30.00,1.2406,0.454984,0.001378,0.003606,0.450000,1304,59.8115
3.4774,174,28.6358,30.6000,-2.1262,30.00,1.3642,0.453878,0.001516,0.002362,0.450000,1304,59.9351
3.4975,175,28.6358,30.6000,-2.1262,30.00,1.3642,0.453878,0.001516,0.002362,0.450000,1304,59.9351
3.5176,176,28.5618,30.6000,-2.1262,30.00,1.4382,0.453960,0.001598,0.002362,0.450000,1304,60.0091
3.5377,177,28.5618,30.6000,-1.0072,30.00,1.4382,0.452717,0.001598,0.001119,0.450000,1305,60.0091
3.5578,178,28.5618,30.6000,-1.0072,30.00,1.4382,0.452717,0.001598,0.001119,0.450000,1305,60.0091
3.5780,179,28.5568,30.6000,1.1191,30.00,1.4432,0.450360,0.001604,-0.001243,0.450000,1306,60.0141
3.5981,180,28.5568,30.6000,1.1191,30.00,1.4432,0.450360,0.001604,-0.001243,0.450000,1306,60.0141
3.6182,181,28.6066,30.6000,1.1191,30.00,1.3934,0.450305,0.001548,-0.001243,0.450000,1306,59.9643
3.6383,182,28.6066,30.6000,1.2310,30.00,1.3934,0.450180,0.001548,-0.001368,0.450000,1306,59.9643
3.6584,183,28.6066,30.6000,1.2310,30.00,1.3934,0.450180,0.001548,-0.001368,0.450000,1306,59.9643
3.6785,184,28.7149,30.7800,0.8952,30.00,1.2851,0.450433,0.001428,-0.000995,0.450000,1306,59.8560
3.6986,185,28.7149,30.7800,0.8952,30.00,1.2851,0.450433,0.001428,-0.000995,0.450000,1306,59.8560
3.7190,186,28.7819,30.7800,0.8952,30.00,1.2181,0.450359,0.001353,-0.000995,0.450000,1306,59.7890
3.7391,187,28.7819,30.7800,1.0072,30.00,1.2181,0.450234,0.001353,-0.001119,0.450000,1306,59.7890
3.7593,188,28.7819,30.7800,1.0072,30.00,1.2181,0.450234,0.001353,-0.001119,0.450000,1306,59.7890
3.7794,189,28.8505,30.7800,1.2310,30.00,1.1495,0.449910,0.001277,-0.001368,0.450000,1306,59.7205
3.7995,190,28.8505,30.7800,1.2310,30.00,1.1495,0.449910,0.001277,-0.001368,0.450000,1306,59.7205
3.8195,191,28.8728,30.7800,1.2310,30.00,1.1272,0.449885,0.001252,-0.001368,0.450000,1306,59.6981
3.8396,192,28.8728,30.7800,0.2238,30.00,1.1272,0.451004,0.001252,-0.000249,0.450000,1305,59.6981
3.8597,193,28.8728,30.7800,0.2238,30.00,1.1272,0.451004,0.001252,-0.000249,0.450000,1305,59.6981
3.8798,194,28.8558,30.7800,-2.4619,30.00,1.1442,0.454007,0.001271,0.002735,0.450000,1304,59.7152
3.8999,195,28.8558,30.7800,-2.4619,30.00,1.1442,0.454007,0.001271,0.002735,0.450000,1304,59.7152
3.9200,196,28.7941,30.6000,-2.4619,30.00,1.2059,0.454075,0.001340,0.002735,0.450000,1304,59.7769
3.9401,197,28.7941,30.6000,-1.9024,30.00,1.2059,0.453454,0.001340,0.002114,0.450000,1304,59.7769
3.9602,198,28.7941,30.6000,-1.9024,30.00,1.2059,0.453454,0.001340,0.002114,0.450000,1304,59.7769
3.9803,199,28.7253,30.6000,-1.9024,30.00,1.2747,0.453530,0.001416,0.002114,0.450000,1304,59.8457
4.0003,200,28.7253,30.6000,-1.9024,30.00,1.2747,0.453530,0.001416,0.002114,0.450000,1304,59.8457
4.0207,201,28.7030,30.6000,-1.9024,30.00,1.2970,0.453555,0.001441,0.002114,0.450000,1304,59.8680
4.0408,202,28.7030,30.6000,0.6714,30.00,1.2970,0.450695,0.001441,-0.000746,0.450000,1305,59.8680
4.0609,203,28.7030,30.6000,0.6714,30.00,1.2970,0.450695,0.001441,-0.000746,0.450000,1305,59.8680
4.0810,204,28.7546,30.6000,1.6786,30.00,1.2454,0.449519,0.001384,-0.001865,0.450000,1306,59.8163
4.1011,205,28.7546,30.7800,1.6786,30.00,1.2454,0.449519,0.001384,-0.001865,0.450000,1306,59.8163
4.1212,206,28.8456,30.7800,1.6786,30.00,1.1544,0.449418,0.001283,-0.001865,0.450000,1306,59.7253
4.1413,207,28.8456,30.7800,1.5667,30.00,1.1544,0.449542,0.001283,-0.001741,0.450000,1306,59.7253
4.1613,208,28.8456,30.7800,1.5667,30.00,1.1544,0.449542,0.001283,-0.001741,0.450000,1306,59.7253
4.1814,209,28.9585,30.9600,1.3429,30.00,1.0415,0.449665,0.001157,-0.001492,0.450000,1306,59.6124
4.2015,210,28.9585,30.9600,1.3429,30.00,1.0415,0.449665,0.001157,-0.001492,0.450000,1306,59.6124
4.2216,211,29.0373,30.9600,1.3429,30.00,0.9627,0.449578,0.001070,-0.001492,0.450000,1306,59.5336
4.2417,212,29.0373,30.9600,1.2310,30.00,0.9627,0.449702,0.001070,-0.001368,0.450000,1306,59.5336
4.2617,213,29.0373,30.9600,1.2310,30.00,0.9627,0.449702,0.001070,-0.001368,0.450000,1306,59.5336
4.2818,214,29.0768,30.9600,0.5595,30.00,0.9232,0.450404,0.001026,-0.000622,0.450000,1306,59.4942
4.3019,215,29.0768,30.9600,0.5595,30.00,0.9232,0.450404,0.001026,-0.000622,0.450000,1306,59.4942
4.3220,216,29.0768,30.9600,0.5595,30.00,0.9232,0.450404,0.001026,-0.000622,0.450000,1306,59.4942
4.3421,217,29.0768,30.9600,-0.5595,30.00,0.9232,0.451648,0.001026,0.000622,0.450000,1305,59.4942
4.3622,218,29.0768,30.9600,-0.5595,30.00,0.9232,0.451648,0.001026,0.000622,0.450000,1305,59.4942
4.3822,219,29.0426,30.9600,-1.9024,30.00,0.9574,0.453178,0.001064,0.002114,0.450000,1305,59.5284
4.4023,220,29.0426,30.7800,-1.9024,30.00,0.9574,0.453178,0.001064,0.002114,0.450000,1305,59.5284
4.4224,221,28.9588,30.7800,-1.9024,30.00,1.0412,0.453271,0.001157,0.002114,0.450000,1305,59.6122
4.4426,222,28.9588,30.7800,-1.7905,30.00,1.0412,0.453146,0.001157,0.001989,0.450000,1305,59.6122
4.4626,223,28.9588,30.6000,-1.7905,30.00,1.0412,0.453146,0.001157,0.001989,0.450000,1305,59.6122
4.4827,224,28.8338,30.6000,-2.9096,30.00,1.1662,0.454529,0.001296,0.003233,0.450000,1304,59.7371
4.5028,225,28.8338,30.6000,-2.9096,30.00,1.1662,0.454529,0.001296,0.003233,0.450000,1304,59.7371
4.5229,226,28.6983,30.6000,-2.9096,30.00,1.3017,0.454679,0.001446,0.003233,0.450000,1304,59.8726
4.5430,227,28.6983,30.4200,-3.2453,30.00,1.3017,0.455052,0.001446,0.003606,0.450000,1304,59.8726
4.5632,228,28.6983,30.4200,-3.2453,30.00,1.3017,0.455052,0.001446,0.003606,0.450000,1304,60.0084
