t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,-0.0000,0.0000,-0.0000,-0.0134,0.0306,20.00,82.21,20.0000,0.1000,0.493545,0.200000,0.000333,-0.000000,0.293211,1480
0.0103,2,enc,0,-0.0000,0.0000,-0.0000,-0.0134,0.0306,20.00,82.21,20.0000,0.2000,0.493878,0.200000,0.000667,-0.000000,0.293211,1460
0.0154,3,enc,0,-0.0000,0.0000,-0.0000,-0.0134,0.0306,20.00,82.21,20.0000,0.3000,0.494211,0.200000,0.001000,-0.000000,0.293211,1440
0.0207,4,enc,0,-0.0000,0.0000,-0.0000,-0.0134,0.0306,20.00,82.21,20.0000,0.4000,0.494545,0.200000,0.001333,-0.000000,0.293211,1420
0.0258,5,enc,1,-0.0000,0.0000,-0.0000,-0.0022,0.0117,20.00,82.21,20.0000,0.5000,0.494878,0.200000,0.001667,-0.000000,0.293211,1400
0.0309,6,enc,0,-0.0000,0.0000,-0.0000,-0.0022,0.0117,20.00,82.21,20.0000,0.6000,0.495211,0.200000,0.002000,-0.000000,0.293211,1380
0.0360,7,enc,0,-0.0000,0.0000,-0.0000,-0.0022,0.0117,20.00,82.21,20.0000,0.7000,0.495545,0.200000,0.002333,-0.000000,0.293211,1360
0.0411,8,enc,0,-0.0000,0.0000,-0.0000,-0.0022,0.0117,20.00,82.21,20.0000,0.8000,0.495878,0.200000,0.002667,-0.000000,0.293211,1340
0.0462,9,enc,0,-0.0000,0.0000,-0.0000,-0.0022,0.0616,20.00,82.21,20.0000,0.9000,0.496211,0.200000,0.003000,-0.000000,0.293211,1320
0.0514,10,enc,0,-0.0000,0.0000,-0.0000,0.0348,0.0616,20.00,82.21,20.0000,1.0000,0.496545,0.200000,0.003333,-0.000000,0.293211,1300
0.0565,11,enc,1,-0.0000,0.0000,-0.0000,-0.0022,0.0117,20.00,82.21,20.0000,1.1000,0.496878,0.200000,0.003667,-0.000000,0.293211,1288
0.0616,12,enc,0,-0.0000,0.0000,-0.0000,-0.0022,0.0117,20.00,82.21,20.0000,1.2000,0.497211,0.200000,0.004000,-0.000000,0.293211,1288
0.0667,13,enc,0,-0.0000,0.0000,-0.0000,-0.0022,0.0117,20.00,82.21,20.0000,1.3000,0.497545,0.200000,0.004333,-0.000000,0.293211,1288
0.0718,14,enc,0,-0.0000,0.0000,-0.0000,-0.0022,0.0117,20.00,82.21,20.0000,1.4000,0.497878,0.200000,0.004667,-0.000000,0.293211,1288
0.0769,15,enc,0,-0.0000,0.0000,-0.0000,-0.0022,0.0117,20.00,82.21,20.0000,1.5000,0.498211,0.200000,0.005000,-0.000000,0.293211,1288
0.0819,16,enc,0,-0.0000,0.0000,-0.0000,-0.0022,0.0117,20.00,82.21,20.0000,1.6000,0.498545,0.200000,0.005333,-0.000000,0.293211,1288
0.0870,17,enc,1,-0.0000,0.0000,-0.0000,-0.0102,-0.0278,20.00,82.21,20.0000,1.7000,0.498878,0.200000,0.005667,-0.000000,0.293211,1287
0.0921,18,enc,0,-0.0000,0.0000,-0.0000,-0.0102,-0.0278,20.00,82.21,20.0000,1.8000,0.499211,0.200000,0.006000,-0.000000,0.293211,1287
0.0972,19,enc,1,-0.0000,0.0000,-0.0000,-0.0022,0.0117,20.00,82.21,20.0000,1.9000,0.499545,0.200000,0.006333,-0.000000,0.293211,1287
0.1023,20,enc,1,-0.0000,0.0000,-0.0000,0.0348,0.0616,20.00,82.21,20.0000,2.0000,0.499878,0.200000,0.006667,-0.000000,0.293211,1287
0.1073,21,enc,1,-0.0000,0.0000,-0.0000,0.0267,0.0222,20.00,82.21,20.0000,2.1000,0.500211,0.200000,0.007000,-0.000000,0.293211,1287
0.1125,22,enc,1,-0.0000,0.0000,-0.0000,0.038,0.0033,20.00,82.21,20.0000,2.2000,0.500545,0.200000,0.007333,-0.000000,0.293211,1287
0.1180,23,enc,0,-0.0000,0.0000,-0.0000,0.038,0.0033,20.00,82.21,20.0000,2.3000,0.500878,0.200000,0.007667,-0.000000,0.293211,1287
0.1231,24,enc,0,-0.0000,0.0000,-0.0000,0.038,0.0033,20.00,82.21,20.0000,2.4000,0.501211,0.200000,0.008000,-0.000000,0.293211,1287
0.1282,25,enc,0,-0.0000,0.0000,-0.0000,0.038,0.0033,20.00,82.21,20.0000,2.5000,0.501545,0.200000,0.008333,-0.000000,0.293211,1286
0.1333,26,enc,0,-0.0000,0.0000,-0.0000,0.038,0.0033,20.00,82.21,20.0000,2.6000,0.501878,0.200000,0.008667,-0.000000,0.293211,1286
0.1384,27,enc,0,-0.0000,0.0000,-0.0000,0.038,0.0033,20.00,82.21,20.0000,2.7000,0.502211,0.200000,0.009000,-0.000000,0.293211,1286
0.1434,28,enc,1,-0.0000,0.0000,-0.0000,-0.0102,-0.0278,20.00,82.21,20.0000,2.8000,0.502545,0.200000,0.009333,-0.000000,0.293211,1286
0.1485,29,enc,0,-0.0000,0.0000,-0.0000,-0.0102,-0.0278,20.00,82.21,20.0000,2.9000,0.502878,0.200000,0.009667,-0.000000,0.293211,1286
0.1536,30,enc,1,-0.0000,0.0000,-0.0000,0.001,-0.0466,20.00,82.21,20.0000,3.0000,0.503211,0.200000,0.010000,-0.000000,0.293211,1286
0.1587,31,enc,0,-0.0000,0.0000,-0.0000,0.001,-0.0466,20.00,82.21,20.0000,3.1000,0.503545,0.200000,0.010333,-0.000000,0.293211,1286
0.1638,32,enc,0,-0.0000,0.0000,-0.0000,0.001,-0.0466,20.00,82.21,20.0000,3.2000,0.503878,0.200000,0.010667,-0.000000,0.293211,1286
0.1689,33,enc,1,-0.0000,0.0000,-0.0000,-0.0102,-0.0278,20.00,82.21,20.0000,3.3000,0.504211,0.200000,0.011000,-0.000000,0.293211,1285
0.1739,34,enc,1,-0.0000,0.0000,-0.0000,0.0267,0.0222,20.00,82.21,20.0000,3.4000,0.504545,0.200000,0.011333,-0.000000,0.293211,1285
0.1790,35,enc,0,-0.0000,0.0000,-0.0000,0.0267,0.0222,20.00,82.21,20.0000,3.5000,0.504878,0.200000,0.011667,-0.000000,0.293211,1285
0.1841,36,enc,0,-0.0000,0.0000,-0.0000,0.0267,0.0222,20.00,82.21,20.0000,3.6000,0.505211,0.200000,0.012000,-0.000000,0.293211,1285
0.1892,37,enc,0,-0.0000,0.0000,-0.0000,0.0267,0.0222,20.00,82.21,20.0000,3.7000,0.505545,0.200000,0.012333,-0.000000,0.293211,1285
0.1943,38,enc,1,-0.0000,0.0000,-0.0000,-0.0102,-0.0278,20.00,82.21,20.0000,3.8000,0.505878,0.200000,0.012667,-0.000000,0.293211,1285
0.1994,39,enc,0,-0.0000,0.0000,-0.0000,-0.0102,-0.0278,20.00,82.21,20.0000,3.9000,0.506211,0.200000,0.013000,-0.000000,0.293211,1285
0.2045,40,enc,0,-0.0000,0.0000,-0.0000,-0.0102,-0.0278,20.00,82.21,20.0000,4.0000,0.506545,0.200000,0.013333,-0.000000,0.293211,1285
0.2096,41,enc,1,-0.0000,0.0000,-0.0000,0.0267,0.0222,20.00,82.21,20.0000,4.1000,0.506878,0.200000,0.013667,-0.000000,0.293211,1284
0.2146,42,enc,0,-0.0000,0.0000,-0.0000,0.0267,0.0222,20.00,82.21,20.0000,4.2000,0.507211,0.200000,0.014000,-0.000000,0.293211,1284
0.2198,43,enc,1,-0.0000,0.0000,-0.0000,0.001,-0.0466,20.00,82.21,20.0000,4.3000,0.507545,0.200000,0.014333,-0.000000,0.293211,1284
0.2248,44,enc,0,-0.0000,0.0000,-0.0000,0.001,0.0033,20.00,82.21,20.0000,4.4000,0.507878,0.200000,0.014667,-0.000000,0.293211,1284
0.2299,45,enc,0,-0.0000,0.0000,-0.0000,0.038,0.0033,20.00,82.21,20.0000,4.5000,0.508211,0.200000,0.015000,-0.000000,0.293211,1284
0.2350,46,enc,0,-0.0000,0.0000,-0.0000,0.038,0.0033,20.00,82.21,20.0000,4.6000,0.508545,0.200000,0.015333,-0.000000,0.293211,1284
0.2401,47,enc,0,-0.0000,0.0000,-0.0000,0.038,0.0033,20.00,82.21,20.0000,4.7000,0.508878,0.200000,0.015667,-0.000000,0.293211,1284
0.2452,48,enc,1,-0.0000,0.0000,-0.0000,0.0267,0.0222,20.00,82.21,20.0000,4.8000,0.509211,0.200000,0.016000,-0.000000,0.293211,1284
0.2504,49,enc,0,-0.0000,0.0000,-0.0000,0.0267,0.0222,20.00,82.21,20.0000,4.9000,0.509545,0.200000,0.016333,-0.000000,0.293211,1283
0.2555,50,enc,0,-0.0000,0.0000,-0.0000,0.0267,0.0222,20.00,82.21,20.0000,5.0000,0.509878,0.200000,0.016667,-0.000000,0.293211,1283
0.2610,51,enc,0,-0.0000,0.0000,-0.0000,0.0267,0.0222,20.00,82.21,20.0000,5.1000,0.510211,0.200000,0.017000,-0.000000,0.293211,1283
0.2661,52,enc,1,-0.0000,0.0000,-0.0000,0.0155,0.041,20.00,82.21,20.0000,5.2000,0.510545,0.200000,0.017333,-0.000000,0.293211,1283
0.2712,53,enc,0,-0.0000,0.0000,-0.0000,0.0155,0.041,20.00,82.21,20.0000,5.3000,0.510878,0.200000,0.017667,-0.000000,0.293211,1283
0.2763,54,enc,1,-0.0000,0.0000,-0.0000,-0.0215,-0.009,20.00,82.21,20.0000,5.4000,0.511211,0.200000,0.018000,-0.000000,0.293211,1283
0.2813,55,enc,0,-0.0000,0.0000,-0.0000,-0.0215,-0.009,20.00,82.21,20.0000,5.5000,0.511545,0.200000,0.018333,-0.000000,0.293211,1283
0.2864,56,enc,1,-0.0000,0.0000,-0.0000,0.0198,0.037,20.00,82.21,20.0000,5.6000,0.511878,0.200000,0.018667,-0.000000,0.293211,1283
0.2915,57,enc,0,-0.0000,0.0000,-0.0000,0.0198,0.037,20.00,82.21,20.0000,5.7000,0.512211,0.200000,0.019000,-0.000000,0.293211,1282
0.2966,58,enc,1,-0.0000,0.0000,-0.0000,-0.0172,-0.0131,20.00,82.21,20.0000,5.8000,0.512545,0.200000,0.019333,-0.000000,0.293211,1282
0.3017,59,enc,1,-0.0000,0.0000,-0.0000,0.031,0.0181,20.00,82.21,20.0000,5.9000,0.512878,0.200000,0.019667,-0.000000,0.293211,1282
0.3067,60,enc,1,-0.0000,0.0000,-0.0000,-0.006,-0.0319,20.00,82.21,20.0000,6.0000,0.513211,0.200000,0.020000,-0.000000,0.293211,1282
0.3118,61,enc,0,-0.0000,0.0000,-0.0000,-0.006,-0.0319,20.00,82.21,20.0000,6.1000,0.513545,0.200000,0.020333,-0.000000,0.293211,1282
0.3169,62,enc,1,-0.0000,0.0000,-0.0000,0.024,0.0329,20.00,82.21,20.0000,6.2000,0.513878,0.200000,0.020667,-0.000000,0.293211,1282
0.3220,63,enc,1,-0.0000,0.0000,-0.0000,-0.013,-0.0172,20.00,82.21,20.0000,6.3000,0.514211,0.200000,0.021000,-0.000000,0.293211,1282
0.3271,64,enc,1,-0.0000,0.0000,-0.0000,0.0021,0.0076,20.00,82.21,20.0000,6.4000,0.514545,0.200000,0.021333,-0.000000,0.293211,1282
0.3321,65,enc,1,-0.0000,0.0000,-0.0000,0.0134,-0.0113,20.00,82.21,20.0000,6.5000,0.514878,0.200000,0.021667,-0.000000,0.293211,1281
0.3372,66,enc,1,-0.0000,0.0000,-0.0000,-0.0237,-0.0613,20.00,82.21,20.0000,6.6000,0.515211,0.200000,0.022000,-0.000000,0.293211,1281
0.3423,67,enc,1,-0.0000,0.0000,-0.0000,-0.0388,-0.0863,20.00,82.21,20.0000,6.7000,0.515545,0.200000,0.022333,-0.000000,0.293211,1281
0.3474,68,enc,1,-0.0000,0.0000,-0.0000,-0.0426,-0.1301,20.00,82.21,20.0000,6.8000,0.515878,0.200000,0.022667,-0.000000,0.293211,1281
0.3525,69,enc,1,-0.0000,0.0000,-0.0000,-0.0093,-0.1237,20.00,82.21,20.0000,6.9000,0.516211,0.200000,0.023000,-0.000000,0.293211,1281
0.3575,70,enc,1,-0.0000,0.0000,-0.0000,-0.0464,-0.1741,20.00,82.21,20.0000,7.0000,0.516545,0.200000,0.023333,-0.000000,0.293211,1281
0.3626,71,enc,1,0.1800,10.8000,0.1800,-0.0534,-0.1596,20.00,82.21,19.8200,7.0991,0.455075,0.198200,0.023664,-0.060000,0.293211,1301
0.3677,72,enc,1,0.1800,7.5600,0.1800,-0.0351,-0.1784,20.00,82.21,19.8200,7.1982,0.473405,0.198200,0.023994,-0.042000,0.293211,1297
0.3728,73,enc,1,0.1800,5.2920,0.1800,-0.068,-0.2335,20.00,82.21,19.8200,7.2973,0.486336,0.198200,0.024324,-0.029400,0.293211,1292
0.3779,74,enc,1,0.1800,3.7044,0.1800,-0.1206,-0.3098,20.00,82.21,19.8200,7.3964,0.495486,0.198200,0.024655,-0.020580,0.293211,1289
0.3830,75,enc,1,0.1800,2.5931,0.1800,-0.0825,-0.308,20.00,82.21,19.8200,7.4955,0.501990,0.198200,0.024985,-0.014406,0.293211,1286
0.3881,76,enc,1,0.1800,1.8152,0.1800,-0.1275,-0.4485,20.00,82.21,19.8200,7.5946,0.506642,0.198200,0.025315,-0.010084,0.293211,1285
0.3932,77,enc,1,0.1800,1.2706,0.1800,-0.1008,-0.4279,20.00,82.21,19.8200,7.6937,0.509998,0.198200,0.025646,-0.007059,0.293211,1283
0.3983,78,enc,1,0.1800,0.8894,0.1800,-0.1421,-0.5243,20.00,82.21,19.8200,7.7928,0.512446,0.198200,0.025976,-0.004941,0.293211,1282
0.4033,79,enc,1,0.1800,0.6226,0.1800,-0.1573,-0.5504,20.00,82.21,19.8200,7.8919,0.514259,0.198200,0.026306,-0.003459,0.293211,1282
0.4084,80,enc,1,0.1800,0.4358,0.1800,-0.1726,-0.5766,20.00,82.21,19.8200,7.9910,0.515627,0.198200,0.026637,-0.002421,0.293211,1281
0.4135,81,enc,1,0.1800,0.3051,0.1800,-0.1795,-0.5627,20.00,82.21,19.8200,8.0901,0.516683,0.198200,0.026967,-0.001695,0.293211,1281
0.4186,82,enc,1,0.1800,0.2136,0.1800,-0.2212,-0.66,20.00,82.21,19.8200,8.1892,0.517522,0.198200,0.027297,-0.001186,0.293211,1280
0.4237,83,enc,1,0.1800,0.1495,0.1800,-0.1978,-0.6853,20.00,82.21,19.8200,8.2883,0.518208,0.198200,0.027628,-0.000830,0.293211,1280
0.4288,84,enc,0,0.1800,0.1046,0.1800,-0.1978,-0.6853,20.00,82.21,19.8200,8.3874,0.518788,0.198200,0.027958,-0.000581,0.293211,1280
0.4339,85,enc,1,0.3600,10.8732,0.3600,-0.2511,-0.7642,20.00,82.21,19.6400,8.4856,0.457490,0.196400,0.028285,-0.060407,0.293211,1300
0.4390,86,enc,1,0.3600,7.6113,0.3600,-0.2321,-0.7845,20.00,82.21,19.6400,8.5838,0.475939,0.196400,0.028613,-0.042285,0.293211,1296
0.4441,87,enc,1,0.3600,5.3279,0.3600,-0.2741,-0.9159,20.00,82.21,19.6400,8.6820,0.488952,0.196400,0.028940,-0.029599,0.293211,1291
0.4492,88,enc,0,0.3600,3.7295,0.3600,-0.2848,-0.9159,20.00,82.21,19.6400,8.7802,0.498159,0.196400,0.029267,-0.020720,0.293211,1288
0.4544,89,enc,1,0.3600,2.6107,0.3600,-0.2886,-1.0553,20.00,82.21,19.6400,8.8784,0.504702,0.196400,0.029595,-0.014504,0.293211,1285
0.4595,90,enc,0,0.3600,1.8275,0.3600,-0.296,-1.0553,20.00,82.21,19.6400,8.9766,0.509381,0.196400,0.029922,-0.010153,0.293211,1283
0.4646,91,enc,1,0.3600,1.2792,0.3600,-0.3105,-1.1356,20.00,82.21,19.6400,9.0748,0.512754,0.196400,0.030249,-0.007107,0.293211,1282
0.4697,92,enc,0,0.3600,0.8955,0.3600,-0.3105,-1.1356,20.00,82.21,19.6400,9.1730,0.515213,0.196400,0.030577,-0.004975,0.293211,1281
0.4750,93,enc,1,0.3600,0.6268,0.3600,-0.3366,-1.1973,20.00,82.21,19.6400,9.2712,0.517033,0.196400,0.030904,-0.003482,0.293211,1281
0.4801,94,enc,0,0.3600,0.4388,0.3600,-0.3366,-1.1973,20.00,82.21,19.6400,9.3694,0.518405,0.196400,0.031231,-0.002438,0.293211,1280
0.4852,95,enc,1,0.3600,0.3071,0.3600,-0.4015,-1.3136,20.00,82.21,19.6400,9.4676,0.519463,0.196400,0.031559,-0.001706,0.293211,1280
0.4903,96,enc,1,0.5400,11.0150,0.5400,-0.3967,-1.32,20.00,82.21,19.4600,9.5649,0.458500,0.194600,0.031883,-0.061194,0.293211,1300
0.4954,97,enc,1,0.5400,7.7105,0.5400,-0.4394,-1.4219,20.00,82.21,19.4600,9.6622,0.477182,0.194600,0.032207,-0.042836,0.293211,1296
0.5005,98,enc,1,0.5400,5.3973,0.5400,-0.4111,-1.4027,20.00,82.21,19.4600,9.7595,0.490358,0.194600,0.032532,-0.029985,0.293211,1291
