t_s,iteration,sensor_mode,new_data,quat_changed,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,1,-0.0000,0.0000,-0.0000,0.0085,-0.2464,80.00,83.23,80.0000,0.4000,0.445111,0.444444,0.000667,-0.000000,0.000000,1498
0.0078,2,enc,1,0,-0.0000,0.0000,-0.0000,0.0085,-0.2464,80.00,83.23,80.0000,0.8000,0.445778,0.444444,0.001333,-0.000000,0.000000,1496
0.0129,3,enc,1,0,-0.0000,0.0000,-0.0000,0.0085,-0.2464,80.00,83.23,80.0000,1.2000,0.446444,0.444444,0.002000,-0.000000,0.000000,1494
0.0235,4,enc,1,0,-0.0000,0.0000,-0.0000,0.0085,-0.2464,80.00,83.23,80.0000,1.6000,0.447111,0.444444,0.002667,-0.000000,0.000000,1492
0.0329,5,enc,1,0,-0.0000,0.0000,-0.0000,0.0085,-0.2464,80.00,83.23,80.0000,2.0000,0.447778,0.444444,0.003333,-0.000000,0.000000,1490
0.0386,6,enc,1,0,-0.0000,0.0000,-0.0000,0.0085,-0.2464,80.00,83.23,80.0000,2.4000,0.448444,0.444444,0.004000,-0.000000,0.000000,1488
0.0437,7,enc,1,0,-0.0000,0.0000,-0.0000,0.0085,-0.2464,80.00,83.23,80.0000,2.8000,0.449111,0.444444,0.004667,-0.000000,0.000000,1486
0.0493,8,enc,1,0,-0.0000,0.0000,-0.0000,0.0085,-0.2464,80.00,83.23,80.0000,3.2000,0.449778,0.444444,0.005333,-0.000000,0.000000,1484
0.0559,9,enc,1,0,-0.0000,0.0000,-0.0000,0.0085,-0.2464,80.00,83.23,80.0000,3.6000,0.450444,0.444444,0.006000,-0.000000,0.000000,1482
0.0610,10,enc,1,0,-0.0000,0.0000,-0.0000,0.0085,-0.2464,80.00,83.23,80.0000,4.0000,0.451111,0.444444,0.006667,-0.000000,0.000000,1480
