t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,-0.0000,0.0000,-0.0000,0.0167,0.1208,20.00,77.36,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.842988,1498
0.0106,2,enc,0,-0.0000,0.0000,-0.0000,0.0167,0.1208,20.00,77.36,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.842988,1496
0.0157,3,enc,0,-0.0000,0.0000,-0.0000,0.0167,0.1208,20.00,77.36,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.842988,1494
0.0209,4,enc,0,-0.0000,0.0000,-0.0000,0.0167,0.1208,20.00,77.36,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.842988,1492
0.0260,5,enc,1,-0.0000,0.0000,-0.0000,0.0207,0.0912,20.00,77.36,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.842988,1490
0.0311,6,enc,0,-0.0000,0.0000,-0.0000,0.0207,0.0912,20.00,77.36,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.842988,1488
0.0362,7,enc,0,-0.0000,0.0000,-0.0000,0.0207,0.0912,20.00,77.36,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.842988,1486
0.0413,8,enc,1,-0.0000,0.0000,-0.0000,0.012,0.0972,20.00,77.36,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.842988,1484
0.0463,9,enc,0,-0.0000,0.0000,-0.0000,0.012,0.0972,20.00,77.36,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.842988,1482
0.0517,10,enc,0,-0.0000,0.0000,-0.0000,0.012,0.0972,20.00,77.36,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.842988,1480
0.0568,11,enc,0,-0.0000,0.0000,-0.0000,0.012,0.0972,20.00,77.36,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.842988,1478
0.0619,12,enc,0,-0.0000,0.0000,-0.0000,0.012,0.0972,20.00,77.36,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.842988,1476
0.0669,13,enc,0,-0.0000,0.0000,-0.0000,0.012,0.0972,20.00,77.36,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.842988,1474
0.0720,14,enc,0,-0.0000,0.0000,-0.0000,0.012,0.0972,20.00,77.36,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.842988,1472
0.0771,15,enc,0,-0.0000,0.0000,-0.0000,0.012,0.0972,20.00,77.36,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.842988,1470
0.0822,16,enc,0,-0.0000,0.0000,-0.0000,0.012,0.0972,20.00,77.36,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.842988,1468
