t_s,iteration,psi_imu_deg,psi_enc_deg,psi_dot_dps,setpoint_deg,error_deg,u_norm,u_p,u_d,u_g,pwm_us,pitch_raw_deg
0.3214,17,-0.2904,0.5400,3.1334,30.00,30.2904,0.490174,0.033656,-0.003482,0.460000,1291,89.0604
0.3415,18,-0.4718,1.0800,12.7573,30.00,30.4718,0.479683,0.033858,-0.014175,0.460000,1295,89.2418
0.3618,19,-0.4718,1.6200,12.7573,30.00,30.4718,0.479683,0.033858,-0.014175,0.460000,1295,89.2418
0.3819,20,-1.2300,2.3400,12.7573,30.00,31.2300,0.480525,0.034700,-0.014175,0.460000,1294,90.0000
0.4020,21,-1.2300,3.4200,41.2932,30.00,31.2300,0.448819,0.034700,-0.045881,0.460000,1306,90.0000
0.4221,22,-1.2300,4.6800,41.2932,30.00,31.2300,0.448819,0.034700,-0.045881,0.460000,1306,90.0000
0.4421,23,1.6528,6.3000,70.7245,30.00,28.3472,0.412914,0.031497,-0.078583,0.460000,1320,87.1171
0.4622,24,1.6528,7.9200,70.7245,30.00,28.3472,0.412914,0.031497,-0.078583,0.460000,1320,87.1171
0.4823,25,5.6455,9.9000,70.7245,30.00,24.3545,0.408478,0.027061,-0.078583,0.460000,1321,83.1244
0.5024,26,5.6455,12.0600,96.7985,30.00,24.3545,0.379507,0.027061,-0.107554,0.460000,1332,83.1244
0.5225,27,5.6455,14.0400,96.7985,30.00,24.3545,0.379507,0.027061,-0.107554,0.460000,1332,83.1244
0.5425,28,10.8822,16.9200,117.3892,30.00,19.1178,0.350810,0.021242,-0.130432,0.460000,1343,77.8877
0.5626,29,10.8822,18.9000,117.3892,30.00,19.1178,0.350810,0.021242,-0.130432,0.460000,1343,77.8877
0.5827,30,16.8690,21.6000,117.3892,30.00,13.1310,0.344158,0.014590,-0.130432,0.460000,1345,71.9010
0.6028,31,16.8690,24.1200,125.3345,30.00,13.1310,0.335329,0.014590,-0.139261,0.460000,1349,71.9010
0.6228,32,16.8690,26.2800,125.3345,30.00,13.1310,0.335329,0.014590,-0.139261,0.460000,1349,71.9010
0.6429,33,23.0811,28.9800,120.4107,30.00,6.9189,0.333898,0.007688,-0.133790,0.460000,1349,65.6889
0.6630,34,23.0811,30.9600,120.4107,30.00,6.9189,0.333898,0.007688,-0.133790,0.460000,1349,65.6889
0.6830,35,28.9399,33.4800,120.4107,30.00,1.0601,0.327388,0.001178,-0.133790,0.460000,1352,59.8300
0.7032,36,28.9399,35.1000,106.9820,30.00,1.0601,0.342309,0.001178,-0.118869,0.460000,1346,59.8300
0.7233,37,28.9399,36.9000,106.9820,30.00,1.0601,0.342309,0.001178,-0.118869,0.460000,1346,59.8300
0.7433,38,33.9955,38.8800,85.1603,30.00,-3.9955,0.360938,-0.004439,-0.094623,0.460000,1339,54.7745
0.7634,39,33.9955,39.9600,85.1603,30.00,-3.9955,0.360938,-0.004439,-0.094623,0.460000,1339,54.7745
0.7835,40,37.8510,41.2200,57.7434,30.00,-7.8510,0.387117,-0.008723,-0.064159,0.460000,1329,50.9190
0.8036,41,37.8510,42.1200,57.7434,30.00,-7.8510,0.387117,-0.008723,-0.064159,0.460000,1329,50.9190
0.8236,42,37.8510,42.8400,57.7434,30.00,-7.8510,0.387117,-0.008723,-0.064159,0.460000,1329,50.9190
0.8437,43,40.3181,43.3800,29.5431,30.00,-10.3181,0.415710,-0.011465,-0.032826,0.460000,1319,48.4519
0.8638,44,40.3181,43.5600,29.5431,30.00,-10.3181,0.415710,-0.011465,-0.032826,0.460000,1319,48.4519
0.8838,45,41.3957,43.7400,2.6857,30.00,-11.3957,0.444354,-0.012662,-0.002984,0.460000,1308,47.3743
0.9039,46,41.3957,43.5600,2.6857,30.00,-11.3957,0.444354,-0.012662,-0.002984,0.460000,1308,47.3743
0.9240,47,41.3957,43.2000,2.6857,30.00,-11.3957,0.444354,-0.012662,-0.002984,0.460000,1308,47.3743
0.9441,48,41.1846,42.6600,-21.2621,30.00,-11.1846,0.471197,-0.012427,0.023625,0.460000,1298,47.5853
0.9641,49,41.1846,42.1200,-21.2621,30.00,-11.1846,0.471197,-0.012427,0.023625,0.460000,1298,47.5853
0.9842,50,39.9264,41.2200,-39.3908,30.00,-9.9264,0.492738,-0.011029,0.043768,0.460000,1290,48.8436
1.0043,51,39.9264,40.5000,-39.3908,30.00,-9.9264,0.492738,-0.011029,0.043768,0.460000,1290,48.8436
1.0243,52,39.9264,39.6000,-39.3908,30.00,-9.9264,0.492738,-0.011029,0.043768,0.460000,1290,48.8436
1.0444,53,37.7189,38.3400,-44.2028,30.00,-7.7189,0.500538,-0.008577,0.049114,0.460000,1287,51.0511
1.0645,54,37.7189,37.4400,-44.2028,30.00,-7.7189,0.500538,-0.008577,0.049114,0.460000,1287,51.0511
1.0845,55,35.1936,36.1800,-52.5957,30.00,-5.1936,0.512669,-0.005771,0.058440,0.460000,1282,53.5764
1.1046,56,35.1936,35.2800,-52.5957,30.00,-5.1936,0.512669,-0.005771,0.058440,0.460000,1282,53.5764
1.1247,57,35.1936,34.2000,-52.5957,30.00,-5.1936,0.512669,-0.005771,0.058440,0.460000,1282,56.3846
1.1447,58,32.3854,33.1200,-41.1813,30.00,-2.3854,0.503107,-0.002650,0.045757,0.460000,1286,56.3846
1.1648,59,32.3854,32.2200,-41.1813,30.00,-2.3854,0.503107,-0.002650,0.045757,0.460000,1286,56.3846
1.1849,60,30.2772,31.1400,-55.6172,30.00,-0.2772,0.521489,-0.000308,0.061797,0.460000,1279,58.4927
1.2050,61,30.2772,30.4200,-55.6172,30.00,-0.2772,0.521489,-0.000308,0.061797,0.460000,1279,58.4927
1.2250,62,27.9320,29.5200,-55.6172,30.00,2.0680,0.524095,0.002298,0.061797,0.460000,1278,60.8380
1.2451,63,27.9320,28.8000,-39.7266,30.00,2.0680,0.506438,0.002298,0.044141,0.460000,1285,60.8380
1.2652,64,27.9320,28.2600,-39.7266,30.00,2.0680,0.506438,0.002298,0.044141,0.460000,1285,60.8380
1.2853,65,26.2724,27.9000,-21.5978,30.00,3.7276,0.488139,0.004142,0.023998,0.460000,1291,62.4976
1.3054,66,26.2724,27.5400,-21.5978,30.00,3.7276,0.488139,0.004142,0.023998,0.460000,1291,62.4976
1.3254,67,25.3208,27.3600,-21.5978,30.00,4.6792,0.489197,0.005199,0.023998,0.460000,1291,63.4492
1.3455,68,25.3208,27.3600,3.0215,30.00,4.6792,0.461842,0.005199,-0.003357,0.460000,1301,63.4492
1.3656,69,25.3208,27.3600,3.0215,30.00,4.6792,0.461842,0.005199,-0.003357,0.460000,1301,63.4492
1.3857,70,25.1481,27.3600,-9.9596,30.00,4.8519,0.476457,0.005391,0.011066,0.460000,1296,63.6218
1.4058,71,25.1481,27.7200,-9.9596,30.00,4.8519,0.476457,0.005391,0.011066,0.460000,1296,63.6218
1.4258,72,25.0510,27.9000,-9.9596,30.00,4.9490,0.476565,0.005499,0.011066,0.460000,1296,63.7189
1.4459,73,25.0510,28.2600,30.4384,30.00,4.9490,0.431678,0.005499,-0.033820,0.460000,1313,63.7189
1.4660,74,25.0510,28.6200,30.4384,30.00,4.9490,0.431678,0.005499,-0.033820,0.460000,1313,63.7189
1.4861,75,26.0718,29.1600,14.2120,30.00,3.9282,0.448573,0.004365,-0.015791,0.460000,1306,62.6981
1.5061,76,26.0718,29.7000,14.2120,30.00,3.9282,0.448573,0.004365,-0.015791,0.460000,1306,62.6981
1.5262,77,27.2859,30.2400,14.2120,30.00,2.7141,0.447225,0.003016,-0.015791,0.460000,1307,61.4841
1.5463,78,27.2859,30.7800,30.2146,30.00,2.7141,0.429444,0.003016,-0.033572,0.460000,1313,61.4841
1.5664,79,27.2859,31.1400,30.2146,30.00,2.7141,0.429444,0.003016,-0.033572,0.460000,1313,61.4841
1.5864,80,28.5782,31.8600,25.6264,30.00,1.4218,0.433106,0.001580,-0.028474,0.460000,1312,60.1918
1.6065,81,28.5782,32.2200,25.6264,30.00,1.4218,0.433106,0.001580,-0.028474,0.460000,1312,60.1918
1.6266,82,29.7694,32.7600,25.6264,30.00,0.2306,0.431782,0.000256,-0.028474,0.460000,1313,59.0005
1.6467,83,29.7694,33.1200,25.0669,30.00,0.2306,0.432404,0.000256,-0.027852,0.460000,1312,59.0005
1.6668,84,29.7694,33.4800,25.0669,30.00,0.2306,0.432404,0.000256,-0.027852,0.460000,1312,59.0005
1.6868,85,30.9433,33.8400,18.8002,30.00,-0.9433,0.438063,-0.001048,-0.020889,0.460000,1310,57.8266
1.7069,86,30.9433,34.2000,18.8002,30.00,-0.9433,0.438063,-0.001048,-0.020889,0.460000,1310,57.8266
1.7270,87,31.7230,34.3800,18.8002,30.00,-1.7230,0.437196,-0.001914,-0.020889,0.460000,1311,57.0470
1.7471,88,31.7230,34.5600,8.7287,30.00,-1.7230,0.448387,-0.001914,-0.009699,0.460000,1306,57.0470
1.7671,89,31.7230,34.7400,8.7287,30.00,-1.7230,0.448387,-0.001914,-0.009699,0.460000,1306,57.0470
1.7872,90,32.1426,34.7400,6.4905,30.00,-2.1426,0.450408,-0.002381,-0.007212,0.460000,1306,56.6274
1.8073,91,32.1426,34.7400,6.4905,30.00,-2.1426,0.450408,-0.002381,-0.007212,0.460000,1306,56.6274
1.8274,92,32.3326,34.7400,6.4905,30.00,-2.3326,0.450196,-0.002592,-0.007212,0.460000,1306,56.4373
1.8475,93,32.3326,34.5600,-2.9096,30.00,-2.3326,0.460641,-0.002592,0.003233,0.460000,1302,56.4373
1.8676,94,32.3326,34.3800,-2.9096,30.00,-2.3326,0.460641,-0.002592,0.003233,0.460000,1302,56.4373
1.8876,95,32.1917,34.2000,-6.0429,30.00,-2.1917,0.464279,-0.002435,0.006714,0.460000,1300,56.5783
1.9077,96,32.1917,34.0200,-6.0429,30.00,-2.1917,0.464279,-0.002435,0.006714,0.460000,1300,56.5783
1.9278,97,31.6851,33.8400,-6.0429,30.00,-1.6851,0.464842,-0.001872,0.006714,0.460000,1300,57.0849
1.9479,98,31.6851,33.4800,-7.1620,30.00,-1.6851,0.466085,-0.001872,0.007958,0.460000,1300,57.0849
1.9679,99,31.6851,33.3000,-7.1620,30.00,-1.6851,0.466085,-0.001872,0.007958,0.460000,1300,57.0849
1.9880,100,31.0536,32.9400,-16.0025,30.00,-1.0536,0.476610,-0.001171,0.017781,0.460000,1296,57.7163
2.0081,101,31.0536,32.5800,-16.0025,30.00,-1.0536,0.476610,-0.001171,0.017781,0.460000,1296,57.7163
2.0282,102,30.3340,32.2200,-16.0025,30.00,-0.3340,0.477410,-0.000371,0.017781,0.460000,1295,58.4360
2.0482,103,30.3340,32.0400,-8.9525,30.00,-0.3340,0.469576,-0.000371,0.009947,0.460000,1298,58.4360
2.0683,104,30.3340,31.6800,-8.9525,30.00,-0.3340,0.469576,-0.000371,0.009947,0.460000,1298,58.4360
2.0884,105,29.5965,31.5000,-13.7644,30.00,0.4035,0.475742,0.000448,0.015294,0.460000,1296,59.1735
2.1085,106,29.5965,31.3200,-13.7644,30.00,0.4035,0.475742,0.000448,0.015294,0.460000,1296,59.1735
2.1285,107,28.9420,30.9600,-13.7644,30.00,1.0580,0.476469,0.001176,0.015294,0.460000,1296,59.8280
2.1486,108,28.9420,30.7800,-1.4548,30.00,1.0580,0.462792,0.001176,0.001616,0.460000,1301,59.8280
2.1687,109,28.9420,30.6000,-1.4548,30.00,1.0580,0.462792,0.001176,0.001616,0.460000,1301,59.8280
2.1888,110,28.4300,30.4200,-5.2596,30.00,1.5700,0.467588,0.001744,0.005844,0.460000,1299,60.3400
2.2088,111,28.4300,30.4200,-5.2596,30.00,1.5700,0.467588,0.001744,0.005844,0.460000,1299,60.3400
2.2289,112,28.1387,30.2400,-5.2596,30.00,1.8613,0.467912,0.002068,0.005844,0.460000,1299,60.6313
2.2490,113,28.1387,30.2400,-9.9596,30.00,1.8613,0.473134,0.002068,0.011066,0.460000,1297,60.6313
2.2691,114,28.1387,30.2400,-9.9596,30.00,1.8613,0.473134,0.002068,0.011066,0.460000,1297,60.6313
2.2892,115,28.0311,30.2400,8.6167,30.00,1.9689,0.452613,0.002188,-0.009574,0.460000,1305,60.7388
2.3093,116,28.0311,30.2400,8.6167,30.00,1.9689,0.452613,0.002188,-0.009574,0.460000,1305,60.7388
2.3293,117,28.1112,30.4200,8.6167,30.00,1.8888,0.452524,0.002099,-0.009574,0.460000,1305,60.6588
2.3494,118,28.1112,30.4200,8.8406,30.00,1.8888,0.452276,0.002099,-0.009823,0.460000,1305,60.6588
2.3695,119,28.1112,30.6000,8.8406,30.00,1.8888,0.452276,0.002099,-0.009823,0.460000,1305,60.6588
2.3896,120,28.3507,30.7800,3.9167,30.00,1.6493,0.457481,0.001833,-0.004352,0.460000,1303,60.4193
2.4097,121,28.3507,30.7800,3.9167,30.00,1.6493,0.457481,0.001833,-0.004352,0.460000,1303,60.4193
2.4297,122,28.6137,30.9600,3.9167,30.00,1.3863,0.457188,0.001540,-0.004352,0.460000,1303,60.1562
2.4498,123,28.6137,31.1400,10.5191,30.00,1.3863,0.449852,0.001540,-0.011688,0.460000,1306,60.1562
2.4699,124,28.6137,31.1400,10.5191,30.00,1.3863,0.449852,0.001540,-0.011688,0.460000,1306,60.1562
2.4900,125,28.9597,31.3200,1.0072,30.00,1.0403,0.460037,0.001156,-0.001119,0.460000,1302,59.8103
2.5100,126,28.9597,31.5000,1.0072,30.00,1.0403,0.460037,0.001156,-0.001119,0.460000,1302,59.8103
2.5301,127,29.2596,31.5000,1.0072,30.00,0.7404,0.459704,0.000823,-0.001119,0.460000,1302,59.5104
2.5502,128,29.2596,31.6800,6.7143,30.00,0.7404,0.453362,0.000823,-0.007460,0.460000,1304,59.5104
2.5703,129,29.2596,31.6800,6.7143,30.00,0.7404,0.453362,0.000823,-0.007460,0.460000,1304,59.5104
2.5904,130,29.5291,31.8600,4.7000,30.00,0.4709,0.455301,0.000523,-0.005222,0.460000,1304,59.2409
2.6104,131,29.5291,31.8600,4.7000,30.00,0.4709,0.455301,0.000523,-0.005222,0.460000,1304,59.2409
2.6305,132,29.7537,32.0400,4.7000,30.00,0.2463,0.455051,0.000274,-0.005222,0.460000,1304,59.0163
2.6506,133,29.7537,32.0400,7.7215,30.00,0.2463,0.451694,0.000274,-0.008579,0.460000,1305,59.0163
2.6707,134,29.7537,32.0400,7.7215,30.00,0.2463,0.451694,0.000274,-0.008579,0.460000,1305,59.0163
2.6907,135,29.9671,32.2200,-1.1191,30.00,0.0329,0.461280,0.000037,0.001243,0.460000,1302,58.8028
2.7108,136,29.9671,32.2200,-1.1191,30.00,0.0329,0.461280,0.000037,0.001243,0.460000,1302,58.8028
2.7309,137,30.0838,32.2200,-1.1191,30.00,-0.0838,0.461150,-0.000093,0.001243,0.460000,1302,58.6861
2.7510,138,30.0838,32.2200,5.5953,30.00,-0.0838,0.453690,-0.000093,-0.006217,0.460000,1304,58.6861
2.7711,139,30.0838,32.2200,5.5953,30.00,-0.0838,0.453690,-0.000093,-0.006217,0.460000,1304,58.6861
2.7912,140,30.1902,32.2200,-4.8120,30.00,-0.1902,0.465135,-0.000211,0.005347,0.460000,1300,58.5798
2.8113,141,30.1902,32.2200,-4.8120,30.00,-0.1902,0.465135,-0.000211,0.005347,0.460000,1300,58.5798
2.8314,142,30.1631,32.2200,-4.8120,30.00,-0.1631,0.465165,-0.000181,0.005347,0.460000,1300,58.6069
2.8514,143,30.1631,32.2200,4.8120,30.00,-0.1631,0.454472,-0.000181,-0.005347,0.460000,1304,58.6069
2.8715,144,30.1631,32.2200,4.8120,30.00,-0.1631,0.454472,-0.000181,-0.005347,0.460000,1304,58.6069
2.8916,145,30.1514,32.2200,-1.5667,30.00,-0.1514,0.461573,-0.000168,0.001741,0.460000,1301,58.6185
2.9117,146,30.1514,32.2200,-1.5667,30.00,-0.1514,0.461573,-0.000168,0.001741,0.460000,1301,58.6185
2.9318,147,30.0789,32.0400,-1.5667,30.00,-0.0789,0.461653,-0.000088,0.001741,0.460000,1301,58.6911
2.9519,148,30.0789,32.0400,-8.9525,30.00,-0.0789,0.469860,-0.000088,0.009947,0.460000,1298,58.6911
2.9719,149,30.0789,32.0400,-8.9525,30.00,-0.0789,0.469860,-0.000088,0.009947,0.460000,1298,58.6911
2.9920,150,29.9623,32.0400,-3.4691,30.00,0.0377,0.463896,0.000042,0.003855,0.460000,1301,58.8077
3.0121,151,29.9623,32.0400,-3.4691,30.00,0.0377,0.463896,0.000042,0.003855,0.460000,1301,58.8077
3.0322,152,29.8727,31.8600,-3.4691,30.00,0.1273,0.463996,0.000141,0.003855,0.460000,1301,58.8973
3.0523,153,29.8727,31.8600,-8.9525,30.00,0.1273,0.470089,0.000141,0.009947,0.460000,1298,58.8973
3.0724,154,29.8727,31.8600,-8.9525,30.00,0.1273,0.470089,0.000141,0.009947,0.460000,1298,58.8973
3.0925,155,29.8051,31.8600,-6.1548,30.00,0.1949,0.467055,0.000217,0.006839,0.460000,1299,58.9649
3.1125,156,29.8051,31.8600,-6.1548,30.00,0.1949,0.467055,0.000217,0.006839,0.460000,1299,58.9649
3.1326,157,29.7881,31.8600,-6.1548,30.00,0.2119,0.467074,0.000235,0.006839,0.460000,1299,58.9818
3.1527,158,29.7881,31.8600,9.7358,30.00,0.2119,0.449418,0.000235,-0.010818,0.460000,1306,58.9818
3.1728,159,29.7881,31.8600,9.7358,30.00,0.2119,0.449418,0.000235,-0.010818,0.460000,1306,58.9818
3.1929,160,29.8390,32.0400,4.7000,30.00,0.1610,0.454957,0.000179,-0.005222,0.460000,1304,58.9310
3.2129,161,29.8390,32.0400,4.7000,30.00,0.1610,0.454957,0.000179,-0.005222,0.460000,1304,58.9310
3.2330,162,29.9508,32.0400,7.2739,30.00,0.0492,0.451973,0.000055,-0.008082,0.460000,1305,58.8192
3.2531,163,29.9508,32.0400,7.2739,30.00,0.0492,0.451973,0.000055,-0.008082,0.460000,1305,58.8192
3.2732,164,29.9508,32.0400,7.2739,30.00,0.0492,0.451973,0.000055,-0.008082,0.460000,1305,58.8192
3.2933,165,30.0794,32.2200,-1.5667,30.00,-0.0794,0.461653,-0.000088,0.001741,0.460000,1301,58.6906
3.3133,166,30.0794,32.2200,-1.5667,30.00,-0.0794,0.461653,-0.000088,0.001741,0.460000,1301,58.6906
3.3334,167,30.1014,32.2200,4.9239,30.00,-0.1014,0.454416,-0.000113,-0.005471,0.460000,1304,58.6686
3.3535,168,30.1014,32.2200,4.9239,30.00,-0.1014,0.454416,-0.000113,-0.005471,0.460000,1304,58.6686
3.3736,169,30.1014,32.2200,4.9239,30.00,-0.1014,0.454416,-0.000113,-0.005471,0.460000,1304,58.6348
3.3937,170,30.1351,32.0400,-5.4834,30.00,-0.1351,0.465943,-0.000150,0.006093,0.460000,1300,58.6348
3.4139,171,30.1351,32.0400,-5.4834,30.00,-0.1351,0.465943,-0.000150,0.006093,0.460000,1300,58.6348
3.4339,172,30.0407,32.0400,4.7000,30.00,-0.0407,0.454733,-0.000045,-0.005222,0.460000,1304,58.7293
3.4561,173,30.0407,32.0400,4.7000,30.00,-0.0407,0.454733,-0.000045,-0.005222,0.460000,1304,58.7293
3.4762,174,30.0069,32.0400,4.7000,30.00,-0.0069,0.454770,-0.000008,-0.005222,0.460000,1304,58.7630
3.4962,175,30.0069,31.8600,-2.9096,30.00,-0.0069,0.463225,-0.000008,0.003233,0.460000,1301,58.7630
3.5163,176,30.0069,31.8600,-2.9096,30.00,-0.0069,0.463225,-0.000008,0.003233,0.460000,1301,58.7630
3.5364,177,29.9071,31.8600,-7.8334,30.00,0.0929,0.468807,0.000103,0.008704,0.460000,1299,58.8628
3.5565,178,29.9071,31.8600,-7.8334,30.00,0.0929,0.468807,0.000103,0.008704,0.460000,1299,58.8628
3.5766,179,29.8005,31.8600,-7.8334,30.00,0.1995,0.468925,0.000222,0.008704,0.460000,1299,58.9695
3.5966,180,29.8005,31.6800,-4.1405,30.00,0.1995,0.464822,0.000222,0.004601,0.460000,1300,58.9695
3.6167,181,29.8005,31.6800,-4.1405,30.00,0.1995,0.464822,0.000222,0.004601,0.460000,1300,58.9695
3.6368,182,29.7107,31.6800,-9.0644,30.00,0.2893,0.470393,0.000321,0.010072,0.460000,1298,59.0593
3.6569,183,29.7107,31.6800,-9.0644,30.00,0.2893,0.470393,0.000321,0.010072,0.460000,1298,59.0593
3.6770,184,29.6717,31.6800,-9.0644,30.00,0.3283,0.470436,0.000365,0.010072,0.460000,1298,59.0982
3.6970,185,29.6717,31.6800,-7.2739,30.00,0.3283,0.468447,0.000365,0.008082,0.460000,1299,59.0982
3.7171,186,29.6717,31.6800,-7.2739,30.00,0.3283,0.468447,0.000365,0.008082,0.460000,1299,59.0982
3.7372,187,29.6769,31.6800,10.7430,30.00,0.3231,0.448422,0.000359,-0.011937,0.460000,1306,59.0931
3.7573,188,29.6769,31.6800,10.7430,30.00,0.3231,0.448422,0.000359,-0.011937,0.460000,1306,59.0931
3.7774,189,29.7669,31.8600,10.7430,30.00,0.2331,0.448322,0.000259,-0.011937,0.460000,1306,59.0031
3.7975,190,29.7669,31.8600,-0.0000,30.00,0.2331,0.460259,0.000259,0.000000,0.460000,1302,59.0031
3.8175,191,29.7669,31.8600,-0.0000,30.00,0.2331,0.460259,0.000259,0.000000,0.460000,1302,59.0031
3.8376,192,29.9347,32.0400,-0.1119,30.00,0.0653,0.460197,0.000073,0.000124,0.460000,1302,58.8353
3.8577,193,29.9347,32.0400,-0.1119,30.00,0.0653,0.460197,0.000073,0.000124,0.460000,1302,58.8353
3.8778,194,30.0632,32.0400,-0.1119,30.00,-0.0632,0.460054,-0.000070,0.000124,0.460000,1302,58.7068
3.8979,195,30.0632,32.0400,-3.2453,30.00,-0.0632,0.463536,-0.000070,0.003606,0.460000,1301,58.7068
3.9179,196,30.0632,32.2200,-3.2453,30.00,-0.0632,0.463536,-0.000070,0.003606,0.460000,1301,58.7068
3.9380,197,30.1307,32.2200,3.6929,30.00,-0.1307,0.455752,-0.000145,-0.004103,0.460000,1304,58.6392
3.9581,198,30.1307,32.2200,3.6929,30.00,-0.1307,0.455752,-0.000145,-0.004103,0.460000,1304,58.6392
3.9782,199,30.1916,32.2200,3.6929,30.00,-0.1916,0.455684,-0.000213,-0.004103,0.460000,1304,58.5784
3.9983,200,30.1916,32.2200,6.3786,30.00,-0.1916,0.452700,-0.000213,-0.007087,0.460000,1305,58.5784
4.0183,201,30.1916,32.2200,6.3786,30.00,-0.1916,0.452700,-0.000213,-0.007087,0.460000,1305,58.5784
4.0384,202,30.2136,32.2200,2.3500,30.00,-0.2136,0.457152,-0.000237,-0.002611,0.460000,1303,58.5564
4.0585,203,30.2136,32.2200,2.3500,30.00,-0.2136,0.457152,-0.000237,-0.002611,0.460000,1303,58.5564
4.0786,204,30.1916,32.2200,2.3500,30.00,-0.1916,0.457176,-0.000213,-0.002611,0.460000,1303,58.5784
4.0987,205,30.1916,32.0400,-2.5738,30.00,-0.1916,0.462647,-0.000213,0.002860,0.460000,1301,58.5784
4.1187,206,30.1916,32.0400,-2.5738,30.00,-0.1916,0.462647,-0.000213,0.002860,0.460000,1301,58.5784
4.1388,207,30.1091,32.0400,-1.3429,30.00,-0.1091,0.461371,-0.000121,0.001492,0.460000,1301,58.6609
4.1589,208,30.1091,31.8600,-1.3429,30.00,-0.1091,0.461371,-0.000121,0.001492,0.460000,1301,58.6609
4.1790,209,29.9689,31.8600,-1.3429,30.00,0.0311,0.461527,0.000035,0.001492,0.460000,1301,58.8010
4.1991,210,29.9689,31.8600,-8.3929,30.00,0.0311,0.469360,0.000035,0.009325,0.460000,1298,58.8010
4.2192,211,29.9689,31.8600,-8.3929,30.00,0.0311,0.469360,0.000035,0.009325,0.460000,1298,58.8010
4.2393,212,29.8182,31.6800,1.3429,30.00,0.1818,0.458710,0.000202,-0.001492,0.460000,1302,58.9518
4.2594,213,29.8182,31.6800,1.3429,30.00,0.1818,0.458710,0.000202,-0.001492,0.460000,1302,58.9518
4.2795,214,29.6841,31.6800,1.3429,30.00,0.3159,0.458859,0.000351,-0.001492,0.460000,1302,59.0859
4.2996,215,29.6841,31.5000,-2.3500,30.00,0.3159,0.462962,0.000351,0.002611,0.460000,1301,59.0859
4.3197,216,29.6841,31.5000,-2.3500,30.00,0.3159,0.462962,0.000351,0.002611,0.460000,1301,59.0859
4.3398,217,29.5703,31.5000,-6.6024,30.00,0.4297,0.467814,0.000477,0.007336,0.460000,1299,59.1997
4.3599,218,29.5703,31.5000,-6.6024,30.00,0.4297,0.467814,0.000477,0.007336,0.460000,1299,59.1997
4.3800,219,29.5312,31.5000,-6.6024,30.00,0.4688,0.467857,0.000521,0.007336,0.460000,1299,59.2387
4.4001,220,29.5312,31.5000,-5.2596,30.00,0.4688,0.466365,0.000521,0.005844,0.460000,1300,59.2387
4.4202,221,29.5312,31.5000,-5.2596,30.00,0.4688,0.466365,0.000521,0.005844,0.460000,1300,59.2387
4.4403,222,29.5483,31.5000,3.0215,30.00,0.4517,0.457145,0.000502,-0.003357,0.460000,1303,59.2216
4.4604,223,29.5483,31.5000,3.0215,30.00,0.4517,0.457145,0.000502,-0.003357,0.460000,1303,59.2216
4.4805,224,29.6163,31.5000,3.0215,30.00,0.3837,0.457069,0.000426,-0.003357,0.460000,1303,59.1536
4.5006,225,29.6163,31.6800,8.7287,30.00,0.3837,0.450728,0.000426,-0.009699,0.460000,1305,59.1536
4.5207,226,29.6163,31.6800,8.7287,30.00,0.3837,0.450728,0.000426,-0.009699,0.460000,1305,59.1536
4.5408,227,29.7336,31.6800,7.0501,30.00,0.2664,0.452463,0.000296,-0.007833,0.460000,1305,59.0363
