t_s,iteration,psi_imu_deg,psi_enc_deg,psi_dot_dps,setpoint_deg,error_deg,u_norm,u_p,u_d,u_g,pwm_us,pitch_raw_deg
0.0000,1,0.0940,-0.0000,-0.0000,30.00,29.9060,0.493229,0.033229,0.000000,0.460000,1290,88.7706
0.0201,2,0.0940,-0.0000,-0.0000,30.00,29.9060,0.493229,0.033229,0.000000,0.460000,1290,88.7706
0.0402,3,0.0940,-0.0000,-0.0000,30.00,29.9060,0.493229,0.033229,0.000000,0.460000,1290,88.7706
0.0603,4,0.0940,-0.0000,-0.0000,30.00,29.9060,0.493229,0.033229,0.000000,0.460000,1290,88.7706
0.0804,5,0.0940,-0.0000,-0.0000,30.00,29.9060,0.493229,0.033229,0.000000,0.460000,1290,88.7706
0.1005,6,0.0940,-0.0000,-0.0000,30.00,29.9060,0.493229,0.033229,0.000000,0.460000,1290,88.7706
0.1206,7,0.0940,-0.0000,-0.0000,30.00,29.9060,0.493229,0.033229,0.000000,0.460000,1290,88.7706
0.1407,8,0.0940,-0.0000,-0.0000,30.00,29.9060,0.493229,0.033229,0.000000,0.460000,1290,88.7706
0.1609,9,0.0940,-0.0000,-0.0000,30.00,29.9060,0.493229,0.033229,0.000000,0.460000,1290,88.7706
0.1809,10,0.0940,-0.0000,-0.0000,30.00,29.9060,0.493229,0.033229,0.000000,0.460000,1290,88.7706
0.2010,11,0.0940,-0.0000,-0.0000,30.00,29.9060,0.493229,0.033229,0.000000,0.460000,1290,88.7706
0.2211,12,0.0940,-0.0000,-0.0000,30.00,29.9060,0.493229,0.033229,0.000000,0.460000,1290,88.7706
0.2412,13,0.0893,0.1800,-0.0000,30.00,29.9107,0.493234,0.033234,0.000000,0.460000,1290,88.7753
0.2613,14,0.0893,0.1800,1.7905,30.00,29.9107,0.490847,0.033234,-0.002387,0.460000,1290,88.7753
0.2815,15,0.0893,0.1800,1.7905,30.00,29.9107,0.490847,0.033234,-0.002387,0.460000,1290,88.7753
0.3016,16,-0.2190,0.3600,5.0358,30.00,30.2190,0.486862,0.033577,-0.006714,0.460000,1292,89.0836
0.3217,17,-0.2190,0.5400,5.0358,30.00,30.2190,0.486862,0.033577,-0.006714,0.460000,1292,89.0836
0.3418,18,-0.4409,0.9000,5.0358,30.00,30.4409,0.487109,0.033823,-0.006714,0.460000,1292,89.3055
0.3619,19,-0.4409,1.4400,21.5978,30.00,30.4409,0.465026,0.033823,-0.028797,0.460000,1300,89.3055
0.3820,20,-0.4409,2.1600,21.5978,30.00,30.4409,0.465026,0.033823,-0.028797,0.460000,1300,89.3055
0.4021,21,-0.4268,3.2400,45.3219,30.00,30.4268,0.433378,0.033808,-0.060429,0.460000,1312,89.2914
0.4222,22,-0.4268,4.3200,45.3219,30.00,30.4268,0.433378,0.033808,-0.060429,0.460000,1312,89.2914
0.4422,23,2.2745,5.7600,45.3219,30.00,27.7255,0.430377,0.030806,-0.060429,0.460000,1313,86.5902
0.4623,24,2.2745,7.3800,72.7388,30.00,27.7255,0.393821,0.030806,-0.096985,0.460000,1327,86.5902
0.4824,25,2.2745,9.3600,72.7388,30.00,27.7255,0.393821,0.030806,-0.096985,0.460000,1327,86.5902
0.5025,26,6.3287,11.5200,96.3509,30.00,23.6713,0.357834,0.026301,-0.128468,0.460000,1340,82.5359
0.5227,27,6.3287,13.5000,96.3509,30.00,23.6713,0.357834,0.026301,-0.128468,0.460000,1340,82.5359
