t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,-0.0000,0.0000,-0.0000,-0.0413,0.1201,20.00,78.07,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841593,1498
0.0078,2,enc,0,-0.0000,0.0000,-0.0000,-0.0413,0.1201,20.00,78.07,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841593,1496
0.0129,3,enc,0,-0.0000,0.0000,-0.0000,-0.0413,0.1201,20.00,78.07,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841593,1494
0.0179,4,enc,0,-0.0000,0.0000,-0.0000,-0.0413,0.1201,20.00,78.07,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841593,1492
0.0230,5,enc,0,-0.0000,0.0000,-0.0000,-0.0413,0.1201,20.00,78.07,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841593,1490
0.0281,6,enc,0,-0.0000,0.0000,-0.0000,-0.0413,0.1201,20.00,78.07,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841593,1488
0.0332,7,enc,0,-0.0000,0.0000,-0.0000,-0.0413,0.1201,20.00,78.07,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841593,1486
0.0383,8,enc,0,-0.0000,0.0000,-0.0000,-0.0413,0.1201,20.00,78.07,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841593,1484
0.0433,9,enc,0,-0.0000,0.0000,-0.0000,-0.0413,0.1201,20.00,78.07,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841593,1482
0.0484,10,enc,0,-0.0000,0.0000,-0.0000,-0.0413,0.1201,20.00,78.07,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841593,1480
0.0535,11,enc,0,-0.0000,0.0000,-0.0000,-0.0413,0.1201,20.00,78.07,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841593,1478
0.0586,12,enc,0,-0.0000,0.0000,-0.0000,-0.0413,0.1201,20.00,78.07,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841593,1476
0.0636,13,enc,0,-0.0000,0.0000,-0.0000,-0.0413,0.1201,20.00,78.07,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841593,1474
0.0687,14,enc,0,-0.0000,0.0000,-0.0000,-0.0413,0.1201,20.00,78.07,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841593,1472
0.0738,15,enc,1,-0.0000,0.0000,-0.0000,-0.0195,0.0906,20.00,78.07,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841593,1470
0.0788,16,enc,0,-0.0000,0.0000,-0.0000,-0.0195,0.0906,20.00,78.07,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841593,1468
0.0839,17,enc,0,-0.0000,0.0000,-0.0000,-0.0195,0.0906,20.00,78.07,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841593,1466
0.0890,18,enc,0,-0.0000,0.0000,-0.0000,-0.0195,0.0906,20.00,78.07,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841593,1464
0.0941,19,enc,0,-0.0000,0.0000,-0.0000,-0.0195,0.0906,20.00,78.07,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841593,1462
0.0992,20,enc,0,-0.0000,0.0000,-0.0000,-0.0195,0.0906,20.00,78.07,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841593,1460
0.1042,21,enc,0,-0.0000,0.0000,-0.0000,-0.0195,0.0906,20.00,78.07,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841593,1458
0.1093,22,enc,0,-0.0000,0.0000,-0.0000,-0.0195,0.0906,20.00,78.07,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841593,1456
0.1144,23,enc,0,-0.0000,0.0000,-0.0000,-0.0195,0.0906,20.00,78.07,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841593,1454
0.1195,24,enc,0,-0.0000,0.0000,-0.0000,-0.0195,0.0906,20.00,78.07,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841593,1452
0.1245,25,enc,0,-0.0000,0.0000,-0.0000,-0.0195,0.0906,20.00,78.07,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.841593,1450
