t_s,iteration,psi_imu_deg,psi_enc_deg,phi_yaw_deg,psi_dot_dps,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us,pitch_raw_deg
0.0000,1,0.0544,-0.0000,0.0098,0.1119,-60.00,74.22,14.22,-60.0544,0.0000,-0.600000,-1.000906,-0.000667,-0.000622,0.024572,1520,15.7211
0.0063,2,0.0544,-0.0000,0.0098,0.1119,-60.00,74.22,14.22,-60.0544,0.0000,-0.600000,-1.000906,-0.000667,-0.000622,0.024572,1540,15.7211
0.0114,3,0.0544,-0.0000,0.0098,0.1119,-60.00,74.22,14.22,-60.0544,0.0000,-0.600000,-1.000906,-0.000667,-0.000622,0.024572,1560,15.7211
0.0165,4,0.0544,-0.0000,0.0098,0.1119,-60.00,74.22,14.22,-60.0544,0.0000,-0.600000,-1.000906,-0.000667,-0.000622,0.024572,1580,15.7211
0.0216,5,0.0544,-0.0000,0.0098,0.1119,-60.00,74.22,14.22,-60.0544,0.0000,-0.600000,-1.000906,-0.000667,-0.000622,0.024572,1600,15.7211
0.0267,6,0.0544,-0.0000,0.0098,0.1119,-60.00,74.22,14.22,-60.0544,0.0000,-0.600000,-1.000906,-0.000667,-0.000622,0.024572,1620,15.7211
0.0318,7,0.0544,-0.0000,0.0098,0.1119,-60.00,74.22,14.22,-60.0544,0.0000,-0.600000,-1.000906,-0.000667,-0.000622,0.024572,1640,15.7211
0.0369,8,0.0544,-0.0000,0.0098,0.1119,-60.00,74.22,14.22,-60.0544,0.0000,-0.600000,-1.000906,-0.000667,-0.000622,0.024572,1660,15.7153
0.0420,9,0.0602,-0.0000,0.0096,0.1119,-60.00,74.22,14.22,-60.0602,0.0000,-0.600000,-1.001003,-0.000667,-0.000622,0.024572,1680,15.7153
0.0471,10,0.0602,-0.0000,0.0096,-0.0000,-60.00,74.22,14.22,-60.0602,0.0000,-0.600000,-1.001003,-0.000667,0.000000,0.024572,1700,15.7153
0.0524,11,0.0602,-0.0000,0.0096,-0.0000,-60.00,74.22,14.22,-60.0602,0.0000,-0.600000,-1.001003,-0.000667,0.000000,0.024572,1720,15.7153
0.0575,12,0.0602,-0.0000,0.0096,-0.0000,-60.00,74.22,14.22,-60.0602,0.0000,-0.600000,-1.001003,-0.000667,0.000000,0.024572,1740,15.7153
0.0626,13,0.0602,-0.0000,0.0096,-0.0000,-60.00,74.22,14.22,-60.0602,0.0000,-0.600000,-1.001003,-0.000667,0.000000,0.024572,1750,15.7153
0.0677,14,0.0602,-0.0000,0.0096,-0.0000,-60.00,74.22,14.22,-60.0602,0.0000,-0.600000,-1.001003,-0.000667,0.000000,0.024572,1750,15.7153
0.0728,15,0.0602,-0.0000,0.0096,-0.0000,-60.00,74.22,14.22,-60.0602,0.0000,-0.600000,-1.001003,-0.000667,0.000000,0.024572,1750,15.7153
0.0779,16,0.0602,-0.0000,0.0096,-0.0000,-60.00,74.22,14.22,-60.0602,0.0000,-0.600000,-1.001003,-0.000667,0.000000,0.024572,1750,15.7153
0.0830,17,0.0602,-0.0000,0.0096,-0.0000,-60.00,74.22,14.22,-60.0602,0.0000,-0.600000,-1.001003,-0.000667,0.000000,0.024572,1750,15.7153
0.0880,18,0.0602,-0.0000,0.0096,-0.0000,-60.00,74.22,14.22,-60.0602,0.0000,-0.600000,-1.001003,-0.000667,0.000000,0.024572,1750,15.7153
0.0931,19,0.0602,-0.0000,0.0096,-0.0000,-60.00,74.22,14.22,-60.0602,0.0000,-0.600000,-1.001003,-0.000667,0.000000,0.024572,1750,15.7153
0.0982,20,0.0602,-0.0000,0.0096,-0.0000,-60.00,74.22,14.22,-60.0602,0.0000,-0.600000,-1.001003,-0.000667,0.000000,0.024572,1750,15.7153
0.1051,21,0.0602,-0.0000,0.0096,-0.0000,-60.00,74.22,14.22,-60.0602,0.0000,-0.600000,-1.001003,-0.000667,0.000000,0.024572,1750,15.7153
0.1102,22,0.0602,-0.0000,0.0096,-0.0000,-60.00,74.22,14.22,-60.0602,0.0000,-0.600000,-1.001003,-0.000667,0.000000,0.024572,1750,15.7153
0.1153,23,0.0602,-0.0000,0.0096,-0.0000,-60.00,74.22,14.22,-60.0602,0.0000,-0.600000,-1.001003,-0.000667,0.000000,0.024572,1750,15.7153
0.1204,24,0.0602,-0.0000,0.0096,-0.0000,-60.00,74.22,14.22,-60.0602,0.0000,-0.600000,-1.001003,-0.000667,0.000000,0.024572,1750,15.7153
0.1255,25,0.0602,-0.0000,0.0096,-0.0000,-60.00,74.22,14.22,-60.0602,0.0000,-0.600000,-1.001003,-0.000667,0.000000,0.024572,1750,15.7153
0.1306,26,0.0602,-0.0000,0.0096,-0.0000,-60.00,74.22,14.22,-60.0602,0.0000,-0.600000,-1.001003,-0.000667,0.000000,0.024572,1750,15.7153
0.1357,27,0.0602,-0.0000,0.0096,-0.0000,-60.00,74.22,14.22,-60.0602,0.0000,-0.600000,-1.001003,-0.000667,0.000000,0.024572,1750,15.7153
0.1409,28,0.0544,-0.0000,0.0098,-0.0000,-60.00,74.22,14.22,-60.0544,0.0000,-0.600000,-1.000906,-0.000667,0.000000,0.024572,1750,15.7211
0.1463,29,0.0544,-0.0000,0.0098,-0.0000,-60.00,74.22,14.22,-60.0544,0.0000,-0.600000,-1.000906,-0.000667,0.000000,0.024572,1750,15.7211
0.1514,30,0.0544,-0.0000,0.0098,0.2238,-60.00,74.22,14.22,-60.0544,0.0000,-0.600000,-1.000906,-0.000667,-0.001243,0.024572,1750,15.7211
0.1565,31,0.0544,-0.0000,0.0098,0.2238,-60.00,74.22,14.22,-60.0544,0.0000,-0.600000,-1.000906,-0.000667,-0.001243,0.024572,1750,15.7211
0.1616,32,0.0544,-0.0000,0.0098,0.2238,-60.00,74.22,14.22,-60.0544,0.0000,-0.600000,-1.000906,-0.000667,-0.001243,0.024572,1750,15.7211
0.1668,33,0.0544,-0.0000,0.0098,0.2238,-60.00,74.22,14.22,-60.0544,0.0000,-0.600000,-1.000906,-0.000667,-0.001243,0.024572,1750,15.7211
0.1718,34,0.0544,-0.0000,0.0098,0.2238,-60.00,74.22,14.22,-60.0544,0.0000,-0.600000,-1.000906,-0.000667,-0.001243,0.024572,1750,15.7211
0.1769,35,0.0544,-0.0000,0.0098,0.2238,-60.00,74.22,14.22,-60.0544,0.0000,-0.600000,-1.000906,-0.000667,-0.001243,0.024572,1750,15.7211
0.1820,36,0.0544,-0.0000,0.0098,0.2238,-60.00,74.22,14.22,-60.0544,0.0000,-0.600000,-1.000906,-0.000667,-0.001243,0.024572,1750,15.7211
0.1871,37,0.0544,-0.0000,0.0098,0.2238,-60.00,74.22,14.22,-60.0544,0.0000,-0.600000,-1.000906,-0.000667,-0.001243,0.024572,1750,15.7111
0.1922,38,0.0644,-0.0000,0.0082,0.2238,-60.00,74.22,14.22,-60.0644,0.0000,-0.600000,-1.001074,-0.000667,-0.001243,0.024572,1750,15.7111
0.1973,39,0.0644,-0.0000,0.0082,0.1119,-60.00,74.22,14.22,-60.0644,0.0000,-0.600000,-1.001074,-0.000667,-0.000622,0.024572,1750,15.7111
0.2032,40,0.0644,-0.0000,0.0082,0.1119,-60.00,74.22,14.22,-60.0644,0.0000,-0.600000,-1.001074,-0.000667,-0.000622,0.024572,1750,15.7111
0.2083,41,0.0644,-0.1800,0.0082,0.1119,-60.00,74.22,14.22,-60.0644,0.0000,-0.600000,-1.001074,-0.000667,-0.000622,0.024572,1750,15.7111
0.2134,42,0.0644,-0.1800,0.0082,0.1119,-60.00,74.22,14.22,-60.0644,0.0000,-0.600000,-1.001074,-0.000667,-0.000622,0.024572,1750,15.7111
0.2185,43,0.0644,-0.1800,0.0082,0.1119,-60.00,74.22,14.22,-60.0644,0.0000,-0.600000,-1.001074,-0.000667,-0.000622,0.024572,1750,15.7111
0.2236,44,0.0644,-0.1800,0.0082,0.1119,-60.00,74.22,14.22,-60.0644,0.0000,-0.600000,-1.001074,-0.000667,-0.000622,0.024572,1750,15.7111
0.2287,45,0.0644,-0.1800,0.0082,0.1119,-60.00,74.22,14.22,-60.0644,0.0000,-0.600000,-1.001074,-0.000667,-0.000622,0.024572,1750,15.7111
0.2337,46,0.0644,-0.1800,0.0082,0.1119,-60.00,74.22,14.22,-60.0644,0.0000,-0.600000,-1.001074,-0.000667,-0.000622,0.024572,1750,15.7111
0.2388,47,0.0444,-0.1800,-0.0001,0.1119,-60.00,74.22,14.22,-60.0444,0.0000,-0.600000,-1.000741,-0.000667,-0.000622,0.024572,1750,15.7311
0.2456,48,0.0444,-0.1800,-0.0001,0.1119,-60.00,74.22,14.22,-60.0444,0.0000,-0.600000,-1.000741,-0.000667,-0.000622,0.024572,1750,15.7311
0.2507,49,0.0444,-0.1800,-0.0001,-1.2310,-60.00,74.22,14.22,-60.0444,0.0000,-0.600000,-1.000741,-0.000667,0.006839,0.024572,1750,15.7311
0.2566,50,0.0444,-0.1800,-0.0001,-1.2310,-60.00,74.22,14.22,-60.0444,0.0000,-0.600000,-1.000741,-0.000667,0.006839,0.024572,1750,15.7311
0.2617,51,0.0444,-0.1800,-0.0001,-1.2310,-60.00,74.22,14.22,-60.0444,0.0000,-0.600000,-1.000741,-0.000667,0.006839,0.024572,1750,15.7311
0.2668,52,0.0444,-0.1800,-0.0001,-1.2310,-60.00,74.22,14.22,-60.0444,0.0000,-0.600000,-1.000741,-0.000667,0.006839,0.024572,1750,15.7311
0.2718,53,0.0444,-0.1800,-0.0001,-1.2310,-60.00,74.22,14.22,-60.0444,0.0000,-0.600000,-1.000741,-0.000667,0.006839,0.024572,1750,15.7311
0.2769,54,0.0444,-0.1800,-0.0001,-1.2310,-60.00,74.22,14.22,-60.0444,0.0000,-0.600000,-1.000741,-0.000667,0.006839,0.024572,1750,15.7311
0.2820,55,0.0444,-0.1800,-0.0001,-1.2310,-60.00,74.22,14.22,-60.0444,0.0000,-0.600000,-1.000741,-0.000667,0.006839,0.024572,1750,15.7311
