t_s,iteration,psi_enc_deg,psi_dot_enc_dps,phi_yaw_deg,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,0.0500,0.416604,0.166667,0.000056,-0.000000,0.249882,1480
0.0053,2,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,0.1000,0.416659,0.166667,0.000111,-0.000000,0.249882,1460
0.0104,3,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,0.1500,0.416715,0.166667,0.000167,-0.000000,0.249882,1440
0.0154,4,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,0.2000,0.416771,0.166667,0.000222,-0.000000,0.249882,1420
0.0205,5,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,0.2500,0.416826,0.166667,0.000278,-0.000000,0.249882,1400
0.0256,6,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,0.3000,0.416882,0.166667,0.000333,-0.000000,0.249882,1380
0.0307,7,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,0.3500,0.416937,0.166667,0.000389,-0.000000,0.249882,1360
0.0361,8,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,0.4000,0.416993,0.166667,0.000444,-0.000000,0.249882,1340
0.0411,9,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,0.4500,0.417048,0.166667,0.000500,-0.000000,0.249882,1320
0.0462,10,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,0.5000,0.417104,0.166667,0.000556,-0.000000,0.249882,1318
0.0513,11,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,0.5500,0.417159,0.166667,0.000611,-0.000000,0.249882,1318
0.0564,12,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,0.6000,0.417215,0.166667,0.000667,-0.000000,0.249882,1318
0.0614,13,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,0.6500,0.417271,0.166667,0.000722,-0.000000,0.249882,1318
0.0665,14,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,0.7000,0.417326,0.166667,0.000778,-0.000000,0.249882,1318
0.0716,15,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,0.7500,0.417382,0.166667,0.000833,-0.000000,0.249882,1318
0.0767,16,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,0.8000,0.417437,0.166667,0.000889,-0.000000,0.249882,1318
0.0819,17,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,0.8500,0.417493,0.166667,0.000944,-0.000000,0.249882,1318
0.0871,18,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,0.9000,0.417548,0.166667,0.001000,-0.000000,0.249882,1318
0.0922,19,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,0.9500,0.417604,0.166667,0.001056,-0.000000,0.249882,1318
0.0972,20,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,1.0000,0.417659,0.166667,0.001111,-0.000000,0.249882,1318
0.1023,21,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,1.0500,0.417715,0.166667,0.001167,-0.000000,0.249882,1318
0.1074,22,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,1.1000,0.417771,0.166667,0.001222,-0.000000,0.249882,1318
0.1125,23,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,1.1500,0.417826,0.166667,0.001278,-0.000000,0.249882,1318
0.1176,24,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,1.2000,0.417882,0.166667,0.001333,-0.000000,0.249882,1318
0.1227,25,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,1.2500,0.417937,0.166667,0.001389,-0.000000,0.249882,1318
0.1278,26,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,1.3000,0.417993,0.166667,0.001444,-0.000000,0.249882,1318
0.1329,27,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,1.3500,0.418048,0.166667,0.001500,-0.000000,0.249882,1318
0.1380,28,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,1.4000,0.418104,0.166667,0.001556,-0.000000,0.249882,1318
0.1430,29,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,1.4500,0.418159,0.166667,0.001611,-0.000000,0.249882,1318
0.1481,30,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,1.5000,0.418215,0.166667,0.001667,-0.000000,0.249882,1318
0.1532,31,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,1.5500,0.418271,0.166667,0.001722,-0.000000,0.249882,1318
0.1582,32,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,1.6000,0.418326,0.166667,0.001778,-0.000000,0.249882,1318
0.1708,33,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,1.6500,0.418382,0.166667,0.001833,-0.000000,0.249882,1318
0.1759,34,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,1.7000,0.418437,0.166667,0.001889,-0.000000,0.249882,1318
0.1810,35,-0.0000,0.0000,0.1428,10.00,81.76,91.76,10.0000,1.7500,0.418493,0.166667,0.001944,-0.000000,0.249882,1318
