t_s,iteration,psi_imu_deg,psi_enc_deg,psi_dot_dps,setpoint_deg,error_deg,u_norm,u_p,u_d,u_g,pwm_us,pitch_raw_deg
0.0000,1,-0.0104,-0.0000,-0.0000,30.00,30.0104,0.483345,0.033345,0.000000,0.450000,1293,89.2654
0.0201,2,-0.0104,-0.0000,-0.0000,30.00,30.0104,0.483345,0.033345,0.000000,0.450000,1293,89.2654
0.0402,3,-0.0104,-0.0000,-0.0000,30.00,30.0104,0.483345,0.033345,0.000000,0.450000,1293,89.2654
0.0603,4,-0.0104,-0.0000,-0.0000,30.00,30.0104,0.483345,0.033345,0.000000,0.450000,1293,89.2654
0.0804,5,-0.0104,-0.0000,-0.0000,30.00,30.0104,0.483345,0.033345,0.000000,0.450000,1293,89.2654
0.1005,6,-0.0104,-0.0000,-0.0000,30.00,30.0104,0.483345,0.033345,0.000000,0.450000,1293,89.2654
0.1206,7,-0.0104,-0.0000,-0.0000,30.00,30.0104,0.483345,0.033345,0.000000,0.450000,1293,89.2654
0.1407,8,-0.0104,-0.0000,-0.0000,30.00,30.0104,0.483345,0.033345,0.000000,0.450000,1293,89.2654
0.1607,9,-0.0104,-0.0000,-0.0000,30.00,30.0104,0.483345,0.033345,0.000000,0.450000,1293,89.2654
0.1808,10,-0.0104,-0.0000,-0.2238,30.00,30.0104,0.483594,0.033345,0.000249,0.450000,1293,89.2654
0.2009,11,-0.0104,-0.0000,-0.2238,30.00,30.0104,0.483594,0.033345,0.000249,0.450000,1293,89.2654
0.2210,12,-0.0195,-0.0000,0.7833,30.00,30.0195,0.482485,0.033355,-0.000870,0.450000,1294,89.2745
0.2411,13,-0.0195,0.1800,0.7833,30.00,30.0195,0.482485,0.033355,-0.000870,0.450000,1294,89.2745
0.2612,14,-0.0509,0.1800,0.7833,30.00,30.0509,0.482520,0.033390,-0.000870,0.450000,1294,89.3060
0.2813,15,-0.0509,0.3600,4.0286,30.00,30.0509,0.478914,0.033390,-0.004476,0.450000,1295,89.3060
0.3014,16,-0.0509,0.3600,4.0286,30.00,30.0509,0.478914,0.033390,-0.004476,0.450000,1295,89.3060
0.3215,17,-0.1584,0.9000,14.3239,30.00,30.1584,0.467594,0.033509,-0.015915,0.450000,1299,89.4135
0.3427,18,-0.1584,1.2600,14.3239,30.00,30.1584,0.467594,0.033509,-0.015915,0.450000,1299,89.4135
0.3628,19,-0.0210,1.9800,14.3239,30.00,30.0210,0.467441,0.033357,-0.015915,0.450000,1299,89.2760
0.3829,20,-0.0210,2.8800,36.4813,30.00,30.0210,0.442822,0.033357,-0.040535,0.450000,1308,89.2760
0.4030,21,-0.0210,3.9600,36.4813,30.00,30.0210,0.442822,0.033357,-0.040535,0.450000,1308,89.2760
0.4231,22,2.1708,5.5800,65.5768,30.00,27.8292,0.408058,0.030921,-0.072863,0.450000,1321,87.0842
0.4432,23,2.1708,6.8400,65.5768,30.00,27.8292,0.408058,0.030921,-0.072863,0.450000,1321,87.0842
0.4633,24,5.8539,8.8200,65.5768,30.00,24.1461,0.403966,0.026829,-0.072863,0.450000,1323,83.4011
0.4833,25,5.8539,10.8000,90.8675,30.00,24.1461,0.375865,0.026829,-0.100964,0.450000,1334,83.4011
0.5034,26,5.8539,12.7800,90.8675,30.00,24.1461,0.375865,0.026829,-0.100964,0.450000,1334,83.4011
0.5235,27,10.7962,15.4800,111.0106,30.00,19.2038,0.347992,0.021338,-0.123345,0.450000,1344,78.4588
0.5436,28,10.7962,17.4600,111.0106,30.00,19.2038,0.347992,0.021338,-0.123345,0.450000,1344,78.4588
0.5637,29,16.5153,19.9800,111.0106,30.00,13.4847,0.341638,0.014983,-0.123345,0.450000,1346,72.7397
0.5838,30,16.5153,22.5000,120.4107,30.00,13.4847,0.331193,0.014983,-0.133790,0.450000,1350,72.7397
0.6038,31,16.5153,24.6600,120.4107,30.00,13.4847,0.331193,0.014983,-0.133790,0.450000,1350,72.7397
0.6239,32,22.5521,27.3600,119.0678,30.00,7.4479,0.325978,0.008275,-0.132298,0.450000,1352,66.7030
0.6440,33,22.5521,29.3400,119.0678,30.00,7.4479,0.325978,0.008275,-0.132298,0.450000,1352,66.7030
0.6641,34,28.3411,31.1400,119.0678,30.00,1.6589,0.319546,0.001843,-0.132298,0.450000,1355,60.9139
0.6842,35,28.3411,32.9400,105.0796,30.00,1.6589,0.335088,0.001843,-0.116755,0.450000,1349,60.9139
0.7044,36,28.3411,34.7400,105.0796,30.00,1.6589,0.335088,0.001843,-0.116755,0.450000,1349,60.9139
0.7244,37,33.2867,36.5400,83.9294,30.00,-3.2867,0.353093,-0.003652,-0.093255,0.450000,1342,55.9683
0.7445,38,33.2867,37.8000,83.9294,30.00,-3.2867,0.353093,-0.003652,-0.093255,0.450000,1342,55.9683
0.7646,39,37.1386,39.0600,83.9294,30.00,-7.1386,0.348813,-0.007932,-0.093255,0.450000,1344,52.1164
0.7847,40,37.1386,39.9600,58.1910,30.00,-7.1386,0.377411,-0.007932,-0.064657,0.450000,1333,52.1164
0.8048,41,37.1386,40.6800,58.1910,30.00,-7.1386,0.377411,-0.007932,-0.064657,0.450000,1333,52.1164
0.8249,42,39.6280,41.4000,30.2146,30.00,-9.6280,0.405730,-0.010698,-0.033572,0.450000,1322,49.6270
0.8450,43,39.6280,41.5800,30.2146,30.00,-9.6280,0.405730,-0.010698,-0.033572,0.450000,1322,49.6270
0.8651,44,40.7436,41.7600,30.2146,30.00,-10.7436,0.404491,-0.011937,-0.033572,0.450000,1323,48.5114
0.8851,45,40.7436,41.5800,3.4691,30.00,-10.7436,0.434208,-0.011937,-0.003855,0.450000,1312,48.5114
0.9053,46,40.7436,41.4000,3.4691,30.00,-10.7436,0.434208,-0.011937,-0.003855,0.450000,1312,48.5114
0.9253,47,40.5408,40.8600,-20.5907,30.00,-10.5408,0.461166,-0.011712,0.022879,0.450000,1302,48.7142
0.9454,48,40.5408,40.1400,-20.5907,30.00,-10.5408,0.461166,-0.011712,0.022879,0.450000,1302,48.7142
0.9655,49,39.2415,39.4200,-20.5907,30.00,-9.2415,0.462610,-0.010268,0.022879,0.450000,1301,50.0136
0.9856,50,39.2415,38.5200,-38.2718,30.00,-9.2415,0.482256,-0.010268,0.042524,0.450000,1294,50.0136
1.0057,51,39.2415,37.6200,-38.2718,30.00,-9.2415,0.482256,-0.010268,0.042524,0.450000,1294,50.0136
1.0258,52,37.0923,36.5400,-50.9171,30.00,-7.0923,0.498694,-0.007880,0.056575,0.450000,1287,52.1627
1.0459,53,37.0923,35.6400,-50.9171,30.00,-7.0923,0.498694,-0.007880,0.056575,0.450000,1287,52.1627
1.0660,54,34.4859,34.3800,-50.9171,30.00,-4.4859,0.501590,-0.004984,0.056575,0.450000,1286,54.7692
1.0861,55,34.4859,33.3000,-58.6386,30.00,-4.4859,0.510170,-0.004984,0.065154,0.450000,1283,54.7692
1.1062,56,34.4859,32.4000,-58.6386,30.00,-4.4859,0.510170,-0.004984,0.065154,0.450000,1283,54.7692
1.1263,57,31.7017,31.1400,-41.1813,30.00,-1.7017,0.493866,-0.001891,0.045757,0.450000,1289,57.5533
1.1464,58,31.7017,30.4200,-41.1813,30.00,-1.7017,0.493866,-0.001891,0.045757,0.450000,1289,57.5533
1.1665,59,29.5721,29.3400,-41.1813,30.00,0.4279,0.496233,0.000475,0.045757,0.450000,1288,59.6829
1.1866,60,29.5721,28.8000,-33.3479,30.00,0.4279,0.487529,0.000475,0.037053,0.450000,1292,59.6829
1.2068,61,29.5721,27.9000,-33.3479,30.00,0.4279,0.487529,0.000475,0.037053,0.450000,1292,59.6829
1.2268,62,27.6604,27.1800,-40.6218,30.00,2.3396,0.497735,0.002600,0.045135,0.450000,1288,61.5946
1.2469,63,27.6604,26.8200,-40.6218,30.00,2.3396,0.497735,0.002600,0.045135,0.450000,1288,61.5946
1.2670,64,26.1945,26.4600,-9.4001,30.00,3.8055,0.464673,0.004228,0.010445,0.450000,1300,63.0605
1.2871,65,26.1945,26.1000,-9.4001,30.00,3.8055,0.464673,0.004228,0.010445,0.450000,1300,63.0605
1.3072,66,26.1945,26.1000,-9.4001,30.00,3.8055,0.464673,0.004228,0.010445,0.450000,1300,63.0605
1.3272,67,25.6789,25.9200,-5.8191,30.00,4.3211,0.461267,0.004801,0.006466,0.450000,1302,63.5761
1.3474,68,25.6789,26.1000,-5.8191,30.00,4.3211,0.461267,0.004801,0.006466,0.450000,1302,63.5761
1.3675,69,25.7496,26.1000,3.2453,30.00,4.2504,0.451117,0.004723,-0.003606,0.450000,1305,63.5054
1.3876,70,25.7496,26.2800,3.2453,30.00,4.2504,0.451117,0.004723,-0.003606,0.450000,1305,63.5054
1.4077,71,25.7496,26.6400,3.2453,30.00,4.2504,0.451117,0.004723,-0.003606,0.450000,1305,63.0544
