t_s,iteration,psi_imu_deg,psi_enc_deg,psi_dot_dps,setpoint_deg,error_deg,u_norm,u_p,u_d,u_g,pwm_us,pitch_raw_deg
0.0000,1,-0.0839,-0.0000,-0.0000,90.00,90.0839,0.740093,0.100093,0.000000,0.640000,1197,88.6747
0.0201,2,-0.0839,-0.0000,-0.0000,90.00,90.0839,0.740093,0.100093,0.000000,0.640000,1197,88.6747
0.0402,3,-0.0839,-0.0000,-0.0000,90.00,90.0839,0.740093,0.100093,0.000000,0.640000,1197,88.6747
0.0603,4,-0.0839,-0.0000,-0.0000,90.00,90.0839,0.740093,0.100093,0.000000,0.640000,1197,88.6747
0.0804,5,-0.0839,-0.0000,-0.0000,90.00,90.0839,0.740093,0.100093,0.000000,0.640000,1197,88.6747
0.1005,6,-0.0839,-0.0000,-0.0000,90.00,90.0839,0.740093,0.100093,0.000000,0.640000,1197,88.6747
0.1206,7,-0.0839,-0.0000,-0.0000,90.00,90.0839,0.740093,0.100093,0.000000,0.640000,1197,88.6747
0.1407,8,-0.0839,-0.0000,-0.0000,90.00,90.0839,0.740093,0.100093,0.000000,0.640000,1197,88.6747
0.1607,9,-0.0839,-0.0000,0.2238,90.00,90.0839,0.739845,0.100093,-0.000249,0.640000,1197,88.6747
0.1808,10,-0.0839,-0.0000,0.2238,90.00,90.0839,0.739845,0.100093,-0.000249,0.640000,1197,88.6747
0.2009,11,-0.0838,-0.0000,0.2238,90.00,90.0838,0.739844,0.100093,-0.000249,0.640000,1197,88.6746
0.2210,12,-0.0838,-0.0000,0.2238,90.00,90.0838,0.739844,0.100093,-0.000249,0.640000,1197,88.6746
0.2411,13,-0.0939,-0.0000,0.2238,90.00,90.0939,0.739856,0.100104,-0.000249,0.640000,1197,88.6847
0.2612,14,-0.0939,0.1800,1.3429,90.00,90.0939,0.738612,0.100104,-0.001492,0.640000,1198,88.6847
0.2813,15,-0.0939,0.1800,1.3429,90.00,90.0939,0.738612,0.100104,-0.001492,0.640000,1198,88.6847
0.3014,16,-0.1338,0.3600,3.6929,90.00,90.1338,0.736045,0.100149,-0.004103,0.640000,1198,88.7246
0.3215,17,-0.1338,0.5400,3.6929,90.00,90.1338,0.736045,0.100149,-0.004103,0.640000,1198,88.7246
0.3416,18,-0.6012,0.9000,3.6929,90.00,90.6012,0.736565,0.100668,-0.004103,0.640000,1198,89.1920
0.3617,19,-0.6012,1.6200,22.7169,90.00,90.6012,0.715427,0.100668,-0.025241,0.640000,1206,89.1920
0.3819,20,-0.6012,2.8800,22.7169,90.00,90.6012,0.715427,0.100668,-0.025241,0.640000,1206,89.1920
0.4020,21,-0.6440,4.6800,74.6412,90.00,90.6440,0.657781,0.100716,-0.082935,0.640000,1228,89.2348
