t_s,iteration,psi_imu_deg,psi_enc_deg,phi_yaw_deg,psi_dot_dps,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,u_norm,u_p,u_d,u_g,pwm_us,pitch_raw_deg
0.7055,36,10.5161,11.1600,-0.1654,14.6597,6.00,87.27,93.27,-4.5161,0.125461,-0.075268,-0.048866,0.249594,1427,-7.7811
0.7255,37,10.5161,11.3400,-0.1654,14.6597,6.00,87.27,93.27,-4.5161,0.125461,-0.075268,-0.048866,0.249594,1427,-7.7811
0.7458,38,11.0510,11.3400,-0.1714,14.6597,6.00,87.27,93.27,-5.0510,0.116546,-0.084183,-0.048866,0.249594,1431,-8.316
0.7659,39,11.0510,11.3400,-0.1714,2.9096,6.00,87.27,93.27,-5.0510,0.155713,-0.084183,-0.009699,0.249594,1416,-8.316
0.7860,40,11.0510,11.3400,-0.1714,2.9096,6.00,87.27,93.27,-5.0510,0.155713,-0.084183,-0.009699,0.249594,1416,-8.316
0.8061,41,11.0310,11.1600,-0.1716,-6.3786,6.00,87.27,93.27,-5.0310,0.187006,-0.083850,0.021262,0.249594,1404,-8.296
0.8262,42,11.0310,10.9800,-0.1716,-6.3786,6.00,87.27,93.27,-5.0310,0.187006,-0.083850,0.021262,0.249594,1404,-8.296
0.8463,43,10.6010,10.8000,-0.16,-6.3786,6.00,87.27,93.27,-4.6010,0.194173,-0.076683,0.021262,0.249594,1402,-7.866
0.8663,44,10.6010,10.4400,-0.16,-11.5263,6.00,87.27,93.27,-4.6010,0.211332,-0.076683,0.038421,0.249594,1395,-7.866
0.8864,45,10.6010,10.2600,-0.16,-11.5263,6.00,87.27,93.27,-4.6010,0.211332,-0.076683,0.038421,0.249594,1395,-7.866
0.9065,46,9.9707,9.9000,-0.1554,-12.8692,6.00,87.27,93.27,-3.9707,0.226314,-0.066178,0.042897,0.249594,1390,-7.2357
0.9266,47,9.9707,9.7200,-0.1554,-12.8692,6.00,87.27,93.27,-3.9707,0.226314,-0.066178,0.042897,0.249594,1390,-7.2357
0.9466,48,9.2937,9.3600,-0.1312,-12.8692,6.00,87.27,93.27,-3.2937,0.237596,-0.054896,0.042897,0.249594,1385,-6.5588
0.9667,49,9.2937,9.1800,-0.1312,-12.5335,6.00,87.27,93.27,-3.2937,0.236477,-0.054896,0.041778,0.249594,1386,-6.5588
0.9868,50,9.2937,9.0000,-0.1312,-12.5335,6.00,87.27,93.27,-3.2937,0.236477,-0.054896,0.041778,0.249594,1386,-6.5588
1.0068,51,8.7183,8.8200,-0.1181,-8.8406,6.00,87.27,93.27,-2.7183,0.233758,-0.045305,0.029469,0.249594,1387,-5.9833
1.0269,52,8.7183,8.8200,-0.1181,-8.8406,6.00,87.27,93.27,-2.7183,0.233758,-0.045305,0.029469,0.249594,1387,-5.9833
1.0470,53,8.3586,8.6400,-0.1135,-8.8406,6.00,87.27,93.27,-2.3586,0.239753,-0.039310,0.029469,0.249594,1385,-5.6236
1.0671,54,8.3586,8.6400,-0.1135,-3.3572,6.00,87.27,93.27,-2.3586,0.221475,-0.039310,0.011191,0.249594,1391,-5.6236
1.0871,55,8.3586,8.6400,-0.1135,-3.3572,6.00,87.27,93.27,-2.3586,0.221475,-0.039310,0.011191,0.249594,1391,-5.6236
1.1072,56,8.3195,8.8200,-0.1111,1.7905,6.00,87.27,93.27,-2.3195,0.204968,-0.038658,-0.005968,0.249594,1398,-5.5845
1.1273,57,8.3195,9.0000,-0.1111,1.7905,6.00,87.27,93.27,-2.3195,0.204968,-0.038658,-0.005968,0.249594,1398,-5.5845
1.1475,58,8.5761,9.1800,-0.1169,1.7905,6.00,87.27,93.27,-2.5761,0.200692,-0.042934,-0.005968,0.249594,1399,-5.8411
1.1676,59,8.5761,9.3600,-0.1169,6.3786,6.00,87.27,93.27,-2.5761,0.185398,-0.042934,-0.021262,0.249594,1405,-5.8411
1.1877,60,8.5761,9.3600,-0.1169,6.3786,6.00,87.27,93.27,-2.5761,0.185398,-0.042934,-0.021262,0.249594,1405,-5.8411
1.2078,61,8.9760,9.7200,-0.1114,9.1763,6.00,87.27,93.27,-2.9760,0.169407,-0.049599,-0.030588,0.249594,1411,-6.241
1.2279,62,8.9760,9.7200,-0.1114,9.1763,6.00,87.27,93.27,-2.9760,0.169407,-0.049599,-0.030588,0.249594,1411,-6.241
1.2480,63,9.4130,9.9000,-0.1143,9.1763,6.00,87.27,93.27,-3.4130,0.162124,-0.056883,-0.030588,0.249594,1414,-6.678
1.2682,64,9.4130,10.0800,-0.1143,7.6096,6.00,87.27,93.27,-3.4130,0.167346,-0.056883,-0.025365,0.249594,1412,-6.678
1.2882,65,9.4130,10.2600,-0.1143,7.6096,6.00,87.27,93.27,-3.4130,0.167346,-0.056883,-0.025365,0.249594,1412,-6.678
1.3083,66,9.7298,10.2600,-0.1187,3.4691,6.00,87.27,93.27,-3.7298,0.175868,-0.062163,-0.011564,0.249594,1409,-6.9948
1.3284,67,9.7298,10.2600,-0.1187,3.4691,6.00,87.27,93.27,-3.7298,0.175868,-0.062163,-0.011564,0.249594,1409,-6.9948
1.3485,68,9.8406,10.2600,-0.1161,3.4691,6.00,87.27,93.27,-3.8406,0.174020,-0.064011,-0.011564,0.249594,1409,-7.1057
1.3686,69,9.8406,10.2600,-0.1161,-0.7833,6.00,87.27,93.27,-3.8406,0.188195,-0.064011,0.002611,0.249594,1404,-7.1057
1.3887,70,9.8406,10.0800,-0.1161,-0.7833,6.00,87.27,93.27,-3.8406,0.188195,-0.064011,0.002611,0.249594,1404,-7.1057
1.4088,71,9.7358,10.0800,-0.1168,-4.5881,6.00,87.27,93.27,-3.7358,0.202625,-0.062263,0.015294,0.249594,1399,-7.0008
1.4288,72,9.7358,9.9000,-0.1168,-4.5881,6.00,87.27,93.27,-3.7358,0.202625,-0.062263,0.015294,0.249594,1399,-7.0008
1.4489,73,9.5062,9.9000,-0.1076,-4.5881,6.00,87.27,93.27,-3.5062,0.206452,-0.058436,0.015294,0.249594,1397,-6.7712
1.4690,74,9.5062,9.7200,-0.1076,-4.2524,6.00,87.27,93.27,-3.5062,0.205333,-0.058436,0.014175,0.249594,1398,-6.7712
1.4891,75,9.5062,9.7200,-0.1076,-4.2524,6.00,87.27,93.27,-3.5062,0.205333,-0.058436,0.014175,0.249594,1398,-6.7712
1.5092,76,9.3098,9.7200,-0.1035,-2.4619,6.00,87.27,93.27,-3.3098,0.202637,-0.055163,0.008206,0.249594,1399,-6.5748
1.5292,77,9.3098,9.7200,-0.1035,-2.4619,6.00,87.27,93.27,-3.3098,0.202637,-0.055163,0.008206,0.249594,1399,-6.5748
1.5493,78,9.2104,9.7200,-0.0953,-2.4619,6.00,87.27,93.27,-3.2104,0.204294,-0.053507,0.008206,0.249594,1398,-6.4755
1.5694,79,9.2104,9.7200,-0.0953,0.3357,6.00,87.27,93.27,-3.2104,0.194968,-0.053507,-0.001119,0.249594,1401,-6.4755
1.5895,80,9.2104,9.7200,-0.0953,0.3357,6.00,87.27,93.27,-3.2104,0.194968,-0.053507,-0.001119,0.249594,1401,-6.4755
1.6096,81,9.2553,9.7200,-0.0981,2.5738,6.00,87.27,93.27,-3.2553,0.186759,-0.054256,-0.008579,0.249594,1404,-6.5204
1.6297,82,9.2553,9.9000,-0.0981,2.5738,6.00,87.27,93.27,-3.2553,0.186759,-0.054256,-0.008579,0.249594,1404,-6.5204
1.6498,83,9.3912,9.9000,-0.0985,2.5738,6.00,87.27,93.27,-3.3912,0.184494,-0.056521,-0.008579,0.249594,1405,-6.6563
1.6699,84,9.3912,9.9000,-0.0985,2.7976,6.00,87.27,93.27,-3.3912,0.183748,-0.056521,-0.009325,0.249594,1406,-6.6563
1.6900,85,9.3912,9.9000,-0.0985,2.7976,6.00,87.27,93.27,-3.3912,0.183748,-0.056521,-0.009325,0.249594,1406,-6.6563
1.7100,86,9.5018,9.9000,-0.0976,1.4548,6.00,87.27,93.27,-3.5018,0.186382,-0.058363,-0.004849,0.249594,1405,-6.7668
1.7301,87,9.5018,9.9000,-0.0976,1.4548,6.00,87.27,93.27,-3.5018,0.186382,-0.058363,-0.004849,0.249594,1405,-6.7668
1.7502,88,9.5346,9.9000,-0.0986,1.4548,6.00,87.27,93.27,-3.5346,0.185835,-0.058910,-0.004849,0.249594,1405,-6.7996
1.7703,89,9.5346,9.9000,-0.0986,-0.7833,6.00,87.27,93.27,-3.5346,0.193296,-0.058910,0.002611,0.249594,1402,-6.7996
1.7904,90,9.5346,9.9000,-0.0986,-0.7833,6.00,87.27,93.27,-3.5346,0.193296,-0.058910,0.002611,0.249594,1402,-6.7996
1.8105,91,9.4551,9.9000,-0.1011,-2.1262,6.00,87.27,93.27,-3.4551,0.199097,-0.057585,0.007087,0.249594,1400,-6.7201
1.8306,92,9.4551,9.9000,-0.1011,-2.1262,6.00,87.27,93.27,-3.4551,0.199097,-0.057585,0.007087,0.249594,1400,-6.7201
1.8507,93,9.3537,9.7200,-0.0953,-2.1262,6.00,87.27,93.27,-3.3537,0.200786,-0.055896,0.007087,0.249594,1399,-6.6188
1.8707,94,9.3537,9.7200,-0.0953,-1.5667,6.00,87.27,93.27,-3.3537,0.198921,-0.055896,0.005222,0.249594,1400,-6.6188
1.8908,95,9.3537,9.7200,-0.0953,-1.5667,6.00,87.27,93.27,-3.3537,0.198921,-0.055896,0.005222,0.249594,1400,-6.6188
1.9109,96,9.2935,9.7200,-0.0897,0.3357,6.00,87.27,93.27,-3.2935,0.193583,-0.054892,-0.001119,0.249594,1402,-6.5586
1.9310,97,9.2935,9.7200,-0.0897,0.3357,6.00,87.27,93.27,-3.2935,0.193583,-0.054892,-0.001119,0.249594,1402,-6.5586
1.9511,98,9.3229,9.9000,-0.0918,1.4548,6.00,87.27,93.27,-3.3229,0.189363,-0.055382,-0.004849,0.249594,1403,-6.588
1.9712,99,9.3229,9.9000,-0.0918,1.4548,6.00,87.27,93.27,-3.3229,0.189363,-0.055382,-0.004849,0.249594,1403,-6.588
1.9912,100,9.3229,9.9000,-0.0918,1.4548,6.00,87.27,93.27,-3.3229,0.189363,-0.055382,-0.004849,0.249594,1403,-6.588
2.0113,101,9.3874,9.9000,-0.096,1.4548,6.00,87.27,93.27,-3.3874,0.188288,-0.056457,-0.004849,0.249594,1404,-6.6525
2.0314,102,9.3874,9.9000,-0.096,1.4548,6.00,87.27,93.27,-3.3874,0.188288,-0.056457,-0.004849,0.249594,1404,-6.6525
2.0515,103,9.4379,9.9000,-0.1008,-0.1119,6.00,87.27,93.27,-3.4379,0.192670,-0.057298,0.000373,0.249594,1402,-6.7029
2.0716,104,9.4379,9.9000,-0.1008,-0.1119,6.00,87.27,93.27,-3.4379,0.192670,-0.057298,0.000373,0.249594,1402,-6.7029
2.0917,105,9.4379,9.9000,-0.1008,-0.1119,6.00,87.27,93.27,-3.4379,0.192670,-0.057298,0.000373,0.249594,1402,-6.6874
2.1118,106,9.4223,9.9000,-0.1001,-0.7833,6.00,87.27,93.27,-3.4223,0.195167,-0.057039,0.002611,0.249594,1401,-6.6874
2.1319,107,9.4223,9.9000,-0.1001,-0.7833,6.00,87.27,93.27,-3.4223,0.195167,-0.057039,0.002611,0.249594,1401,-6.6874
2.1519,108,9.3716,9.9000,-0.0971,-0.8952,6.00,87.27,93.27,-3.3716,0.196384,-0.056194,0.002984,0.249594,1401,-6.6367
2.1720,109,9.3716,9.9000,-0.0971,-0.8952,6.00,87.27,93.27,-3.3716,0.196384,-0.056194,0.002984,0.249594,1401,-6.6367
2.1921,110,9.3716,9.9000,-0.1044,-0.8952,6.00,87.27,93.27,-3.3716,0.196384,-0.056194,0.002984,0.249594,1401,-6.5961
2.2122,111,9.3311,9.9000,-0.1044,-0.0000,6.00,87.27,93.27,-3.3311,0.194076,-0.055518,0.000000,0.249594,1402,-6.5961
2.2323,112,9.3311,9.9000,-0.1044,-0.0000,6.00,87.27,93.27,-3.3311,0.194076,-0.055518,0.000000,0.249594,1402,-6.5961
2.2523,113,9.3270,9.9000,-0.1038,0.1119,6.00,87.27,93.27,-3.3270,0.193771,-0.055450,-0.000373,0.249594,1402,-6.5921
2.2724,114,9.3270,9.9000,-0.1038,0.1119,6.00,87.27,93.27,-3.3270,0.193771,-0.055450,-0.000373,0.249594,1402,-6.5921
2.2925,115,9.3524,9.9000,-0.1052,0.1119,6.00,87.27,93.27,-3.3524,0.193348,-0.055873,-0.000373,0.249594,1402,-6.6174
2.3126,116,9.3524,9.9000,-0.1052,0.6714,6.00,87.27,93.27,-3.3524,0.191483,-0.055873,-0.002238,0.249594,1403,-6.6174
2.3327,117,9.3524,9.9000,-0.1052,0.6714,6.00,87.27,93.27,-3.3524,0.191483,-0.055873,-0.002238,0.249594,1403,-6.6174
2.3528,118,9.3676,9.9000,-0.1079,0.1119,6.00,87.27,93.27,-3.3676,0.193094,-0.056127,-0.000373,0.249594,1402,-6.6327
2.3729,119,9.3676,9.9000,-0.1079,0.1119,6.00,87.27,93.27,-3.3676,0.193094,-0.056127,-0.000373,0.249594,1402,-6.6327
2.3929,120,9.3578,9.9000,-0.1072,0.1119,6.00,87.27,93.27,-3.3578,0.193257,-0.055964,-0.000373,0.249594,1402,-6.6229
2.4130,121,9.3578,9.9000,-0.1072,-0.7833,6.00,87.27,93.27,-3.3578,0.196241,-0.055964,0.002611,0.249594,1401,-6.6229
2.4331,122,9.3578,9.9000,-0.1072,-0.7833,6.00,87.27,93.27,-3.3578,0.196241,-0.055964,0.002611,0.249594,1401,-6.6229
2.4532,123,9.3285,9.9000,-0.1052,-0.6714,6.00,87.27,93.27,-3.3285,0.196358,-0.055474,0.002238,0.249594,1401,-6.5935
2.4733,124,9.3285,9.9000,-0.1052,-0.6714,6.00,87.27,93.27,-3.3285,0.196358,-0.055474,0.002238,0.249594,1401,-6.5935
2.4933,125,9.3074,9.9000,-0.1024,-0.6714,6.00,87.27,93.27,-3.3074,0.196708,-0.055124,0.002238,0.249594,1401,-6.5725
2.5134,126,9.3074,9.9000,-0.1024,0.2238,6.00,87.27,93.27,-3.3074,0.193724,-0.055124,-0.000746,0.249594,1402,-6.5725
2.5335,127,9.3074,9.9000,-0.1024,0.2238,6.00,87.27,93.27,-3.3074,0.193724,-0.055124,-0.000746,0.249594,1402,-6.5725
2.5536,128,9.3132,9.9000,-0.1025,0.6714,6.00,87.27,93.27,-3.3132,0.192136,-0.055220,-0.002238,0.249594,1402,-6.5782
2.5737,129,9.3132,9.9000,-0.1025,0.6714,6.00,87.27,93.27,-3.3132,0.192136,-0.055220,-0.002238,0.249594,1402,-6.5782
2.5937,130,9.3328,9.9000,-0.1039,0.6714,6.00,87.27,93.27,-3.3328,0.191810,-0.055546,-0.002238,0.249594,1403,-6.5978
2.6138,131,9.3328,9.9000,-0.1039,0.4476,6.00,87.27,93.27,-3.3328,0.192556,-0.055546,-0.001492,0.249594,1402,-6.5978
2.6339,132,9.3328,9.9000,-0.1039,0.4476,6.00,87.27,93.27,-3.3328,0.192556,-0.055546,-0.001492,0.249594,1402,-6.5978
2.6539,133,9.3325,9.9000,-0.1058,-0.1119,6.00,87.27,93.27,-3.3325,0.194425,-0.055542,0.000373,0.249594,1402,-6.5975
2.6740,134,9.3325,9.9000,-0.1058,-0.1119,6.00,87.27,93.27,-3.3325,0.194425,-0.055542,0.000373,0.249594,1402,-6.5975
2.6941,135,9.3172,9.9000,-0.1031,-0.1119,6.00,87.27,93.27,-3.3172,0.194680,-0.055287,0.000373,0.249594,1401,-6.5823
2.7142,136,9.3172,9.9000,-0.1031,-0.5595,6.00,87.27,93.27,-3.3172,0.196172,-0.055287,0.001865,0.249594,1401,-6.5823
2.7343,137,9.3172,9.9000,-0.1031,-0.5595,6.00,87.27,93.27,-3.3172,0.196172,-0.055287,0.001865,0.249594,1401,-6.5823
2.7543,138,9.2936,9.9000,-0.1011,-0.1119,6.00,87.27,93.27,-3.2936,0.195074,-0.054893,0.000373,0.249594,1401,-6.5586
2.7744,139,9.2936,9.9000,-0.1011,-0.1119,6.00,87.27,93.27,-3.2936,0.195074,-0.054893,0.000373,0.249594,1401,-6.5586
2.7945,140,9.2936,9.9000,-0.1011,-0.1119,6.00,87.27,93.27,-3.2936,0.195074,-0.054893,0.000373,0.249594,1401,-6.5586
2.8146,141,9.2936,9.9000,-0.1011,-0.1119,6.00,87.27,93.27,-3.2936,0.195074,-0.054893,0.000373,0.249594,1401,-6.5586
2.8347,142,9.2936,9.9000,-0.1011,-0.1119,6.00,87.27,93.27,-3.2936,0.195074,-0.054893,0.000373,0.249594,1401,-6.5586
2.8548,143,9.2936,9.9000,-0.1011,0.1119,6.00,87.27,93.27,-3.2936,0.194328,-0.054893,-0.000373,0.249594,1402,-6.5586
2.8748,144,9.2936,9.9000,-0.1011,0.1119,6.00,87.27,93.27,-3.2936,0.194328,-0.054893,-0.000373,0.249594,1402,-6.5586
2.8949,145,9.3034,9.9000,-0.1018,0.1119,6.00,87.27,93.27,-3.3034,0.194165,-0.055056,-0.000373,0.249594,1402,-6.5684
2.9150,146,9.3034,9.9000,-0.1018,0.1119,6.00,87.27,93.27,-3.3034,0.194165,-0.055056,-0.000373,0.249594,1402,-6.5684
2.9351,147,9.3034,9.9000,-0.1018,0.1119,6.00,87.27,93.27,-3.3034,0.194165,-0.055056,-0.000373,0.249594,1402,-6.5684
2.9552,148,9.2936,9.9000,-0.1011,-0.3357,6.00,87.27,93.27,-3.2936,0.195820,-0.054893,0.001119,0.249594,1401,-6.5586
2.9753,149,9.2936,9.9000,-0.1011,-0.3357,6.00,87.27,93.27,-3.2936,0.195820,-0.054893,0.001119,0.249594,1401,-6.5586
2.9953,150,9.2838,9.9000,-0.1005,-0.3357,6.00,87.27,93.27,-3.2838,0.195983,-0.054730,0.001119,0.249594,1401,-6.5488
3.0154,151,9.2838,9.9000,-0.1005,-0.2238,6.00,87.27,93.27,-3.2838,0.195610,-0.054730,0.000746,0.249594,1401,-6.5488
3.0355,152,9.2838,9.9000,-0.1005,-0.2238,6.00,87.27,93.27,-3.2838,0.195610,-0.054730,0.000746,0.249594,1401,-6.5488
3.0556,153,9.2723,9.9000,-0.1003,-0.1119,6.00,87.27,93.27,-3.2723,0.195429,-0.054539,0.000373,0.249594,1401,-6.5373
3.0756,154,9.2723,9.9000,-0.1003,-0.1119,6.00,87.27,93.27,-3.2723,0.195429,-0.054539,0.000373,0.249594,1401,-6.5373
3.0957,155,9.2723,9.9000,-0.1003,-0.1119,6.00,87.27,93.27,-3.2723,0.195429,-0.054539,0.000373,0.249594,1401,-6.5373
3.1158,156,9.2723,9.9000,-0.1003,-0.0000,6.00,87.27,93.27,-3.2723,0.195056,-0.054539,0.000000,0.249594,1401,-6.5373
3.1359,157,9.2723,9.9000,-0.1003,-0.0000,6.00,87.27,93.27,-3.2723,0.195056,-0.054539,0.000000,0.249594,1401,-6.5373
3.1560,158,9.2821,9.9000,-0.101,0.4476,6.00,87.27,93.27,-3.2821,0.193400,-0.054702,-0.001492,0.249594,1402,-6.5471
3.1761,159,9.2821,9.9000,-0.101,0.4476,6.00,87.27,93.27,-3.2821,0.193400,-0.054702,-0.001492,0.249594,1402,-6.5471
3.1961,160,9.2878,9.9000,-0.101,0.4476,6.00,87.27,93.27,-3.2878,0.193305,-0.054797,-0.001492,0.249594,1402,-6.5529
3.2162,161,9.2878,9.9000,-0.101,-0.4476,6.00,87.27,93.27,-3.2878,0.196289,-0.054797,0.001492,0.249594,1401,-6.5529
3.2363,162,9.2878,9.9000,-0.101,-0.4476,6.00,87.27,93.27,-3.2878,0.196289,-0.054797,0.001492,0.249594,1401,-6.5529
3.2564,163,9.2783,9.9000,-0.0984,-0.3357,6.00,87.27,93.27,-3.2783,0.196075,-0.054639,0.001119,0.249594,1401,-6.5433
3.2765,164,9.2783,9.9000,-0.0984,-0.3357,6.00,87.27,93.27,-3.2783,0.196075,-0.054639,0.001119,0.249594,1401,-6.5433
3.2965,165,9.2726,9.9000,-0.0984,-0.3357,6.00,87.27,93.27,-3.2726,0.196170,-0.054543,0.001119,0.249594,1401,-6.5376
3.3166,166,9.2726,9.9000,-0.0984,0.2238,6.00,87.27,93.27,-3.2726,0.194305,-0.054543,-0.000746,0.249594,1402,-6.5376
3.3367,167,9.2726,9.9000,-0.0984,0.2238,6.00,87.27,93.27,-3.2726,0.194305,-0.054543,-0.000746,0.249594,1402,-6.5376
3.3568,168,9.2726,9.9000,-0.0984,-0.0000,6.00,87.27,93.27,-3.2726,0.195051,-0.054543,0.000000,0.249594,1401,-6.5376
3.3769,169,9.2726,9.9000,-0.0984,-0.0000,6.00,87.27,93.27,-3.2726,0.195051,-0.054543,0.000000,0.249594,1401,-6.5376
3.3969,170,9.2685,9.9000,-0.0978,-0.0000,6.00,87.27,93.27,-3.2685,0.195119,-0.054475,0.000000,0.249594,1401,-6.5336
3.4170,171,9.2685,9.9000,-0.0978,-0.2238,6.00,87.27,93.27,-3.2685,0.195865,-0.054475,0.000746,0.249594,1401,-6.5336
3.4371,172,9.2685,9.9000,-0.0978,-0.2238,6.00,87.27,93.27,-3.2685,0.195865,-0.054475,0.000746,0.249594,1401,-6.5336
3.4572,173,9.2743,9.9000,-0.0979,-0.1119,6.00,87.27,93.27,-3.2743,0.195396,-0.054571,0.000373,0.249594,1401,-6.5393
3.4773,174,9.2743,9.9000,-0.0979,-0.1119,6.00,87.27,93.27,-3.2743,0.195396,-0.054571,0.000373,0.249594,1401,-6.5393
3.4973,175,9.2781,9.9000,-0.1004,-0.1119,6.00,87.27,93.27,-3.2781,0.195333,-0.054634,0.000373,0.249594,1401,-6.5431
3.5174,176,9.2781,9.9000,-0.1004,-0.0000,6.00,87.27,93.27,-3.2781,0.194960,-0.054634,0.000000,0.249594,1401,-6.5431
3.5375,177,9.2781,9.9000,-0.1004,-0.0000,6.00,87.27,93.27,-3.2781,0.194960,-0.054634,0.000000,0.249594,1401,-6.5431
3.5576,178,9.2685,9.9000,-0.0978,0.1119,6.00,87.27,93.27,-3.2685,0.194746,-0.054475,-0.000373,0.249594,1401,-6.5336
3.5777,179,9.2685,9.9000,-0.0978,0.1119,6.00,87.27,93.27,-3.2685,0.194746,-0.054475,-0.000373,0.249594,1401,-6.5336
3.5977,180,9.2628,9.9000,-0.0977,0.1119,6.00,87.27,93.27,-3.2628,0.194842,-0.054380,-0.000373,0.249594,1401,-6.5278
