t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,0,-0.0000,0.0000,-0.0000,-0.0099,-0.0968,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831064,1498
0.0108,2,enc,0,-0.0000,0.0000,-0.0000,-0.0099,-0.0968,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831064,1496
0.0159,3,enc,0,-0.0000,0.0000,-0.0000,-0.0099,-0.0968,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831064,1494
0.0211,4,enc,0,-0.0000,0.0000,-0.0000,-0.0099,-0.0968,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831064,1492
0.0262,5,enc,0,-0.0000,0.0000,-0.0000,-0.0099,-0.0968,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831064,1490
0.0314,6,enc,0,-0.0000,0.0000,-0.0000,-0.0099,-0.0968,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831064,1488
0.0368,7,enc,0,-0.0000,0.0000,-0.0000,-0.0099,-0.0968,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831064,1486
0.0418,8,enc,1,-0.0000,0.0000,-0.0000,0.0004,-0.1169,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831064,1484
0.0469,9,enc,0,-0.0000,0.0000,-0.0000,0.0004,-0.1169,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831064,1482
0.0520,10,enc,0,-0.0000,0.0000,-0.0000,0.0004,-0.1169,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831064,1480
0.0571,11,enc,0,-0.0000,0.0000,-0.0000,0.0004,-0.1169,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831064,1478
0.0622,12,enc,0,-0.0000,0.0000,-0.0000,0.0004,-0.1169,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831064,1476
0.0674,13,enc,0,-0.0000,0.0000,-0.0000,0.0004,-0.1169,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831064,1474
0.0724,14,enc,0,-0.0000,0.0000,-0.0000,0.0004,-0.1169,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831064,1472
0.0776,15,enc,0,-0.0000,0.0000,-0.0000,0.0004,-0.1169,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831064,1470
0.0827,16,enc,0,-0.0000,0.0000,-0.0000,0.0004,-0.1169,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831064,1468
0.0877,17,enc,0,-0.0000,0.0000,-0.0000,0.0004,-0.1169,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831064,1466
0.0928,18,enc,0,-0.0000,0.0000,-0.0000,0.0004,-0.1169,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831064,1464
0.0979,19,enc,0,-0.0000,0.0000,-0.0000,0.0004,-0.1169,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831064,1462
0.1030,20,enc,0,-0.0000,0.0000,-0.0000,0.0004,-0.1169,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831064,1460
0.1084,21,enc,0,-0.0000,0.0000,-0.0000,0.0004,-0.1169,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831064,1458
0.1135,22,enc,0,-0.0000,0.0000,-0.0000,0.0004,-0.1169,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831064,1456
0.1186,23,enc,0,-0.0000,0.0000,-0.0000,0.0004,-0.1169,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831064,1454
0.1237,24,enc,0,-0.0000,0.0000,-0.0000,0.0004,-0.1169,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831064,1452
0.1288,25,enc,0,-0.0000,0.0000,-0.0000,0.0004,-0.1169,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831064,1450
0.1339,26,enc,0,-0.0000,0.0000,-0.0000,0.0004,-0.1169,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831064,1448
