t_s,iteration,psi_imu_deg,psi_enc_deg,psi_dot_dps,setpoint_deg,error_deg,u_norm,u_p,u_d,u_g,pwm_us,pitch_raw_deg
0.0000,1,0.0428,-0.0000,-0.0000,90.00,89.9572,0.699952,0.099952,0.000000,0.600000,1212,88.7233
0.0201,2,0.0477,-0.0000,-0.0000,90.00,89.9523,0.699947,0.099947,0.000000,0.600000,1212,88.7184
0.0402,3,0.0477,-0.0000,-0.0000,90.00,89.9523,0.699947,0.099947,0.000000,0.600000,1212,88.7184
0.0603,4,0.0477,-0.0000,-0.0000,90.00,89.9523,0.699947,0.099947,0.000000,0.600000,1212,88.7184
0.0803,5,0.0477,-0.0000,-0.0000,90.00,89.9523,0.699947,0.099947,0.000000,0.600000,1212,88.7184
0.1004,6,0.0477,-0.0000,-0.0000,90.00,89.9523,0.699947,0.099947,0.000000,0.600000,1212,88.7184
0.1205,7,0.0477,-0.0000,-0.0000,90.00,89.9523,0.699947,0.099947,0.000000,0.600000,1212,88.7184
0.1406,8,0.0477,-0.0000,-0.0000,90.00,89.9523,0.699947,0.099947,0.000000,0.600000,1212,88.7184
0.1607,9,0.0477,-0.0000,-0.0000,90.00,89.9523,0.699947,0.099947,0.000000,0.600000,1212,88.7184
0.1807,10,0.0478,-0.0000,-0.4476,90.00,89.9522,0.700444,0.099947,0.000497,0.600000,1212,88.7183
0.2008,11,0.0478,-0.0000,-0.4476,90.00,89.9522,0.700444,0.099947,0.000497,0.600000,1212,88.7183
0.2209,12,0.0527,-0.0000,-0.4476,90.00,89.9473,0.700439,0.099941,0.000497,0.600000,1212,88.7134
0.2410,13,0.0527,-0.0000,0.3357,90.00,89.9473,0.699568,0.099941,-0.000373,0.600000,1212,88.7134
0.2611,14,0.0527,-0.0000,0.3357,90.00,89.9473,0.699568,0.099941,-0.000373,0.600000,1212,88.7134
0.2811,15,0.0332,-0.0000,1.5667,90.00,89.9668,0.698222,0.099963,-0.001741,0.600000,1213,88.7329
0.3012,16,0.0332,0.1800,1.5667,90.00,89.9668,0.698222,0.099963,-0.001741,0.600000,1213,88.7329
0.3213,17,-0.0370,0.3600,8.8406,90.00,90.0370,0.690218,0.100041,-0.009823,0.600000,1216,88.8031
0.3414,18,-0.0370,0.5400,8.8406,90.00,90.0370,0.690218,0.100041,-0.009823,0.600000,1216,88.8031
0.3614,19,-0.0370,1.2600,8.8406,90.00,90.0370,0.690218,0.100041,-0.009823,0.600000,1216,88.8031
0.3815,20,-1.2339,2.3400,36.5932,90.00,91.2339,0.660712,0.101371,-0.040659,0.600000,1227,90.0000
0.4016,21,-1.2339,3.4200,36.5932,90.00,91.2339,0.660712,0.101371,-0.040659,0.600000,1227,90.0000
0.4217,22,0.9661,5.5800,90.7556,90.00,89.0339,0.598087,0.098927,-0.100840,0.600000,1250,87.8000
0.4418,23,0.9661,7.2000,90.7556,90.00,89.0339,0.598087,0.098927,-0.100840,0.600000,1250,87.8000
0.4618,24,0.9661,9.1800,90.7556,90.00,89.0339,0.598087,0.098927,-0.100840,0.600000,1250,87.8000
0.4821,25,6.3348,12.6000,149.0586,90.00,83.6652,0.527341,0.092961,-0.165621,0.600000,1277,82.4313
0.5021,26,6.3348,14.9400,149.0586,90.00,83.6652,0.527341,0.092961,-0.165621,0.600000,1277,82.4313
