t_s,iteration,psi_imu_deg,psi_enc_deg,phi_yaw_deg,psi_dot_dps,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,u_norm,u_p,u_d,u_g,pwm_us,pitch_raw_deg
1.5680,79,-9.9846,-9.9000,0.1492,3.3572,-20.00,72.27,52.27,-10.0154,-0.181844,-0.166923,-0.014921,0.000000,1593,27.7115
1.5881,80,-9.9938,-10.0800,0.1577,3.3572,-20.00,72.27,52.27,-10.0062,-0.181691,-0.166770,-0.014921,0.000000,1593,27.7207
1.6082,81,-9.9938,-10.0800,0.1577,-3.3572,-20.00,72.27,52.27,-10.0062,-0.151849,-0.166770,0.014921,0.000000,1581,27.7207
1.6283,82,-9.9938,-10.2600,0.1577,-3.3572,-20.00,72.27,52.27,-10.0062,-0.151849,-0.166770,0.014921,0.000000,1581,27.7207
1.6483,83,-10.2639,-10.4400,0.1608,-6.3786,-20.00,72.27,52.27,-9.7361,-0.133919,-0.162269,0.028349,0.000000,1575,27.9908
1.6684,84,-10.2639,-10.6200,0.1608,-6.3786,-20.00,72.27,52.27,-9.7361,-0.133919,-0.162269,0.028349,0.000000,1575,27.9908
1.6885,85,-10.6413,-10.8000,0.1675,-8.5048,-20.00,72.27,52.27,-9.3587,-0.118180,-0.155979,0.037799,0.000000,1569,28.3682
1.7086,86,-10.6413,-10.9800,0.1675,-8.5048,-20.00,72.27,52.27,-9.3587,-0.118180,-0.155979,0.037799,0.000000,1569,28.3682
1.7286,87,-10.6413,-11.1600,0.1675,-8.5048,-20.00,72.27,52.27,-9.3587,-0.118180,-0.155979,0.037799,0.000000,1569,28.3682
1.7487,88,-11.0922,-11.3400,0.1757,-8.8406,-20.00,72.27,52.27,-8.9078,-0.109171,-0.148463,0.039291,0.000000,1565,28.8192
1.7688,89,-11.0922,-11.5200,0.1757,-8.8406,-20.00,72.27,52.27,-8.9078,-0.109171,-0.148463,0.039291,0.000000,1565,28.8192
1.7889,90,-11.5485,-11.7000,0.1762,-7.9453,-20.00,72.27,52.27,-8.4515,-0.105546,-0.140858,0.035313,0.000000,1564,29.2754
1.8090,91,-11.5485,-11.7000,0.1762,-7.9453,-20.00,72.27,52.27,-8.4515,-0.105546,-0.140858,0.035313,0.000000,1564,29.2754
1.8291,92,-11.5485,-11.8800,0.1762,-7.9453,-20.00,72.27,52.27,-8.4515,-0.105546,-0.140858,0.035313,0.000000,1564,29.2754
1.8492,93,-11.9389,-12.0600,0.1749,-6.4905,-20.00,72.27,52.27,-8.0611,-0.105504,-0.134351,0.028847,0.000000,1564,29.6659
1.8693,94,-11.9389,-12.0600,0.1749,-6.4905,-20.00,72.27,52.27,-8.0611,-0.105504,-0.134351,0.028847,0.000000,1564,29.6659
1.8893,95,-12.2332,-12.2400,0.1866,-4.3643,-20.00,72.27,52.27,-7.7668,-0.110050,-0.129447,0.019397,0.000000,1566,29.9601
1.9094,96,-12.2332,-12.2400,0.1866,-4.3643,-20.00,72.27,52.27,-7.7668,-0.110050,-0.129447,0.019397,0.000000,1566,29.9601
1.9295,97,-12.2332,-12.2400,0.1866,-4.3643,-20.00,72.27,52.27,-7.7668,-0.110050,-0.129447,0.019397,0.000000,1566,29.9601
1.9496,98,-12.3302,-12.2400,0.1882,-0.5595,-20.00,72.27,52.27,-7.6698,-0.125344,-0.127831,0.002487,0.000000,1572,30.0571
1.9696,99,-12.3302,-12.2400,0.1882,-0.5595,-20.00,72.27,52.27,-7.6698,-0.125344,-0.127831,0.002487,0.000000,1572,30.0571
1.9897,100,-12.2812,-12.2400,0.1868,1.9024,-20.00,72.27,52.27,-7.7188,-0.137101,-0.128646,-0.008455,0.000000,1576,30.0082
2.0098,101,-12.2812,-12.2400,0.1868,1.9024,-20.00,72.27,52.27,-7.7188,-0.137101,-0.128646,-0.008455,0.000000,1576,30.0082
2.0299,102,-12.2812,-12.2400,0.1868,1.9024,-20.00,72.27,52.27,-7.7188,-0.137101,-0.128646,-0.008455,0.000000,1576,29.8875
2.0499,103,-12.1606,-12.0600,0.1819,2.7976,-20.00,72.27,52.27,-7.8394,-0.143091,-0.130657,-0.012434,0.000000,1578,29.8875
2.0700,104,-12.1606,-12.0600,0.1819,2.7976,-20.00,72.27,52.27,-7.8394,-0.143091,-0.130657,-0.012434,0.000000,1578,29.8875
2.0901,105,-11.9884,-12.0600,0.1828,3.5810,-20.00,72.27,52.27,-8.0116,-0.149442,-0.133526,-0.015915,0.000000,1581,29.7153
2.1102,106,-11.9884,-11.8800,0.1828,3.5810,-20.00,72.27,52.27,-8.0116,-0.149442,-0.133526,-0.015915,0.000000,1581,29.7153
2.1303,107,-11.8260,-11.8800,0.189,3.5810,-20.00,72.27,52.27,-8.1740,-0.152148,-0.136233,-0.015915,0.000000,1582,29.553
2.1503,108,-11.8260,-11.8800,0.189,3.0215,-20.00,72.27,52.27,-8.1740,-0.149661,-0.136233,-0.013429,0.000000,1581,29.553
2.1704,109,-11.8260,-11.7000,0.189,3.0215,-20.00,72.27,52.27,-8.1740,-0.149661,-0.136233,-0.013429,0.000000,1581,29.553
2.1905,110,-11.6964,-11.7000,0.1919,2.4619,-20.00,72.27,52.27,-8.3036,-0.149336,-0.138394,-0.010942,0.000000,1581,29.4233
2.2106,111,-11.6964,-11.7000,0.1919,2.4619,-20.00,72.27,52.27,-8.3036,-0.149336,-0.138394,-0.010942,0.000000,1581,29.4233
2.2306,112,-11.6120,-11.7000,0.1888,2.4619,-20.00,72.27,52.27,-8.3880,-0.150742,-0.139800,-0.010942,0.000000,1581,29.3389
2.2507,113,-11.6120,-11.5200,0.1888,1.1191,-20.00,72.27,52.27,-8.3880,-0.144774,-0.139800,-0.004974,0.000000,1579,29.3389
2.2708,114,-11.6120,-11.5200,0.1888,1.1191,-20.00,72.27,52.27,-8.3880,-0.144774,-0.139800,-0.004974,0.000000,1579,29.3389
2.2909,115,-11.5794,-11.5200,0.1923,1.1191,-20.00,72.27,52.27,-8.4206,-0.145316,-0.140343,-0.004974,0.000000,1579,29.3064
2.3109,116,-11.5794,-11.5200,0.1923,1.1191,-20.00,72.27,52.27,-8.4206,-0.145316,-0.140343,-0.004974,0.000000,1579,29.3064
2.3310,117,-11.5996,-11.5200,0.1881,1.1191,-20.00,72.27,52.27,-8.4004,-0.144981,-0.140007,-0.004974,0.000000,1579,29.3265
2.3511,118,-11.5996,-11.5200,0.1881,-0.1119,-20.00,72.27,52.27,-8.4004,-0.139510,-0.140007,0.000497,0.000000,1577,29.3265
2.3712,119,-11.5996,-11.5200,0.1881,-0.1119,-20.00,72.27,52.27,-8.4004,-0.139510,-0.140007,0.000497,0.000000,1577,29.3265
2.3912,120,-11.6681,-11.7000,0.1989,-1.0072,-20.00,72.27,52.27,-8.3319,-0.134389,-0.138865,0.004476,0.000000,1575,29.395
2.4113,121,-11.6681,-11.7000,0.1989,-1.0072,-20.00,72.27,52.27,-8.3319,-0.134389,-0.138865,0.004476,0.000000,1575,29.395
2.4314,122,-11.7620,-11.7000,0.2044,-1.0072,-20.00,72.27,52.27,-8.2380,-0.132824,-0.137300,0.004476,0.000000,1574,29.4889
2.4515,123,-11.7620,-11.7000,0.2044,-1.0072,-20.00,72.27,52.27,-8.2380,-0.132824,-0.137300,0.004476,0.000000,1574,29.4889
2.4715,124,-11.7620,-11.7000,0.2044,-1.0072,-20.00,72.27,52.27,-8.2380,-0.132824,-0.137300,0.004476,0.000000,1574,29.4889
2.4916,125,-11.8495,-11.7000,0.2131,-0.2238,-20.00,72.27,52.27,-8.1505,-0.134847,-0.135842,0.000995,0.000000,1575,29.5764
2.5117,126,-11.8495,-11.7000,0.2131,-0.2238,-20.00,72.27,52.27,-8.1505,-0.134847,-0.135842,0.000995,0.000000,1575,29.5764
2.5318,127,-11.8901,-11.7000,0.2173,-0.2238,-20.00,72.27,52.27,-8.1099,-0.134170,-0.135164,0.000995,0.000000,1575,29.6171
2.5518,128,-11.8901,-11.7000,0.2173,0.6714,-20.00,72.27,52.27,-8.1099,-0.138149,-0.135164,-0.002984,0.000000,1576,29.6171
2.5719,129,-11.8901,-11.7000,0.2173,0.6714,-20.00,72.27,52.27,-8.1099,-0.138149,-0.135164,-0.002984,0.000000,1576,29.6171
2.5920,130,-11.8932,-11.7000,0.2227,1.1191,-20.00,72.27,52.27,-8.1068,-0.140087,-0.135114,-0.004974,0.000000,1577,29.6201
2.6121,131,-11.8932,-11.7000,0.2227,1.1191,-20.00,72.27,52.27,-8.1068,-0.140087,-0.135114,-0.004974,0.000000,1577,29.6201
2.6322,132,-11.8870,-11.7000,0.2223,1.1191,-20.00,72.27,52.27,-8.1130,-0.140191,-0.135217,-0.004974,0.000000,1577,29.6139
2.6522,133,-11.8870,-11.5200,0.2223,0.8952,-20.00,72.27,52.27,-8.1130,-0.139196,-0.135217,-0.003979,0.000000,1577,29.6139
2.6723,134,-11.8870,-11.5200,0.2223,0.8952,-20.00,72.27,52.27,-8.1130,-0.139196,-0.135217,-0.003979,0.000000,1577,29.6139
2.6924,135,-11.8807,-11.5200,0.2219,0.4476,-20.00,72.27,52.27,-8.1193,-0.137311,-0.135321,-0.001989,0.000000,1576,29.6076
2.7125,136,-11.8807,-11.5200,0.2219,0.4476,-20.00,72.27,52.27,-8.1193,-0.137311,-0.135321,-0.001989,0.000000,1576,29.6076
2.7325,137,-11.9009,-11.5200,0.2178,0.4476,-20.00,72.27,52.27,-8.0991,-0.136975,-0.134986,-0.001989,0.000000,1576,29.6278
2.7526,138,-11.9009,-11.5200,0.2178,-0.4476,-20.00,72.27,52.27,-8.0991,-0.132996,-0.134986,0.001989,0.000000,1574,29.6278
2.7727,139,-11.9009,-11.5200,0.2178,-0.4476,-20.00,72.27,52.27,-8.0991,-0.132996,-0.134986,0.001989,0.000000,1574,29.6278
2.7928,140,-11.9415,-11.7000,0.2221,-0.5595,-20.00,72.27,52.27,-8.0585,-0.131821,-0.134308,0.002487,0.000000,1574,29.6684
2.8128,141,-11.9415,-11.7000,0.2221,-0.5595,-20.00,72.27,52.27,-8.0585,-0.131821,-0.134308,0.002487,0.000000,1574,29.6684
2.8329,142,-12.0039,-11.7000,0.2197,-0.5595,-20.00,72.27,52.27,-7.9961,-0.130781,-0.133268,0.002487,0.000000,1574,29.7309
2.8530,143,-12.0039,-11.7000,0.2197,-0.2238,-20.00,72.27,52.27,-7.9961,-0.132273,-0.133268,0.000995,0.000000,1574,29.7309
2.8732,144,-12.0039,-11.7000,0.2197,-0.2238,-20.00,72.27,52.27,-7.9961,-0.132273,-0.133268,0.000995,0.000000,1574,29.7309
2.8933,145,-12.0433,-11.7000,0.2258,-0.1119,-20.00,72.27,52.27,-7.9567,-0.132114,-0.132611,0.000497,0.000000,1574,29.7703
2.9133,146,-12.0433,-11.7000,0.2258,-0.1119,-20.00,72.27,52.27,-7.9567,-0.132114,-0.132611,0.000497,0.000000,1574,29.7703
2.9334,147,-12.0592,-11.7000,0.2312,-0.1119,-20.00,72.27,52.27,-7.9408,-0.131849,-0.132347,0.000497,0.000000,1574,29.7861
2.9535,148,-12.0592,-11.7000,0.2312,0.4476,-20.00,72.27,52.27,-7.9408,-0.134336,-0.132347,-0.001989,0.000000,1575,29.7861
2.9736,149,-12.0592,-11.5200,0.2312,0.4476,-20.00,72.27,52.27,-7.9408,-0.134336,-0.132347,-0.001989,0.000000,1575,29.7861
2.9936,150,-12.0671,-11.5200,0.2422,0.5595,-20.00,72.27,52.27,-7.9329,-0.134702,-0.132215,-0.002487,0.000000,1575,29.794
3.0137,151,-12.0671,-11.5200,0.2422,0.5595,-20.00,72.27,52.27,-7.9329,-0.134702,-0.132215,-0.002487,0.000000,1575,29.794
3.0338,152,-12.0608,-11.5200,0.2287,0.5595,-20.00,72.27,52.27,-7.9392,-0.134807,-0.132320,-0.002487,0.000000,1575,29.7877
3.0539,153,-12.0608,-11.5200,0.2287,0.1119,-20.00,72.27,52.27,-7.9392,-0.132817,-0.132320,-0.000497,0.000000,1574,29.7877
3.0740,154,-12.0608,-11.5200,0.2287,0.1119,-20.00,72.27,52.27,-7.9392,-0.132817,-0.132320,-0.000497,0.000000,1574,29.7877
3.0941,155,-12.0797,-11.5200,0.2396,-0.1119,-20.00,72.27,52.27,-7.9203,-0.131507,-0.132004,0.000497,0.000000,1574,29.8067
3.1142,156,-12.0797,-11.5200,0.2396,-0.1119,-20.00,72.27,52.27,-7.9203,-0.131507,-0.132004,0.000497,0.000000,1574,29.8067
3.1343,157,-12.1124,-11.5200,0.2363,-0.1119,-20.00,72.27,52.27,-7.8876,-0.130963,-0.131460,0.000497,0.000000,1574,29.8393
3.1543,158,-12.1124,-11.5200,0.2363,-0.2238,-20.00,72.27,52.27,-7.8876,-0.130465,-0.131460,0.000995,0.000000,1573,29.8393
3.1744,159,-12.1124,-11.7000,0.2363,-0.2238,-20.00,72.27,52.27,-7.8876,-0.130465,-0.131460,0.000995,0.000000,1573,29.8393
3.1945,160,-12.1359,-11.7000,0.237,-0.0000,-20.00,72.27,52.27,-7.8641,-0.131068,-0.131068,0.000000,0.000000,1574,29.8629
3.2146,161,-12.1359,-11.5200,0.237,-0.0000,-20.00,72.27,52.27,-7.8641,-0.131068,-0.131068,0.000000,0.000000,1574,29.8629
3.2346,162,-12.1468,-11.5200,0.2403,-0.0000,-20.00,72.27,52.27,-7.8532,-0.130886,-0.130886,0.000000,0.000000,1574,29.8738
3.2547,163,-12.1468,-11.5200,0.2403,0.1119,-20.00,72.27,52.27,-7.8532,-0.131383,-0.130886,-0.000497,0.000000,1574,29.8738
3.2748,164,-12.1468,-11.5200,0.2403,0.1119,-20.00,72.27,52.27,-7.8532,-0.131383,-0.130886,-0.000497,0.000000,1574,29.8738
3.2949,165,-12.1515,-11.5200,0.2432,0.6714,-20.00,72.27,52.27,-7.8485,-0.133793,-0.130808,-0.002984,0.000000,1575,29.8784
3.3150,166,-12.1515,-11.5200,0.2432,0.6714,-20.00,72.27,52.27,-7.8485,-0.133793,-0.130808,-0.002984,0.000000,1575,29.8784
3.3351,167,-12.1468,-11.5200,0.2403,0.6714,-20.00,72.27,52.27,-7.8532,-0.133870,-0.130886,-0.002984,0.000000,1575,29.8738
3.3551,168,-12.1468,-11.5200,0.2403,0.1119,-20.00,72.27,52.27,-7.8532,-0.131383,-0.130886,-0.000497,0.000000,1574,29.8738
3.3752,169,-12.1468,-11.5200,0.2403,0.1119,-20.00,72.27,52.27,-7.8532,-0.131383,-0.130886,-0.000497,0.000000,1574,29.8738
3.3953,170,-12.1531,-11.5200,0.2406,-0.2238,-20.00,72.27,52.27,-7.8469,-0.129787,-0.130782,0.000995,0.000000,1573,29.88
3.4154,171,-12.1531,-11.5200,0.2406,-0.2238,-20.00,72.27,52.27,-7.8469,-0.129787,-0.130782,0.000995,0.000000,1573,29.88
3.4355,172,-12.1817,-11.5200,0.2567,-0.2238,-20.00,72.27,52.27,-7.8183,-0.129311,-0.130306,0.000995,0.000000,1573,29.9086
3.4555,173,-12.1817,-11.5200,0.2567,-0.3357,-20.00,72.27,52.27,-7.8183,-0.128814,-0.130306,0.001492,0.000000,1573,29.9086
3.4756,174,-12.1817,-11.5200,0.2567,-0.3357,-20.00,72.27,52.27,-7.8183,-0.128814,-0.130306,0.001492,0.000000,1573,29.9086
3.4957,175,-12.2127,-11.5200,0.256,-0.1119,-20.00,72.27,52.27,-7.7873,-0.129290,-0.129788,0.000497,0.000000,1573,29.9397
