t_s,iteration,psi_imu_deg,psi_enc_deg,phi_yaw_deg,psi_dot_dps,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,u_norm,u_p,u_d,u_g,pwm_us,pitch_raw_deg
0.2616,14,0.0196,-0.0000,-0.0066,-0.3357,-20.00,72.44,52.44,-20.0196,-0.332168,-0.333660,0.001492,0.000000,1649,17.5357
0.2817,15,-0.0164,-0.1800,-0.0015,-0.3357,-20.00,72.44,52.44,-19.9836,-0.331568,-0.333060,0.001492,0.000000,1649,17.5717
0.3018,16,-0.0164,-0.1800,-0.0015,-1.4548,-20.00,72.44,52.44,-19.9836,-0.326594,-0.333060,0.006466,0.000000,1647,17.5717
0.3219,17,-0.0164,-0.1800,-0.0015,-1.4548,-20.00,72.44,52.44,-19.9836,-0.326594,-0.333060,0.006466,0.000000,1647,17.5717
0.3421,18,-0.0910,-0.1800,0.0009,-3.9167,-20.00,72.44,52.44,-19.9090,-0.314408,-0.331816,0.017408,0.000000,1642,17.6463
0.3622,19,-0.0910,-0.3600,0.0009,-3.9167,-20.00,72.44,52.44,-19.9090,-0.314408,-0.331816,0.017408,0.000000,1642,17.6463
0.3823,20,-0.3219,-0.5400,0.0079,-3.9167,-20.00,72.44,52.44,-19.6781,-0.310560,-0.327968,0.017408,0.000000,1641,17.8772
0.4024,21,-0.3219,-0.7200,0.0079,-9.0644,-20.00,72.44,52.44,-19.6781,-0.287682,-0.327968,0.040286,0.000000,1632,17.8772
0.4225,22,-0.3219,-0.9000,0.0079,-9.0644,-20.00,72.44,52.44,-19.6781,-0.287682,-0.327968,0.040286,0.000000,1632,17.8772
0.4425,23,-0.7983,-1.2600,0.018,-15.4430,-20.00,72.44,52.44,-19.2017,-0.251392,-0.320028,0.068636,0.000000,1619,18.3536
0.4626,24,-0.7983,-1.6200,0.018,-15.4430,-20.00,72.44,52.44,-19.2017,-0.251392,-0.320028,0.068636,0.000000,1619,18.3536
0.4827,25,-1.7119,-2.1600,0.0368,-15.4430,-20.00,72.44,52.44,-18.2881,-0.236166,-0.304801,0.068636,0.000000,1613,19.2672
0.5028,26,-1.7119,-2.7000,0.0368,-24.5074,-20.00,72.44,52.44,-18.2881,-0.195880,-0.304801,0.108922,0.000000,1598,19.2672
0.5229,27,-1.7119,-3.2400,0.0368,-24.5074,-20.00,72.44,52.44,-18.2881,-0.195880,-0.304801,0.108922,0.000000,1598,19.2672
0.5430,28,-3.0643,-3.9600,0.0672,-33.2360,-20.00,72.44,52.44,-16.9357,-0.134545,-0.282261,0.147716,0.000000,1575,20.6196
0.5631,29,-3.0643,-4.6800,0.0672,-33.2360,-20.00,72.44,52.44,-16.9357,-0.134545,-0.282261,0.147716,0.000000,1575,20.6196
0.5832,30,-4.7821,-5.4000,0.1,-37.1527,-20.00,72.44,52.44,-15.2179,-0.088508,-0.253632,0.165123,0.000000,1558,22.3374
0.6033,31,-4.7821,-6.1200,0.1,-37.1527,-20.00,72.44,52.44,-15.2179,-0.088508,-0.253632,0.165123,0.000000,1558,22.3374
0.6234,32,-4.7821,-7.0200,0.1,-37.1527,-20.00,72.44,52.44,-15.2179,-0.088508,-0.253632,0.165123,0.000000,1558,22.3374
0.6435,33,-6.6964,-7.9200,0.1242,-40.8456,-20.00,72.44,52.44,-13.3036,-0.040191,-0.221727,0.181536,0.000000,1540,24.2517
0.6636,34,-6.6964,-8.6400,0.1242,-40.8456,-20.00,72.44,52.44,-13.3036,-0.040191,-0.221727,0.181536,0.000000,1540,24.2517
0.6837,35,-8.7760,-9.5400,0.1622,-40.8456,-20.00,72.44,52.44,-11.2240,-0.005530,-0.187066,0.181536,0.000000,1527,26.3313
0.7038,36,-8.7760,-10.2600,0.1622,-41.9647,-20.00,72.44,52.44,-11.2240,-0.000556,-0.187066,0.186510,0.000000,1525,26.3313
0.7239,37,-8.7760,-11.1600,0.1622,-41.9647,-20.00,72.44,52.44,-11.2240,-0.000556,-0.187066,0.186510,0.000000,1525,26.3313
0.7440,38,-10.8387,-11.8800,0.2038,-39.3908,-20.00,72.44,52.44,-9.1613,0.022382,-0.152688,0.175070,0.000000,1466,28.394
0.7641,39,-10.8387,-12.6000,0.2038,-39.3908,-20.00,72.44,52.44,-9.1613,0.022382,-0.152688,0.175070,0.000000,1466,28.394
0.7842,40,-12.7257,-13.3200,0.2372,-39.3908,-20.00,72.44,52.44,-7.2743,0.053832,-0.121238,0.175070,0.000000,1454,30.281
0.8042,41,-12.7257,-13.8600,0.2372,-35.0265,-20.00,72.44,52.44,-7.2743,0.034435,-0.121238,0.155673,0.000000,1462,30.281
0.8243,42,-12.7257,-14.5800,0.2372,-35.0265,-20.00,72.44,52.44,-7.2743,0.034435,-0.121238,0.155673,0.000000,1462,30.281
0.8444,43,-14.3605,-15.1200,0.2746,-28.4241,-20.00,72.44,52.44,-5.6395,0.032337,-0.093992,0.126329,0.000000,1462,31.9157
0.8645,44,-14.3605,-15.4800,0.2746,-28.4241,-20.00,72.44,52.44,-5.6395,0.032337,-0.093992,0.126329,0.000000,1462,31.9157
0.8846,45,-15.6747,-16.0200,0.2976,-28.4241,-20.00,72.44,52.44,-4.3253,0.054241,-0.072088,0.126329,0.000000,1454,33.23
0.9047,46,-15.6747,-16.3800,0.2976,-21.5978,-20.00,72.44,52.44,-4.3253,0.023902,-0.072088,0.095990,0.000000,1466,33.23
0.9248,47,-15.6747,-16.7400,0.2976,-21.5978,-20.00,72.44,52.44,-4.3253,0.023902,-0.072088,0.095990,0.000000,1466,33.23
0.9449,48,-16.6374,-16.9200,0.3148,-14.1001,-20.00,72.44,52.44,-3.3626,0.006624,-0.056043,0.062667,0.000000,1472,34.1927
0.9650,49,-16.6374,-17.1000,0.3148,-14.1001,-20.00,72.44,52.44,-3.3626,0.006624,-0.056043,0.062667,0.000000,1472,34.1927
0.9851,50,-17.2270,-17.2800,0.3225,-14.1001,-20.00,72.44,52.44,-2.7730,0.016451,-0.046216,0.062667,0.000000,1468,34.7823
1.0052,51,-17.2270,-17.4600,0.3225,-6.6024,-20.00,72.44,52.44,-2.7730,-0.016872,-0.046216,0.029344,0.000000,1531,34.7823
1.0253,52,-17.2270,-17.4600,0.3225,-6.6024,-20.00,72.44,52.44,-2.7730,-0.016872,-0.046216,0.029344,0.000000,1531,34.7823
1.0454,53,-17.4360,-17.2800,0.325,1.3429,-20.00,72.44,52.44,-2.5640,-0.048701,-0.042733,-0.005968,0.000000,1543,34.9913
1.0655,54,-17.4360,-17.2800,0.325,1.3429,-20.00,72.44,52.44,-2.5640,-0.048701,-0.042733,-0.005968,0.000000,1543,34.9913
1.0857,55,-17.2604,-17.1000,0.3153,8.1691,-20.00,72.44,52.44,-2.7396,-0.081967,-0.045660,-0.036307,0.000000,1555,34.8157
1.1058,56,-17.2604,-16.9200,0.3153,8.1691,-20.00,72.44,52.44,-2.7396,-0.081967,-0.045660,-0.036307,0.000000,1555,34.8157
1.1259,57,-17.2604,-16.7400,0.3153,8.1691,-20.00,72.44,52.44,-2.7396,-0.081967,-0.045660,-0.036307,0.000000,1555,34.8157
1.1460,58,-16.7729,-16.3800,0.2967,13.0930,-20.00,72.44,52.44,-3.2271,-0.111975,-0.053784,-0.058191,0.000000,1566,34.3282
1.1661,59,-16.7729,-16.0200,0.2967,13.0930,-20.00,72.44,52.44,-3.2271,-0.111975,-0.053784,-0.058191,0.000000,1566,34.3282
1.1862,60,-16.0477,-15.6600,0.2746,17.0097,-20.00,72.44,52.44,-3.9523,-0.141470,-0.065871,-0.075599,0.000000,1578,33.603
1.2063,61,-16.0477,-15.3000,0.2746,17.0097,-20.00,72.44,52.44,-3.9523,-0.141470,-0.065871,-0.075599,0.000000,1578,33.603
1.2264,62,-16.0477,-14.9400,0.2746,17.0097,-20.00,72.44,52.44,-3.9523,-0.141470,-0.065871,-0.075599,0.000000,1578,32.7162
1.2465,63,-15.1609,-14.5800,0.2518,19.9192,-20.00,72.44,52.44,-4.8391,-0.169181,-0.080651,-0.088530,0.000000,1588,32.7162
1.2666,64,-15.1609,-14.2200,0.2518,19.9192,-20.00,72.44,52.44,-4.8391,-0.169181,-0.080651,-0.088530,0.000000,1588,32.7162
1.2867,65,-14.1579,-13.6800,0.2302,20.5907,-20.00,72.44,52.44,-5.8421,-0.188883,-0.097369,-0.091514,0.000000,1595,31.7132
1.3068,66,-14.1579,-13.3200,0.2302,20.5907,-20.00,72.44,52.44,-5.8421,-0.188883,-0.097369,-0.091514,0.000000,1595,31.7132
1.3269,67,-14.1579,-12.9600,0.1997,20.5907,-20.00,72.44,52.44,-5.8421,-0.188883,-0.097369,-0.091514,0.000000,1595,30.6446
1.3470,68,-13.0893,-12.4200,0.1997,20.7026,-20.00,72.44,52.44,-6.9107,-0.207189,-0.115178,-0.092011,0.000000,1602,30.6446
1.3671,69,-13.0893,-12.0600,0.1997,20.7026,-20.00,72.44,52.44,-6.9107,-0.207189,-0.115178,-0.092011,0.000000,1602,30.6446
1.3872,70,-12.0799,-11.7000,0.1758,19.0240,-20.00,72.44,52.44,-7.9201,-0.216552,-0.132001,-0.084551,0.000000,1606,29.6352
1.4074,71,-12.0799,-11.3400,0.1758,19.0240,-20.00,72.44,52.44,-7.9201,-0.216552,-0.132001,-0.084551,0.000000,1606,29.6352
1.4276,72,-11.1844,-10.9800,0.1527,19.0240,-20.00,72.44,52.44,-8.8156,-0.231478,-0.146927,-0.084551,0.000000,1611,28.7397
1.4477,73,-11.1844,-10.8000,0.1527,15.5549,-20.00,72.44,52.44,-8.8156,-0.216060,-0.146927,-0.069133,0.000000,1606,28.7397
1.4678,74,-11.1844,-10.4400,0.1527,15.5549,-20.00,72.44,52.44,-8.8156,-0.216060,-0.146927,-0.069133,0.000000,1606,28.7397
1.4879,75,-10.5062,-10.2600,0.1316,8.7287,-20.00,72.44,52.44,-9.4938,-0.197024,-0.158230,-0.038794,0.000000,1598,28.0615
1.5080,76,-10.5062,-10.2600,0.1316,8.7287,-20.00,72.44,52.44,-9.4938,-0.197024,-0.158230,-0.038794,0.000000,1598,28.0615
1.5281,77,-10.0986,-10.0800,0.1147,8.7287,-20.00,72.44,52.44,-9.9014,-0.203817,-0.165023,-0.038794,0.000000,1601,27.6539
1.5482,78,-10.0986,-10.0800,0.1147,3.1334,-20.00,72.44,52.44,-9.9014,-0.178949,-0.165023,-0.013926,0.000000,1592,27.6539
1.5683,79,-10.0986,-9.9000,0.1147,3.1334,-20.00,72.44,52.44,-9.9014,-0.178949,-0.165023,-0.013926,0.000000,1592,27.6539
1.5883,80,-9.9303,-10.0800,0.0894,-2.0143,-20.00,72.44,52.44,-10.0697,-0.158876,-0.167828,0.008952,0.000000,1584,27.4856
1.6084,81,-9.9303,-10.0800,0.0894,-2.0143,-20.00,72.44,52.44,-10.0697,-0.158876,-0.167828,0.008952,0.000000,1584,27.4856
1.6285,82,-10.0984,-10.0800,0.1295,-2.0143,-20.00,72.44,52.44,-9.9016,-0.156074,-0.165027,0.008952,0.000000,1583,27.6537
1.6486,83,-10.0984,-10.2600,0.1295,-3.8048,-20.00,72.44,52.44,-9.9016,-0.148117,-0.165027,0.016910,0.000000,1580,27.6537
1.6688,84,-10.0984,-10.4400,0.1295,-3.8048,-20.00,72.44,52.44,-9.9016,-0.148117,-0.165027,0.016910,0.000000,1580,27.6537
1.6889,85,-10.3811,-10.6200,0.1402,-6.9382,-20.00,72.44,52.44,-9.6189,-0.129478,-0.160315,0.030836,0.000000,1573,27.9364
1.7090,86,-10.3811,-10.6200,0.1402,-6.9382,-20.00,72.44,52.44,-9.6189,-0.129478,-0.160315,0.030836,0.000000,1573,27.9364
1.7291,87,-10.7526,-10.8000,0.1352,-6.9382,-20.00,72.44,52.44,-9.2474,-0.123287,-0.154123,0.030836,0.000000,1571,28.3079
1.7492,88,-10.7526,-10.9800,0.1352,-7.8334,-20.00,72.44,52.44,-9.2474,-0.119308,-0.154123,0.034815,0.000000,1569,28.3079
1.7693,89,-10.7526,-11.1600,0.1352,-7.8334,-20.00,72.44,52.44,-9.2474,-0.119308,-0.154123,0.034815,0.000000,1569,28.3079
1.7894,90,-11.1671,-11.3400,0.1436,-7.7215,-20.00,72.44,52.44,-8.8329,-0.112898,-0.147216,0.034318,0.000000,1567,28.7223
1.8095,91,-11.1671,-11.5200,0.1436,-7.7215,-20.00,72.44,52.44,-8.8329,-0.112898,-0.147216,0.034318,0.000000,1567,28.7223
1.8296,92,-11.5438,-11.7000,0.1334,-7.7215,-20.00,72.44,52.44,-8.4562,-0.106619,-0.140937,0.034318,0.000000,1564,29.0991
1.8497,93,-11.5438,-11.7000,0.1334,-6.7143,-20.00,72.44,52.44,-8.4562,-0.111095,-0.140937,0.029842,0.000000,1566,29.0991
1.8697,94,-11.5438,-11.8800,0.1334,-6.7143,-20.00,72.44,52.44,-8.4562,-0.111095,-0.140937,0.029842,0.000000,1566,29.0991
1.8898,95,-11.8707,-11.8800,0.1423,-4.7000,-20.00,72.44,52.44,-8.1293,-0.114600,-0.135489,0.020889,0.000000,1567,29.426
1.9099,96,-11.8707,-12.0600,0.1423,-4.7000,-20.00,72.44,52.44,-8.1293,-0.114600,-0.135489,0.020889,0.000000,1567,29.426
1.9300,97,-12.0816,-12.0600,0.1615,-4.7000,-20.00,72.44,52.44,-7.9184,-0.111083,-0.131973,0.020889,0.000000,1566,29.6369
1.9501,98,-12.0816,-12.0600,0.1615,-2.0143,-20.00,72.44,52.44,-7.9184,-0.123020,-0.131973,0.008952,0.000000,1571,29.6369
1.9702,99,-12.0816,-12.0600,0.1615,-2.0143,-20.00,72.44,52.44,-7.9184,-0.123020,-0.131973,0.008952,0.000000,1571,29.6369
1.9903,100,-12.1677,-12.0600,0.1567,-0.1119,-20.00,72.44,52.44,-7.8323,-0.130042,-0.130539,0.000497,0.000000,1573,29.7229
2.0104,101,-12.1677,-12.0600,0.1567,-0.1119,-20.00,72.44,52.44,-7.8323,-0.130042,-0.130539,0.000497,0.000000,1573,29.7229
2.0305,102,-12.0958,-12.0600,0.1622,-0.1119,-20.00,72.44,52.44,-7.9042,-0.131239,-0.131737,0.000497,0.000000,1574,29.6511
2.0506,103,-12.0958,-12.0600,0.1622,2.3500,-20.00,72.44,52.44,-7.9042,-0.142181,-0.131737,-0.010445,0.000000,1578,29.6511
2.0709,104,-12.0958,-11.8800,0.1622,2.3500,-20.00,72.44,52.44,-7.9042,-0.142181,-0.131737,-0.010445,0.000000,1578,29.6511
2.0910,105,-11.9571,-11.8800,0.1682,2.6857,-20.00,72.44,52.44,-8.0429,-0.145985,-0.134049,-0.011937,0.000000,1579,29.5124
2.1111,106,-11.9571,-11.8800,0.1682,2.6857,-20.00,72.44,52.44,-8.0429,-0.145985,-0.134049,-0.011937,0.000000,1579,29.5124
2.1312,107,-11.8089,-11.7000,0.1709,2.6857,-20.00,72.44,52.44,-8.1911,-0.148455,-0.136518,-0.011937,0.000000,1580,29.3642
2.1513,108,-11.8089,-11.7000,0.1709,3.0215,-20.00,72.44,52.44,-8.1911,-0.149947,-0.136518,-0.013429,0.000000,1581,29.3642
2.1714,109,-11.8089,-11.7000,0.1709,3.0215,-20.00,72.44,52.44,-8.1911,-0.149947,-0.136518,-0.013429,0.000000,1581,29.3642
2.1915,110,-11.6651,-11.5200,0.1742,2.6857,-20.00,72.44,52.44,-8.3349,-0.150852,-0.138915,-0.011937,0.000000,1581,29.2204
2.2116,111,-11.6651,-11.5200,0.1742,2.6857,-20.00,72.44,52.44,-8.3349,-0.150852,-0.138915,-0.011937,0.000000,1581,29.2204
2.2317,112,-11.5418,-11.5200,0.1728,2.6857,-20.00,72.44,52.44,-8.4582,-0.152906,-0.140970,-0.011937,0.000000,1582,29.0971
2.2518,113,-11.5418,-11.3400,0.1728,2.6857,-20.00,72.44,52.44,-8.4582,-0.152906,-0.140970,-0.011937,0.000000,1582,29.0971
2.2719,114,-11.5418,-11.3400,0.1728,2.6857,-20.00,72.44,52.44,-8.4582,-0.152906,-0.140970,-0.011937,0.000000,1582,29.0971
2.2920,115,-11.4557,-11.3400,0.1808,1.4548,-20.00,72.44,52.44,-8.5443,-0.148871,-0.142405,-0.006466,0.000000,1580,29.011
2.3121,116,-11.4557,-11.3400,0.1808,1.4548,-20.00,72.44,52.44,-8.5443,-0.148871,-0.142405,-0.006466,0.000000,1580,29.011
2.3322,117,-11.4183,-11.3400,0.1743,1.4548,-20.00,72.44,52.44,-8.5817,-0.149494,-0.143029,-0.006466,0.000000,1581,28.9736
2.3523,118,-11.4183,-11.3400,0.1743,0.6714,-20.00,72.44,52.44,-8.5817,-0.146013,-0.143029,-0.002984,0.000000,1579,28.9736
2.3724,119,-11.4183,-11.3400,0.1743,0.6714,-20.00,72.44,52.44,-8.5817,-0.146013,-0.143029,-0.002984,0.000000,1579,28.9736
2.3925,120,-11.4440,-11.3400,0.1722,-1.5667,-20.00,72.44,52.44,-8.5560,-0.135636,-0.142599,0.006963,0.000000,1575,28.9993
2.4126,121,-11.4440,-11.3400,0.1722,-1.5667,-20.00,72.44,52.44,-8.5560,-0.135636,-0.142599,0.006963,0.000000,1575,28.9993
2.4327,122,-11.5670,-11.3400,0.1989,-1.5667,-20.00,72.44,52.44,-8.4330,-0.133588,-0.140551,0.006963,0.000000,1575,29.1222
2.4528,123,-11.5670,-11.5200,0.1989,-1.7905,-20.00,72.44,52.44,-8.4330,-0.132593,-0.140551,0.007958,0.000000,1574,29.1222
2.4729,124,-11.5670,-11.5200,0.1989,-1.7905,-20.00,72.44,52.44,-8.4330,-0.132593,-0.140551,0.007958,0.000000,1574,29.1222
2.4930,125,-11.6634,-11.5200,0.1996,-1.6786,-20.00,72.44,52.44,-8.3366,-0.131483,-0.138943,0.007460,0.000000,1574,29.2187
2.5131,126,-11.6634,-11.5200,0.1996,-1.6786,-20.00,72.44,52.44,-8.3366,-0.131483,-0.138943,0.007460,0.000000,1574,29.2187
2.5332,127,-11.7560,-11.5200,0.2084,-1.6786,-20.00,72.44,52.44,-8.2440,-0.129940,-0.137400,0.007460,0.000000,1573,29.3113
2.5533,128,-11.7560,-11.5200,0.2084,-0.5595,-20.00,72.44,52.44,-8.2440,-0.134913,-0.137400,0.002487,0.000000,1575,29.3113
2.5734,129,-11.7560,-11.5200,0.2084,-0.5595,-20.00,72.44,52.44,-8.2440,-0.134913,-0.137400,0.002487,0.000000,1575,29.3113
2.5935,130,-11.7843,-11.5200,0.2101,0.8952,-20.00,72.44,52.44,-8.2157,-0.140908,-0.136929,-0.003979,0.000000,1577,29.3396
2.6136,131,-11.7843,-11.5200,0.2101,0.8952,-20.00,72.44,52.44,-8.2157,-0.140908,-0.136929,-0.003979,0.000000,1577,29.3396
2.6337,132,-11.7797,-11.5200,0.2125,0.8952,-20.00,72.44,52.44,-8.2203,-0.140984,-0.137005,-0.003979,0.000000,1577,29.335
2.6538,133,-11.7797,-11.5200,0.2125,1.0072,-20.00,72.44,52.44,-8.2203,-0.141481,-0.137005,-0.004476,0.000000,1578,29.335
2.6739,134,-11.7797,-11.3400,0.2125,1.0072,-20.00,72.44,52.44,-8.2203,-0.141481,-0.137005,-0.004476,0.000000,1578,29.335
2.6940,135,-11.7479,-11.3400,0.2172,1.2310,-20.00,72.44,52.44,-8.2521,-0.143006,-0.137535,-0.005471,0.000000,1578,29.3032
2.7141,136,-11.7479,-11.3400,0.2172,1.2310,-20.00,72.44,52.44,-8.2521,-0.143006,-0.137535,-0.005471,0.000000,1578,29.3032
2.7342,137,-11.7383,-11.3400,0.2138,0.1119,-20.00,72.44,52.44,-8.2617,-0.138192,-0.137694,-0.000497,0.000000,1576,29.2936
2.7543,138,-11.7383,-11.3400,0.2138,0.1119,-20.00,72.44,52.44,-8.2617,-0.138192,-0.137694,-0.000497,0.000000,1576,29.2936
2.7744,139,-11.7383,-11.3400,0.2138,0.1119,-20.00,72.44,52.44,-8.2617,-0.138192,-0.137694,-0.000497,0.000000,1576,29.2936
2.7945,140,-11.7642,-11.3400,0.2232,-0.2238,-20.00,72.44,52.44,-8.2358,-0.136269,-0.137264,0.000995,0.000000,1576,29.3194
2.8146,141,-11.7642,-11.3400,0.2232,-0.2238,-20.00,72.44,52.44,-8.2358,-0.136269,-0.137264,0.000995,0.000000,1576,29.3194
2.8347,142,-11.8090,-11.3400,0.2167,-1.1191,-20.00,72.44,52.44,-8.1910,-0.131542,-0.136516,0.004974,0.000000,1574,29.3643
2.8548,143,-11.8090,-11.3400,0.2167,-1.1191,-20.00,72.44,52.44,-8.1910,-0.131542,-0.136516,0.004974,0.000000,1574,29.3643
2.8749,144,-11.8090,-11.5200,0.2167,-1.1191,-20.00,72.44,52.44,-8.1910,-0.131542,-0.136516,0.004974,0.000000,1574,29.3643
2.8950,145,-11.8706,-11.5200,0.2247,-0.4476,-20.00,72.44,52.44,-8.1294,-0.133501,-0.135490,0.001989,0.000000,1575,29.4259
2.9151,146,-11.8706,-11.5200,0.2247,-0.4476,-20.00,72.44,52.44,-8.1294,-0.133501,-0.135490,0.001989,0.000000,1575,29.4259
2.9352,147,-11.9173,-11.5200,0.2264,-0.0000,-20.00,72.44,52.44,-8.0827,-0.134712,-0.134712,0.000000,0.000000,1575,29.4726
2.9554,148,-11.9173,-11.5200,0.2264,-0.0000,-20.00,72.44,52.44,-8.0827,-0.134712,-0.134712,0.000000,0.000000,1575,29.4726
2.9755,149,-11.9173,-11.5200,0.2264,-0.0000,-20.00,72.44,52.44,-8.0827,-0.134712,-0.134712,0.000000,0.000000,1575,29.4764
2.9956,150,-11.9211,-11.5200,0.2184,0.5595,-20.00,72.44,52.44,-8.0789,-0.137134,-0.134648,-0.002487,0.000000,1576,29.4764
3.0157,151,-11.9211,-11.3400,0.2184,0.5595,-20.00,72.44,52.44,-8.0789,-0.137134,-0.134648,-0.002487,0.000000,1576,29.4764
3.0359,152,-11.9211,-11.3400,0.2184,0.7833,-20.00,72.44,52.44,-8.0789,-0.138129,-0.134648,-0.003482,0.000000,1576,29.4764
3.0559,153,-11.9211,-11.3400,0.2184,0.7833,-20.00,72.44,52.44,-8.0789,-0.138129,-0.134648,-0.003482,0.000000,1576,29.4764
3.0761,154,-11.9211,-11.3400,0.2288,0.7833,-20.00,72.44,52.44,-8.0789,-0.138129,-0.134648,-0.003482,0.000000,1576,29.468
3.0962,155,-11.9127,-11.3400,0.2288,0.1119,-20.00,72.44,52.44,-8.0873,-0.135286,-0.134788,-0.000497,0.000000,1575,29.468
3.1163,156,-11.9127,-11.3400,0.2288,0.1119,-20.00,72.44,52.44,-8.0873,-0.135286,-0.134788,-0.000497,0.000000,1575,29.468
3.1364,157,-11.9151,-11.3400,0.2212,-0.1119,-20.00,72.44,52.44,-8.0849,-0.134250,-0.134748,0.000497,0.000000,1575,29.4704
3.1565,158,-11.9151,-11.3400,0.2212,-0.1119,-20.00,72.44,52.44,-8.0849,-0.134250,-0.134748,0.000497,0.000000,1575,29.4704
3.1766,159,-11.9428,-11.3400,0.2274,-0.1119,-20.00,72.44,52.44,-8.0572,-0.133790,-0.134287,0.000497,0.000000,1575,29.498
3.1967,160,-11.9428,-11.3400,0.2274,-0.2238,-20.00,72.44,52.44,-8.0572,-0.133293,-0.134287,0.000995,0.000000,1574,29.498
3.2170,161,-11.9428,-11.5200,0.2274,-0.2238,-20.00,72.44,52.44,-8.0572,-0.133293,-0.134287,0.000995,0.000000,1574,29.498
3.2371,162,-11.9838,-11.5200,0.229,-0.5595,-20.00,72.44,52.44,-8.0162,-0.131116,-0.133603,0.002487,0.000000,1574,29.5391
3.2572,163,-11.9838,-11.5200,0.229,-0.5595,-20.00,72.44,52.44,-8.0162,-0.131116,-0.133603,0.002487,0.000000,1574,29.5391
3.2773,164,-11.9972,-11.5200,0.2245,-0.5595,-20.00,72.44,52.44,-8.0028,-0.130893,-0.133380,0.002487,0.000000,1574,29.5525
3.2974,165,-11.9972,-11.5200,0.2245,0.1119,-20.00,72.44,52.44,-8.0028,-0.133877,-0.133380,-0.000497,0.000000,1575,29.5525
3.3175,166,-11.9972,-11.5200,0.2245,0.1119,-20.00,72.44,52.44,-8.0028,-0.133877,-0.133380,-0.000497,0.000000,1575,29.5525
3.3376,167,-11.9987,-11.3400,0.2354,0.4476,-20.00,72.44,52.44,-8.0013,-0.135345,-0.133355,-0.001989,0.000000,1575,29.554
3.3577,168,-11.9987,-11.3400,0.2354,0.4476,-20.00,72.44,52.44,-8.0013,-0.135345,-0.133355,-0.001989,0.000000,1575,29.554
3.3778,169,-11.9877,-11.3400,0.2324,0.4476,-20.00,72.44,52.44,-8.0123,-0.135528,-0.133538,-0.001989,0.000000,1575,29.543
3.3979,170,-11.9877,-11.3400,0.2324,0.6714,-20.00,72.44,52.44,-8.0123,-0.136523,-0.133538,-0.002984,0.000000,1576,29.543
3.4180,171,-11.9877,-11.3400,0.2324,0.6714,-20.00,72.44,52.44,-8.0123,-0.136523,-0.133538,-0.002984,0.000000,1576,29.543
3.4381,172,-11.9820,-11.3400,0.2323,0.2238,-20.00,72.44,52.44,-8.0180,-0.134628,-0.133633,-0.000995,0.000000,1575,29.5373
3.4582,173,-11.9820,-11.3400,0.2323,0.2238,-20.00,72.44,52.44,-8.0180,-0.134628,-0.133633,-0.000995,0.000000,1575,29.5373
3.4783,174,-11.9930,-11.3400,0.2353,0.2238,-20.00,72.44,52.44,-8.0070,-0.134444,-0.133450,-0.000995,0.000000,1575,29.5483
3.4984,175,-11.9930,-11.3400,0.2353,-0.3357,-20.00,72.44,52.44,-8.0070,-0.131958,-0.133450,0.001492,0.000000,1574,29.5483
