t_s,iteration,dt_ms,encoder_ms,imu_ms,gyro_ms,pid_ms,pwm_convert_ms,pwm_send_ms,logging_ms,compute_total_ms,sleep_margin_ms,overrun,imu_reports,imu_value_changed,angle_enc_deg,psi_dot_enc_dps,imu_pitch_deg,imu_yaw_deg,gyro_x_rad_s,gyro_y_rad_s,gyro_z_rad_s,u_norm,pwm_us
0.005005585999242612,1,5.005585999242612,0.047759000153746456,10.83364399983111,0.0,0.03538800046953838,0.01479599995946046,0.3298480005469173,nan,11.363878000338445,nan,0,17,1,-0.0,0.0,87.73926101536121,173.631764209886,nan,nan,nan,0.95,1500
0.016636441999253293,2,11.63085600001068,0.022758999875804875,0.30577399957110174,0.0,0.02403700000286335,0.012055000297550578,0.1646090004214784,nan,0.5786230003650417,nan,0,0,0,-0.0,0.0,87.73926101536121,173.631764209886,nan,nan,nan,0.95,1500
0.01740285899995797,3,0.7664170007046778,0.009999999747378752,0.27677399975800654,0.0,0.013388999832386617,0.00831400029710494,0.14486899999610614,nan,0.4816229993593879,nan,0,0,0,-0.0,0.0,87.73926101536121,173.631764209886,nan,nan,nan,0.95,1500
0.02000208599929465,4,2.599226999336679,0.010741000551206525,2.7881140003955807,0.0,0.015184999938355759,0.008480999895255081,0.16070200035755988,nan,3.0158509998727823,nan,0,1,0,-0.0,0.0,87.73926101536121,173.631764209886,nan,nan,nan,0.95,1500
0.025002190999657614,5,5.000105000362964,0.025796000045374967,2.642003999426379,0.0,0.021351000214053784,0.011944000107177999,0.24505300007149344,nan,2.9986849995111697,nan,0,1,0,-0.0,0.0,87.73926101536121,173.631764209886,nan,nan,nan,0.95,1500
0.03000170299947058,6,4.999511999812967,0.013351000234251842,2.7076149999629706,0.0,0.014277999980549794,0.00898200050869491,0.17623800067667617,nan,2.9590370004370925,nan,0,1,1,-0.0,0.0,87.61486577532524,173.63206415546318,nan,nan,nan,0.95,1500
0.0350018999997701,7,5.000197000299522,0.011295999684080016,2.818317000674142,0.0,0.013722000403504353,0.008629000149085186,0.15909100056887837,nan,3.040999999939231,nan,0,1,0,-0.0,0.0,87.61486577532524,173.63206415546318,nan,nan,nan,0.95,1500
0.04000198699941393,8,5.000086999643827,0.011297000128251966,2.242547000605555,0.0,0.014758999896002933,0.00838799951452529,0.15833099951123586,nan,2.4659880000399426,nan,0,1,0,-0.0,0.0,87.61486577532524,173.63206415546318,nan,nan,nan,0.95,1500
0.045001776999924914,9,4.999790000510984,0.011481000001367647,2.964463999887812,0.0,0.013999000657349825,0.008332999641424976,0.15827599963813554,nan,3.18836799942801,nan,0,1,1,-0.0,0.0,87.73432086858296,173.65993624383353,nan,nan,nan,0.95,1500
0.05000177099918801,10,4.999993999263097,0.011333000657032244,2.805482999974629,0.0,0.013703000149689615,0.008333000550919678,0.1564049998705741,nan,3.0262030004450935,nan,0,1,0,-0.0,0.0,87.73432086858296,173.65993624383353,nan,nan,nan,0.95,1500
0.05500196799948753,11,5.000197000299522,0.011130000530101825,2.8163910001239856,0.0,0.013870000657334458,0.00850000014906982,0.16125800084410002,nan,3.042981000362488,nan,0,1,0,-0.0,0.0,87.73432086858296,173.65993624383353,nan,nan,nan,0.95,1500
0.06000131399923703,12,4.999345999749494,0.011444000847404823,1.5947579995554406,0.0,0.014092000128584914,0.00962899957812624,0.15538699972239556,nan,1.8177360007030074,nan,0,1,0,-0.0,0.0,87.73432086858296,173.65993624383353,nan,nan,nan,0.95,1500
0.06500165899979038,13,5.000345000553352,0.011389000064809807,2.6830779997908394,0.0,0.012944000445713755,0.008611000339442398,0.1540159992146073,nan,2.9002979999859235,nan,0,1,0,-0.0,0.0,87.73432086858296,173.65993624383353,nan,nan,nan,0.95,1500
0.07000213399987842,14,5.000475000088045,0.012258999959158245,2.7167630005351384,0.0,0.014702999578730669,0.008944000001065433,0.15786899984959746,nan,2.9427599993141484,nan,0,1,0,-0.0,0.0,87.73432086858296,173.65993624383353,nan,nan,nan,0.95,1500
0.07500310999967041,15,5.00097599979199,0.02633300027810037,2.2335280000334023,0.0,0.020202999621687923,0.013500000022759195,0.3036260004591895,nan,2.6508190003369236,nan,0,1,0,-0.0,0.0,87.73432086858296,173.65993624383353,nan,nan,nan,0.95,1500
0.08000215899937757,16,4.999048999707156,0.021517999812203925,2.950501000668737,0.0,0.020833000235143118,0.012277000678295735,0.27503399996930966,nan,3.332254999804718,nan,0,1,0,-0.0,0.0,87.73432086858296,173.65993624383353,nan,nan,nan,0.95,1500
0.08500196799923287,17,4.999808999855304,0.021906999791099224,2.9945739997856435,0.0,0.022611000531469472,0.013054999726591632,0.3545700001268415,nan,3.464327000074263,nan,0,1,0,-0.0,0.0,87.73432086858296,173.65993624383353,nan,nan,nan,0.95,1500
0.09000238699991314,18,5.000419000680267,0.026037000679934863,2.893500999562093,0.0,0.01833300029829843,0.011813999662990682,0.22662699939246522,nan,3.22314599998208,nan,0,1,0,-0.0,0.0,87.73432086858296,173.65993624383353,nan,nan,nan,0.95,1500
0.09500234400002228,19,4.999957000109134,0.012906999472761527,2.0045869996465626,0.0,0.022406999960367102,0.012055000297550578,0.2914040005634888,nan,2.3938039994391147,nan,0,1,0,-0.0,0.0,87.73432086858296,173.65993624383353,nan,nan,nan,0.95,1500
0.10000174499964487,20,4.999400999622594,0.01614800021343399,2.7787439994426677,0.0,0.01700000029813964,0.01049999991664663,0.24760799988143845,nan,3.110480000032112,nan,0,1,0,-0.0,0.0,87.73432086858296,173.65993624383353,nan,nan,nan,0.95,1500
0.1050017569996271,21,5.000011999982235,0.011869999980262946,2.7854840000145487,0.0,0.014055000065127388,0.00850000014906982,0.16031199993449263,nan,3.011185000104888,nan,0,1,0,-0.0,0.0,87.73432086858296,173.65993624383353,nan,nan,nan,0.95,1500
0.11000162099935551,22,4.9998639997284045,0.011314999937894754,2.0258450003893813,0.0,0.013241000488051213,0.008443999831797555,0.15884999993431848,nan,2.2490840001410106,nan,0,1,0,-0.0,0.0,87.73432086858296,173.65993624383353,nan,nan,nan,0.95,1500
0.1150018739999723,23,5.0002530006167945,0.012091999451513402,2.537597999435093,0.0,0.011111000276287086,0.03509199996187817,0.139517000206979,nan,2.761817999271443,nan,0,1,0,-0.0,0.0,87.73432086858296,173.65993624383353,nan,nan,nan,0.95,1500
0.12000149799951032,24,4.9996239995380165,0.008685000466357451,2.6627269999153214,0.0,0.010685000233934261,0.006481000127678271,0.12103500012017321,nan,2.834631000041554,nan,0,1,0,-0.0,0.0,87.73432086858296,173.65993624383353,nan,nan,nan,0.95,1500
0.12500163999993674,25,5.000142000426422,0.00955500036070589,2.755206000074395,0.0,0.011000000085914508,0.006555000254593324,0.12436899942258606,nan,2.9328709997571423,nan,0,1,0,-0.0,0.0,87.73432086858296,173.65993624383353,nan,nan,nan,0.95,1500
0.13000163299966516,26,4.99999299972842,0.008887999683793169,1.978401000087615,0.0,0.010740000107034575,0.006463000318035483,0.11916600033146096,nan,2.1478070002558525,nan,0,1,0,-0.0,0.0,87.73432086858296,173.65993624383353,nan,nan,nan,0.95,1500
0.13500162699983775,27,4.999994000172592,0.008703000276000239,2.729189000092447,0.0,0.011889000234077685,0.007278000339283608,0.11851700037368573,nan,2.901760999520775,nan,0,1,0,-0.0,0.0,87.73432086858296,173.65993624383353,nan,nan,nan,0.95,1500
0.1400011399991854,28,4.999512999347644,0.00809299945103703,2.280026999869733,0.0,0.010795999514812138,0.006647999725828413,0.12620200050150743,nan,2.4581360003139707,nan,0,1,0,-0.0,0.0,87.73432086858296,173.65993624383353,nan,nan,nan,0.95,1500
0.14500129999942146,29,5.000160000236065,0.009111000508710276,2.0193460004520603,0.0,0.011240000276302453,0.006611000571865588,0.1253139998880215,nan,2.19645400011359,nan,0,1,0,-0.0,0.0,87.73432086858296,173.65993624383353,nan,nan,nan,0.95,1500
0.15000142299959407,30,5.000123000172607,0.011870999514940195,1.5134440000110772,0.0,0.011297000128251966,0.007981999260664452,0.14568400001735426,nan,1.71768299969699,nan,0,1,0,-0.0,0.0,87.73432086858296,173.65993624383353,nan,nan,nan,0.95,1500
0.15500193599928025,31,5.00051299968618,0.010758999451354612,1.985013000194158,0.0,0.011758999789890368,0.007425999683619011,0.14962800014473032,nan,2.192509000451537,nan,0,1,0,-0.0,0.0,87.73432086858296,173.65993624383353,nan,nan,nan,0.95,1500
0.16000113299924124,32,4.999196999960986,0.008666999747219961,2.706596000280115,0.0,0.01077799970516935,0.006148000466055237,0.1188870000987663,nan,2.8754830000252696,nan,0,1,0,-0.0,0.0,87.73432086858296,173.65993624383353,nan,nan,nan,0.95,1500
0.1650012379996042,33,5.000105000362964,0.008277999768324662,1.98947499939095,0.0,0.010333000318496488,0.006555000254593324,0.11938700026803417,nan,2.1594179997919127,nan,0,1,0,-0.0,0.0,87.73432086858296,173.65993624383353,nan,nan,nan,0.95,1500
0.17000156499943841,34,5.000326999834215,0.013796000530419406,2.051419000054011,0.0,0.013037000826443546,0.007630000254721381,0.20029400002385955,nan,2.315712000381609,nan,0,1,0,-0.0,0.0,87.73432086858296,173.65993624383353,nan,nan,nan,0.95,1500
0.17500128099982248,35,4.999716000384069,0.00898100006452296,1.9888460001311614,0.0,0.011019000339729246,0.00650000038149301,0.13690600007976172,nan,2.1771579995402135,nan,0,1,0,-0.0,0.0,87.73432086858296,173.65993624383353,nan,nan,nan,0.95,1500
0.18000108899923362,36,4.999807999411132,0.008445000275969505,2.694466999855649,0.0,0.029628999982378446,0.006813999789301306,0.1269430003958405,nan,2.8897430001961766,nan,0,1,0,-0.0,0.0,87.73432086858296,173.65993624383353,nan,nan,nan,0.95,1500
0.18500119399959658,37,5.000105000362964,0.008555000022170134,1.447779000045557,0.0,0.010130000191566069,0.006369999937305693,0.11955500031035626,nan,1.6151660001924029,nan,0,1,0,-0.0,0.0,87.73432086858296,173.65993624383353,nan,nan,nan,0.95,1500
0.1900012809992404,38,5.000086999643827,0.009239999599230941,2.6143569994019344,0.0,0.010740999641711824,0.006240999937290326,0.1235350000570179,nan,2.788501999930304,nan,0,1,0,-0.0,0.0,87.73432086858296,173.65993624383353,nan,nan,nan,0.95,1500
0.19500157099992066,39,5.000290000680252,0.009222000699082855,1.9875130001310026,0.0,0.010167000255023595,0.006240999937290326,0.11875800009875093,nan,2.156509999622358,nan,0,1,1,-0.0,0.0,87.61017238538379,173.66023488681526,nan,nan,nan,0.95,1500
0.20000128699939523,40,4.999715999474574,0.008258999514509924,1.9019020000996534,0.0,0.009777999366633594,0.0062219996834755875,0.11814699973911047,nan,2.067010999780905,nan,0,1,0,-0.0,0.0,87.61017238538379,173.66023488681526,nan,nan,nan,0.95,1500
0.2050014469996313,41,5.000160000236065,0.008443999831797555,2.139270000043325,0.0,0.010185000064666383,0.00648099921818357,0.12055400020472007,nan,2.309620000232826,nan,0,1,0,-0.0,0.0,87.61017238538379,173.66023488681526,nan,nan,nan,0.95,1500
0.21000181099952897,42,5.000363999897672,0.012463000530260615,2.7436509999461123,0.0,0.012147999768785667,0.007999999979801942,0.14862799980619457,nan,2.9523900002459413,nan,0,1,0,-0.0,0.0,87.61017238538379,173.66023488681526,nan,nan,nan,0.95,1500
0.21500154599925736,43,4.999734999728389,0.009091999345400836,1.971809000679059,0.0,0.010241000381938647,0.006777999260521028,0.12396199963404797,nan,2.1468810000442318,nan,0,1,0,-0.0,0.0,87.61017238538379,173.66023488681526,nan,nan,nan,0.95,1500
