t_s,iteration,psi_imu_deg,psi_enc_deg,psi_dot_dps,setpoint_deg,error_deg,u_norm,u_p,u_d,u_g,pwm_us,pitch_raw_deg
0.0000,1,0.0840,-0.0000,-0.0000,90.00,89.9160,0.749907,0.099907,0.000000,0.650000,1193,88.7603
0.0201,2,0.0840,-0.0000,-0.0000,90.00,89.9160,0.749907,0.099907,0.000000,0.650000,1193,88.7603
0.0402,3,-0.1679,-0.0000,-0.0000,90.00,90.1679,0.750187,0.100187,0.000000,0.650000,1193,89.0122
0.0603,4,-0.1679,-0.0000,-0.0000,90.00,90.1679,0.750187,0.100187,0.000000,0.650000,1193,89.0122
0.0804,5,-0.1679,-0.0000,-0.0000,90.00,90.1679,0.750187,0.100187,0.000000,0.650000,1193,89.0122
0.1006,6,0.0885,-0.0000,-0.0000,90.00,89.9115,0.749902,0.099902,0.000000,0.650000,1193,88.7557
0.1207,7,0.0885,-0.0000,-0.0000,90.00,89.9115,0.749902,0.099902,0.000000,0.650000,1193,88.7557
0.1408,8,0.0884,-0.0000,-0.0000,90.00,89.9116,0.749902,0.099902,0.000000,0.650000,1193,88.7559
0.1609,9,0.0884,-0.0000,-0.0000,90.00,89.9116,0.749902,0.099902,0.000000,0.650000,1193,88.7559
0.1810,10,0.0884,-0.0000,-0.0000,90.00,89.9116,0.749902,0.099902,0.000000,0.650000,1193,88.7559
0.2011,11,0.0883,-0.0000,0.1119,90.00,89.9117,0.749778,0.099902,-0.000124,0.650000,1193,88.7560
0.2212,12,0.0883,-0.0000,0.1119,90.00,89.9117,0.749778,0.099902,-0.000124,0.650000,1193,88.7560
0.2413,13,0.0834,-0.0000,0.1119,90.00,89.9166,0.749783,0.099907,-0.000124,0.650000,1193,88.7608
0.2614,14,0.0834,-0.0000,1.0072,90.00,89.9166,0.748788,0.099907,-0.001119,0.650000,1194,88.7608
0.2815,15,0.0834,0.1800,1.0072,90.00,89.9166,0.748788,0.099907,-0.001119,0.650000,1194,88.7608
0.3016,16,0.0509,0.1800,2.6857,90.00,89.9491,0.746959,0.099943,-0.002984,0.650000,1194,88.7933
0.3216,17,0.0509,0.3600,2.6857,90.00,89.9491,0.746959,0.099943,-0.002984,0.650000,1194,88.7933
0.3421,18,-0.3602,0.7200,2.6857,90.00,90.3602,0.747416,0.100400,-0.002984,0.650000,1194,89.2044
0.3622,19,-0.3602,1.0800,16.2263,90.00,90.3602,0.732371,0.100400,-0.018029,0.650000,1200,89.2044
0.3822,20,-0.3602,1.9800,16.2263,90.00,90.3602,0.732371,0.100400,-0.018029,0.650000,1200,89.2044
0.4023,21,-0.5261,3.7800,59.7577,90.00,90.5261,0.684187,0.100585,-0.066397,0.650000,1218,89.3704
0.4224,22,-0.5261,5.4000,59.7577,90.00,90.5261,0.684187,0.100585,-0.066397,0.650000,1218,89.3704
