t_s,iteration,sensor_mode,new_data,quat_changed,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,1,-0.0000,0.0000,-0.0000,-0.1137,-0.0729,80.00,88.12,80.0000,0.4000,0.918277,0.711111,0.001333,-0.000000,0.205833,1498
0.0085,2,enc,1,0,-0.0000,0.0000,-0.0000,-0.1137,-0.0729,80.00,88.12,80.0000,0.8000,0.919610,0.711111,0.002667,-0.000000,0.205833,1496
0.0136,3,enc,1,0,-0.0000,0.0000,-0.0000,-0.1137,-0.0729,80.00,88.12,80.0000,1.2000,0.920944,0.711111,0.004000,-0.000000,0.205833,1494
0.0187,4,enc,1,0,-0.0000,0.0000,-0.0000,-0.1137,-0.0729,80.00,88.12,80.0000,1.6000,0.922277,0.711111,0.005333,-0.000000,0.205833,1492
0.0239,5,enc,1,0,-0.0000,0.0000,-0.0000,-0.1137,-0.0729,80.00,88.12,80.0000,2.0000,0.923610,0.711111,0.006667,-0.000000,0.205833,1490
0.0289,6,enc,1,0,-0.0000,0.0000,-0.0000,-0.1137,-0.0729,80.00,88.12,80.0000,2.4000,0.924944,0.711111,0.008000,-0.000000,0.205833,1488
0.0340,7,enc,1,0,-0.0000,0.0000,-0.0000,-0.1137,-0.0729,80.00,88.12,80.0000,2.8000,0.926277,0.711111,0.009333,-0.000000,0.205833,1486
0.0391,8,enc,1,0,-0.0000,0.0000,-0.0000,-0.1137,-0.0729,80.00,88.12,80.0000,3.2000,0.927610,0.711111,0.010667,-0.000000,0.205833,1484
0.0441,9,enc,1,0,-0.0000,0.0000,-0.0000,-0.1137,-0.0729,80.00,88.12,80.0000,3.6000,0.928944,0.711111,0.012000,-0.000000,0.205833,1482
0.0492,10,enc,1,0,-0.0000,0.0000,-0.0000,-0.1137,-0.0729,80.00,88.12,80.0000,4.0000,0.930277,0.711111,0.013333,-0.000000,0.205833,1480
0.0543,11,enc,1,0,-0.0000,0.0000,-0.0000,-0.1137,-0.0729,80.00,88.12,80.0000,4.4000,0.931610,0.711111,0.014667,-0.000000,0.205833,1478
0.0593,12,enc,1,0,-0.0000,0.0000,-0.0000,-0.1137,-0.0729,80.00,88.12,80.0000,4.8000,0.932944,0.711111,0.016000,-0.000000,0.205833,1476
0.0644,13,enc,1,0,-0.0000,0.0000,-0.0000,-0.1137,-0.0729,80.00,88.12,80.0000,5.2000,0.934277,0.711111,0.017333,-0.000000,0.205833,1474
0.0695,14,enc,1,0,-0.0000,0.0000,-0.0000,-0.1137,-0.0729,80.00,88.12,80.0000,5.6000,0.935610,0.711111,0.018667,-0.000000,0.205833,1472
0.0746,15,enc,1,0,-0.0000,0.0000,-0.0000,-0.1137,-0.0729,80.00,88.12,80.0000,6.0000,0.936944,0.711111,0.020000,-0.000000,0.205833,1470
0.0796,16,enc,1,0,-0.0000,0.0000,-0.0000,-0.1137,-0.0729,80.00,88.12,80.0000,6.4000,0.938277,0.711111,0.021333,-0.000000,0.205833,1468
0.0847,17,enc,1,1,-0.0000,0.0000,-0.0000,0.0425,-0.0723,80.00,88.12,80.0000,6.8000,0.939610,0.711111,0.022667,-0.000000,0.205833,1466
0.0897,18,enc,1,0,-0.0000,0.0000,-0.0000,0.0425,-0.0723,80.00,88.12,80.0000,7.2000,0.940944,0.711111,0.024000,-0.000000,0.205833,1464
0.0948,19,enc,1,0,-0.0000,0.0000,-0.0000,0.0425,-0.0723,80.00,88.12,80.0000,7.6000,0.942277,0.711111,0.025333,-0.000000,0.205833,1462
0.0999,20,enc,1,0,-0.0000,0.0000,-0.0000,0.0425,-0.0723,80.00,88.12,80.0000,8.0000,0.943610,0.711111,0.026667,-0.000000,0.205833,1460
0.1050,21,enc,1,0,-0.0000,0.0000,-0.0000,0.0425,-0.0723,80.00,88.12,80.0000,8.4000,0.944944,0.711111,0.028000,-0.000000,0.205833,1458
0.1100,22,enc,1,0,-0.0000,0.0000,-0.0000,0.0425,-0.0723,80.00,88.12,80.0000,8.8000,0.946277,0.711111,0.029333,-0.000000,0.205833,1456
0.1151,23,enc,1,0,-0.0000,0.0000,-0.0000,0.0425,-0.0723,80.00,88.12,80.0000,9.2000,0.947610,0.711111,0.030667,-0.000000,0.205833,1454
0.1202,24,enc,1,0,-0.0000,0.0000,-0.0000,0.0425,-0.0723,80.00,88.12,80.0000,9.6000,0.948944,0.711111,0.032000,-0.000000,0.205833,1452
0.1253,25,enc,1,0,-0.0000,0.0000,-0.0000,0.0425,-0.0723,80.00,88.12,80.0000,10.0000,0.950277,0.711111,0.033333,-0.000000,0.205833,1450
0.1303,26,enc,1,0,-0.0000,0.0000,-0.0000,0.0425,-0.0723,80.00,88.12,80.0000,10.4000,0.951610,0.711111,0.034667,-0.000000,0.205833,1448
0.1354,27,enc,1,1,-0.0000,0.0000,-0.0000,-0.1086,-0.0086,80.00,88.12,80.0000,10.8000,0.952944,0.711111,0.036000,-0.000000,0.205833,1446
0.1405,28,enc,1,0,-0.0000,0.0000,-0.0000,-0.1086,-0.0086,80.00,88.12,80.0000,11.2000,0.954277,0.711111,0.037333,-0.000000,0.205833,1444
0.1456,29,enc,1,0,-0.0000,0.0000,-0.0000,-0.1086,-0.0086,80.00,88.12,80.0000,11.6000,0.955610,0.711111,0.038667,-0.000000,0.205833,1442
0.1506,30,enc,1,0,-0.0000,0.0000,-0.0000,-0.1086,-0.0086,80.00,88.12,80.0000,12.0000,0.956944,0.711111,0.040000,-0.000000,0.205833,1440
0.1557,31,enc,1,0,-0.0000,0.0000,-0.0000,-0.1086,-0.0086,80.00,88.12,80.0000,12.4000,0.958277,0.711111,0.041333,-0.000000,0.205833,1438
0.1608,32,enc,1,0,-0.0000,0.0000,-0.0000,-0.1086,-0.0086,80.00,88.12,80.0000,12.8000,0.959610,0.711111,0.042667,-0.000000,0.205833,1436
0.1659,33,enc,1,0,-0.0000,0.0000,-0.0000,-0.1086,-0.0086,80.00,88.12,80.0000,13.2000,0.960944,0.711111,0.044000,-0.000000,0.205833,1434
0.1709,34,enc,1,0,-0.0000,0.0000,-0.0000,-0.1086,-0.0086,80.00,88.12,80.0000,13.6000,0.962277,0.711111,0.045333,-0.000000,0.205833,1432
0.1760,35,enc,1,1,-0.0000,0.0000,-0.0000,0.0472,-0.008,80.00,88.12,80.0000,14.0000,0.963610,0.711111,0.046667,-0.000000,0.205833,1430
0.1810,36,enc,1,0,-0.0000,0.0000,-0.0000,0.0472,-0.008,80.00,88.12,80.0000,14.4000,0.964944,0.711111,0.048000,-0.000000,0.205833,1428
0.1861,37,enc,1,0,-0.0000,0.0000,-0.0000,0.0472,-0.008,80.00,88.12,80.0000,14.8000,0.966277,0.711111,0.049333,-0.000000,0.205833,1426
0.1912,38,enc,1,0,-0.0000,0.0000,-0.0000,0.0472,-0.008,80.00,88.12,80.0000,15.2000,0.967610,0.711111,0.050667,-0.000000,0.205833,1424
0.1962,39,enc,1,0,-0.0000,0.0000,-0.0000,0.0472,-0.008,80.00,88.12,80.0000,15.6000,0.968944,0.711111,0.052000,-0.000000,0.205833,1422
0.2013,40,enc,1,0,-0.0000,0.0000,-0.0000,0.0472,-0.008,80.00,88.12,80.0000,16.0000,0.970277,0.711111,0.053333,-0.000000,0.205833,1420
0.2064,41,enc,1,0,-0.0000,0.0000,-0.0000,0.0472,-0.008,80.00,88.12,80.0000,16.4000,0.971610,0.711111,0.054667,-0.000000,0.205833,1418
