t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0001,1,enc,1,-0.0000,0.0000,-0.0000,0.0256,-0.2273,20.00,82.21,20.0000,0.1000,0.422453,0.177778,0.000333,-0.000000,0.244342,1480
0.0102,2,enc,0,-0.0000,0.0000,-0.0000,0.0256,-0.2273,20.00,82.21,20.0000,0.2000,0.422787,0.177778,0.000667,-0.000000,0.244342,1460
0.0153,3,enc,0,-0.0000,0.0000,-0.0000,0.0256,-0.2273,20.00,82.21,20.0000,0.3000,0.423120,0.177778,0.001000,-0.000000,0.244342,1440
0.0205,4,enc,0,-0.0000,0.0000,-0.0000,0.0256,-0.2273,20.00,82.21,20.0000,0.4000,0.423453,0.177778,0.001333,-0.000000,0.244342,1420
0.0256,5,enc,0,-0.0000,0.0000,-0.0000,0.0256,-0.2273,20.00,82.21,20.0000,0.5000,0.423787,0.177778,0.001667,-0.000000,0.244342,1400
0.0307,6,enc,0,-0.0000,0.0000,-0.0000,0.0256,-0.2273,20.00,82.21,20.0000,0.6000,0.424120,0.177778,0.002000,-0.000000,0.244342,1380
0.0358,7,enc,0,-0.0000,0.0000,-0.0000,0.0256,-0.2273,20.00,82.21,20.0000,0.7000,0.424453,0.177778,0.002333,-0.000000,0.244342,1360
0.0409,8,enc,0,-0.0000,0.0000,-0.0000,0.0256,-0.2273,20.00,82.21,20.0000,0.8000,0.424787,0.177778,0.002667,-0.000000,0.244342,1340
0.0460,9,enc,0,-0.0000,0.0000,-0.0000,0.0256,-0.2273,20.00,82.21,20.0000,0.9000,0.425120,0.177778,0.003000,-0.000000,0.244342,1320
0.0511,10,enc,0,-0.0000,0.0000,-0.0000,0.0256,-0.2273,20.00,82.21,20.0000,1.0000,0.425453,0.177778,0.003333,-0.000000,0.244342,1315
0.0561,11,enc,0,-0.0000,0.0000,-0.0000,0.0256,-0.2273,20.00,82.21,20.0000,1.1000,0.425787,0.177778,0.003667,-0.000000,0.244342,1315
0.0612,12,enc,0,-0.0000,0.0000,-0.0000,0.0256,-0.2273,20.00,82.21,20.0000,1.2000,0.426120,0.177778,0.004000,-0.000000,0.244342,1315
0.0663,13,enc,0,-0.0000,0.0000,-0.0000,0.0256,-0.2273,20.00,82.21,20.0000,1.3000,0.426453,0.177778,0.004333,-0.000000,0.244342,1315
0.0714,14,enc,0,-0.0000,0.0000,-0.0000,0.0256,-0.2273,20.00,82.21,20.0000,1.4000,0.426787,0.177778,0.004667,-0.000000,0.244342,1314
0.0765,15,enc,0,-0.0000,0.0000,-0.0000,0.0256,-0.2273,20.00,82.21,20.0000,1.5000,0.427120,0.177778,0.005000,-0.000000,0.244342,1314
0.0817,16,enc,0,-0.0000,0.0000,-0.0000,0.0256,-0.2273,20.00,82.21,20.0000,1.6000,0.427453,0.177778,0.005333,-0.000000,0.244342,1314
0.0868,17,enc,0,-0.0000,0.0000,-0.0000,0.0256,-0.2273,20.00,82.21,20.0000,1.7000,0.427787,0.177778,0.005667,-0.000000,0.244342,1314
0.0919,18,enc,0,-0.0000,0.0000,-0.0000,0.0256,-0.2273,20.00,82.21,20.0000,1.8000,0.428120,0.177778,0.006000,-0.000000,0.244342,1314
0.0970,19,enc,0,-0.0000,0.0000,-0.0000,0.0256,-0.2273,20.00,82.21,20.0000,1.9000,0.428453,0.177778,0.006333,-0.000000,0.244342,1314
0.1021,20,enc,0,-0.0000,0.0000,-0.0000,0.0256,-0.2273,20.00,82.21,20.0000,2.0000,0.428787,0.177778,0.006667,-0.000000,0.244342,1314
0.1072,21,enc,0,-0.0000,0.0000,-0.0000,0.0256,-0.2273,20.00,82.21,20.0000,2.1000,0.429120,0.177778,0.007000,-0.000000,0.244342,1314
0.1123,22,enc,0,-0.0000,0.0000,-0.0000,0.0256,-0.2273,20.00,82.21,20.0000,2.2000,0.429453,0.177778,0.007333,-0.000000,0.244342,1313
0.1174,23,enc,0,-0.0000,0.0000,-0.0000,0.0256,-0.2273,20.00,82.21,20.0000,2.3000,0.429787,0.177778,0.007667,-0.000000,0.244342,1313
0.1225,24,enc,1,-0.0000,0.0000,-0.0000,-0.0115,-0.2767,20.00,82.21,20.0000,2.4000,0.430120,0.177778,0.008000,-0.000000,0.244342,1313
0.1276,25,enc,0,-0.0000,0.0000,-0.0000,-0.0115,-0.2767,20.00,82.21,20.0000,2.5000,0.430453,0.177778,0.008333,-0.000000,0.244342,1313
0.1327,26,enc,1,-0.0000,0.0000,-0.0000,-0.0193,-0.316,20.00,82.21,20.0000,2.6000,0.430787,0.177778,0.008667,-0.000000,0.244342,1313
0.1377,27,enc,0,-0.0000,0.0000,-0.0000,-0.0193,-0.316,20.00,82.21,20.0000,2.7000,0.431120,0.177778,0.009000,-0.000000,0.244342,1313
0.1428,28,enc,1,-0.0000,0.0000,-0.0000,0.014,-0.3096,20.00,82.21,20.0000,2.8000,0.431453,0.177778,0.009333,-0.000000,0.244342,1313
0.1479,29,enc,0,-0.0000,0.0000,-0.0000,0.014,-0.3096,20.00,82.21,20.0000,2.9000,0.431787,0.177778,0.009667,-0.000000,0.244342,1313
0.1530,30,enc,0,-0.0000,0.0000,-0.0000,0.014,-0.3096,20.00,82.21,20.0000,3.0000,0.432120,0.177778,0.010000,-0.000000,0.244342,1312
0.1581,31,enc,0,-0.0000,0.0000,-0.0000,0.014,-0.3096,20.00,82.21,20.0000,3.1000,0.432453,0.177778,0.010333,-0.000000,0.244342,1312
0.1632,32,enc,0,-0.0000,0.0000,-0.0000,0.014,-0.3096,20.00,82.21,20.0000,3.2000,0.432787,0.177778,0.010667,-0.000000,0.244342,1312
0.1684,33,enc,0,-0.0000,0.0000,-0.0000,0.014,-0.3096,20.00,82.21,20.0000,3.3000,0.433120,0.177778,0.011000,-0.000000,0.244342,1312
0.1735,34,enc,0,-0.0000,0.0000,-0.0000,0.014,-0.3096,20.00,82.21,20.0000,3.4000,0.433453,0.177778,0.011333,-0.000000,0.244342,1312
0.1790,35,enc,0,-0.0000,0.0000,-0.0000,0.014,-0.3096,20.00,82.21,20.0000,3.5000,0.433787,0.177778,0.011667,-0.000000,0.244342,1312
0.1841,36,enc,1,-0.0000,0.0000,-0.0000,0.0179,-0.2665,20.00,82.21,20.0000,3.6000,0.434120,0.177778,0.012000,-0.000000,0.244342,1312
0.1892,37,enc,0,-0.0000,0.0000,-0.0000,0.0179,-0.2665,20.00,82.21,20.0000,3.7000,0.434453,0.177778,0.012333,-0.000000,0.244342,1312
0.1943,38,enc,0,-0.0000,0.0000,-0.0000,0.0179,-0.2665,20.00,82.21,20.0000,3.8000,0.434787,0.177778,0.012667,-0.000000,0.244342,1311
0.1993,39,enc,0,-0.0000,0.0000,-0.0000,0.0179,-0.2665,20.00,82.21,20.0000,3.9000,0.435120,0.177778,0.013000,-0.000000,0.244342,1311
0.2044,40,enc,0,-0.0000,0.0000,-0.0000,0.0179,-0.2665,20.00,82.21,20.0000,4.0000,0.435453,0.177778,0.013333,-0.000000,0.244342,1311
0.2095,41,enc,0,-0.0000,0.0000,-0.0000,0.0179,-0.2665,20.00,82.21,20.0000,4.1000,0.435787,0.177778,0.013667,-0.000000,0.244342,1311
0.2146,42,enc,1,-0.0000,0.0000,-0.0000,0.014,-0.3096,20.00,82.21,20.0000,4.2000,0.436120,0.177778,0.014000,-0.000000,0.244342,1311
0.2197,43,enc,1,-0.0000,0.0000,-0.0000,-0.0193,-0.316,20.00,82.21,20.0000,4.3000,0.436453,0.177778,0.014333,-0.000000,0.244342,1311
0.2248,44,enc,0,-0.0000,0.0000,-0.0000,-0.0193,-0.316,20.00,82.21,20.0000,4.4000,0.436787,0.177778,0.014667,-0.000000,0.244342,1311
0.2299,45,enc,1,-0.0000,0.0000,-0.0000,0.014,-0.3096,20.00,82.21,20.0000,4.5000,0.437120,0.177778,0.015000,-0.000000,0.244342,1311
0.2350,46,enc,1,-0.0000,0.0000,-0.0000,0.0217,-0.2704,20.00,82.21,20.0000,4.6000,0.437453,0.177778,0.015333,-0.000000,0.244342,1310
0.2401,47,enc,0,-0.0000,0.0000,-0.0000,0.0217,-0.2704,20.00,82.21,20.0000,4.7000,0.437787,0.177778,0.015667,-0.000000,0.244342,1310
0.2451,48,enc,1,-0.0000,0.0000,-0.0000,0.0109,-0.251,20.00,82.21,20.0000,4.8000,0.438120,0.177778,0.016000,-0.000000,0.244342,1310
0.2502,49,enc,0,-0.0000,0.0000,-0.0000,0.0109,-0.251,20.00,82.21,20.0000,4.9000,0.438453,0.177778,0.016333,-0.000000,0.244342,1310
0.2553,50,enc,1,-0.0000,0.0000,-0.0000,-0.0263,-0.3005,20.00,82.21,20.0000,5.0000,0.438787,0.177778,0.016667,-0.000000,0.244342,1310
0.2604,51,enc,1,-0.0000,0.0000,-0.0000,-0.0038,-0.2747,20.00,82.21,20.0000,5.1000,0.439120,0.177778,0.017000,-0.000000,0.244342,1310
0.2656,52,enc,1,-0.0000,0.0000,-0.0000,0.0039,-0.2353,20.00,82.21,20.0000,5.2000,0.439453,0.177778,0.017333,-0.000000,0.244342,1310
0.2706,53,enc,1,-0.0000,0.0000,-0.0000,-0.0069,-0.2158,20.00,82.21,20.0000,5.3000,0.439787,0.177778,0.017667,-0.000000,0.244342,1310
0.2758,54,enc,1,-0.0000,0.0000,-0.0000,-0.0108,-0.2591,20.00,82.21,20.0000,5.4000,0.440120,0.177778,0.018000,-0.000000,0.244342,1309
0.2809,55,enc,0,-0.0000,0.0000,-0.0000,-0.0108,-0.2591,20.00,82.21,20.0000,5.5000,0.440453,0.177778,0.018333,-0.000000,0.244342,1309
0.2862,56,enc,0,-0.0000,0.0000,-0.0000,-0.0108,-0.2591,20.00,82.21,20.0000,5.6000,0.440787,0.177778,0.018667,-0.000000,0.244342,1309
0.2912,57,enc,0,-0.0000,0.0000,-0.0000,-0.0108,-0.2591,20.00,82.21,20.0000,5.7000,0.441120,0.177778,0.019000,-0.000000,0.244342,1309
0.2963,58,enc,1,-0.0000,0.0000,-0.0000,-0.048,-0.3088,20.00,82.21,20.0000,5.8000,0.441453,0.177778,0.019333,-0.000000,0.244342,1309
0.3014,59,enc,0,-0.0000,0.0000,-0.0000,-0.048,-0.3088,20.00,82.21,20.0000,5.9000,0.441787,0.177778,0.019667,-0.000000,0.244342,1309
0.3065,60,enc,1,-0.0000,0.0000,-0.0000,-0.0146,-0.3024,20.00,82.21,20.0000,6.0000,0.442120,0.177778,0.020000,-0.000000,0.244342,1309
0.3116,61,enc,0,-0.0000,0.0000,-0.0000,-0.0146,-0.3263,20.00,82.21,20.0000,6.1000,0.442453,0.177778,0.020333,-0.000000,0.244342,1309
0.3167,62,enc,0,0.1800,10.8000,0.1800,-0.0293,-0.3263,20.00,82.21,19.8200,6.1991,0.381184,0.176178,0.020664,-0.060000,0.244342,1329
0.3218,63,enc,1,0.1800,7.5600,0.1800,-0.0589,-0.3367,20.00,82.21,19.8200,6.2982,0.399514,0.176178,0.020994,-0.042000,0.244342,1325
0.3269,64,enc,0,0.1800,5.2920,0.1800,-0.0589,-0.3367,20.00,82.21,19.8200,6.3973,0.412444,0.176178,0.021324,-0.029400,0.244342,1320
0.3320,65,enc,1,0.1800,3.7044,0.1800,-0.0363,-0.3108,20.00,82.21,19.8200,6.4964,0.421595,0.176178,0.021655,-0.020580,0.244342,1316
0.3370,66,enc,0,0.1800,2.5931,0.1800,-0.0363,-0.3108,20.00,82.21,19.8200,6.5955,0.428099,0.176178,0.021985,-0.014406,0.244342,1314
0.3421,67,enc,1,0.1800,1.8152,0.1800,-0.0884,-0.3848,20.00,82.21,19.8200,6.6946,0.432751,0.176178,0.022315,-0.010084,0.244342,1312
0.3477,68,enc,0,0.1800,1.2706,0.1800,-0.0884,-0.3588,20.00,82.21,19.8200,6.7937,0.436107,0.176178,0.022646,-0.007059,0.244342,1311
0.3528,69,enc,0,0.1800,0.8894,0.1800,-0.0658,-0.3784,20.00,82.21,19.8200,6.8928,0.438555,0.176178,0.022976,-0.004941,0.244342,1310
0.3578,70,enc,0,0.1800,0.6226,0.1800,-0.0548,-0.4222,20.00,82.21,19.8200,6.9919,0.440368,0.176178,0.023306,-0.003459,0.244342,1309
0.3629,71,enc,1,0.1800,0.4358,0.1800,-0.0734,-0.4464,20.00,82.21,19.8200,7.0910,0.441736,0.176178,0.023637,-0.002421,0.244342,1309
0.3680,72,enc,1,0.1800,0.3051,0.1800,-0.1179,-0.4814,20.00,82.21,19.8200,7.1901,0.442792,0.176178,0.023967,-0.001695,0.244342,1308
0.3732,73,enc,1,0.1800,0.2136,0.1800,-0.1218,-0.5254,20.00,82.21,19.8200,7.2892,0.443631,0.176178,0.024297,-0.001186,0.244342,1308
0.3782,74,enc,1,0.1800,0.1495,0.1800,-0.0997,-0.5647,20.00,82.21,19.8200,7.3883,0.444317,0.176178,0.024628,-0.000830,0.244342,1308
