t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,-0.0000,0.0000,-0.0000,-0.0067,0.0982,10.00,82.10,10.0000,0.0500,0.388855,0.088889,0.000167,-0.000000,0.299799,1498
0.0062,2,enc,1,-0.0000,0.0000,-0.0000,-0.0438,0.0521,10.00,82.10,10.0000,0.1000,0.389021,0.088889,0.000333,-0.000000,0.299799,1496
0.0113,3,enc,1,-0.0000,0.0000,-0.0000,-0.0043,0.0964,10.00,82.10,10.0000,0.1500,0.389188,0.088889,0.000500,-0.000000,0.299799,1494
0.0163,4,enc,0,-0.0000,0.0000,-0.0000,-0.0043,0.0964,10.00,82.10,10.0000,0.2000,0.389355,0.088889,0.000667,-0.000000,0.299799,1492
0.0214,5,enc,0,-0.0000,0.0000,-0.0000,-0.0043,0.0964,10.00,82.10,10.0000,0.2500,0.389521,0.088889,0.000833,-0.000000,0.299799,1490
0.0265,6,enc,0,-0.0000,0.0000,-0.0000,-0.0043,0.0964,10.00,82.10,10.0000,0.3000,0.389688,0.088889,0.001000,-0.000000,0.299799,1488
0.0317,7,enc,0,-0.0000,0.0000,-0.0000,-0.0043,0.0964,10.00,82.10,10.0000,0.3500,0.389855,0.088889,0.001167,-0.000000,0.299799,1486
0.0368,8,enc,0,-0.0000,0.0000,-0.0000,-0.0043,0.0964,10.00,82.10,10.0000,0.4000,0.390021,0.088889,0.001333,-0.000000,0.299799,1484
0.0419,9,enc,0,-0.0000,0.0000,-0.0000,-0.0043,0.0964,10.00,82.10,10.0000,0.4500,0.390188,0.088889,0.001500,-0.000000,0.299799,1482
0.0469,10,enc,0,-0.0000,0.0000,-0.0000,-0.0043,0.0964,10.00,82.10,10.0000,0.5000,0.390355,0.088889,0.001667,-0.000000,0.299799,1480
0.0520,11,enc,0,-0.0000,0.0000,-0.0000,-0.0043,0.0964,10.00,82.10,10.0000,0.5500,0.390521,0.088889,0.001833,-0.000000,0.299799,1478
0.0571,12,enc,0,-0.0000,0.0000,-0.0000,-0.0043,0.0964,10.00,82.10,10.0000,0.6000,0.390688,0.088889,0.002000,-0.000000,0.299799,1476
0.0623,13,enc,0,-0.0000,0.0000,-0.0000,-0.0043,0.0964,10.00,82.10,10.0000,0.6500,0.390855,0.088889,0.002167,-0.000000,0.299799,1474
0.0674,14,enc,0,-0.0000,0.0000,-0.0000,-0.0043,0.0964,10.00,82.10,10.0000,0.7000,0.391021,0.088889,0.002333,-0.000000,0.299799,1472
0.0724,15,enc,0,-0.0000,0.0000,-0.0000,-0.0043,0.0964,10.00,82.10,10.0000,0.7500,0.391188,0.088889,0.002500,-0.000000,0.299799,1470
0.0775,16,enc,0,-0.0000,0.0000,-0.0000,-0.0043,0.0964,10.00,82.10,10.0000,0.8000,0.391355,0.088889,0.002667,-0.000000,0.299799,1468
0.0826,17,enc,0,-0.0000,0.0000,-0.0000,-0.0043,0.0964,10.00,82.10,10.0000,0.8500,0.391521,0.088889,0.002833,-0.000000,0.299799,1466
0.0877,18,enc,0,-0.0000,0.0000,-0.0000,-0.0043,0.0964,10.00,82.10,10.0000,0.9000,0.391688,0.088889,0.003000,-0.000000,0.299799,1464
0.0927,19,enc,1,-0.0000,0.0000,-0.0000,-0.0136,0.118,10.00,82.10,10.0000,0.9500,0.391855,0.088889,0.003167,-0.000000,0.299799,1462
0.0978,20,enc,0,-0.0000,0.0000,-0.0000,-0.0136,0.118,10.00,82.10,10.0000,1.0000,0.392021,0.088889,0.003333,-0.000000,0.299799,1460
0.1029,21,enc,0,-0.0000,0.0000,-0.0000,-0.0136,0.118,10.00,82.10,10.0000,1.0500,0.392188,0.088889,0.003500,-0.000000,0.299799,1458
0.1080,22,enc,0,-0.0000,0.0000,-0.0000,-0.0136,0.118,10.00,82.10,10.0000,1.1000,0.392355,0.088889,0.003667,-0.000000,0.299799,1456
0.1131,23,enc,0,-0.0000,0.0000,-0.0000,-0.0136,0.118,10.00,82.10,10.0000,1.1500,0.392521,0.088889,0.003833,-0.000000,0.299799,1454
0.1181,24,enc,0,-0.0000,0.0000,-0.0000,-0.0136,0.118,10.00,82.10,10.0000,1.2000,0.392688,0.088889,0.004000,-0.000000,0.299799,1452
