t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,-0.0000,0.0000,-0.0000,-0.0516,0.0125,20.00,82.14,20.0000,0.1000,0.569164,0.177778,0.000333,-0.000000,0.391052,1480
0.0088,2,enc,0,-0.0000,0.0000,-0.0000,-0.0516,0.0125,20.00,82.14,20.0000,0.2000,0.569497,0.177778,0.000667,-0.000000,0.391052,1460
0.0139,3,enc,0,-0.0000,0.0000,-0.0000,-0.0516,0.0125,20.00,82.14,20.0000,0.3000,0.569830,0.177778,0.001000,-0.000000,0.391052,1440
0.0190,4,enc,0,-0.0000,0.0000,-0.0000,-0.0516,0.0125,20.00,82.14,20.0000,0.4000,0.570164,0.177778,0.001333,-0.000000,0.391052,1420
0.0240,5,enc,1,-0.0000,0.0000,-0.0000,-0.0997,-0.0172,20.00,82.14,20.0000,0.5000,0.570497,0.177778,0.001667,-0.000000,0.391052,1400
0.0291,6,enc,1,-0.0000,0.0000,-0.0000,-0.0664,-0.0108,20.00,82.14,20.0000,0.6000,0.570830,0.177778,0.002000,-0.000000,0.391052,1380
0.0342,7,enc,0,-0.0000,0.0000,-0.0000,-0.0664,-0.0108,20.00,82.14,20.0000,0.7000,0.571164,0.177778,0.002333,-0.000000,0.391052,1360
0.0393,8,enc,0,-0.0000,0.0000,-0.0000,-0.0664,-0.0108,20.00,82.14,20.0000,0.8000,0.571497,0.177778,0.002667,-0.000000,0.391052,1340
0.0443,9,enc,0,-0.0000,0.0000,-0.0000,-0.0664,-0.0108,20.00,82.14,20.0000,0.9000,0.571830,0.177778,0.003000,-0.000000,0.391052,1320
0.0494,10,enc,1,-0.0000,0.0000,-0.0000,-0.1035,-0.0602,20.00,82.14,20.0000,1.0000,0.572164,0.177778,0.003333,-0.000000,0.391052,1300
0.0545,11,enc,0,-0.0000,0.0000,-0.0000,-0.1035,-0.0602,20.00,82.14,20.0000,1.1000,0.572497,0.177778,0.003667,-0.000000,0.391052,1280
0.0596,12,enc,1,-0.0000,0.0000,-0.0000,-0.0702,-0.0538,20.00,82.14,20.0000,1.2000,0.572830,0.177778,0.004000,-0.000000,0.391052,1260
0.0647,13,enc,0,-0.0000,0.0000,-0.0000,-0.0702,-0.0538,20.00,82.14,20.0000,1.3000,0.573164,0.177778,0.004333,-0.000000,0.391052,1260
0.0698,14,enc,0,0.1800,10.8000,0.1800,-0.0702,-0.0538,20.00,82.14,19.8200,1.3991,0.511894,0.176178,0.004664,-0.060000,0.391052,1280
0.0749,15,enc,0,0.1800,7.5600,0.1800,-0.0702,-0.0538,20.00,82.14,19.8200,1.4982,0.530224,0.176178,0.004994,-0.042000,0.391052,1276
0.0800,16,enc,0,0.1800,5.2920,0.1800,-0.0702,-0.0538,20.00,82.14,19.8200,1.5973,0.543155,0.176178,0.005324,-0.029400,0.391052,1271
0.0851,17,enc,0,0.1800,3.7044,0.1800,-0.0702,-0.0538,20.00,82.14,19.8200,1.6964,0.552305,0.176178,0.005655,-0.020580,0.391052,1267
0.0902,18,enc,1,0.1800,2.5931,0.1800,-0.0996,-0.0637,20.00,82.14,19.8200,1.7955,0.558809,0.176178,0.005985,-0.014406,0.391052,1265
0.0962,19,enc,0,0.1800,1.8152,0.1800,-0.0996,-0.0637,20.00,82.14,19.8200,1.8946,0.563461,0.176178,0.006315,-0.010084,0.391052,1263
0.1016,20,enc,1,0.1800,1.2706,0.1800,-0.1105,-0.0836,20.00,82.14,19.8200,1.9937,0.566817,0.176178,0.006646,-0.007059,0.391052,1262
0.1067,21,enc,0,0.1800,0.8894,0.1800,-0.1184,-0.0836,20.00,82.14,19.8200,2.0928,0.569265,0.176178,0.006976,-0.004941,0.391052,1261
0.1117,22,enc,1,0.1800,0.6226,0.1800,-0.0849,-0.0772,20.00,82.14,19.8200,2.1919,0.571078,0.176178,0.007306,-0.003459,0.391052,1260
0.1168,23,enc,0,0.1800,0.4358,0.1800,-0.0849,-0.0772,20.00,82.14,19.8200,2.2910,0.572446,0.176178,0.007637,-0.002421,0.391052,1260
0.1219,24,enc,0,0.1800,0.3051,0.1800,-0.0849,-0.0772,20.00,82.14,19.8200,2.3901,0.573502,0.176178,0.007967,-0.001695,0.391052,1259
0.1269,25,enc,0,0.1800,0.2136,0.1800,-0.0849,-0.0772,20.00,82.14,19.8200,2.4892,0.574341,0.176178,0.008297,-0.001186,0.391052,1259
0.1320,26,enc,0,0.1800,0.1495,0.1800,-0.0849,-0.0772,20.00,82.14,19.8200,2.5883,0.575027,0.176178,0.008628,-0.000830,0.391052,1259
0.1371,27,enc,0,0.1800,0.1046,0.1800,-0.0849,-0.0772,20.00,82.14,19.8200,2.6874,0.575607,0.176178,0.008958,-0.000581,0.391052,1259
0.1422,28,enc,0,0.1800,0.0732,0.1800,-0.0849,-0.0772,20.00,82.14,19.8200,2.7865,0.576112,0.176178,0.009288,-0.000407,0.391052,1258
0.1472,29,enc,0,0.1800,0.0513,0.1800,-0.0849,-0.0377,20.00,82.14,19.8200,2.8856,0.576564,0.176178,0.009619,-0.000285,0.391052,1258
0.1523,30,enc,0,0.1800,0.0359,0.1800,-0.0772,-0.0377,20.00,82.14,19.8200,2.9847,0.576980,0.176178,0.009949,-0.000199,0.391052,1258
0.1574,31,enc,0,0.1800,0.0251,0.1800,-0.0772,-0.0377,20.00,82.14,19.8200,3.0838,0.577370,0.176178,0.010279,-0.000140,0.391052,1258
0.1624,32,enc,0,0.1800,0.0176,0.1800,-0.0772,-0.0377,20.00,82.14,19.8200,3.1829,0.577742,0.176178,0.010610,-0.000098,0.391052,1258
