t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,-0.0000,0.0000,-0.0000,-0.2597,-0.5221,20.00,82.15,20.0000,0.1000,0.889222,0.888889,0.000333,-0.000000,0.000000,1498
0.0112,2,enc,1,-0.0000,0.0000,-0.0000,-0.3093,-0.5553,20.00,82.15,20.0000,0.2000,0.889556,0.888889,0.000667,-0.000000,0.000000,1496
0.0163,3,enc,1,-0.0000,0.0000,-0.0000,-0.2751,-0.5488,20.00,82.15,20.0000,0.3000,0.889889,0.888889,0.001000,-0.000000,0.000000,1494
0.0214,4,enc,0,-0.0000,0.0000,-0.0000,-0.2751,-0.5488,20.00,82.15,20.0000,0.4000,0.890222,0.888889,0.001333,-0.000000,0.000000,1492
0.0265,5,enc,1,-0.0000,0.0000,-0.0000,-0.3131,-0.6011,20.00,82.15,20.0000,0.5000,0.890556,0.888889,0.001667,-0.000000,0.000000,1490
0.0316,6,enc,1,-0.0000,0.0000,-0.0000,-0.2788,-0.5946,20.00,82.15,20.0000,0.6000,0.890889,0.888889,0.002000,-0.000000,0.000000,1488
0.0373,7,enc,0,-0.0000,0.0000,-0.0000,-0.2788,-0.5946,20.00,82.15,20.0000,0.7000,0.891222,0.888889,0.002333,-0.000000,0.000000,1486
0.0424,8,enc,1,-0.0000,0.0000,-0.0000,-0.3169,-0.647,20.00,82.15,20.0000,0.8000,0.891556,0.888889,0.002667,-0.000000,0.000000,1484
0.0475,9,enc,0,-0.0000,0.0000,-0.0000,-0.3169,-0.647,20.00,82.15,20.0000,0.9000,0.891889,0.888889,0.003000,-0.000000,0.000000,1482
0.0526,10,enc,0,-0.0000,0.0000,-0.0000,-0.3169,-0.647,20.00,82.15,20.0000,1.0000,0.892222,0.888889,0.003333,-0.000000,0.000000,1480
0.0577,11,enc,0,-0.0000,0.0000,-0.0000,-0.3169,-0.647,20.00,82.15,20.0000,1.1000,0.892556,0.888889,0.003667,-0.000000,0.000000,1478
0.0628,12,enc,0,-0.0000,0.0000,-0.0000,-0.3169,-0.647,20.00,82.15,20.0000,1.2000,0.892889,0.888889,0.004000,-0.000000,0.000000,1476
0.0679,13,enc,0,-0.0000,0.0000,-0.0000,-0.3169,-0.647,20.00,82.15,20.0000,1.3000,0.893222,0.888889,0.004333,-0.000000,0.000000,1474
0.0730,14,enc,0,-0.0000,0.0000,-0.0000,-0.3169,-0.647,20.00,82.15,20.0000,1.4000,0.893556,0.888889,0.004667,-0.000000,0.000000,1472
0.0781,15,enc,0,-0.0000,0.0000,-0.0000,-0.3169,-0.647,20.00,82.15,20.0000,1.5000,0.893889,0.888889,0.005000,-0.000000,0.000000,1470
0.0832,16,enc,0,-0.0000,0.0000,-0.0000,-0.3169,-0.647,20.00,82.15,20.0000,1.6000,0.894222,0.888889,0.005333,-0.000000,0.000000,1468
0.0883,17,enc,0,-0.0000,0.0000,-0.0000,-0.3169,-0.647,20.00,82.15,20.0000,1.7000,0.894556,0.888889,0.005667,-0.000000,0.000000,1466
0.0934,18,enc,1,-0.0000,0.0000,-0.0000,-0.2826,-0.6406,20.00,82.15,20.0000,1.8000,0.894889,0.888889,0.006000,-0.000000,0.000000,1464
0.0985,19,enc,0,-0.0000,0.0000,-0.0000,-0.2826,-0.6406,20.00,82.15,20.0000,1.9000,0.895222,0.888889,0.006333,-0.000000,0.000000,1462
0.1036,20,enc,1,-0.0000,0.0000,-0.0000,-0.291,-0.6811,20.00,82.15,20.0000,2.0000,0.895556,0.888889,0.006667,-0.000000,0.000000,1460
0.1086,21,enc,0,-0.0000,0.0000,-0.0000,-0.291,-0.6811,20.00,82.15,20.0000,2.1000,0.895889,0.888889,0.007000,-0.000000,0.000000,1458
0.1137,22,enc,1,-0.0000,0.0000,-0.0000,-0.3136,-0.7065,20.00,82.15,20.0000,2.2000,0.896222,0.888889,0.007333,-0.000000,0.000000,1456
0.1188,23,enc,0,-0.0000,0.0000,-0.0000,-0.3136,-0.7065,20.00,82.15,20.0000,2.3000,0.896556,0.888889,0.007667,-0.000000,0.000000,1454
0.1239,24,enc,0,-0.0000,0.0000,-0.0000,-0.3136,-0.7065,20.00,82.15,20.0000,2.4000,0.896889,0.888889,0.008000,-0.000000,0.000000,1452
0.1290,25,enc,0,-0.0000,0.0000,-0.0000,-0.3136,-0.7065,20.00,82.15,20.0000,2.5000,0.897222,0.888889,0.008333,-0.000000,0.000000,1450
0.1340,26,enc,1,-0.0000,0.0000,-0.0000,-0.2756,-0.6541,20.00,82.15,20.0000,2.6000,0.897556,0.888889,0.008667,-0.000000,0.000000,1448
0.1391,27,enc,1,-0.0000,0.0000,-0.0000,-0.2841,-0.6946,20.00,82.15,20.0000,2.7000,0.897889,0.888889,0.009000,-0.000000,0.000000,1446
0.1442,28,enc,0,-0.0000,0.0000,-0.0000,-0.2841,-0.6946,20.00,82.15,20.0000,2.8000,0.898222,0.888889,0.009333,-0.000000,0.000000,1444
0.1493,29,enc,1,-0.0000,0.0000,-0.0000,-0.3183,-0.7011,20.00,82.15,20.0000,2.9000,0.898556,0.888889,0.009667,-0.000000,0.000000,1442
0.1544,30,enc,1,-0.0000,0.0000,-0.0000,-0.2686,-0.6677,20.00,82.15,20.0000,3.0000,0.898889,0.888889,0.010000,-0.000000,0.000000,1440
0.1595,31,enc,0,-0.0000,0.0000,-0.0000,-0.2686,-0.6219,20.00,82.15,20.0000,3.1000,0.899222,0.888889,0.010333,-0.000000,0.000000,1438
0.1645,32,enc,0,-0.0000,0.0000,-0.0000,-0.2649,-0.6219,20.00,82.15,20.0000,3.2000,0.899556,0.888889,0.010667,-0.000000,0.000000,1436
0.1696,33,enc,1,-0.0000,0.0000,-0.0000,-0.2696,-0.6166,20.00,82.15,20.0000,3.3000,0.899889,0.888889,0.011000,-0.000000,0.000000,1434
0.1747,34,enc,0,-0.1800,-10.8000,-0.1800,-0.2696,-0.6166,20.00,82.15,20.1800,3.4009,0.968225,0.896889,0.011336,0.060000,0.000000,1432
0.1798,35,enc,1,-0.1800,-7.5600,-0.1800,-0.2658,-0.571,20.00,82.15,20.1800,3.5018,0.950562,0.896889,0.011673,0.042000,0.000000,1430
0.1849,36,enc,0,-0.1800,-5.2920,-0.1800,-0.2658,-0.5899,20.00,82.15,20.1800,3.6027,0.938298,0.896889,0.012009,0.029400,0.000000,1428
0.1900,37,enc,0,-0.1800,-3.7044,-0.1800,-0.2541,-0.5443,20.00,82.15,20.1800,3.7036,0.929814,0.896889,0.012345,0.020580,0.000000,1426
0.1951,38,enc,0,-0.1800,-2.5931,-0.1800,-0.2504,-0.5443,20.00,82.15,20.1800,3.8045,0.923977,0.896889,0.012682,0.014406,0.000000,1424
0.2001,39,enc,1,-0.1800,-1.8152,-0.1800,-0.2434,-0.558,20.00,82.15,20.1800,3.9054,0.919991,0.896889,0.013018,0.010084,0.000000,1422
0.2052,40,enc,0,-0.1800,-1.2706,-0.1800,-0.2434,-0.558,20.00,82.15,20.1800,4.0063,0.917302,0.896889,0.013354,0.007059,0.000000,1420
0.2103,41,enc,1,-0.1800,-0.8894,-0.1800,-0.2057,-0.5062,20.00,82.15,20.1800,4.1072,0.915521,0.896889,0.013691,0.004941,0.000000,1418
0.2154,42,enc,0,-0.1800,-0.6226,-0.1800,-0.2057,-0.5315,20.00,82.15,20.1800,4.2081,0.914375,0.896889,0.014027,0.003459,0.000000,1416
0.2205,43,enc,1,-0.1800,-0.4358,-0.1800,-0.2242,-0.4862,20.00,82.15,20.1800,4.3090,0.913673,0.896889,0.014363,0.002421,0.000000,1414
0.2256,44,enc,1,-0.1800,-0.3051,-0.1800,-0.1866,-0.4346,20.00,82.15,20.1800,4.4099,0.913283,0.896889,0.014700,0.001695,0.000000,1412
0.2308,45,enc,1,-0.1800,-0.2136,-0.1800,-0.2089,-0.4599,20.00,82.15,20.1800,4.5108,0.913111,0.896889,0.015036,0.001186,0.000000,1410
