t_s,iteration,psi_imu_deg,psi_enc_deg,psi_dot_dps,setpoint_deg,error_deg,u_norm,u_norm_unsat,u_p,u_d,u_g,pwm_target_us,pwm_actual_us,pitch_raw_deg
3.9380,197,5.9400,5.9400,-22.1574,5.00,-0.9400,0.280652,0.280652,-0.020889,0.196954,0.104587,1369,1360,-86.6548
3.9581,198,6.3000,6.3000,-22.1574,5.00,-1.3000,0.272652,0.272652,-0.028889,0.196954,0.104587,1372,1363,-86.6548
3.9781,199,6.6600,6.6600,-22.1574,5.00,-1.6600,0.264652,0.264652,-0.036889,0.196954,0.104587,1375,1366,-86.7319
3.9982,200,7.0200,7.0200,-18.6883,5.00,-2.0200,0.225816,0.225816,-0.044889,0.166118,0.104587,1390,1369,-86.7319
4.0183,201,7.3800,7.3800,-18.6883,5.00,-2.3800,0.217816,0.217816,-0.052889,0.166118,0.104587,1393,1372,-86.7319
4.0384,202,7.5600,7.5600,-12.5335,5.00,-2.5600,0.159106,0.159106,-0.056889,0.111408,0.104587,1415,1375,-86.5834
4.0584,203,7.7400,7.7400,-12.5335,5.00,-2.7400,0.155106,0.155106,-0.060889,0.111408,0.104587,1416,1378,-86.5834
4.0785,204,7.9200,7.9200,-12.5335,5.00,-2.9200,0.151106,0.151106,-0.064889,0.111408,0.104587,1418,1381,-86.4204
4.0986,205,7.9200,7.9200,-6.4905,5.00,-2.9200,0.097392,0.097392,-0.064889,0.057694,0.104587,1438,1384,-86.4204
4.1187,206,8.1000,8.1000,-6.4905,5.00,-3.1000,0.093392,0.093392,-0.068889,0.057694,0.104587,1439,1387,-86.4204
4.1388,207,7.9200,7.9200,-0.1119,5.00,-2.9200,0.040693,0.040693,-0.064889,0.000995,0.104587,1459,1390,-86.2537
4.1588,208,7.9200,7.9200,-0.1119,5.00,-2.9200,0.040693,0.040693,-0.064889,0.000995,0.104587,1459,1393,-86.2537
4.1789,209,7.7400,7.7400,-0.1119,5.00,-2.7400,0.044693,0.044693,-0.060889,0.000995,0.104587,1458,1396,-86.3800
4.1990,210,7.5600,7.5600,8.5048,5.00,-2.5600,0.000000,-0.027901,-0.056889,-0.075599,0.104587,1500,1399,-86.3800
4.2191,211,7.3800,7.3800,8.5048,5.00,-2.3800,0.000000,-0.023901,-0.052889,-0.075599,0.104587,1500,1402,-86.3800
4.2392,212,7.0200,7.0200,14.4359,5.00,-2.0200,0.000000,-0.068621,-0.044889,-0.128319,0.104587,1500,1405,-86.5466
4.2592,213,6.6600,6.6600,14.4359,5.00,-1.6600,0.000000,-0.060621,-0.036889,-0.128319,0.104587,1500,1408,-86.5466
4.2793,214,6.3000,6.3000,14.4359,5.00,-1.3000,0.000000,-0.052621,-0.028889,-0.128319,0.104587,1500,1411,-86.7288
4.2994,215,5.9400,5.9400,21.8216,5.00,-0.9400,0.000000,-0.110272,-0.020889,-0.193970,0.104587,1500,1414,-86.7288
4.3195,216,5.4000,5.4000,21.8216,5.00,-0.4000,0.000000,-0.098272,-0.008889,-0.193970,0.104587,1500,1417,-86.7288
4.3395,217,4.8600,4.8600,25.7383,5.00,0.1400,0.000000,-0.121087,0.003111,-0.228785,0.104587,1500,1420,-86.6179
4.3596,218,4.3200,4.3200,25.7383,5.00,0.6800,0.000000,-0.109087,0.015111,-0.228785,0.104587,1500,1423,-86.6179
4.3797,219,3.7800,3.6000,29.3193,5.00,1.2200,0.000000,-0.128918,0.027111,-0.260616,0.104587,1500,1426,-86.0198
4.3998,220,3.0600,3.0600,29.3193,5.00,1.9400,0.000000,-0.112918,0.043111,-0.260616,0.104587,1500,1429,-86.0198
4.4198,221,2.5200,2.5200,29.3193,5.00,2.4800,0.000000,-0.100918,0.055111,-0.260616,0.104587,1500,1432,-86.0198
4.4399,222,1.8000,1.8000,31.5574,5.00,3.2000,0.000000,-0.104813,0.071111,-0.280511,0.104587,1500,1435,-85.1225
4.4600,223,1.2600,1.0800,31.5574,5.00,3.7400,0.000000,-0.092813,0.083111,-0.280511,0.104587,1500,1438,-85.1225
4.4800,224,0.5400,0.3600,33.0122,5.00,4.4600,0.000000,-0.089744,0.099111,-0.293442,0.104587,1500,1441,-83.7838
4.5001,225,-0.1800,-0.1800,33.0122,5.00,5.1800,0.000000,-0.073744,0.115111,-0.293442,0.104587,1500,1444,-83.7838
4.5202,226,-0.7200,-0.9000,33.0122,5.00,5.7200,0.000000,-0.061744,0.127111,-0.293442,0.104587,1500,1447,-82.3477
4.5403,227,-1.4400,-1.4400,32.2289,5.00,6.4400,0.000000,-0.038781,0.143111,-0.286479,0.104587,1500,1450,-82.3477
4.5603,228,-1.9800,-1.9800,32.2289,5.00,6.9800,0.000000,-0.026781,0.155111,-0.286479,0.104587,1500,1453,-82.3477
4.5804,229,-2.7000,-2.7000,29.5431,5.00,7.7000,0.013092,0.013092,0.171111,-0.262606,0.104587,1470,1456,-80.9155
4.6005,230,-3.2400,-3.2400,29.5431,5.00,8.2400,0.025092,0.025092,0.183111,-0.262606,0.104587,1465,1459,-80.9155
4.6206,231,-3.7800,-3.7800,29.5431,5.00,8.7800,0.037092,0.037092,0.195111,-0.262606,0.104587,1461,1461,-79.5838
4.6406,232,-4.3200,-4.3200,25.7383,5.00,9.3200,0.082913,0.082913,0.207111,-0.228785,0.104587,1443,1458,-79.5838
4.6607,233,-4.6800,-4.6800,25.7383,5.00,9.6800,0.090913,0.090913,0.215111,-0.228785,0.104587,1440,1455,-79.5838
4.6808,234,-5.0400,-5.2200,20.2550,5.00,10.0400,0.147654,0.147654,0.223111,-0.180044,0.104587,1419,1452,-78.4334
4.7009,235,-5.4000,-5.5800,20.2550,5.00,10.4000,0.155654,0.155654,0.231111,-0.180044,0.104587,1416,1449,-78.4334
4.7209,236,-5.7600,-5.7600,20.2550,5.00,10.7600,0.163654,0.163654,0.239111,-0.180044,0.104587,1413,1446,-77.5389
4.7410,237,-5.9400,-6.1200,13.6525,5.00,10.9400,0.226342,0.226342,0.243111,-0.121356,0.104587,1390,1443,-77.5389
4.7611,238,-6.3000,-6.3000,13.6525,5.00,11.3000,0.234342,0.234342,0.251111,-0.121356,0.104587,1387,1440,-77.5389
4.7812,239,-6.3000,-6.3000,6.3786,5.00,11.3000,0.298999,0.298999,0.251111,-0.056699,0.104587,1362,1437,-76.9820
4.8013,240,-6.4800,-6.4800,6.3786,5.00,11.4800,0.302999,0.302999,0.255111,-0.056699,0.104587,1361,1434,-76.9820
4.8213,241,-6.4800,-6.4800,6.3786,5.00,11.4800,0.302999,0.302999,0.255111,-0.056699,0.104587,1361,1431,-76.7795
4.8414,242,-6.3000,-6.3000,-1.3429,5.00,11.3000,0.367635,0.367635,0.251111,0.011937,0.104587,1337,1428,-76.7795
4.8615,243,-6.3000,-6.3000,-1.3429,5.00,11.3000,0.367635,0.367635,0.251111,0.011937,0.104587,1337,1425,-76.7795
4.8816,244,-6.1200,-5.9400,-9.1763,5.00,11.1200,0.433265,0.433265,0.247111,0.081567,0.104587,1312,1422,-76.9500
4.9017,245,-5.7600,-5.7600,-9.1763,5.00,10.7600,0.425265,0.425265,0.239111,0.081567,0.104587,1315,1419,-76.9500
4.9217,246,-5.5800,-5.4000,-9.1763,5.00,10.5800,0.421265,0.421265,0.235111,0.081567,0.104587,1317,1416,-77.4994
4.9418,247,-5.2200,-5.0400,-16.0025,5.00,10.2200,0.450000,0.473943,0.227111,0.142245,0.104587,1306,1413,-77.4994
4.9619,248,-4.6800,-4.6800,-16.0025,5.00,9.6800,0.450000,0.461943,0.215111,0.142245,0.104587,1306,1410,-77.4994
4.9820,249,-4.3200,-4.1400,-21.7097,5.00,9.3200,0.450000,0.504673,0.207111,0.192975,0.104587,1306,1407,-78.3559
5.0021,250,-3.7800,-3.7800,-21.7097,5.00,8.7800,0.450000,0.492673,0.195111,0.192975,0.104587,1306,1404,-78.3559
5.0221,251,-3.2400,-3.2400,-21.7097,5.00,8.2400,0.450000,0.480673,0.183111,0.192975,0.104587,1306,1401,-79.4871
5.0422,252,-2.7000,-2.5200,-27.4169,5.00,7.7000,0.450000,0.519404,0.171111,0.243706,0.104587,1306,1398,-79.4871
5.0623,253,-2.1600,-1.9800,-27.4169,5.00,7.1600,0.450000,0.507404,0.159111,0.243706,0.104587,1306,1395,-79.4871
5.0824,254,-1.4400,-1.2600,-31.5574,5.00,6.4400,0.450000,0.528209,0.143111,0.280511,0.104587,1306,1392,-80.8488
5.1024,255,-0.7200,-0.7200,-31.5574,5.00,5.7200,0.450000,0.512209,0.127111,0.280511,0.104587,1306,1389,-80.8488
5.1225,256,-0.1800,-0.0000,-31.5574,5.00,5.1800,0.450000,0.500209,0.115111,0.280511,0.104587,1306,1386,-82.3002
5.1426,257,0.5400,0.7200,-33.6837,5.00,4.4600,0.450000,0.503108,0.099111,0.299410,0.104587,1306,1383,-82.3002
5.1627,258,1.2600,1.2600,-33.6837,5.00,3.7400,0.450000,0.487108,0.083111,0.299410,0.104587,1306,1380,-82.3002
5.1827,259,1.8000,1.9800,-34.4670,5.00,3.2000,0.450000,0.482071,0.071111,0.306373,0.104587,1306,1377,-83.7367
5.2028,260,2.5200,2.7000,-34.4670,5.00,2.4800,0.450000,0.466071,0.055111,0.306373,0.104587,1306,1374,-83.7367
5.2229,261,3.2400,3.4200,-34.4670,5.00,1.7600,0.450000,0.450071,0.039111,0.306373,0.104587,1306,1371,-85.0737
5.2430,262,3.7800,3.9600,-28.7598,5.00,1.2200,0.387341,0.387341,0.027111,0.255643,0.104587,1329,1368,-85.0737
5.2631,263,4.5000,4.5000,-28.7598,5.00,0.5000,0.371341,0.371341,0.011111,0.255643,0.104587,1335,1365,-85.0737
5.2831,264,5.0400,5.2200,-32.9003,5.00,-0.0400,0.396145,0.396145,-0.000889,0.292447,0.104587,1326,1362,-86.1847
5.3032,265,5.5800,5.5800,-32.9003,5.00,-0.5800,0.384145,0.384145,-0.012889,0.292447,0.104587,1330,1359,-86.1847
5.3233,266,6.1200,6.3000,-32.9003,5.00,-1.1200,0.372145,0.372145,-0.024889,0.292447,0.104587,1335,1356,-86.6818
5.3434,267,6.6600,6.6600,-25.8502,5.00,-1.6600,0.297478,0.297478,-0.036889,0.229780,0.104587,1363,1359,-86.6818
5.3634,268,7.0200,7.0200,-25.8502,5.00,-2.0200,0.289478,0.289478,-0.044889,0.229780,0.104587,1366,1362,-86.6818
5.3835,269,7.3800,7.5600,-20.3669,5.00,-2.3800,0.232737,0.232737,-0.052889,0.181039,0.104587,1387,1365,-86.7335
5.4036,270,7.7400,7.9200,-20.3669,5.00,-2.7400,0.224737,0.224737,-0.060889,0.181039,0.104587,1390,1368,-86.7335
5.4237,271,8.1000,8.1000,-20.3669,5.00,-3.1000,0.216737,0.216737,-0.068889,0.181039,0.104587,1393,1371,-86.4449
5.4437,272,8.2800,8.2800,-13.7644,5.00,-3.2800,0.154048,0.154048,-0.072889,0.122350,0.104587,1417,1374,-86.4449
5.4638,273,8.4600,8.4600,-13.7644,5.00,-3.4600,0.150048,0.150048,-0.076889,0.122350,0.104587,1418,1377,-86.4449
5.4839,274,8.6400,8.6400,-6.9382,5.00,-3.6400,0.085371,0.085371,-0.080889,0.061673,0.104587,1442,1380,-86.0870
5.5040,275,8.6400,8.6400,-6.9382,5.00,-3.6400,0.085371,0.085371,-0.080889,0.061673,0.104587,1442,1383,-86.0870
5.5241,276,8.6400,8.6400,-6.9382,5.00,-3.6400,0.085371,0.085371,-0.080889,0.061673,0.104587,1442,1386,-86.0062
5.5442,277,8.6400,8.6400,1.1191,5.00,-3.6400,0.013751,0.013751,-0.080889,-0.009947,0.104587,1469,1389,-86.0062
5.5642,278,8.4600,8.4600,1.1191,5.00,-3.4600,0.017751,0.017751,-0.076889,-0.009947,0.104587,1468,1392,-86.0062
5.5843,279,8.2800,8.2800,7.6096,5.00,-3.2800,0.000000,-0.035943,-0.072889,-0.067641,0.104587,1500,1395,-86.1241
5.6044,280,8.1000,8.1000,7.6096,5.00,-3.1000,0.000000,-0.031943,-0.068889,-0.067641,0.104587,1500,1398,-86.1241
5.6245,281,7.7400,7.7400,7.6096,5.00,-2.7400,0.000000,-0.023943,-0.060889,-0.067641,0.104587,1500,1401,-86.4202
5.6445,282,7.3800,7.3800,13.7644,5.00,-2.3800,0.000000,-0.070652,-0.052889,-0.122350,0.104587,1500,1404,-86.4202
5.6646,283,7.0200,7.0200,13.7644,5.00,-2.0200,0.000000,-0.062652,-0.044889,-0.122350,0.104587,1500,1407,-86.4202
5.6847,284,6.6600,6.4800,20.4788,5.00,-1.6600,0.000000,-0.114335,-0.036889,-0.182033,0.104587,1500,1410,-86.7718
5.7048,285,6.1200,5.9400,20.4788,5.00,-1.1200,0.000000,-0.102335,-0.024889,-0.182033,0.104587,1500,1413,-86.7718
5.7249,286,5.5800,5.4000,20.4788,5.00,-0.5800,0.000000,-0.090335,-0.012889,-0.182033,0.104587,1500,1416,-86.7681
5.7449,287,4.8600,4.8600,28.9836,5.00,0.1400,0.000000,-0.149934,0.003111,-0.257632,0.104587,1500,1419,-86.7681
5.7650,288,4.3200,4.3200,28.9836,5.00,0.6800,0.000000,-0.137934,0.015111,-0.257632,0.104587,1500,1422,-86.7681
5.7851,289,3.6000,3.6000,32.0051,5.00,1.4000,0.000000,-0.148791,0.031111,-0.284489,0.104587,1500,1425,-86.3119
5.8051,290,2.8800,2.8800,32.0051,5.00,2.1200,0.000000,-0.132791,0.047111,-0.284489,0.104587,1500,1428,-86.3119
5.8252,291,2.1600,2.1600,32.0051,5.00,2.8400,0.000000,-0.116791,0.063111,-0.284489,0.104587,1500,1431,-85.1862
5.8453,292,1.6200,1.4400,34.8027,5.00,3.3800,0.000000,-0.129659,0.075111,-0.309357,0.104587,1500,1434,-85.1862
5.8654,293,0.7200,0.7200,34.8027,5.00,4.2800,0.000000,-0.109659,0.095111,-0.309357,0.104587,1500,1437,-85.1862
5.8854,294,-0.0000,-0.0000,36.0337,5.00,5.0000,0.000000,-0.104601,0.111111,-0.320299,0.104587,1500,1440,-83.7803
5.9055,295,-0.5400,-0.7200,36.0337,5.00,5.5400,0.000000,-0.092601,0.123111,-0.320299,0.104587,1500,1443,-83.7803
5.9256,296,-1.2600,-1.4400,36.0337,5.00,6.2600,0.000000,-0.076601,0.139111,-0.320299,0.104587,1500,1446,-82.1924
5.9456,297,-1.9800,-2.1600,34.9146,5.00,6.9800,0.000000,-0.050654,0.155111,-0.310352,0.104587,1500,1449,-82.1924
5.9657,298,-2.7000,-2.7000,34.9146,5.00,7.7000,0.000000,-0.034654,0.171111,-0.310352,0.104587,1500,1452,-82.1924
5.9858,299,-3.2400,-3.4200,32.1170,5.00,8.2400,0.002214,0.002214,0.183111,-0.285484,0.104587,1474,1455,-80.6538
6.0059,300,-3.9600,-3.9600,32.1170,5.00,8.9600,0.018214,0.018214,0.199111,-0.285484,0.104587,1468,1458,-80.6538
6.0259,301,-4.5000,-4.5000,32.1170,5.00,9.5000,0.030214,0.030214,0.211111,-0.285484,0.104587,1463,1461,-79.2113
6.0460,302,-5.0400,-5.0400,27.5288,5.00,10.0400,0.082997,0.082997,0.223111,-0.244701,0.104587,1443,1458,-79.2113
6.0661,303,-5.4000,-5.4000,27.5288,5.00,10.4000,0.090997,0.090997,0.231111,-0.244701,0.104587,1440,1455,-79.2113
6.0862,304,-5.9400,-5.9400,21.4859,5.00,10.9400,0.156712,0.156712,0.243111,-0.190986,0.104587,1416,1452,-77.9517
6.1063,305,-6.1200,-6.3000,21.4859,5.00,11.1200,0.160712,0.160712,0.247111,-0.190986,0.104587,1414,1449,-77.9517
6.1263,306,-6.4800,-6.4800,21.4859,5.00,11.4800,0.168712,0.168712,0.255111,-0.190986,0.104587,1411,1446,-77.0329
6.1464,307,-6.6600,-6.6600,14.3239,5.00,11.6600,0.236374,0.236374,0.259111,-0.127324,0.104587,1386,1443,-77.0329
6.1665,308,-6.8400,-6.8400,14.3239,5.00,11.8400,0.240374,0.240374,0.263111,-0.127324,0.104587,1384,1440,-77.0329
6.1866,309,-7.0200,-7.0200,6.1548,5.00,12.0200,0.316988,0.316988,0.267111,-0.054710,0.104587,1356,1437,-76.4558
6.2067,310,-7.0200,-7.0200,6.1548,5.00,12.0200,0.316988,0.316988,0.267111,-0.054710,0.104587,1356,1434,-76.4558
6.2267,311,-7.0200,-7.0200,-2.3500,5.00,12.0200,0.392587,0.392587,0.267111,0.020889,0.104587,1327,1431,-76.2910
6.2468,312,-6.8400,-6.8400,-2.3500,5.00,11.8400,0.388587,0.388587,0.263111,0.020889,0.104587,1329,1428,-76.2910
6.2669,313,-6.6600,-6.6600,-2.3500,5.00,11.6600,0.384587,0.384587,0.259111,0.020889,0.104587,1330,1425,-76.2910
6.2870,314,-6.4800,-6.4800,-10.9668,5.00,11.4800,0.450000,0.457180,0.255111,0.097482,0.104587,1306,1422,-76.5241
6.3070,315,-6.1200,-6.1200,-10.9668,5.00,11.1200,0.449180,0.449180,0.247111,0.097482,0.104587,1306,1419,-76.5241
6.3271,316,-5.7600,-5.7600,-18.1287,5.00,10.7600,0.450000,0.504842,0.239111,0.161144,0.104587,1306,1416,-77.1808
6.3472,317,-5.4000,-5.4000,-18.1287,5.00,10.4000,0.450000,0.496842,0.231111,0.161144,0.104587,1306,1413,-77.1808
6.3673,318,-4.8600,-4.8600,-18.1287,5.00,9.8600,0.450000,0.484842,0.219111,0.161144,0.104587,1306,1410,-78.1299
6.3873,319,-4.3200,-4.3200,-24.1717,5.00,9.3200,0.450000,0.526557,0.207111,0.214859,0.104587,1306,1407,-78.1299
6.4074,320,-3.7800,-3.7800,-24.1717,5.00,8.7800,0.450000,0.514557,0.195111,0.214859,0.104587,1306,1404,-78.1299
6.4275,321,-3.2400,-3.0600,-30.2146,5.00,8.2400,0.450000,0.556272,0.183111,0.268574,0.104587,1306,1401,-79.3697
6.4475,322,-2.5200,-2.5200,-30.2146,5.00,7.5200,0.450000,0.540272,0.167111,0.268574,0.104587,1306,1398,-79.3697
6.4677,323,-1.9800,-1.8000,-30.2146,5.00,6.9800,0.450000,0.528272,0.155111,0.268574,0.104587,1306,1395,-80.8609
6.4877,324,-1.2600,-1.0800,-33.9075,5.00,6.2600,0.450000,0.545098,0.139111,0.301400,0.104587,1306,1392,-80.8609
6.5079,325,-0.5400,-0.3600,-33.9075,5.00,5.5400,0.450000,0.529098,0.123111,0.301400,0.104587,1306,1389,-80.8609
6.5280,326,0.1800,0.5400,-35.5861,5.00,4.8200,0.450000,0.528018,0.107111,0.316320,0.104587,1306,1386,-82.4612
6.5481,327,0.9000,1.0800,-35.5861,5.00,4.1000,0.450000,0.512018,0.091111,0.316320,0.104587,1306,1383,-82.4612
6.5682,328,1.8000,1.8000,-35.5861,5.00,3.2000,0.450000,0.492018,0.071111,0.316320,0.104587,1306,1380,-84.0275
6.5883,329,2.3400,2.5200,-35.8099,5.00,2.6600,0.450000,0.482008,0.059111,0.318310,0.104587,1306,1377,-84.0275
6.6086,330,3.0600,3.2400,-35.8099,5.00,1.9400,0.450000,0.466008,0.043111,0.318310,0.104587,1306,1374,-84.0275
6.6287,331,3.7800,4.1400,-37.9361,5.00,1.2200,0.450000,0.468908,0.027111,0.337210,0.104587,1306,1371,-85.4166
6.6488,332,4.5000,4.5000,-37.9361,5.00,0.5000,0.450000,0.452908,0.011111,0.337210,0.104587,1306,1368,-85.4166
6.6689,333,5.2200,5.4000,-37.9361,5.00,-0.2200,0.436908,0.436908,-0.004889,0.337210,0.104587,1311,1365,-86.3572
6.6892,334,5.7600,5.9400,-27.3050,5.00,-0.7600,0.330409,0.330409,-0.016889,0.242711,0.104587,1351,1362,-86.3572
6.7093,335,6.3000,6.4800,-27.3050,5.00,-1.3000,0.318409,0.318409,-0.028889,0.242711,0.104587,1355,1359,-86.3572
6.7293,336,6.8400,7.0200,-26.9693,5.00,-1.8400,0.303425,0.303425,-0.040889,0.239727,0.104587,1361,1361,-86.6941
6.7494,337,7.3800,7.3800,-26.9693,5.00,-2.3800,0.291425,0.291425,-0.052889,0.239727,0.104587,1365,1364,-86.6941
6.7695,338,7.7400,7.9200,-26.9693,5.00,-2.7400,0.283425,0.283425,-0.060889,0.239727,0.104587,1368,1367,-86.5730
6.7896,339,8.1000,8.2800,-20.5907,5.00,-3.1000,0.218726,0.218726,-0.068889,0.183028,0.104587,1392,1370,-86.5730
6.8097,340,8.4600,8.4600,-20.5907,5.00,-3.4600,0.210726,0.210726,-0.076889,0.183028,0.104587,1395,1373,-86.5730
6.8298,341,8.8200,8.8200,-13.6525,5.00,-3.8200,0.141054,0.141054,-0.084889,0.121356,0.104587,1422,1376,-86.2464
6.8499,342,9.0000,9.0000,-13.6525,5.00,-4.0000,0.137054,0.137054,-0.088889,0.121356,0.104587,1423,1379,-86.2464
6.8700,343,9.1800,9.1800,-13.6525,5.00,-4.1800,0.133054,0.133054,-0.092889,0.121356,0.104587,1425,1382,-85.8994
6.8901,344,9.1800,9.1800,-5.3715,5.00,-4.1800,0.059444,0.059444,-0.092889,0.047746,0.104587,1452,1385,-85.8994
6.9101,345,9.1800,9.1800,-5.3715,5.00,-4.1800,0.059444,0.059444,-0.092889,0.047746,0.104587,1452,1388,-85.8994
6.9302,346,9.1800,9.1800,1.7905,5.00,-4.1800,0.000000,-0.004217,-0.092889,-0.015915,0.104587,1500,1391,-85.8088
6.9503,347,9.0000,9.0000,1.7905,5.00,-4.0000,0.000000,-0.000217,-0.088889,-0.015915,0.104587,1500,1394,-85.8088
6.9704,348,8.8200,8.8200,1.7905,5.00,-3.8200,0.003783,0.003783,-0.084889,-0.015915,0.104587,1473,1397,-85.9896
6.9905,349,8.4600,8.4600,13.2049,5.00,-3.4600,0.000000,-0.089679,-0.076889,-0.117377,0.104587,1500,1400,-85.9896
7.0106,350,8.2800,8.1000,13.2049,5.00,-3.2800,0.000000,-0.085679,-0.072889,-0.117377,0.104587,1500,1403,-85.9896
7.0306,351,7.7400,7.7400,20.9264,5.00,-2.7400,0.000000,-0.142314,-0.060889,-0.186012,0.104587,1500,1406,-86.3051
7.0507,352,7.3800,7.3800,20.9264,5.00,-2.3800,0.000000,-0.134314,-0.052889,-0.186012,0.104587,1500,1409,-86.3051
7.0708,353,6.8400,6.6600,20.9264,5.00,-1.8400,0.000000,-0.122314,-0.040889,-0.186012,0.104587,1500,1412,-86.6490
7.0908,354,6.3000,6.1200,23.1645,5.00,-1.3000,0.000000,-0.130209,-0.028889,-0.205907,0.104587,1500,1415,-86.6490
7.1109,355,5.7600,5.5800,23.1645,5.00,-0.7600,0.000000,-0.118209,-0.016889,-0.205907,0.104587,1500,1418,-86.6490
7.1310,356,5.0400,4.8600,31.5574,5.00,-0.0400,0.000000,-0.176813,-0.000889,-0.280511,0.104587,1500,1421,-86.5025
7.1511,357,4.3200,4.3200,31.5574,5.00,0.6800,0.000000,-0.160813,0.015111,-0.280511,0.104587,1500,1424,-86.5025
7.1711,358,3.7800,3.6000,31.5574,5.00,1.2200,0.000000,-0.148813,0.027111,-0.280511,0.104587,1500,1427,-85.8123
7.1912,359,2.8800,2.8800,35.1384,5.00,2.1200,0.000000,-0.160644,0.047111,-0.312342,0.104587,1500,1430,-85.8123
7.2113,360,2.1600,2.1600,35.1384,5.00,2.8400,0.000000,-0.144644,0.063111,-0.312342,0.104587,1500,1433,-85.8123
7.2314,361,1.4400,1.2600,37.4884,5.00,3.5600,0.000000,-0.149533,0.079111,-0.333231,0.104587,1500,1436,-84.5396
7.2514,362,0.7200,0.5400,37.4884,5.00,4.2800,0.000000,-0.133533,0.095111,-0.333231,0.104587,1500,1439,-84.5396
7.2715,363,-0.0000,-0.1800,37.4884,5.00,5.0000,0.000000,-0.117533,0.111111,-0.333231,0.104587,1500,1442,-82.9213
7.2916,364,-0.9000,-1.0800,38.1599,5.00,5.9000,0.000000,-0.103501,0.131111,-0.339199,0.104587,1500,1445,-82.9213
7.3117,365,-1.6200,-1.6200,38.1599,5.00,6.6200,0.000000,-0.087501,0.147111,-0.339199,0.104587,1500,1448,-82.9213
7.3318,366,-2.3400,-2.5200,36.1456,5.00,7.3400,0.000000,-0.053596,0.163111,-0.321294,0.104587,1500,1451,-81.2549
7.3519,367,-3.0600,-3.0600,36.1456,5.00,8.0600,0.000000,-0.037596,0.179111,-0.321294,0.104587,1500,1454,-81.2549
7.3720,368,-3.6000,-3.7800,36.1456,5.00,8.6000,0.000000,-0.025596,0.191111,-0.321294,0.104587,1500,1457,-79.6067
7.3920,369,-4.3200,-4.3200,32.6765,5.00,9.3200,0.021240,0.021240,0.207111,-0.290458,0.104587,1467,1460,-79.6067
7.4121,370,-4.8600,-4.8600,32.6765,5.00,9.8600,0.033240,0.033240,0.219111,-0.290458,0.104587,1462,1462,-79.6067
7.4322,371,-5.4000,-5.5800,27.0812,5.00,10.4000,0.094976,0.094976,0.231111,-0.240722,0.104587,1439,1459,-78.1143
7.4523,372,-5.9400,-5.9400,27.0812,5.00,10.9400,0.106976,0.106976,0.243111,-0.240722,0.104587,1434,1456,-78.1143
7.4724,373,-6.3000,-6.4800,27.0812,5.00,11.3000,0.114976,0.114976,0.251111,-0.240722,0.104587,1431,1453,-76.9059
7.4924,374,-6.6600,-6.6600,20.3669,5.00,11.6600,0.182659,0.182659,0.259111,-0.181039,0.104587,1406,1450,-76.9059
7.5125,375,-7.0200,-7.0200,20.3669,5.00,12.0200,0.190659,0.190659,0.267111,-0.181039,0.104587,1403,1447,-76.9059
7.5326,376,-7.2000,-7.2000,12.4215,5.00,12.2000,0.265284,0.265284,0.271111,-0.110414,0.104587,1375,1444,-76.0547
7.5527,377,-7.3800,-7.3800,12.4215,5.00,12.3800,0.269284,0.269284,0.275111,-0.110414,0.104587,1374,1441,-76.0547
7.5727,378,-7.5600,-7.5600,12.4215,5.00,12.5600,0.273284,0.273284,0.279111,-0.110414,0.104587,1372,1438,-75.5681
7.5928,379,-7.5600,-7.5600,3.6929,5.00,12.5600,0.350872,0.350872,0.279111,-0.032826,0.104587,1343,1435,-75.5681
7.6129,380,-7.3800,-7.3800,3.6929,5.00,12.3800,0.346872,0.346872,0.275111,-0.032826,0.104587,1344,1432,-75.5681
7.6330,381,-7.3800,-7.2000,-5.0358,5.00,12.3800,0.424460,0.424460,0.275111,0.044762,0.104587,1315,1429,-75.5481
7.6531,382,-7.2000,-7.2000,-5.0358,5.00,12.2000,0.420460,0.420460,0.271111,0.044762,0.104587,1317,1426,-75.5481
7.6731,383,-6.8400,-6.8400,-5.0358,5.00,11.8400,0.412460,0.412460,0.263111,0.044762,0.104587,1320,1423,-75.9213
7.6932,384,-6.4800,-6.4800,-14.3239,5.00,11.4800,0.450000,0.487022,0.255111,0.127324,0.104587,1306,1420,-75.9213
7.7133,385,-6.1200,-6.1200,-14.3239,5.00,11.1200,0.450000,0.479022,0.247111,0.127324,0.104587,1306,1417,-75.9213
7.7334,386,-5.5800,-5.5800,-21.5978,5.00,10.5800,0.450000,0.531679,0.235111,0.191981,0.104587,1306,1414,-76.7376
7.7534,387,-5.2200,-5.0400,-21.5978,5.00,10.2200,0.450000,0.523679,0.227111,0.191981,0.104587,1306,1411,-76.7376
7.7735,388,-4.5000,-4.5000,-21.5978,5.00,9.5000,0.450000,0.507679,0.211111,0.191981,0.104587,1306,1408,-77.8831
7.7936,389,-3.9600,-3.9600,-27.6407,5.00,8.9600,0.450000,0.549393,0.199111,0.245695,0.104587,1306,1405,-77.8831
7.8137,390,-3.2400,-3.2400,-27.6407,5.00,8.2400,0.450000,0.533393,0.183111,0.245695,0.104587,1306,1402,-77.8831
7.8337,391,-2.7000,-2.5200,-33.4598,5.00,7.7000,0.450000,0.573119,0.171111,0.297421,0.104587,1306,1399,-79.2778
