t_s,iteration,sensor_mode,new_data,quat_changed,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,0,-0.0000,0.0000,-0.0000,0.0011,0.3391,80.00,83.24,80.0000,0.4000,0.445111,0.444444,0.000667,-0.000000,0.000000,1498
0.0073,2,enc,1,0,-0.0000,0.0000,-0.0000,0.0011,0.3391,80.00,83.24,80.0000,0.8000,0.445778,0.444444,0.001333,-0.000000,0.000000,1496
0.0124,3,enc,1,0,-0.0000,0.0000,-0.0000,0.0011,0.3391,80.00,83.24,80.0000,1.2000,0.446444,0.444444,0.002000,-0.000000,0.000000,1494
0.0175,4,enc,1,1,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,1.6000,0.447111,0.444444,0.002667,-0.000000,0.000000,1492
0.0226,5,enc,1,0,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,2.0000,0.447778,0.444444,0.003333,-0.000000,0.000000,1490
0.0276,6,enc,1,0,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,2.4000,0.448444,0.444444,0.004000,-0.000000,0.000000,1488
0.0327,7,enc,1,0,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,2.8000,0.449111,0.444444,0.004667,-0.000000,0.000000,1486
0.0378,8,enc,1,0,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,3.2000,0.449778,0.444444,0.005333,-0.000000,0.000000,1484
0.0429,9,enc,1,0,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,3.6000,0.450444,0.444444,0.006000,-0.000000,0.000000,1482
0.0480,10,enc,1,0,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,4.0000,0.451111,0.444444,0.006667,-0.000000,0.000000,1480
0.0531,11,enc,1,0,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,4.4000,0.451778,0.444444,0.007333,-0.000000,0.000000,1478
0.0581,12,enc,1,0,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,4.8000,0.452444,0.444444,0.008000,-0.000000,0.000000,1476
0.0632,13,enc,1,0,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,5.2000,0.453111,0.444444,0.008667,-0.000000,0.000000,1474
0.0683,14,enc,1,0,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,5.6000,0.453778,0.444444,0.009333,-0.000000,0.000000,1472
0.0734,15,enc,1,0,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,6.0000,0.454444,0.444444,0.010000,-0.000000,0.000000,1470
0.0785,16,enc,1,0,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,6.4000,0.455111,0.444444,0.010667,-0.000000,0.000000,1468
0.0836,17,enc,1,0,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,6.8000,0.455778,0.444444,0.011333,-0.000000,0.000000,1466
0.0887,18,enc,1,0,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,7.2000,0.456444,0.444444,0.012000,-0.000000,0.000000,1464
0.0937,19,enc,1,0,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,7.6000,0.457111,0.444444,0.012667,-0.000000,0.000000,1462
0.0988,20,enc,1,0,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,8.0000,0.457778,0.444444,0.013333,-0.000000,0.000000,1460
0.1039,21,enc,1,0,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,8.4000,0.458444,0.444444,0.014000,-0.000000,0.000000,1458
0.1090,22,enc,1,0,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,8.8000,0.459111,0.444444,0.014667,-0.000000,0.000000,1456
0.1141,23,enc,1,0,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,9.2000,0.459778,0.444444,0.015333,-0.000000,0.000000,1454
0.1192,24,enc,1,0,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,9.6000,0.460444,0.444444,0.016000,-0.000000,0.000000,1452
0.1243,25,enc,1,0,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,10.0000,0.461111,0.444444,0.016667,-0.000000,0.000000,1450
0.1293,26,enc,1,0,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,10.4000,0.461778,0.444444,0.017333,-0.000000,0.000000,1448
0.1344,27,enc,1,0,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,10.8000,0.462444,0.444444,0.018000,-0.000000,0.000000,1446
0.1395,28,enc,1,0,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,11.2000,0.463111,0.444444,0.018667,-0.000000,0.000000,1444
0.1446,29,enc,1,0,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,11.6000,0.463778,0.444444,0.019333,-0.000000,0.000000,1442
0.1497,30,enc,1,0,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,12.0000,0.464444,0.444444,0.020000,-0.000000,0.000000,1440
0.1548,31,enc,1,0,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,12.4000,0.465111,0.444444,0.020667,-0.000000,0.000000,1438
0.1599,32,enc,1,0,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,12.8000,0.465778,0.444444,0.021333,-0.000000,0.000000,1436
0.1650,33,enc,1,0,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,13.2000,0.466444,0.444444,0.022000,-0.000000,0.000000,1434
0.1701,34,enc,1,0,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,13.6000,0.467111,0.444444,0.022667,-0.000000,0.000000,1432
0.1751,35,enc,1,0,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,14.0000,0.467778,0.444444,0.023333,-0.000000,0.000000,1430
0.1802,36,enc,1,1,-0.0000,0.0000,-0.0000,0.0019,0.422,80.00,83.24,80.0000,14.4000,0.468444,0.444444,0.024000,-0.000000,0.000000,1428
0.1853,37,enc,1,0,-0.0000,0.0000,-0.0000,0.0019,0.422,80.00,83.24,80.0000,14.8000,0.469111,0.444444,0.024667,-0.000000,0.000000,1426
0.1904,38,enc,1,0,-0.0000,0.0000,-0.0000,0.0019,0.422,80.00,83.24,80.0000,15.2000,0.469778,0.444444,0.025333,-0.000000,0.000000,1424
0.1955,39,enc,1,1,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,15.6000,0.470444,0.444444,0.026000,-0.000000,0.000000,1422
0.2005,40,enc,1,0,-0.0000,0.0000,-0.0000,0.0015,0.3781,80.00,83.24,80.0000,16.0000,0.471111,0.444444,0.026667,-0.000000,0.000000,1420
0.2056,41,enc,1,1,-0.0000,0.0000,-0.0000,0.0011,0.3391,80.00,83.24,80.0000,16.4000,0.471778,0.444444,0.027333,-0.000000,0.000000,1418
0.2107,42,enc,1,0,-0.0000,0.0000,-0.0000,0.0011,0.3391,80.00,83.24,80.0000,16.8000,0.472444,0.444444,0.028000,-0.000000,0.000000,1416
0.2158,43,enc,1,0,-0.0000,0.0000,-0.0000,0.0011,0.3391,80.00,83.24,80.0000,17.2000,0.473111,0.444444,0.028667,-0.000000,0.000000,1414
0.2209,44,enc,1,0,-0.0000,0.0000,-0.0000,0.0011,0.3391,80.00,83.24,80.0000,17.6000,0.473778,0.444444,0.029333,-0.000000,0.000000,1412
0.2260,45,enc,1,0,-0.0000,0.0000,-0.0000,0.0011,0.3391,80.00,83.24,80.0000,18.0000,0.474444,0.444444,0.030000,-0.000000,0.000000,1410
0.2310,46,enc,1,0,-0.0000,0.0000,-0.0000,0.0011,0.3391,80.00,83.24,80.0000,18.4000,0.475111,0.444444,0.030667,-0.000000,0.000000,1408
0.2361,47,enc,1,0,-0.0000,0.0000,-0.0000,0.0011,0.3391,80.00,83.24,80.0000,18.8000,0.475778,0.444444,0.031333,-0.000000,0.000000,1406
0.2412,48,enc,1,0,-0.0000,0.0000,-0.0000,0.0011,0.3391,80.00,83.24,80.0000,19.2000,0.476444,0.444444,0.032000,-0.000000,0.000000,1404
