t_s,iteration,psi_enc_deg,psi_dot_enc_dps,phi_yaw_deg,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,-0.0000,0.0000,0.1225,90.00,82.71,172.71,90.0000,0.0000,0.550000,1.000000,0.002000,-0.000000,0.031739,1480
0.0063,2,-0.0000,0.0000,0.1225,90.00,82.71,172.71,90.0000,0.0000,0.550000,1.000000,0.002000,-0.000000,0.031739,1460
0.0114,3,-0.0000,0.0000,0.1225,90.00,82.71,172.71,90.0000,0.0000,0.550000,1.000000,0.002000,-0.000000,0.031739,1440
0.0165,4,-0.0000,0.0000,0.1225,90.00,82.71,172.71,90.0000,0.0000,0.550000,1.000000,0.002000,-0.000000,0.031739,1420
0.0216,5,-0.0000,0.0000,0.1225,90.00,82.71,172.71,90.0000,0.0000,0.550000,1.000000,0.002000,-0.000000,0.031739,1400
0.0268,6,-0.0000,0.0000,0.1225,90.00,82.71,172.71,90.0000,0.0000,0.550000,1.000000,0.002000,-0.000000,0.031739,1380
0.0319,7,-0.0000,0.0000,0.1225,90.00,82.71,172.71,90.0000,0.0000,0.550000,1.000000,0.002000,-0.000000,0.031739,1360
0.0370,8,-0.0000,0.0000,0.1225,90.00,82.71,172.71,90.0000,0.0000,0.550000,1.000000,0.002000,-0.000000,0.031739,1340
0.0421,9,-0.0000,0.0000,0.1225,90.00,82.71,172.71,90.0000,0.0000,0.550000,1.000000,0.002000,-0.000000,0.031739,1320
0.0472,10,-0.0000,0.0000,0.1225,90.00,82.71,172.71,90.0000,0.0000,0.550000,1.000000,0.002000,-0.000000,0.031739,1300
0.0524,11,-0.0000,0.0000,0.1225,90.00,82.71,172.71,90.0000,0.0000,0.550000,1.000000,0.002000,-0.000000,0.031739,1280
0.0575,12,-0.0000,0.0000,0.1225,90.00,82.71,172.71,90.0000,0.0000,0.550000,1.000000,0.002000,-0.000000,0.031739,1268
0.0626,13,-0.0000,0.0000,0.1225,90.00,82.71,172.71,90.0000,0.0000,0.550000,1.000000,0.002000,-0.000000,0.031739,1268
0.0677,14,-0.0000,0.0000,0.1225,90.00,82.71,172.71,90.0000,0.0000,0.550000,1.000000,0.002000,-0.000000,0.031739,1268
0.0728,15,-0.0000,0.0000,0.1225,90.00,82.71,172.71,90.0000,0.0000,0.550000,1.000000,0.002000,-0.000000,0.031739,1268
0.0780,16,-0.0000,0.0000,0.1225,90.00,82.71,172.71,90.0000,0.0000,0.550000,1.000000,0.002000,-0.000000,0.031739,1268
0.0831,17,-0.0000,0.0000,0.1225,90.00,82.71,172.71,90.0000,0.0000,0.550000,1.000000,0.002000,-0.000000,0.031739,1268
0.0882,18,-0.0000,0.0000,0.1225,90.00,82.71,172.71,90.0000,0.0000,0.550000,1.000000,0.002000,-0.000000,0.031739,1268
0.0932,19,-0.0000,0.0000,0.1225,90.00,82.71,172.71,90.0000,0.0000,0.550000,1.000000,0.002000,-0.000000,0.031739,1268
0.0983,20,-0.0000,0.0000,0.1225,90.00,82.71,172.71,90.0000,0.0000,0.550000,1.000000,0.002000,-0.000000,0.031739,1268
0.1034,21,-0.0000,0.0000,0.1225,90.00,82.71,172.71,90.0000,0.0000,0.550000,1.000000,0.002000,-0.000000,0.031739,1268
0.1085,22,-0.0000,0.0000,0.1225,90.00,82.71,172.71,90.0000,0.0000,0.550000,1.000000,0.002000,-0.000000,0.031739,1268
0.1136,23,-0.0000,0.0000,0.1225,90.00,82.71,172.71,90.0000,0.0000,0.550000,1.000000,0.002000,-0.000000,0.031739,1268
0.1187,24,-0.0000,0.0000,0.1225,90.00,82.71,172.71,90.0000,0.0000,0.550000,1.000000,0.002000,-0.000000,0.031739,1268
0.1238,25,-0.0000,0.0000,0.1225,90.00,82.71,172.71,90.0000,0.0000,0.550000,1.000000,0.002000,-0.000000,0.031739,1268
0.1289,26,-0.0000,0.0000,0.1225,90.00,82.71,172.71,90.0000,0.0000,0.550000,1.000000,0.002000,-0.000000,0.031739,1268
0.1340,27,-0.0000,0.0000,0.1225,90.00,82.71,172.71,90.0000,0.0000,0.550000,1.000000,0.002000,-0.000000,0.031739,1268
0.1391,28,-0.0000,0.0000,0.1225,90.00,82.71,172.71,90.0000,0.0000,0.550000,1.000000,0.002000,-0.000000,0.031739,1268
0.1442,29,-0.0000,0.0000,0.1225,90.00,82.71,172.71,90.0000,0.0000,0.550000,1.000000,0.002000,-0.000000,0.031739,1268
