t_s,iteration,psi_enc_deg,psi_dot_enc_dps,phi_yaw_deg,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,-0.0000,0.0000,0.5562,90.00,85.48,175.48,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.019690,1480
0.0051,2,-0.0000,0.0000,0.4726,90.00,85.48,175.48,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.019690,1460
0.0102,3,-0.0000,0.0000,0.4726,90.00,85.48,175.48,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.019690,1440
0.0152,4,-0.0000,0.0000,0.4726,90.00,85.48,175.48,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.019690,1420
0.0203,5,-0.0000,0.0000,0.4726,90.00,85.48,175.48,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.019690,1400
0.0254,6,-0.0000,0.0000,0.4726,90.00,85.48,175.48,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.019690,1380
0.0305,7,-0.0000,0.0000,0.4726,90.00,85.48,175.48,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.019690,1360
0.0355,8,-0.0000,0.0000,0.4726,90.00,85.48,175.48,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.019690,1340
0.0406,9,-0.0000,0.0000,0.4726,90.00,85.48,175.48,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.019690,1320
0.0457,10,-0.0000,0.0000,0.4726,90.00,85.48,175.48,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.019690,1300
0.0507,11,-0.0000,0.0000,0.4726,90.00,85.48,175.48,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.019690,1280
0.0558,12,-0.0000,0.0000,0.4726,90.00,85.48,175.48,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.019690,1268
0.0609,13,-0.0000,0.0000,0.4726,90.00,85.48,175.48,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.019690,1268
0.0660,14,-0.0000,0.0000,0.4726,90.00,85.48,175.48,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.019690,1268
0.0711,15,-0.0000,0.0000,0.4726,90.00,85.48,175.48,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.019690,1268
0.0762,16,-0.0000,0.0000,0.4726,90.00,85.48,175.48,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.019690,1268
0.0812,17,-0.0000,0.0000,0.4726,90.00,85.48,175.48,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.019690,1268
0.0863,18,-0.0000,0.0000,0.4726,90.00,85.48,175.48,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.019690,1268
0.0914,19,-0.0000,0.0000,0.4726,90.00,85.48,175.48,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.019690,1268
0.0965,20,-0.0000,0.0000,0.4726,90.00,85.48,175.48,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.019690,1268
0.1016,21,-0.0000,0.0000,0.4726,90.00,85.48,175.48,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.019690,1268
