t_s,valid,quat_changed,roll_raw_deg,pitch_raw_deg,yaw_raw_deg,d_roll_deg,d_pitch_deg,d_yaw_deg,enc_deg
15.140211388999887,1,1,-4.253000499861679,-10.511877372805904,4.201544683536342,140.07831431960298,68.15643107922317,-140.70120275888814,
15.145286234999958,1,1,-4.250334202028569,-10.610510042811828,4.205341644233959,140.0809806174361,68.05779840921724,-140.69740579819054,
15.150363802999891,1,1,-4.255877797999427,-10.722171926377861,4.217345149739908,140.07543702146523,67.94613652565121,-140.68540229268459,
15.155450963000021,1,1,-4.253918158791605,-10.835002907410066,4.22183262296987,140.07739666067306,67.833305544619,-140.68091481945464,
15.160525791000055,1,1,-4.259860100703084,-10.953782378841138,4.234214233246577,140.07145471876157,67.71452607318793,-140.66853320917792,
15.165598692000003,1,1,-4.265160381827723,-11.058411116532458,4.245941148326194,140.06615443763695,67.60989733549661,-140.65680629409832,
15.17067318599993,1,1,-4.263609251004412,-11.178402077557719,4.250806862978956,140.06770556846024,67.48990637447135,-140.65194057944555,
15.175748253999927,1,1,-4.268967311968452,-11.283064459951104,4.2625711347007575,140.0623475074962,67.38524399207796,-140.64017630772375,
15.180821025999876,1,1,-4.267488083751042,-11.38869383725119,4.2738796682037945,140.06382673571363,67.27961461477787,-140.6288677742207,
15.18589418700003,1,1,-4.272531538756217,-11.500718274221036,4.278917840876771,140.05878328070844,67.16759017780802,-140.62382960154773,
15.19096714400007,1,1,-4.278562179163971,-11.613252736909207,4.291325178098694,140.0527526403007,67.05505571511986,-140.6114222643258,
15.196039711999902,1,1,-4.276541695557111,-11.725557099394003,4.295670391605186,140.05477312390755,66.94275135263507,-140.6070770508193,
15.201128224000058,1,1,-4.282746635329782,-11.8445015996846,4.308229701399881,140.0485681841349,66.82380685234446,-140.59451774102462,
15.20620371799987,1,1,-4.288638546427301,-11.956366929911093,4.3204665179293285,140.04267627303736,66.71194152211797,-140.58228092449517,
15.21127621200003,1,1,-4.294044484591266,-12.069249384306767,4.325848731188156,140.0372703348734,66.5990590677223,-140.57689871123634,
15.216351501999952,1,1,-4.292523939449405,-12.174294092958444,4.33701565474305,140.03879088001526,66.49401435907062,-140.56573178768144,
15.221440884999993,1,1,-4.297738777397348,-12.286459256148751,4.342194522367831,140.03357604206732,66.38184919588032,-140.56055292005667,
15.226517267999952,1,1,-4.29734521792067,-12.41286815694329,4.354451772450839,140.033969601544,66.25544029508578,-140.54829566997367,
15.23158933600007,1,1,-4.303275813952509,-12.518518160298159,4.3666838292211745,140.02803900551217,66.14979029173091,-140.5360636132033,
15.236671144999946,1,1,-4.301437823693797,-12.630995697955663,4.3711305127771505,140.02987699577088,66.0373127540734,-140.53161692964736,
15.241743008999947,1,1,-4.3079150134041795,-12.750132921381725,4.383879916119945,140.0233998060605,65.91817553064735,-140.51886752630455,
15.246815688999959,1,1,-4.3144321615865096,-12.869296450406,4.396658994510407,140.01688265787817,65.79901200162307,-140.5060884479141,
15.25188762699986,1,1,-4.3126667826667076,-12.981844962836641,4.401148206589944,140.01864803679797,65.68646348919242,-140.50159923583456,
15.256960231999983,1,1,-4.318884241912378,-13.093936058020555,4.41361127313929,140.0124305775523,65.5743723940085,-140.48913616928522,
15.262029856000026,1,1,-4.318734530388321,-13.220548977088482,4.425998608208446,140.01258028907634,65.44775947494058,-140.47674883421604,
15.267100460999927,1,1,-4.3245562130675195,-13.340058794644932,4.431731815919079,140.00675860639714,65.32824965738413,-140.47101562650542,
15.272172084999966,1,1,-4.330879469033905,-13.452228169989171,4.444271279685988,140.00043535043076,65.2160802820399,-140.45847616273852,
15.277241541999956,1,1,-4.337614382322683,-13.571557176519685,4.457208195609796,139.993700437142,65.09675127550938,-140.4455392468147,
15.282312591999926,1,1,-4.337124212008454,-13.705675698362985,4.462899148823635,139.9941906074562,64.96263275366609,-140.43984829360087,
15.287385233999885,1,1,-4.343178074547902,-13.810789749393951,4.475145405027038,139.98813674491677,64.85751870263512,-140.42760203739746,
15.292460246000019,1,1,-4.342866432344689,-13.930458319847972,4.4872849594046995,139.98844838711997,64.7378501321811,-140.4154624830198,
15.29759292499989,1,1,-4.348863657463707,-14.050149313089621,4.493165570187168,139.98245116200096,64.61815913893945,-140.40958187223734,
15.30663527799993,1,1,-4.355417004359006,-14.429992755986019,4.524376470269921,139.97589781510567,64.23831569604305,-140.37837097215458,
15.31286966499988,1,0,-4.355417004359006,-14.429992755986019,4.524376470269921,139.97589781510567,64.23831569604305,-140.37837097215458,
15.317959918000042,1,1,-4.3624534024984145,-14.549582449447536,4.537532027745453,139.96886141696626,64.11872600258152,-140.36521541467906,
15.323060133999888,1,1,-4.369083630463595,-14.802740955903305,4.556343888787296,139.96223118900107,63.86556749612576,-140.3464035536372,
15.328152906000014,1,0,-4.369083630463595,-14.802740955903305,4.556343888787296,139.96223118900107,63.86556749612576,-140.3464035536372,
15.333240362999959,1,1,-4.369055672422263,-14.94347455732407,4.562369440214426,139.9622591470424,63.724833894705,-140.34037800221006,
15.33834155999989,1,1,-4.376248655151247,-15.063207953507812,4.57564300700942,139.95506616431342,63.60510049852125,-140.32710443541507,
15.343423943000062,1,1,-4.377253260434623,-15.203784503056905,4.588905846965506,139.95406155903004,63.46452394897216,-140.313841595459,
15.3485021219999,1,1,-4.377166929509735,-15.338437765647434,4.5948582952390025,139.95414788995492,63.32987068638163,-140.3078891471855,
15.35357537599998,1,1,-4.385052112130344,-15.471671004932745,4.608758687219087,139.9462627073343,63.19663744709632,-140.29398875520542,
15.358648035999977,1,1,-4.392601732834658,-15.732548596645733,4.628331101240878,139.93871308663,62.93575985538333,-140.2744163411836,
15.363724475000026,1,0,-4.392601732834658,-15.732548596645733,4.628331101240878,139.93871308663,62.93575985538333,-140.2744163411836,
15.368797116999986,1,1,-4.394235811975067,-15.880533351699828,4.642128826480479,139.9370790074896,62.78777510032924,-140.26061861594403,
15.37387011099986,1,1,-4.402848304056127,-16.156079492739423,4.662676062635016,139.92846651540853,62.512228959289644,-140.24007137978947,
15.378943326999888,1,0,-4.402848304056127,-16.156079492739423,4.662676062635016,139.92846651540853,62.512228959289644,-140.24007137978947,
15.384018561999937,1,1,-4.411849803939445,-16.30397133935927,4.677607744461325,139.91946501552522,62.3643371126698,-140.2251396979632,
15.389086204000023,1,1,-4.413274473174979,-16.44496589449212,4.691135352148554,139.9180403462897,62.223342557536945,-140.21161209027593,
15.394160049999982,1,1,-4.422015182061963,-16.719868725506984,4.711701069524886,139.9092996374027,61.94843972652208,-140.19104637289962,
15.39923161799993,1,0,-4.422015182061963,-16.719868725506984,4.711701069524886,139.9092996374027,61.94843972652208,-140.19104637289962,
15.40429853799992,1,1,-4.432863191999376,-17.00917271505652,4.740467498065559,139.89845162746528,61.659135736972544,-140.16227994435894,
15.409363605999943,1,0,-4.432863191999376,-17.00917271505652,4.740467498065559,139.89845162746528,61.659135736972544,-140.16227994435894,
15.414428933999943,1,1,-4.434726152302611,-17.284734392822433,4.760206378830705,139.89658866716206,61.38357405920664,-140.1425410635938,
15.419498390999934,1,0,-4.434726152302611,-17.284734392822433,4.760206378830705,139.89658866716206,61.38357405920664,-140.1425410635938,
15.424588348000043,1,1,-4.445500138982737,-17.588073800623807,4.782597980116545,139.88581468048193,61.08023465140526,-140.12014946230795,
15.429655694000076,1,1,-4.446496719041932,-17.715059150452177,4.79556490206862,139.88481810042273,60.95324930157689,-140.10718254035586,
15.434722577000002,1,1,-4.447264548795578,-17.856817954800658,4.802140039981637,139.8840502706691,60.811490497228405,-140.10060740244285,
15.439806384999883,1,0,-4.447264548795578,-17.856817954800658,4.802140039981637,139.8840502706691,60.811490497228405,-140.10060740244285,
15.44487624999988,1,1,-4.459152949827405,-18.15313223371408,4.831676463371555,139.87216186963727,60.51517621831499,-140.07107097905293,
15.449941039999885,1,1,-4.4596006161099435,-18.287808785130306,4.837910576544715,139.8717142033547,60.38049966689876,-140.06483686587978,
15.455008442000008,1,1,-4.469437648734184,-18.43657762342412,4.853503738753,139.86187717073048,60.231730828604945,-140.0492437036715,
15.460075453999934,1,1,-4.479108445181819,-18.584217004805737,4.8688931888491425,139.85220637428284,60.08409144722333,-140.03385425357536,
15.465141688999893,1,1,-4.480128517178362,-18.726340950350806,4.875660491593329,139.8511863022863,59.94196750167826,-140.02708695083118,
15.470205997999983,1,1,-4.482852840754909,-18.87557850910168,4.890192149066946,139.84846197870976,59.79272994292739,-140.01255529335756,
15.475271973999952,1,1,-4.491790148543287,-19.008824495130426,4.904840420755391,139.83952467092138,59.65948395689864,-139.9979070216691,
15.480338264000011,1,0,-4.491790148543287,-19.008824495130426,4.904840420755391,139.83952467092138,59.65948395689864,-139.9979070216691,
15.48540423999998,1,1,-4.500238349559113,-19.15087382099016,4.912937326588736,139.83107646990555,59.51743463103891,-139.98981011583575,
15.490498270999979,1,1,-4.505381901596261,-19.441279275068286,4.94157414460958,139.8259329178684,59.227029176960784,-139.96117329781492,
15.49557978300004,1,1,-4.513739172888041,-19.582258365985158,4.949533511798565,139.8175756465766,59.08605008604391,-139.95321393062594,
15.500653887999988,1,1,-4.516795481976922,-19.731914502981713,4.964308158830936,139.81451933748775,58.93639394904736,-139.93843928359357,
15.505726492999884,1,1,-4.519678665295883,-19.880360504675693,4.978857006115822,139.81163615416878,58.78794794735337,-139.92389043630868,
