t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,0,-0.0000,0.0000,-0.0000,-0.0074,-0.0918,10.00,82.17,10.0000,0.0500,0.638661,0.088889,0.000167,-0.000000,0.549605,1498
0.0081,2,enc,0,-0.0000,0.0000,-0.0000,0.0033,-0.0918,10.00,82.17,10.0000,0.1000,0.638827,0.088889,0.000333,-0.000000,0.549605,1496
0.0131,3,enc,0,-0.0000,0.0000,-0.0000,0.0033,-0.0918,10.00,82.17,10.0000,0.1500,0.638994,0.088889,0.000500,-0.000000,0.549605,1494
0.0182,4,enc,0,-0.0000,0.0000,-0.0000,0.0033,-0.0918,10.00,82.17,10.0000,0.2000,0.639161,0.088889,0.000667,-0.000000,0.549605,1492
0.0233,5,enc,0,-0.0000,0.0000,-0.0000,0.0033,-0.0918,10.00,82.17,10.0000,0.2500,0.639327,0.088889,0.000833,-0.000000,0.549605,1490
0.0284,6,enc,0,-0.0000,0.0000,-0.0000,0.0033,-0.0918,10.00,82.17,10.0000,0.3000,0.639494,0.088889,0.001000,-0.000000,0.549605,1488
0.0335,7,enc,0,-0.0000,0.0000,-0.0000,0.0033,-0.0918,10.00,82.17,10.0000,0.3500,0.639661,0.088889,0.001167,-0.000000,0.549605,1486
0.0386,8,enc,0,-0.0000,0.0000,-0.0000,0.0033,-0.0918,10.00,82.17,10.0000,0.4000,0.639827,0.088889,0.001333,-0.000000,0.549605,1484
0.0436,9,enc,0,-0.0000,0.0000,-0.0000,0.0033,-0.0918,10.00,82.17,10.0000,0.4500,0.639994,0.088889,0.001500,-0.000000,0.549605,1482
0.0487,10,enc,1,-0.0000,0.0000,-0.0000,0.0402,-0.0428,10.00,82.17,10.0000,0.5000,0.640161,0.088889,0.001667,-0.000000,0.549605,1480
0.0538,11,enc,1,-0.0000,0.0000,-0.0000,0.0326,-0.0819,10.00,82.17,10.0000,0.5500,0.640327,0.088889,0.001833,-0.000000,0.549605,1478
0.0589,12,enc,0,-0.0000,0.0000,-0.0000,0.0326,-0.0819,10.00,82.17,10.0000,0.6000,0.640494,0.088889,0.002000,-0.000000,0.549605,1476
0.0640,13,enc,0,-0.0000,0.0000,-0.0000,0.0326,-0.0819,10.00,82.17,10.0000,0.6500,0.640661,0.088889,0.002167,-0.000000,0.549605,1474
0.0690,14,enc,0,-0.0000,0.0000,-0.0000,0.0326,-0.0819,10.00,82.17,10.0000,0.7000,0.640827,0.088889,0.002333,-0.000000,0.549605,1472
0.0741,15,enc,1,-0.0000,0.0000,-0.0000,-0.0004,-0.0882,10.00,82.17,10.0000,0.7500,0.640994,0.088889,0.002500,-0.000000,0.549605,1470
0.0792,16,enc,0,-0.0000,0.0000,-0.0000,-0.0004,-0.0882,10.00,82.17,10.0000,0.8000,0.641161,0.088889,0.002667,-0.000000,0.549605,1468
0.0843,17,enc,0,-0.0000,0.0000,-0.0000,-0.0004,-0.0882,10.00,82.17,10.0000,0.8500,0.641327,0.088889,0.002833,-0.000000,0.549605,1466
0.0893,18,enc,0,-0.0000,0.0000,-0.0000,-0.0004,-0.0882,10.00,82.17,10.0000,0.9000,0.641494,0.088889,0.003000,-0.000000,0.549605,1464
0.0944,19,enc,1,-0.0000,0.0000,-0.0000,-0.0081,-0.1273,10.00,82.17,10.0000,0.9500,0.641661,0.088889,0.003167,-0.000000,0.549605,1462
0.0995,20,enc,0,-0.0000,0.0000,-0.0000,-0.0081,-0.1273,10.00,82.17,10.0000,1.0000,0.641827,0.088889,0.003333,-0.000000,0.549605,1460
0.1046,21,enc,0,-0.0000,0.0000,-0.0000,-0.0081,-0.1273,10.00,82.17,10.0000,1.0500,0.641994,0.088889,0.003500,-0.000000,0.549605,1458
0.1097,22,enc,0,-0.0000,0.0000,-0.0000,-0.0081,-0.1273,10.00,82.17,10.0000,1.1000,0.642161,0.088889,0.003667,-0.000000,0.549605,1456
0.1147,23,enc,0,-0.0000,0.0000,-0.0000,-0.0081,-0.1273,10.00,82.17,10.0000,1.1500,0.642327,0.088889,0.003833,-0.000000,0.549605,1454
