t_s,iteration,psi_imu_deg,psi_enc_deg,phi_yaw_deg,psi_dot_dps,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us,pitch_raw_deg
0.0000,1,0.0288,-0.0000,-0.0052,-0.0000,-20.00,72.70,52.70,-20.0288,-0.4006,-0.445976,-0.445086,-0.000890,0.000000,0.000000,1692,17.2688
0.0202,2,0.0288,-0.0000,-0.0052,-0.0000,-20.00,72.70,52.70,-20.0288,-0.8012,-0.446866,-0.445086,-0.001780,0.000000,0.000000,1692,17.2688
0.0403,3,0.0280,-0.0000,0.0044,-0.0000,-20.00,72.70,52.70,-20.0280,-1.2017,-0.447736,-0.445066,-0.002670,0.000000,0.000000,1692,17.2697
0.0604,4,0.0280,-0.0000,0.0044,-0.0000,-20.00,72.70,52.70,-20.0280,-1.6023,-0.448626,-0.445066,-0.003561,0.000000,0.000000,1693,17.2697
0.0805,5,0.0280,-0.0000,0.0044,-0.0000,-20.00,72.70,52.70,-20.0280,-2.0028,-0.449517,-0.445066,-0.004451,0.000000,0.000000,1693,17.2697
0.1006,6,0.0340,-0.0000,0.0041,-0.0000,-20.00,72.70,52.70,-20.0340,-2.4035,-0.450541,-0.445200,-0.005341,0.000000,0.000000,1693,17.2636
0.1207,7,0.0340,-0.0000,0.0041,-0.0000,-20.00,72.70,52.70,-20.0340,-2.8042,-0.451431,-0.445200,-0.006232,0.000000,0.000000,1694,17.2636
0.1408,8,0.0349,-0.0000,-0.0054,-0.0000,-20.00,72.70,52.70,-20.0349,-3.2049,-0.452341,-0.445219,-0.007122,0.000000,0.000000,1694,17.2628
0.1609,9,0.0349,-0.0000,-0.0054,-0.2238,-20.00,72.70,52.70,-20.0349,-3.6056,-0.452237,-0.445219,-0.008012,0.000995,0.000000,1694,17.2628
0.1810,10,0.0349,-0.0000,-0.0054,-0.2238,-20.00,72.70,52.70,-20.0349,-4.0063,-0.453128,-0.445219,-0.008903,0.000995,0.000000,1694,17.2628
0.2011,11,0.0340,-0.0000,0.0041,0.1119,-20.00,72.70,52.70,-20.0340,-4.4070,-0.455490,-0.445200,-0.009793,-0.000497,0.000000,1695,17.2636
0.2212,12,0.0340,-0.0000,0.0041,0.1119,-20.00,72.70,52.70,-20.0340,-4.8076,-0.456381,-0.445200,-0.010684,-0.000497,0.000000,1696,17.2636
0.2413,13,0.0400,-0.0000,0.0039,0.1119,-20.00,72.70,52.70,-20.0400,-5.2084,-0.457405,-0.445334,-0.011574,-0.000497,0.000000,1696,17.2576
0.2614,14,0.0400,-0.0000,0.0039,0.2238,-20.00,72.70,52.70,-20.0400,-5.6092,-0.458793,-0.445334,-0.012465,-0.000995,0.000000,1697,17.2576
0.2815,15,0.0400,-0.0000,0.0039,0.2238,-20.00,72.70,52.70,-20.0400,-6.0100,-0.459684,-0.445334,-0.013356,-0.000995,0.000000,1697,17.2576
0.3016,16,0.0501,-0.0000,0.0021,0.2238,-20.00,72.70,52.70,-20.0501,-6.4110,-0.460798,-0.445557,-0.014247,-0.000995,0.000000,1697,17.2476
0.3217,17,0.0501,-0.0000,0.0021,0.2238,-20.00,72.70,52.70,-20.0501,-6.8120,-0.461689,-0.445557,-0.015138,-0.000995,0.000000,1698,17.2476
0.3418,18,0.0541,-0.0000,0.0005,0.2238,-20.00,72.70,52.70,-20.0541,-7.2131,-0.462670,-0.445646,-0.016029,-0.000995,0.000000,1698,17.2436
0.3619,19,0.0541,-0.0000,0.0005,-0.1119,-20.00,72.70,52.70,-20.0541,-7.6142,-0.462069,-0.445646,-0.016920,0.000497,0.000000,1698,17.2436
0.3820,20,0.0541,-0.0000,0.0005,-0.1119,-20.00,72.70,52.70,-20.0541,-8.0153,-0.462960,-0.445646,-0.017812,0.000497,0.000000,1698,17.2436
0.4021,21,0.0469,-0.0000,-0.0101,-0.0000,-20.00,72.70,52.70,-20.0469,-8.4162,-0.464190,-0.445487,-0.018703,0.000000,0.000000,1699,17.2507
0.4222,22,0.0469,-0.0000,-0.0101,-0.0000,-20.00,72.70,52.70,-20.0469,-8.8172,-0.465081,-0.445487,-0.019594,0.000000,0.000000,1699,17.2507
0.4423,23,0.0402,-0.0000,-0.0121,-0.0000,-20.00,72.70,52.70,-20.0402,-9.2180,-0.465823,-0.445339,-0.020484,0.000000,0.000000,1699,17.2574
0.4624,24,0.0402,-0.0000,-0.0121,-0.6714,-20.00,72.70,52.70,-20.0402,-9.6188,-0.463730,-0.445339,-0.021375,0.002984,0.000000,1698,17.2574
0.4826,25,0.0402,-0.0000,-0.0121,-0.6714,-20.00,72.70,52.70,-20.0402,-10.0196,-0.464620,-0.445339,-0.022266,0.002984,0.000000,1699,17.2574
0.5026,26,0.0382,-0.0000,-0.0134,0.2238,-20.00,72.70,52.70,-20.0382,-10.4203,-0.469445,-0.445294,-0.023156,-0.000995,0.000000,1701,17.2594
0.5227,27,0.0382,-0.0000,-0.0134,0.2238,-20.00,72.70,52.70,-20.0382,-10.8211,-0.470336,-0.445294,-0.024047,-0.000995,0.000000,1701,17.2594
0.5428,28,0.0202,-0.0000,-0.0127,0.2238,-20.00,72.70,52.70,-20.0202,-11.2215,-0.470824,-0.444892,-0.024937,-0.000995,0.000000,1701,17.2775
0.5633,29,0.0202,-0.0000,-0.0127,-0.7833,-20.00,72.70,52.70,-20.0202,-11.6219,-0.467237,-0.444892,-0.025826,0.003482,0.000000,1700,17.2775
0.5834,30,0.0202,-0.0000,-0.0127,-0.7833,-20.00,72.70,52.70,-20.0202,-12.0223,-0.468127,-0.444892,-0.026716,0.003482,0.000000,1700,17.2775
0.6035,31,-0.0165,-0.0000,-0.0156,-1.7905,-20.00,72.70,52.70,-19.9835,-12.4220,-0.463725,-0.444078,-0.027604,0.007958,0.000000,1698,17.3141
0.6236,32,-0.0165,-0.0000,-0.0156,-1.7905,-20.00,72.70,52.70,-19.9835,-12.8217,-0.464613,-0.444078,-0.028493,0.007958,0.000000,1699,17.3141
0.6437,33,-0.0631,-0.0000,-0.0167,-1.1191,-20.00,72.70,52.70,-19.9369,-13.2204,-0.467446,-0.443041,-0.029379,0.004974,0.000000,1700,17.3608
0.6638,34,-0.0631,-0.0000,-0.0167,-1.1191,-20.00,72.70,52.70,-19.9369,-13.6191,-0.468333,-0.443041,-0.030265,0.004974,0.000000,1700,17.3608
0.6839,35,-0.0631,-0.0000,-0.0167,-1.1191,-20.00,72.70,52.70,-19.9369,-14.0179,-0.469219,-0.443041,-0.031151,0.004974,0.000000,1700,17.3608
0.7040,36,-0.1219,-0.1800,-0.0173,-0.5595,-20.00,72.70,52.70,-19.8781,-14.4154,-0.471284,-0.441736,-0.032034,0.002487,0.000000,1701,17.4195
0.7241,37,-0.1219,-0.0000,-0.0173,-0.5595,-20.00,72.70,52.70,-19.8781,-14.8130,-0.472167,-0.441736,-0.032918,0.002487,0.000000,1702,17.4195
0.7441,38,-0.1480,-0.0000,-0.0176,1.0072,-20.00,72.70,52.70,-19.8520,-15.2100,-0.479432,-0.441155,-0.033800,-0.004476,0.000000,1704,17.4456
0.7642,39,-0.1480,-0.0000,-0.0176,1.0072,-20.00,72.70,52.70,-19.8520,-15.6071,-0.480314,-0.441155,-0.034682,-0.004476,0.000000,1705,17.4456
0.7843,40,-0.1480,-0.0000,-0.0176,1.0072,-20.00,72.70,52.70,-19.8520,-16.0041,-0.481196,-0.441155,-0.035565,-0.004476,0.000000,1705,17.4456
0.8044,41,-0.0913,-0.0000,-0.0224,1.5667,-20.00,72.70,52.70,-19.9087,-16.4023,-0.485828,-0.442416,-0.036450,-0.006963,0.000000,1707,17.3889
0.8245,42,-0.0913,-0.0000,-0.0224,1.5667,-20.00,72.70,52.70,-19.9087,-16.8005,-0.486713,-0.442416,-0.037334,-0.006963,0.000000,1707,17.3889
0.8446,43,-0.0091,-0.0000,-0.0333,1.4548,-20.00,72.70,52.70,-19.9909,-17.2003,-0.488931,-0.444242,-0.038223,-0.006466,0.000000,1708,17.3067
0.8647,44,-0.0091,0.1800,-0.0333,1.4548,-20.00,72.70,52.70,-19.9909,-17.6001,-0.489819,-0.444242,-0.039111,-0.006466,0.000000,1708,17.3067
0.8848,45,-0.0091,0.1800,-0.0333,1.4548,-20.00,72.70,52.70,-19.9909,-17.9999,-0.490708,-0.444242,-0.040000,-0.006466,0.000000,1709,17.2246
0.9049,46,0.0731,0.1800,-0.0441,1.0072,-20.00,72.70,52.70,-20.0731,-18.4014,-0.491436,-0.446068,-0.040892,-0.004476,0.000000,1709,17.2246
0.9250,47,0.0731,0.1800,-0.0441,1.0072,-20.00,72.70,52.70,-20.0731,-18.8028,-0.492329,-0.446068,-0.041784,-0.004476,0.000000,1709,17.2246
0.9451,48,0.1112,0.1800,-0.0525,0.1119,-20.00,72.70,52.70,-20.1112,-19.2051,-0.490091,-0.446916,-0.042678,-0.000497,0.000000,1708,17.1864
0.9652,49,0.1112,0.1800,-0.0525,0.1119,-20.00,72.70,52.70,-20.1112,-19.6073,-0.490985,-0.446916,-0.043572,-0.000497,0.000000,1709,17.1864
0.9853,50,0.1112,0.1800,-0.0538,0.1119,-20.00,72.70,52.70,-20.1112,-20.0095,-0.491879,-0.446916,-0.044466,-0.000497,0.000000,1709,17.1884
1.0054,51,0.1092,0.1800,-0.0538,-0.4476,-20.00,72.70,52.70,-20.1092,-20.4117,-0.490241,-0.446871,-0.045359,0.001989,0.000000,1708,17.1884
1.0255,52,0.1092,0.1800,-0.0538,-0.4476,-20.00,72.70,52.70,-20.1092,-20.8139,-0.491135,-0.446871,-0.046253,0.001989,0.000000,1709,17.1884
1.0456,53,0.0814,0.1800,-0.0631,-0.5595,-20.00,72.70,52.70,-20.0814,-21.2155,-0.490911,-0.446252,-0.047146,0.002487,0.000000,1709,17.2163
1.0657,54,0.0814,0.1800,-0.0631,-0.5595,-20.00,72.70,52.70,-20.0814,-21.6171,-0.491804,-0.446252,-0.048038,0.002487,0.000000,1709,17.2163
1.0858,55,0.0458,-0.0000,-0.0553,-0.5595,-20.00,72.70,52.70,-20.0458,-22.0181,-0.491905,-0.445463,-0.048929,0.002487,0.000000,1709,17.2518
1.1059,56,0.0458,-0.0000,-0.0553,-0.0000,-20.00,72.70,52.70,-20.0458,-22.4190,-0.495283,-0.445463,-0.049820,0.000000,0.000000,1710,17.2518
1.1260,57,0.0458,-0.0000,-0.0553,-0.0000,-20.00,72.70,52.70,-20.0458,-22.8199,-0.496174,-0.445463,-0.050711,0.000000,0.000000,1711,17.2518
1.1461,58,0.0270,-0.0000,-0.0471,-0.1119,-20.00,72.70,52.70,-20.0270,-23.2204,-0.496149,-0.445045,-0.051601,0.000497,0.000000,1711,17.2706
1.1662,59,0.0270,-0.0000,-0.0471,-0.1119,-20.00,72.70,52.70,-20.0270,-23.6210,-0.497039,-0.445045,-0.052491,0.000497,0.000000,1711,17.2706
1.1863,60,0.0201,-0.0000,-0.0373,-0.1119,-20.00,72.70,52.70,-20.0201,-24.0214,-0.497775,-0.444892,-0.053381,0.000497,0.000000,1711,17.2775
1.2066,61,0.0201,-0.0000,-0.0373,-0.2238,-20.00,72.70,52.70,-20.0201,-24.4218,-0.498167,-0.444892,-0.054271,0.000995,0.000000,1711,17.2775
1.2267,62,0.0201,-0.0000,-0.0373,-0.2238,-20.00,72.70,52.70,-20.0201,-24.8222,-0.499057,-0.444892,-0.055160,0.000995,0.000000,1712,17.2775
1.2468,63,0.0371,-0.0000,-0.0488,0.2238,-20.00,72.70,52.70,-20.0371,-25.2229,-0.502314,-0.445269,-0.056051,-0.000995,0.000000,1713,17.2605
1.2669,64,0.0371,-0.0000,-0.0488,0.2238,-20.00,72.70,52.70,-20.0371,-25.6237,-0.503205,-0.445269,-0.056941,-0.000995,0.000000,1713,17.2605
1.2870,65,0.0516,0.1800,-0.0436,0.2238,-20.00,72.70,52.70,-20.0516,-26.0247,-0.504419,-0.445591,-0.057833,-0.000995,0.000000,1714,17.246
1.3072,66,0.0516,0.1800,-0.0436,-0.0000,-20.00,72.70,52.70,-20.0516,-26.4257,-0.504315,-0.445591,-0.058724,0.000000,0.000000,1714,17.246
1.3273,67,0.0516,0.1800,-0.0436,-0.0000,-20.00,72.70,52.70,-20.0516,-26.8268,-0.505206,-0.445591,-0.059615,0.000000,0.000000,1714,17.246
1.3474,68,0.0694,0.1800,-0.0365,0.5595,-20.00,72.70,52.70,-20.0694,-27.2281,-0.508981,-0.445987,-0.060507,-0.002487,0.000000,1715,17.2282
1.3675,69,0.0694,0.1800,-0.0365,0.5595,-20.00,72.70,52.70,-20.0694,-27.6295,-0.509873,-0.445987,-0.061399,-0.002487,0.000000,1716,17.2282
1.3876,70,0.0835,0.1800,-0.0398,0.5595,-20.00,72.70,52.70,-20.0835,-28.0312,-0.511078,-0.446300,-0.062292,-0.002487,0.000000,1716,17.2141
1.4077,71,0.0835,0.1800,-0.0398,-0.0000,-20.00,72.70,52.70,-20.0835,-28.4329,-0.509484,-0.446300,-0.063184,0.000000,0.000000,1716,17.2141
1.4278,72,0.0835,0.1800,-0.0398,-0.0000,-20.00,72.70,52.70,-20.0835,-28.8345,-0.510376,-0.446300,-0.064077,0.000000,0.000000,1716,17.2141
1.4479,73,0.0926,0.1800,-0.032,-0.1119,-20.00,72.70,52.70,-20.0926,-29.2364,-0.510975,-0.446503,-0.064970,0.000497,0.000000,1716,17.205
1.4680,74,0.0926,0.1800,-0.032,-0.1119,-20.00,72.70,52.70,-20.0926,-29.6383,-0.511868,-0.446503,-0.065863,0.000497,0.000000,1716,17.205
1.4881,75,0.0935,0.1800,-0.0416,-0.1119,-20.00,72.70,52.70,-20.0935,-30.0401,-0.512781,-0.446523,-0.066756,0.000497,0.000000,1717,17.2041
1.5082,76,0.0935,0.1800,-0.0416,-0.4476,-20.00,72.70,52.70,-20.0935,-30.4420,-0.512182,-0.446523,-0.067649,0.001989,0.000000,1717,17.2041
1.5283,77,0.0935,0.1800,-0.0416,-0.4476,-20.00,72.70,52.70,-20.0935,-30.8439,-0.513075,-0.446523,-0.068542,0.001989,0.000000,1717,17.2041
1.5484,78,0.0835,0.1800,-0.0398,-0.4476,-20.00,72.70,52.70,-20.0835,-31.2455,-0.513745,-0.446300,-0.069435,0.001989,0.000000,1717,17.2141
1.5684,79,0.0835,0.1800,-0.0398,-0.4476,-20.00,72.70,52.70,-20.0835,-31.6472,-0.514637,-0.446300,-0.070327,0.001989,0.000000,1717,17.2141
1.5885,80,0.0714,0.1800,-0.0393,-0.4476,-20.00,72.70,52.70,-20.0714,-32.0486,-0.515262,-0.446032,-0.071219,0.001989,0.000000,1718,17.2262
