t_s,iteration,psi_imu_deg,psi_enc_deg,phi_yaw_deg,psi_dot_dps,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us,pitch_raw_deg
0.0000,1,-0.0675,-0.0000,0.0074,0.2238,-60.00,76.90,16.90,-59.9325,0.0000,-0.400000,-0.532734,-0.000333,-0.002984,0.029065,1520,13.1706
0.0051,2,-0.0675,-0.0000,0.0074,0.2238,-60.00,76.90,16.90,-59.9325,0.0000,-0.400000,-0.532734,-0.000333,-0.002984,0.029065,1540,13.1706
0.0101,3,-0.0675,-0.0000,0.0074,0.2238,-60.00,76.90,16.90,-59.9325,0.0000,-0.400000,-0.532734,-0.000333,-0.002984,0.029065,1560,13.1706
0.0152,4,-0.0639,-0.0000,0.0062,0.2238,-60.00,76.90,16.90,-59.9361,0.0000,-0.400000,-0.532765,-0.000333,-0.002984,0.029065,1580,13.167
0.0215,5,-0.0639,-0.0000,0.0062,0.2238,-60.00,76.90,16.90,-59.9361,0.0000,-0.400000,-0.532765,-0.000333,-0.002984,0.029065,1600,13.167
0.0266,6,-0.0639,-0.0000,0.0062,0.2238,-60.00,76.90,16.90,-59.9361,0.0000,-0.400000,-0.532765,-0.000333,-0.002984,0.029065,1620,13.167
0.0317,7,-0.0639,-0.0000,0.0062,0.2238,-60.00,76.90,16.90,-59.9361,0.0000,-0.400000,-0.532765,-0.000333,-0.002984,0.029065,1640,13.167
0.0368,8,-0.0639,-0.0000,0.0062,0.2238,-60.00,76.90,16.90,-59.9361,0.0000,-0.400000,-0.532765,-0.000333,-0.002984,0.029065,1660,13.167
0.0418,9,-0.0639,-0.0000,0.0062,0.2238,-60.00,76.90,16.90,-59.9361,0.0000,-0.400000,-0.532765,-0.000333,-0.002984,0.029065,1675,13.167
0.0469,10,-0.0639,-0.0000,0.0062,0.2238,-60.00,76.90,16.90,-59.9361,0.0000,-0.400000,-0.532765,-0.000333,-0.002984,0.029065,1675,13.167
0.0520,11,-0.0639,-0.0000,0.0062,0.2238,-60.00,76.90,16.90,-59.9361,0.0000,-0.400000,-0.532765,-0.000333,-0.002984,0.029065,1675,13.167
0.0570,12,-0.0639,-0.0000,0.0062,0.2238,-60.00,76.90,16.90,-59.9361,0.0000,-0.400000,-0.532765,-0.000333,-0.002984,0.029065,1675,13.167
0.0621,13,-0.0639,-0.0000,0.0062,0.2238,-60.00,76.90,16.90,-59.9361,0.0000,-0.400000,-0.532765,-0.000333,-0.002984,0.029065,1675,13.167
0.0672,14,-0.0643,-0.0000,0.0032,0.2238,-60.00,76.90,16.90,-59.9357,0.0000,-0.400000,-0.532761,-0.000333,-0.002984,0.029065,1675,13.1675
0.0722,15,-0.0643,-0.0000,0.0032,0.2238,-60.00,76.90,16.90,-59.9357,0.0000,-0.400000,-0.532761,-0.000333,-0.002984,0.029065,1675,13.1675
0.0773,16,-0.0643,-0.0000,0.0032,-0.0000,-60.00,76.90,16.90,-59.9357,0.0000,-0.400000,-0.532761,-0.000333,0.000000,0.029065,1675,13.1675
0.0824,17,-0.0643,-0.0000,0.0032,-0.0000,-60.00,76.90,16.90,-59.9357,0.0000,-0.400000,-0.532761,-0.000333,0.000000,0.029065,1675,13.1675
0.0875,18,-0.0643,-0.0000,0.0032,-0.0000,-60.00,76.90,16.90,-59.9357,0.0000,-0.400000,-0.532761,-0.000333,0.000000,0.029065,1675,13.1675
0.0925,19,-0.0643,-0.0000,0.0032,-0.0000,-60.00,76.90,16.90,-59.9357,0.0000,-0.400000,-0.532761,-0.000333,0.000000,0.029065,1675,13.1675
0.0976,20,-0.0643,-0.0000,0.0032,-0.0000,-60.00,76.90,16.90,-59.9357,0.0000,-0.400000,-0.532761,-0.000333,0.000000,0.029065,1675,13.1675
0.1027,21,-0.0643,-0.0000,0.0032,-0.0000,-60.00,76.90,16.90,-59.9357,0.0000,-0.400000,-0.532761,-0.000333,0.000000,0.029065,1675,13.1675
0.1078,22,-0.0643,-0.0000,0.0032,-0.0000,-60.00,76.90,16.90,-59.9357,0.0000,-0.400000,-0.532761,-0.000333,0.000000,0.029065,1675,13.1675
0.1129,23,-0.0643,-0.0000,0.0032,-0.0000,-60.00,76.90,16.90,-59.9357,0.0000,-0.400000,-0.532761,-0.000333,0.000000,0.029065,1675,13.1613
0.1179,24,-0.0582,-0.0000,0.0029,-0.0000,-60.00,76.90,16.90,-59.9418,0.0000,-0.400000,-0.532816,-0.000333,0.000000,0.029065,1675,13.1613
0.1230,25,-0.0582,-0.0000,0.0029,-0.0000,-60.00,76.90,16.90,-59.9418,0.0000,-0.400000,-0.532816,-0.000333,0.000000,0.029065,1675,13.1613
0.1281,26,-0.0582,-0.0000,0.0029,0.1119,-60.00,76.90,16.90,-59.9418,0.0000,-0.400000,-0.532816,-0.000333,-0.001492,0.029065,1675,13.1613
0.1331,27,-0.0582,-0.0000,0.0029,0.1119,-60.00,76.90,16.90,-59.9418,0.0000,-0.400000,-0.532816,-0.000333,-0.001492,0.029065,1675,13.1613
0.1382,28,-0.0582,-0.0000,0.0029,0.1119,-60.00,76.90,16.90,-59.9418,0.0000,-0.400000,-0.532816,-0.000333,-0.001492,0.029065,1675,13.1613
0.1432,29,-0.0582,-0.0000,0.0029,0.1119,-60.00,76.90,16.90,-59.9418,0.0000,-0.400000,-0.532816,-0.000333,-0.001492,0.029065,1675,13.1613
0.1483,30,-0.0582,-0.0000,0.0029,0.1119,-60.00,76.90,16.90,-59.9418,0.0000,-0.400000,-0.532816,-0.000333,-0.001492,0.029065,1675,13.1613
0.1534,31,-0.0582,-0.0000,0.0029,0.1119,-60.00,76.90,16.90,-59.9418,0.0000,-0.400000,-0.532816,-0.000333,-0.001492,0.029065,1675,13.1613
0.1585,32,-0.0582,-0.0000,0.0029,0.1119,-60.00,76.90,16.90,-59.9418,0.0000,-0.400000,-0.532816,-0.000333,-0.001492,0.029065,1675,13.1613
0.1635,33,-0.0582,-0.0000,0.0029,0.1119,-60.00,76.90,16.90,-59.9418,0.0000,-0.400000,-0.532816,-0.000333,-0.001492,0.029065,1675,13.1613
0.1686,34,-0.0582,-0.0000,0.0029,0.1119,-60.00,76.90,16.90,-59.9418,0.0000,-0.400000,-0.532816,-0.000333,-0.001492,0.029065,1675,13.1613
0.1737,35,-0.0582,-0.0000,0.0029,-0.0000,-60.00,76.90,16.90,-59.9418,0.0000,-0.400000,-0.532816,-0.000333,0.000000,0.029065,1675,13.1613
0.1787,36,-0.0582,-0.0000,0.0029,-0.0000,-60.00,76.90,16.90,-59.9418,0.0000,-0.400000,-0.532816,-0.000333,0.000000,0.029065,1675,13.1613
0.1838,37,-0.0582,-0.0000,0.0029,-0.0000,-60.00,76.90,16.90,-59.9418,0.0000,-0.400000,-0.532816,-0.000333,0.000000,0.029065,1675,13.1613
0.1889,38,-0.0582,-0.0000,0.0029,-0.0000,-60.00,76.90,16.90,-59.9418,0.0000,-0.400000,-0.532816,-0.000333,0.000000,0.029065,1675,13.1613
0.1939,39,-0.0582,-0.0000,0.0029,-0.0000,-60.00,76.90,16.90,-59.9418,0.0000,-0.400000,-0.532816,-0.000333,0.000000,0.029065,1675,13.1613
0.1990,40,-0.0582,-0.0000,0.0029,-0.0000,-60.00,76.90,16.90,-59.9418,0.0000,-0.400000,-0.532816,-0.000333,0.000000,0.029065,1675,13.1613
0.2041,41,-0.0582,-0.0000,0.0029,-0.0000,-60.00,76.90,16.90,-59.9418,0.0000,-0.400000,-0.532816,-0.000333,0.000000,0.029065,1675,13.1613
0.2091,42,-0.0582,-0.0000,0.0029,-0.0000,-60.00,76.90,16.90,-59.9418,0.0000,-0.400000,-0.532816,-0.000333,0.000000,0.029065,1675,13.1613
0.2142,43,-0.0582,-0.0000,0.0029,-0.0000,-60.00,76.90,16.90,-59.9418,0.0000,-0.400000,-0.532816,-0.000333,0.000000,0.029065,1675,13.1613
