t_s,iteration,psi_enc_deg,psi_dot_enc_dps,phi_yaw_deg,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,-0.0000,0.0000,0.1722,90.00,83.58,173.58,90.0000,0.0000,0.500000,1.100000,0.000750,-0.000000,0.027967,1480
0.0055,2,-0.0000,0.0000,0.1722,90.00,83.58,173.58,90.0000,0.0000,0.500000,1.100000,0.000750,-0.000000,0.027967,1460
0.0106,3,-0.0000,0.0000,0.1722,90.00,83.58,173.58,90.0000,0.0000,0.500000,1.100000,0.000750,-0.000000,0.027967,1440
0.0157,4,-0.0000,0.0000,0.1722,90.00,83.58,173.58,90.0000,0.0000,0.500000,1.100000,0.000750,-0.000000,0.027967,1420
0.0207,5,-0.0000,0.0000,0.1722,90.00,83.58,173.58,90.0000,0.0000,0.500000,1.100000,0.000750,-0.000000,0.027967,1400
0.0258,6,-0.0000,0.0000,0.1722,90.00,83.58,173.58,90.0000,0.0000,0.500000,1.100000,0.000750,-0.000000,0.027967,1380
0.0309,7,-0.0000,0.0000,0.1722,90.00,83.58,173.58,90.0000,0.0000,0.500000,1.100000,0.000750,-0.000000,0.027967,1360
0.0359,8,-0.0000,0.0000,0.1722,90.00,83.58,173.58,90.0000,0.0000,0.500000,1.100000,0.000750,-0.000000,0.027967,1340
0.0410,9,-0.0000,0.0000,0.1722,90.00,83.58,173.58,90.0000,0.0000,0.500000,1.100000,0.000750,-0.000000,0.027967,1320
0.0461,10,-0.0000,0.0000,0.1722,90.00,83.58,173.58,90.0000,0.0000,0.500000,1.100000,0.000750,-0.000000,0.027967,1300
0.0512,11,-0.0000,0.0000,0.1262,90.00,83.58,173.58,90.0000,0.0000,0.500000,1.100000,0.000750,-0.000000,0.027967,1287
0.0562,12,-0.0000,0.0000,0.1262,90.00,83.58,173.58,90.0000,0.0000,0.500000,1.100000,0.000750,-0.000000,0.027967,1287
0.0613,13,-0.0000,0.0000,0.1262,90.00,83.58,173.58,90.0000,0.0000,0.500000,1.100000,0.000750,-0.000000,0.027967,1287
0.0664,14,-0.0000,0.0000,0.1262,90.00,83.58,173.58,90.0000,0.0000,0.500000,1.100000,0.000750,-0.000000,0.027967,1287
0.0714,15,-0.0000,0.0000,0.1262,90.00,83.58,173.58,90.0000,0.0000,0.500000,1.100000,0.000750,-0.000000,0.027967,1287
0.0765,16,-0.0000,0.0000,0.1262,90.00,83.58,173.58,90.0000,0.0000,0.500000,1.100000,0.000750,-0.000000,0.027967,1287
0.0816,17,-0.0000,0.0000,0.1262,90.00,83.58,173.58,90.0000,0.0000,0.500000,1.100000,0.000750,-0.000000,0.027967,1287
0.0867,18,-0.0000,0.0000,0.1262,90.00,83.58,173.58,90.0000,0.0000,0.500000,1.100000,0.000750,-0.000000,0.027967,1287
0.0917,19,-0.0000,0.0000,0.1262,90.00,83.58,173.58,90.0000,0.0000,0.500000,1.100000,0.000750,-0.000000,0.027967,1287
0.0968,20,-0.0000,0.0000,0.1262,90.00,83.58,173.58,90.0000,0.0000,0.500000,1.100000,0.000750,-0.000000,0.027967,1287
0.1019,21,-0.0000,0.0000,0.0794,90.00,83.58,173.58,90.0000,0.0000,0.500000,1.100000,0.000750,-0.000000,0.027967,1287
0.1070,22,-0.0000,0.0000,0.0794,90.00,83.58,173.58,90.0000,0.0000,0.500000,1.100000,0.000750,-0.000000,0.027967,1287
0.1120,23,-0.0000,0.0000,0.0794,90.00,83.58,173.58,90.0000,0.0000,0.500000,1.100000,0.000750,-0.000000,0.027967,1287
0.1171,24,-0.0000,0.0000,0.0794,90.00,83.58,173.58,90.0000,0.0000,0.500000,1.100000,0.000750,-0.000000,0.027967,1287
0.1222,25,-0.0000,0.0000,0.0794,90.00,83.58,173.58,90.0000,0.0000,0.500000,1.100000,0.000750,-0.000000,0.027967,1287
0.1273,26,-0.0000,0.0000,0.0794,90.00,83.58,173.58,90.0000,0.0000,0.500000,1.100000,0.000750,-0.000000,0.027967,1287
0.1323,27,-0.0000,0.0000,0.0794,90.00,83.58,173.58,90.0000,0.0000,0.500000,1.100000,0.000750,-0.000000,0.027967,1287
0.1374,28,-0.0000,0.0000,0.0794,90.00,83.58,173.58,90.0000,0.0000,0.500000,1.100000,0.000750,-0.000000,0.027967,1287
0.1425,29,-0.0000,0.0000,0.0794,90.00,83.58,173.58,90.0000,0.0000,0.500000,1.100000,0.000750,-0.000000,0.027967,1287
0.1476,30,-0.0000,0.0000,0.0794,90.00,83.58,173.58,90.0000,0.0000,0.500000,1.100000,0.000750,-0.000000,0.027967,1287
0.1530,31,-0.0000,0.0000,0.116,90.00,83.58,173.58,90.0000,0.0000,0.500000,1.100000,0.000750,-0.000000,0.027967,1287
0.1581,32,-0.0000,0.0000,0.116,90.00,83.58,173.58,90.0000,0.0000,0.500000,1.100000,0.000750,-0.000000,0.027967,1287
