t_s,iteration,psi_imu_deg,psi_enc_deg,phi_yaw_deg,psi_dot_dps,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us,pitch_raw_deg
0.4217,22,2.4935,3.0600,-0.0829,24.6193,6.00,87.74,93.74,3.5065,2.5433,0.210603,0.038961,0.004239,-0.082064,0.249467,1396,-0.2351
0.4418,23,2.4935,3.9600,-0.0829,35.3622,6.00,87.74,93.74,3.5065,2.6134,0.174910,0.038961,0.004356,-0.117874,0.249467,1409,-0.2351
0.4619,24,2.4935,4.6800,-0.0829,35.3622,6.00,87.74,93.74,3.5065,2.6836,0.175026,0.038961,0.004473,-0.117874,0.249467,1409,-0.2351
0.4820,25,4.3080,5.5800,-0.1079,39.7266,6.00,87.74,93.74,1.6920,2.7174,0.140374,0.018800,0.004529,-0.132422,0.249467,1422,-2.0496
0.5021,26,4.3080,6.1200,-0.1079,39.7266,6.00,87.74,93.74,1.6920,2.7512,0.140431,0.018800,0.004585,-0.132422,0.249467,1422,-2.0496
0.5221,27,6.2600,7.0200,-0.1377,39.7266,6.00,87.74,93.74,-0.2600,2.7460,0.118733,-0.002889,0.004577,-0.132422,0.249467,1430,-4.0016
0.5422,28,6.2600,7.7400,-0.1377,36.7051,6.00,87.74,93.74,-0.2600,2.7408,0.128796,-0.002889,0.004568,-0.122350,0.249467,1426,-4.0016
0.5623,29,6.2600,8.2800,-0.1377,36.7051,6.00,87.74,93.74,-0.2600,2.7356,0.128787,-0.002889,0.004559,-0.122350,0.249467,1426,-4.0016
0.5824,30,7.9473,8.8200,-0.1792,27.4169,6.00,87.74,93.74,-1.9473,2.6967,0.140935,-0.021637,0.004494,-0.091390,0.249467,1422,-5.689
0.6024,31,7.9473,9.1800,-0.1792,27.4169,6.00,87.74,93.74,-1.9473,2.6577,0.140870,-0.021637,0.004430,-0.091390,0.249467,1422,-5.689
0.6225,32,9.0819,9.3600,-0.2045,13.0930,6.00,87.74,93.74,-3.0819,2.5961,0.175908,-0.034243,0.004327,-0.043643,0.249467,1409,-6.8235
0.6426,33,9.0819,9.5400,-0.2045,13.0930,6.00,87.74,93.74,-3.0819,2.5345,0.175805,-0.034243,0.004224,-0.043643,0.249467,1409,-6.8235
0.6628,34,9.0819,9.7200,-0.2045,13.0930,6.00,87.74,93.74,-3.0819,2.4728,0.175702,-0.034243,0.004121,-0.043643,0.249467,1409,-6.8235
0.6829,35,9.5348,9.7200,-0.2117,0.7833,6.00,87.74,93.74,-3.5348,2.4021,0.211585,-0.039275,0.004004,-0.002611,0.249467,1395,-7.2764
0.7030,36,9.5348,9.5400,-0.2117,0.7833,6.00,87.74,93.74,-3.5348,2.3314,0.211467,-0.039275,0.003886,-0.002611,0.249467,1395,-7.2764
0.7231,37,9.4531,9.3600,-0.2159,0.7833,6.00,87.74,93.74,-3.4531,2.2624,0.212259,-0.038368,0.003771,-0.002611,0.249467,1395,-7.1947
0.7431,38,9.4531,9.3600,-0.2159,-6.4905,6.00,87.74,93.74,-3.4531,2.1933,0.236390,-0.038368,0.003656,0.021635,0.249467,1386,-7.1947
0.7632,39,9.4531,9.1800,-0.2159,-6.4905,6.00,87.74,93.74,-3.4531,2.1243,0.236275,-0.038368,0.003540,0.021635,0.249467,1386,-7.1947
0.7833,40,9.0934,9.0000,-0.2071,-8.0572,6.00,87.74,93.74,-3.0934,2.0624,0.245391,-0.034371,0.003437,0.026857,0.249467,1382,-6.835
0.8034,41,9.0934,8.8200,-0.2071,-8.0572,6.00,87.74,93.74,-3.0934,2.0005,0.245287,-0.034371,0.003334,0.026857,0.249467,1383,-6.835
0.8235,42,8.6994,8.6400,-0.2039,-8.0572,6.00,87.74,93.74,-2.6994,1.9465,0.249576,-0.029993,0.003244,0.026857,0.249467,1381,-6.441
0.8435,43,8.6994,8.6400,-0.2039,-5.4834,6.00,87.74,93.74,-2.6994,1.8925,0.240906,-0.029993,0.003154,0.018278,0.249467,1384,-6.441
0.8636,44,8.6994,8.6400,-0.2039,-5.4834,6.00,87.74,93.74,-2.6994,1.8386,0.240816,-0.029993,0.003064,0.018278,0.249467,1384,-6.441
0.8837,45,8.4970,8.6400,-0.2016,-0.5595,6.00,87.74,93.74,-2.4970,1.7886,0.226568,-0.027745,0.002981,0.001865,0.249467,1390,-6.2386
0.9038,46,8.4970,8.6400,-0.2016,-0.5595,6.00,87.74,93.74,-2.4970,1.7387,0.226485,-0.027745,0.002898,0.001865,0.249467,1390,-6.2386
0.9239,47,8.5751,8.8200,-0.2054,-0.5595,6.00,87.74,93.74,-2.5751,1.6872,0.225532,-0.028612,0.002812,0.001865,0.249467,1390,-6.3167
0.9439,48,8.5751,9.0000,-0.2054,4.8120,6.00,87.74,93.74,-2.5751,1.6357,0.207541,-0.028612,0.002726,-0.016040,0.249467,1397,-6.3167
0.9640,49,8.5751,9.0000,-0.2054,4.8120,6.00,87.74,93.74,-2.5751,1.5842,0.207455,-0.028612,0.002640,-0.016040,0.249467,1397,-6.3167
0.9841,50,8.8683,9.1800,-0.2088,7.0501,6.00,87.74,93.74,-2.8683,1.5268,0.196642,-0.031870,0.002545,-0.023500,0.249467,1401,-6.6099
1.0042,51,8.8683,9.3600,-0.2088,7.0501,6.00,87.74,93.74,-2.8683,1.4694,0.196546,-0.031870,0.002449,-0.023500,0.249467,1401,-6.6099
1.0242,52,9.1793,9.3600,-0.2133,4.9239,6.00,87.74,93.74,-3.1793,1.4058,0.200072,-0.035325,0.002343,-0.016413,0.249467,1399,-6.9209
1.0443,53,9.1793,9.5400,-0.2133,4.9239,6.00,87.74,93.74,-3.1793,1.3423,0.199966,-0.035325,0.002237,-0.016413,0.249467,1400,-6.9209
1.0644,54,9.1793,9.5400,-0.2133,4.9239,6.00,87.74,93.74,-3.1793,1.2787,0.199860,-0.035325,0.002131,-0.016413,0.249467,1400,-6.9209
1.0845,55,9.3680,9.5400,-0.2178,1.4548,6.00,87.74,93.74,-3.3680,1.2113,0.209215,-0.037422,0.002019,-0.004849,0.249467,1396,-7.1096
1.1045,56,9.3680,9.5400,-0.2178,1.4548,6.00,87.74,93.74,-3.3680,1.1440,0.209103,-0.037422,0.001907,-0.004849,0.249467,1396,-7.1096
1.1247,57,9.3798,9.5400,-0.218,-1.6786,6.00,87.74,93.74,-3.3798,1.0764,0.219303,-0.037553,0.001794,0.005595,0.249467,1392,-7.1214
1.1448,58,9.3798,9.5400,-0.218,-1.6786,6.00,87.74,93.74,-3.3798,1.0088,0.219190,-0.037553,0.001681,0.005595,0.249467,1392,-7.1214
1.1649,59,9.3798,9.3600,-0.218,-1.6786,6.00,87.74,93.74,-3.3798,0.9412,0.219078,-0.037553,0.001569,0.005595,0.249467,1392,-6.9949
1.1850,60,9.2533,9.3600,-0.2193,-3.1334,6.00,87.74,93.74,-3.2533,0.8761,0.225224,-0.036148,0.001460,0.010445,0.249467,1390,-6.9949
1.2050,61,9.2533,9.3600,-0.2193,-3.1334,6.00,87.74,93.74,-3.2533,0.8110,0.225115,-0.036148,0.001352,0.010445,0.249467,1390,-6.9949
1.2251,62,9.1039,9.1800,-0.2162,-1.5667,6.00,87.74,93.74,-3.1039,0.7490,0.221450,-0.034488,0.001248,0.005222,0.249467,1391,-6.8455
1.2452,63,9.1039,9.1800,-0.2162,-1.5667,6.00,87.74,93.74,-3.1039,0.6869,0.221346,-0.034488,0.001145,0.005222,0.249467,1391,-6.8455
1.2653,64,9.1039,9.1800,-0.2162,-1.5667,6.00,87.74,93.74,-3.1039,0.6248,0.221243,-0.034488,0.001041,0.005222,0.249467,1392,-6.7815
1.2854,65,9.0399,9.3600,-0.2094,0.7833,6.00,87.74,93.74,-3.0399,0.5640,0.214019,-0.033777,0.000940,-0.002611,0.249467,1394,-6.7815
1.3055,66,9.0399,9.3600,-0.2094,0.7833,6.00,87.74,93.74,-3.0399,0.5032,0.213918,-0.033777,0.000839,-0.002611,0.249467,1394,-6.7815
1.3255,67,9.0965,9.3600,-0.2125,2.4619,6.00,87.74,93.74,-3.0965,0.4413,0.207590,-0.034406,0.000735,-0.008206,0.249467,1397,-6.8381
1.3456,68,9.0965,9.3600,-0.2125,2.4619,6.00,87.74,93.74,-3.0965,0.3793,0.207487,-0.034406,0.000632,-0.008206,0.249467,1397,-6.8381
1.3657,69,9.2130,9.5400,-0.2128,2.4619,6.00,87.74,93.74,-3.2130,0.3151,0.206086,-0.035700,0.000525,-0.008206,0.249467,1397,-6.9546
1.3858,70,9.2130,9.5400,-0.2128,2.1262,6.00,87.74,93.74,-3.2130,0.2508,0.207098,-0.035700,0.000418,-0.007087,0.249467,1397,-6.9546
1.4059,71,9.2130,9.5400,-0.2128,2.1262,6.00,87.74,93.74,-3.2130,0.1866,0.206991,-0.035700,0.000311,-0.007087,0.249467,1397,-6.9546
1.4259,72,9.2713,9.5400,-0.2063,0.5595,6.00,87.74,93.74,-3.2713,0.1211,0.211456,-0.036348,0.000202,-0.001865,0.249467,1395,-7.0129
1.4460,73,9.2713,9.5400,-0.2063,0.5595,6.00,87.74,93.74,-3.2713,0.0557,0.211347,-0.036348,0.000093,-0.001865,0.249467,1395,-7.0129
1.4661,74,9.2522,9.5400,-0.2141,0.5595,6.00,87.74,93.74,-3.2522,-0.0093,0.211451,-0.036136,-0.000016,-0.001865,0.249467,1395,-6.9938
1.4861,75,9.2522,9.5400,-0.2141,-1.4548,6.00,87.74,93.74,-3.2522,-0.0744,0.218057,-0.036136,-0.000124,0.004849,0.249467,1393,-6.9938
1.5062,76,9.2522,9.3600,-0.2141,-1.4548,6.00,87.74,93.74,-3.2522,-0.1394,0.217948,-0.036136,-0.000232,0.004849,0.249467,1393,-6.9938
1.5263,77,9.1570,9.3600,-0.2055,-1.7905,6.00,87.74,93.74,-3.1570,-0.2026,0.220021,-0.035077,-0.000338,0.005968,0.249467,1392,-6.8986
1.5464,78,9.1570,9.3600,-0.2055,-1.7905,6.00,87.74,93.74,-3.1570,-0.2657,0.219915,-0.035077,-0.000443,0.005968,0.249467,1392,-6.8986
1.5680,79,9.0777,9.3600,-0.2071,-1.7905,6.00,87.74,93.74,-3.0777,-0.3273,0.220694,-0.034196,-0.000545,0.005968,0.249467,1392,-6.8193
1.5881,80,9.0777,9.3600,-0.2071,-0.3357,6.00,87.74,93.74,-3.0777,-0.3888,0.215742,-0.034196,-0.000648,0.001119,0.249467,1394,-6.8193
1.6082,81,9.0777,9.3600,-0.2071,-0.3357,6.00,87.74,93.74,-3.0777,-0.4504,0.215639,-0.034196,-0.000751,0.001119,0.249467,1394,-6.8193
1.6282,82,9.0660,9.3600,-0.2077,1.3429,6.00,87.74,93.74,-3.0660,-0.5117,0.210072,-0.034066,-0.000853,-0.004476,0.249467,1396,-6.8076
1.6483,83,9.0660,9.3600,-0.2077,1.3429,6.00,87.74,93.74,-3.0660,-0.5730,0.209970,-0.034066,-0.000955,-0.004476,0.249467,1396,-6.8076
1.6684,84,9.1223,9.5400,-0.2133,1.3429,6.00,87.74,93.74,-3.1223,-0.6354,0.209240,-0.034692,-0.001059,-0.004476,0.249467,1396,-6.8639
1.6885,85,9.1223,9.5400,-0.2133,1.5667,6.00,87.74,93.74,-3.1223,-0.6979,0.208389,-0.034692,-0.001163,-0.005222,0.249467,1396,-6.8639
1.7086,86,9.1223,9.5400,-0.2133,1.5667,6.00,87.74,93.74,-3.1223,-0.7603,0.208285,-0.034692,-0.001267,-0.005222,0.249467,1396,-6.8639
1.7287,87,9.1556,9.5400,-0.2144,-0.0000,6.00,87.74,93.74,-3.1556,-0.8234,0.213032,-0.035063,-0.001372,0.000000,0.249467,1395,-6.8973
1.7487,88,9.1556,9.5400,-0.2144,-0.0000,6.00,87.74,93.74,-3.1556,-0.8866,0.212927,-0.035063,-0.001478,0.000000,0.249467,1395,-6.8973
1.7688,89,9.1265,9.5400,-0.2123,-0.0000,6.00,87.74,93.74,-3.1265,-0.9491,0.213147,-0.034739,-0.001582,0.000000,0.249467,1395,-6.8681
1.7889,90,9.1265,9.3600,-0.2123,-1.1191,6.00,87.74,93.74,-3.1265,-1.0116,0.216773,-0.034739,-0.001686,0.003730,0.249467,1393,-6.8681
1.8090,91,9.1265,9.3600,-0.2123,-1.1191,6.00,87.74,93.74,-3.1265,-1.0741,0.216668,-0.034739,-0.001790,0.003730,0.249467,1393,-6.8681
1.8291,92,9.0528,9.3600,-0.2048,-1.3429,6.00,87.74,93.74,-3.0528,-1.1352,0.218132,-0.033920,-0.001892,0.004476,0.249467,1393,-6.7944
1.8493,93,9.0528,9.3600,-0.2048,-1.3429,6.00,87.74,93.74,-3.0528,-1.1963,0.218030,-0.033920,-0.001994,0.004476,0.249467,1393,-6.7944
1.8694,94,8.9923,9.3600,-0.2011,-1.3429,6.00,87.74,93.74,-2.9923,-1.2561,0.218602,-0.033248,-0.002094,0.004476,0.249467,1393,-6.734
1.8896,95,8.9923,9.3600,-0.2011,-0.1119,6.00,87.74,93.74,-2.9923,-1.3160,0.214399,-0.033248,-0.002193,0.000373,0.249467,1394,-6.734
1.9097,96,8.9923,9.3600,-0.2011,-0.1119,6.00,87.74,93.74,-2.9923,-1.3758,0.214299,-0.033248,-0.002293,0.000373,0.249467,1394,-6.734
1.9298,97,9.0180,9.3600,-0.2118,1.2310,6.00,87.74,93.74,-3.0180,-1.4362,0.209437,-0.033534,-0.002394,-0.004103,0.249467,1396,-6.7596
1.9499,98,9.0180,9.5400,-0.2118,1.2310,6.00,87.74,93.74,-3.0180,-1.4965,0.209336,-0.033534,-0.002494,-0.004103,0.249467,1396,-6.7596
1.9700,99,9.0802,9.5400,-0.2058,1.2310,6.00,87.74,93.74,-3.0802,-1.5581,0.208543,-0.034224,-0.002597,-0.004103,0.249467,1396,-6.8218
1.9900,100,9.0802,9.5400,-0.2058,1.2310,6.00,87.74,93.74,-3.0802,-1.6197,0.208440,-0.034224,-0.002700,-0.004103,0.249467,1396,-6.8218
2.0101,101,9.0802,9.5400,-0.2058,1.2310,6.00,87.74,93.74,-3.0802,-1.6813,0.208337,-0.034224,-0.002802,-0.004103,0.249467,1396,-6.8218
2.0302,102,9.1150,9.5400,-0.2105,-0.1119,6.00,87.74,93.74,-3.1150,-1.7436,0.212323,-0.034611,-0.002906,0.000373,0.249467,1395,-6.8566
2.0503,103,9.1150,9.5400,-0.2105,-0.1119,6.00,87.74,93.74,-3.1150,-1.8059,0.212219,-0.034611,-0.003010,0.000373,0.249467,1395,-6.8566
2.0704,104,9.0799,9.5400,-0.2082,-0.1119,6.00,87.74,93.74,-3.0799,-1.8675,0.212506,-0.034222,-0.003113,0.000373,0.249467,1395,-6.8216
2.0905,105,9.0799,9.5400,-0.2082,-1.3429,6.00,87.74,93.74,-3.0799,-1.9291,0.216507,-0.034222,-0.003215,0.004476,0.249467,1393,-6.8216
2.1105,106,9.0799,9.3600,-0.2082,-1.3429,6.00,87.74,93.74,-3.0799,-1.9907,0.216404,-0.034222,-0.003318,0.004476,0.249467,1393,-6.8216
2.1306,107,8.9948,9.3600,-0.2098,-1.1191,6.00,87.74,93.74,-2.9948,-2.0506,0.216504,-0.033275,-0.003418,0.003730,0.249467,1393,-6.7364
2.1507,108,8.9948,9.3600,-0.2098,-1.1191,6.00,87.74,93.74,-2.9948,-2.1105,0.216405,-0.033275,-0.003518,0.003730,0.249467,1393,-6.7364
2.1708,109,8.9500,9.3600,-0.2069,-1.1191,6.00,87.74,93.74,-2.9500,-2.1695,0.216804,-0.032777,-0.003616,0.003730,0.249467,1393,-6.6916
2.1909,110,8.9500,9.3600,-0.2069,-0.1119,6.00,87.74,93.74,-2.9500,-2.2285,0.213348,-0.032777,-0.003714,0.000373,0.249467,1394,-6.6916
2.2110,111,8.9500,9.3600,-0.2069,-0.1119,6.00,87.74,93.74,-2.9500,-2.2875,0.213250,-0.032777,-0.003813,0.000373,0.249467,1395,-6.6916
2.2311,112,8.9715,9.5400,-0.2078,1.5667,6.00,87.74,93.74,-2.9715,-2.3469,0.207317,-0.033017,-0.003912,-0.005222,0.249467,1397,-6.7131
2.2511,113,8.9715,9.5400,-0.2078,1.5667,6.00,87.74,93.74,-2.9715,-2.4064,0.207218,-0.033017,-0.004011,-0.005222,0.249467,1397,-6.7131
2.2712,114,9.0375,9.5400,-0.2024,1.5667,6.00,87.74,93.74,-3.0375,-2.4671,0.206383,-0.033750,-0.004112,-0.005222,0.249467,1397,-6.7791
2.2913,115,9.0375,9.5400,-0.2024,0.7833,6.00,87.74,93.74,-3.0375,-2.5279,0.208893,-0.033750,-0.004213,-0.002611,0.249467,1396,-6.7791
2.3114,116,9.0375,9.5400,-0.2024,0.7833,6.00,87.74,93.74,-3.0375,-2.5886,0.208792,-0.033750,-0.004314,-0.002611,0.249467,1396,-6.7791
2.3315,117,9.0590,9.5400,-0.2033,-0.2238,6.00,87.74,93.74,-3.0590,-2.6498,0.211808,-0.033989,-0.004416,0.000746,0.249467,1395,-6.8006
2.3515,118,9.0590,9.5400,-0.2033,-0.2238,6.00,87.74,93.74,-3.0590,-2.7110,0.211706,-0.033989,-0.004518,0.000746,0.249467,1395,-6.8006
2.3716,119,9.0087,9.5400,-0.2095,-0.2238,6.00,87.74,93.74,-3.0087,-2.7712,0.212165,-0.033429,-0.004619,0.000746,0.249467,1395,-6.7503
2.3917,120,9.0087,9.3600,-0.2095,-1.4548,6.00,87.74,93.74,-3.0087,-2.8313,0.216168,-0.033429,-0.004719,0.004849,0.249467,1393,-6.7503
2.4118,121,9.0087,9.3600,-0.2095,-1.4548,6.00,87.74,93.74,-3.0087,-2.8915,0.216068,-0.033429,-0.004819,0.004849,0.249467,1393,-6.7503
2.4319,122,8.9482,9.3600,-0.2058,-1.3429,6.00,87.74,93.74,-2.9482,-2.9505,0.216268,-0.032758,-0.004917,0.004476,0.249467,1393,-6.6898
2.4519,123,8.9482,9.3600,-0.2058,-1.3429,6.00,87.74,93.74,-2.9482,-3.0094,0.216169,-0.032758,-0.005016,0.004476,0.249467,1393,-6.6898
2.4720,124,8.9097,9.3600,-0.2123,-1.3429,6.00,87.74,93.74,-2.9097,-3.0676,0.216501,-0.032330,-0.005113,0.004476,0.249467,1393,-6.6513
2.4921,125,8.9097,9.3600,-0.2123,0.2238,6.00,87.74,93.74,-2.9097,-3.1258,0.211182,-0.032330,-0.005210,-0.000746,0.249467,1395,-6.6513
2.5122,126,8.9097,9.5400,-0.2123,0.2238,6.00,87.74,93.74,-2.9097,-3.1840,0.211085,-0.032330,-0.005307,-0.000746,0.249467,1395,-6.6513
2.5323,127,8.9539,9.5400,-0.2083,1.4548,6.00,87.74,93.74,-2.9539,-3.2431,0.206392,-0.032821,-0.005405,-0.004849,0.249467,1397,-6.6955
2.5524,128,8.9539,9.5400,-0.2083,1.4548,6.00,87.74,93.74,-2.9539,-3.3022,0.206293,-0.032821,-0.005504,-0.004849,0.249467,1397,-6.6955
2.5724,129,9.0261,9.5400,-0.2122,1.4548,6.00,87.74,93.74,-3.0261,-3.3627,0.205390,-0.033623,-0.005604,-0.004849,0.249467,1397,-6.7677
2.5925,130,9.0261,9.5400,-0.2122,1.0072,6.00,87.74,93.74,-3.0261,-3.4232,0.206781,-0.033623,-0.005705,-0.003357,0.249467,1397,-6.7677
2.6126,131,9.0261,9.5400,-0.2122,1.0072,6.00,87.74,93.74,-3.0261,-3.4837,0.206680,-0.033623,-0.005806,-0.003357,0.249467,1397,-6.7677
2.6327,132,9.0476,9.5400,-0.2131,-0.6714,6.00,87.74,93.74,-3.0476,-3.5447,0.211935,-0.033863,-0.005908,0.002238,0.249467,1395,-6.7892
2.6528,133,9.0476,9.5400,-0.2131,-0.6714,6.00,87.74,93.74,-3.0476,-3.6056,0.211833,-0.033863,-0.006009,0.002238,0.249467,1395,-6.7892
2.6728,134,8.9969,9.5400,-0.2101,-0.6714,6.00,87.74,93.74,-2.9969,-3.6656,0.212297,-0.033299,-0.006109,0.002238,0.249467,1395,-6.7386
2.6930,135,8.9969,9.5400,-0.2101,-1.4548,6.00,87.74,93.74,-2.9969,-3.7255,0.214808,-0.033299,-0.006209,0.004849,0.249467,1394,-6.7386
2.7130,136,8.9969,9.3600,-0.2101,-1.4548,6.00,87.74,93.74,-2.9969,-3.7855,0.214708,-0.033299,-0.006309,0.004849,0.249467,1394,-6.7386
2.7331,137,8.9212,9.3600,-0.2033,-1.1191,6.00,87.74,93.74,-2.9212,-3.8439,0.214334,-0.032457,-0.006406,0.003730,0.249467,1394,-6.6628
2.7532,138,8.9212,9.3600,-0.2033,-1.1191,6.00,87.74,93.74,-2.9212,-3.9023,0.214236,-0.032457,-0.006504,0.003730,0.249467,1394,-6.6628
2.7733,139,8.8826,9.3600,-0.2097,0.3357,6.00,87.74,93.74,-2.8826,-3.9600,0.209719,-0.032029,-0.006600,-0.001119,0.249467,1396,-6.6242
2.7934,140,8.8826,9.3600,-0.2097,0.3357,6.00,87.74,93.74,-2.8826,-4.0176,0.209623,-0.032029,-0.006696,-0.001119,0.249467,1396,-6.6242
2.8134,141,8.8826,9.5400,-0.2097,0.3357,6.00,87.74,93.74,-2.8826,-4.0753,0.209527,-0.032029,-0.006792,-0.001119,0.249467,1396,-6.6242
2.8335,142,8.9232,9.5400,-0.2028,1.2310,6.00,87.74,93.74,-2.9232,-4.1337,0.205994,-0.032480,-0.006890,-0.004103,0.249467,1397,-6.6649
2.8536,143,8.9232,9.5400,-0.2028,1.2310,6.00,87.74,93.74,-2.9232,-4.1922,0.205896,-0.032480,-0.006987,-0.004103,0.249467,1397,-6.6649
2.8737,144,8.9896,9.5400,-0.2065,1.2310,6.00,87.74,93.74,-2.9896,-4.2520,0.205060,-0.033217,-0.007087,-0.004103,0.249467,1398,-6.7312
2.8938,145,8.9896,9.5400,-0.2065,0.7833,6.00,87.74,93.74,-2.9896,-4.3118,0.206452,-0.033217,-0.007186,-0.002611,0.249467,1397,-6.7312
2.9139,146,8.9896,9.5400,-0.2065,0.7833,6.00,87.74,93.74,-2.9896,-4.3716,0.206353,-0.033217,-0.007286,-0.002611,0.249467,1397,-6.7312
2.9340,147,9.0049,9.5400,-0.2098,-0.8952,6.00,87.74,93.74,-3.0049,-4.4317,0.211677,-0.033388,-0.007386,0.002984,0.249467,1395,-6.7465
2.9540,148,9.0049,9.5400,-0.2098,-0.8952,6.00,87.74,93.74,-3.0049,-4.4918,0.211577,-0.033388,-0.007486,0.002984,0.249467,1395,-6.7465
2.9741,149,8.9604,9.5400,-0.2045,-1.3429,6.00,87.74,93.74,-2.9604,-4.5510,0.213465,-0.032893,-0.007585,0.004476,0.249467,1394,-6.702
2.9942,150,8.9604,9.3600,-0.2045,-1.3429,6.00,87.74,93.74,-2.9604,-4.6102,0.213366,-0.032893,-0.007684,0.004476,0.249467,1394,-6.702
3.0143,151,8.9604,9.3600,-0.2045,-1.3429,6.00,87.74,93.74,-2.9604,-4.6694,0.213268,-0.032893,-0.007782,0.004476,0.249467,1395,-6.702
3.0344,152,8.9000,9.3600,-0.2008,-0.8952,6.00,87.74,93.74,-2.9000,-4.7274,0.212350,-0.032222,-0.007879,0.002984,0.249467,1395,-6.6416
3.0545,153,8.9000,9.3600,-0.2008,-0.8952,6.00,87.74,93.74,-2.9000,-4.7854,0.212254,-0.032222,-0.007976,0.002984,0.249467,1395,-6.6416
3.0746,154,8.8846,9.3600,-0.1976,0.3357,6.00,87.74,93.74,-2.8846,-4.8431,0.208225,-0.032051,-0.008072,-0.001119,0.249467,1396,-6.6262
3.0947,155,8.8846,9.3600,-0.1976,0.3357,6.00,87.74,93.74,-2.8846,-4.9008,0.208129,-0.032051,-0.008168,-0.001119,0.249467,1396,-6.6262
3.1147,156,8.8846,9.5400,-0.1976,0.3357,6.00,87.74,93.74,-2.8846,-4.9585,0.208033,-0.032051,-0.008264,-0.001119,0.249467,1396,-6.6631
3.1348,157,8.9215,9.5400,-0.2017,0.6714,6.00,87.74,93.74,-2.9215,-5.0169,0.206406,-0.032461,-0.008361,-0.002238,0.249467,1397,-6.6631
