t_s,iteration,psi_enc_deg,psi_dot_enc_dps,phi_yaw_deg,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,-0.0000,0.0000,0.2959,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1480
0.0053,2,-0.0000,0.0000,0.2959,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1460
0.0104,3,-0.0000,0.0000,0.2959,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1440
0.0155,4,-0.0000,0.0000,0.2959,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1420
0.0206,5,-0.0000,0.0000,0.2959,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1400
0.0257,6,-0.0000,0.0000,0.2959,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1380
0.0308,7,-0.0000,0.0000,0.2959,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1360
0.0359,8,-0.0000,0.0000,0.2959,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1340
0.0410,9,-0.0000,0.0000,0.3577,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1320
0.0461,10,-0.0000,0.0000,0.3577,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1300
0.0511,11,-0.0000,0.0000,0.3577,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1280
0.0562,12,-0.0000,0.0000,0.3577,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.0614,13,-0.0000,0.0000,0.3577,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.0664,14,-0.0000,0.0000,0.3577,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.0715,15,-0.0000,0.0000,0.3577,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.0766,16,-0.0000,0.0000,0.3577,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.0816,17,-0.0000,0.0000,0.3577,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.0867,18,-0.0000,0.0000,0.2935,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.0918,19,-0.0000,0.0000,0.2935,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.0969,20,-0.0000,0.0000,0.2935,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.1019,21,-0.0000,0.0000,0.2935,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.1070,22,-0.0000,0.0000,0.2935,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.1125,23,-0.0000,0.0000,0.2935,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.1175,24,-0.0000,0.0000,0.2935,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.1226,25,-0.0000,0.0000,0.2935,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.1277,26,-0.0000,0.0000,0.2935,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.1328,27,-0.0000,0.0000,0.2935,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.1379,28,-0.0000,0.0000,0.3114,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.1429,29,-0.0000,0.0000,0.3114,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.1480,30,-0.0000,0.0000,0.3114,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.1531,31,-0.0000,0.0000,0.3114,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.1581,32,-0.0000,0.0000,0.3114,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.1632,33,-0.0000,0.0000,0.3114,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.1683,34,-0.0000,0.0000,0.3114,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.1734,35,-0.0000,0.0000,0.3114,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.1784,36,-0.0000,0.0000,0.3114,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.1835,37,-0.0000,0.0000,0.3114,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.1886,38,-0.0000,0.0000,0.362,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.1936,39,-0.0000,0.0000,0.362,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.1987,40,-0.0000,0.0000,0.362,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.2038,41,-0.0000,0.0000,0.362,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.2089,42,-0.0000,0.0000,0.362,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.2139,43,-0.0000,0.0000,0.362,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.2190,44,-0.0000,0.0000,0.362,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.2241,45,-0.0000,0.0000,0.362,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.2291,46,-0.0000,0.0000,0.362,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.2342,47,-0.0000,0.0000,0.362,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.2393,48,-0.0000,0.0000,0.3441,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.2444,49,-0.0000,0.0000,0.3441,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.2494,50,-0.0000,0.0000,0.3441,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.2545,51,-0.0000,0.0000,0.3441,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.2596,52,-0.0000,0.0000,0.3441,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.2646,53,-0.0000,0.0000,0.3441,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
0.2697,54,-0.0000,0.0000,0.3441,90.00,85.25,175.25,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.020687,1268
