t_s,iteration,tail_pwm_us,main_pwm_us,psi_pitch_deg
3.7150,734,1450,1500,-0.0000
3.7200,735,1450,1500,-0.0000
3.7251,736,1450,1500,-0.0000
3.7301,737,1450,1500,-0.0000
3.7352,738,1450,1500,-0.0000
3.7403,739,1450,1500,-0.0000
3.7453,740,1450,1500,-0.0000
3.7504,741,1450,1500,-0.0000
3.7555,742,1450,1500,-0.0000
3.7605,743,1450,1500,-0.0000
3.7656,744,1450,1500,-0.0000
3.7706,745,1450,1500,-0.0000
3.7757,746,1450,1500,-0.0000
3.7807,747,1450,1500,-0.0000
3.7858,748,1450,1500,-0.0000
3.7909,749,1450,1500,-0.0000
3.7959,750,1450,1500,-0.0000
3.8010,751,1450,1500,-0.0000
3.8060,752,1450,1500,-0.0000
3.8111,753,1450,1500,-0.0000
3.8162,754,1450,1500,-0.0000
3.8212,755,1450,1500,-0.0000
3.8263,756,1450,1500,-0.0000
3.8313,757,1450,1500,-0.0000
3.8364,758,1450,1500,-0.0000
3.8415,759,1450,1500,-0.0000
3.8465,760,1450,1500,-0.0000
3.8516,761,1450,1500,-0.0000
3.8567,762,1450,1500,-0.0000
3.8617,763,1450,1500,-0.0000
3.8668,764,1450,1500,-0.0000
3.8718,765,1450,1500,-0.0000
3.8769,766,1450,1500,-0.0000
3.8820,767,1450,1500,-0.0000
3.8870,768,1450,1500,-0.0000
3.8921,769,1450,1500,-0.0000
3.8972,770,1450,1500,-0.0000
3.9022,771,1450,1500,-0.0000
3.9073,772,1450,1500,-0.0000
3.9124,773,1450,1500,-0.0000
3.9174,774,1450,1500,-0.0000
3.9225,775,1450,1500,-0.0000
3.9276,776,1450,1500,-0.0000
3.9327,777,1450,1500,-0.0000
3.9378,778,1450,1500,-0.0000
3.9428,779,1450,1500,-0.0000
3.9479,780,1450,1500,-0.0000
3.9530,781,1450,1500,-0.0000
3.9580,782,1450,1500,-0.0000
3.9631,783,1450,1500,-0.0000
3.9682,784,1450,1500,-0.0000
3.9732,785,1450,1500,-0.0000
3.9783,786,1450,1500,-0.0000
3.9834,787,1450,1500,-0.0000
3.9884,788,1450,1500,-0.0000
3.9935,789,1450,1500,-0.0000
3.9986,790,1450,1500,-0.0000
4.0037,791,1450,1500,-0.0000
4.0087,792,1450,1500,-0.0000
4.0138,793,1450,1500,-0.0000
4.0189,794,1450,1500,-0.0000
4.0240,795,1450,1500,-0.0000
4.0290,796,1450,1500,-0.0000
4.0341,797,1450,1500,-0.0000
4.0392,798,1450,1500,-0.0000
4.0443,799,1450,1500,-0.0000
4.0493,800,1450,1500,-0.0000
4.0545,801,1450,1500,-0.0000
4.0596,802,1450,1500,-0.0000
4.0646,803,1450,1500,-0.0000
4.0697,804,1450,1500,-0.0000
4.0748,805,1450,1500,-0.0000
4.0799,806,1450,1500,-0.0000
4.0850,807,1450,1500,-0.0000
4.0900,808,1450,1500,-0.0000
4.0951,809,1450,1500,-0.0000
4.1002,810,1450,1500,-0.0000
4.1053,811,1450,1500,-0.0000
4.1104,812,1450,1500,-0.0000
4.1155,813,1450,1500,-0.0000
4.1205,814,1450,1500,-0.0000
4.1256,815,1450,1500,-0.0000
4.1307,816,1450,1500,-0.0000
4.1358,817,1450,1500,-0.0000
4.1408,818,1450,1500,-0.0000
4.1460,819,1450,1500,-0.0000
4.1510,820,1450,1500,-0.0000
4.1561,821,1450,1500,-0.0000
4.1612,822,1450,1500,-0.0000
4.1663,823,1450,1500,-0.0000
4.1714,824,1450,1500,-0.0000
4.1764,825,1450,1500,-0.0000
4.1815,826,1450,1500,-0.0000
4.1866,827,1450,1500,-0.0000
4.1917,828,1450,1500,-0.0000
4.1967,829,1450,1500,-0.0000
4.2018,830,1450,1500,-0.0000
4.2069,831,1450,1500,-0.0000
4.2120,832,1450,1500,-0.0000
4.2170,833,1450,1500,-0.0000
4.2221,834,1450,1500,-0.0000
4.2272,835,1450,1500,-0.0000
4.2323,836,1450,1500,-0.0000
4.2373,837,1450,1500,-0.0000
4.2424,838,1450,1500,-0.0000
4.2475,839,1450,1500,-0.0000
4.2526,840,1450,1500,-0.0000
4.2576,841,1450,1500,-0.0000
4.2627,842,1450,1500,-0.0000
4.2678,843,1450,1500,-0.0000
4.2729,844,1450,1500,-0.0000
4.2780,845,1450,1500,-0.0000
4.2830,846,1450,1500,-0.0000
4.2881,847,1450,1500,-0.0000
4.2932,848,1450,1500,-0.0000
4.2983,849,1450,1500,-0.0000
4.3034,850,1450,1500,-0.0000
4.3085,851,1450,1500,-0.0000
4.3136,852,1450,1500,-0.0000
4.3186,853,1450,1500,-0.0000
4.3237,854,1450,1500,-0.0000
4.3288,855,1450,1500,-0.0000
4.3339,856,1450,1500,-0.0000
4.3389,857,1450,1500,-0.0000
4.3440,858,1450,1500,-0.0000
4.3491,859,1450,1500,-0.0000
4.3542,860,1450,1500,-0.0000
4.3593,861,1450,1500,-0.0000
4.3644,862,1450,1500,-0.0000
4.3694,863,1450,1500,-0.0000
4.3745,864,1450,1500,-0.0000
4.3796,865,1450,1500,-0.0000
4.3847,866,1450,1500,-0.0000
4.3898,867,1450,1500,-0.0000
4.3948,868,1450,1500,-0.0000
4.3999,869,1450,1500,-0.0000
4.4050,870,1450,1500,-0.0000
4.4101,871,1450,1500,-0.0000
4.4152,872,1450,1500,-0.0000
4.4203,873,1450,1500,-0.0000
4.4254,874,1450,1500,-0.0000
4.4305,875,1450,1500,-0.0000
4.4355,876,1450,1500,-0.0000
4.4406,877,1450,1500,-0.0000
4.4457,878,1450,1500,-0.0000
4.4507,879,1450,1500,-0.0000
4.4558,880,1450,1500,-0.0000
4.4609,881,1450,1500,-0.0000
4.4660,882,1450,1500,-0.0000
4.4711,883,1450,1500,-0.0000
4.4762,884,1450,1500,-0.0000
4.4812,885,1450,1500,-0.0000
4.4863,886,1450,1500,-0.0000
4.4914,887,1450,1500,-0.0000
4.4965,888,1450,1500,-0.0000
4.5016,889,1450,1500,-0.0000
4.5066,890,1450,1500,-0.0000
4.5117,891,1450,1500,-0.0000
4.5168,892,1450,1500,-0.0000
4.5219,893,1450,1500,-0.0000
4.5269,894,1450,1500,-0.0000
4.5320,895,1450,1500,-0.0000
4.5371,896,1450,1500,-0.0000
4.5422,897,1450,1500,-0.0000
4.5473,898,1450,1500,-0.0000
4.5523,899,1450,1500,-0.0000
4.5574,900,1450,1500,-0.0000
4.5625,901,1450,1500,-0.0000
4.5676,902,1450,1500,-0.0000
4.5726,903,1450,1500,-0.0000
4.5777,904,1450,1500,-0.0000
4.5828,905,1450,1500,-0.0000
4.5879,906,1450,1500,-0.0000
4.5929,907,1450,1500,-0.0000
4.5980,908,1450,1500,-0.0000
4.6031,909,1450,1500,-0.0000
4.6082,910,1450,1500,-0.0000
4.6132,911,1450,1500,-0.0000
4.6183,912,1450,1500,-0.0000
4.6234,913,1450,1500,-0.0000
4.6285,914,1450,1500,-0.0000
4.6335,915,1450,1500,-0.0000
4.6386,916,1450,1500,-0.0000
4.6436,917,1450,1500,-0.0000
4.6487,918,1450,1500,-0.0000
4.6538,919,1450,1500,-0.0000
4.6589,920,1450,1500,-0.0000
4.6640,921,1450,1500,-0.0000
4.6691,922,1450,1500,-0.0000
4.6742,923,1450,1500,-0.0000
4.6793,924,1450,1500,-0.0000
4.6843,925,1450,1500,-0.0000
4.6894,926,1450,1500,-0.0000
4.6945,927,1450,1500,-0.0000
4.6996,928,1450,1500,-0.0000
4.7047,929,1450,1500,-0.0000
4.7098,930,1450,1500,-0.0000
4.7148,931,1450,1500,-0.0000
4.7199,932,1450,1500,-0.0000
4.7250,933,1450,1500,-0.0000
4.7301,934,1450,1500,-0.0000
4.7351,935,1450,1500,-0.0000
4.7402,936,1450,1500,-0.0000
4.7453,937,1450,1500,-0.0000
4.7504,938,1450,1500,-0.0000
4.7555,939,1450,1500,-0.0000
4.7606,940,1450,1500,-0.0000
4.7656,941,1450,1500,-0.0000
4.7707,942,1450,1500,-0.0000
4.7758,943,1450,1500,-0.0000
4.7808,944,1450,1500,-0.0000
4.7859,945,1450,1500,-0.0000
4.7910,946,1450,1500,-0.0000
4.7961,947,1450,1500,-0.0000
4.8011,948,1450,1500,-0.0000
4.8062,949,1450,1500,-0.0000
4.8113,950,1450,1500,-0.0000
4.8164,951,1450,1500,-0.0000
4.8214,952,1450,1500,-0.0000
4.8265,953,1450,1500,-0.0000
4.8316,954,1450,1500,-0.0000
4.8367,955,1450,1500,-0.0000
4.8418,956,1450,1500,-0.0000
4.8468,957,1450,1500,-0.0000
4.8519,958,1450,1500,-0.0000
4.8570,959,1450,1500,-0.0000
4.8621,960,1450,1500,-0.0000
4.8671,961,1450,1500,-0.0000
4.8722,962,1450,1500,-0.0000
4.8773,963,1450,1500,-0.0000
4.8824,964,1450,1500,-0.0000
4.8875,965,1450,1500,-0.0000
4.8925,966,1450,1500,-0.0000
4.8976,967,1450,1500,-0.0000
4.9027,968,1450,1500,-0.0000
4.9078,969,1450,1500,-0.0000
4.9128,970,1450,1500,-0.0000
4.9179,971,1450,1500,-0.0000
4.9230,972,1450,1500,-0.0000
4.9281,973,1450,1500,-0.0000
4.9332,974,1450,1500,-0.0000
4.9382,975,1450,1500,-0.0000
4.9433,976,1450,1500,-0.0000
4.9484,977,1450,1500,-0.0000
4.9535,978,1450,1500,-0.0000
4.9585,979,1450,1500,-0.0000
4.9636,980,1450,1500,-0.0000
4.9687,981,1450,1500,-0.0000
4.9738,982,1450,1500,-0.0000
4.9789,983,1450,1500,-0.0000
4.9840,984,1450,1500,-0.0000
4.9890,985,1450,1500,-0.0000
4.9941,986,1450,1500,-0.0000
4.9992,987,1450,1500,-0.0000
5.0043,988,1450,1500,-0.0000
5.0093,989,1450,1500,-0.0000
5.0144,990,1450,1500,-0.0000
5.0195,991,1450,1500,-0.0000
5.0245,992,1450,1500,-0.0000
5.0296,993,1450,1500,-0.0000
5.0347,994,1450,1500,-0.0000
5.0398,995,1450,1500,-0.0000
5.0448,996,1450,1500,-0.0000
5.0499,997,1450,1500,-0.0000
5.0550,998,1450,1500,-0.0000
5.0601,999,1450,1500,-0.0000
5.0652,1000,1450,1500,-0.0000
5.0703,1001,1450,1500,-0.0000
5.0754,1002,1450,1500,-0.0000
5.0805,1003,1450,1500,-0.0000
5.0855,1004,1450,1500,-0.0000
5.0906,1005,1450,1500,-0.0000
5.0956,1006,1450,1500,-0.0000
5.1007,1007,1450,1500,-0.0000
5.1058,1008,1450,1500,-0.0000
5.1109,1009,1450,1500,-0.0000
5.1160,1010,1450,1500,-0.0000
5.1211,1011,1450,1500,-0.0000
5.1261,1012,1450,1500,-0.0000
5.1312,1013,1450,1500,-0.0000
5.1363,1014,1450,1500,-0.0000
5.1414,1015,1450,1500,-0.0000
5.1465,1016,1450,1500,-0.0000
5.1516,1017,1450,1500,-0.0000
5.1566,1018,1450,1500,-0.0000
5.1617,1019,1450,1500,-0.0000
5.1668,1020,1450,1500,-0.0000
5.1719,1021,1450,1500,-0.0000
5.1769,1022,1450,1500,-0.0000
5.1820,1023,1450,1500,-0.0000
5.1871,1024,1450,1500,-0.0000
5.1922,1025,1450,1500,-0.0000
5.1972,1026,1450,1500,-0.0000
5.2023,1027,1450,1500,-0.0000
5.2074,1028,1450,1500,-0.0000
5.2125,1029,1450,1500,-0.0000
5.2175,1030,1450,1500,-0.0000
5.2226,1031,1450,1500,-0.0000
5.2277,1032,1450,1500,-0.0000
5.2328,1033,1450,1500,-0.0000
5.2379,1034,1450,1500,-0.0000
5.2429,1035,1450,1500,-0.0000
5.2480,1036,1450,1500,-0.0000
5.2531,1037,1450,1500,-0.0000
5.2582,1038,1450,1500,-0.0000
5.2632,1039,1450,1500,-0.0000
5.2683,1040,1450,1500,-0.0000
5.2734,1041,1450,1500,-0.0000
5.2785,1042,1450,1500,-0.0000
5.2836,1043,1450,1500,-0.0000
5.2887,1044,1450,1500,-0.0000
5.2938,1045,1450,1500,-0.0000
5.2988,1046,1450,1500,-0.0000
5.3039,1047,1450,1500,-0.0000
5.3090,1048,1450,1500,-0.0000
5.3141,1049,1450,1500,-0.0000
5.3192,1050,1450,1500,-0.0000
5.3242,1051,1450,1500,-0.0000
5.3293,1052,1450,1500,-0.0000
5.3344,1053,1450,1500,-0.0000
5.3395,1054,1450,1500,-0.0000
5.3445,1055,1450,1500,-0.0000
5.3496,1056,1450,1500,-0.0000
5.3547,1057,1450,1500,-0.0000
5.3598,1058,1450,1500,-0.0000
5.3649,1059,1450,1500,-0.0000
5.3699,1060,1450,1500,-0.0000
5.3750,1061,1450,1500,-0.0000
5.3801,1062,1450,1500,-0.0000
5.3852,1063,1450,1500,-0.0000
5.3902,1064,1450,1500,-0.0000
5.3953,1065,1450,1500,-0.0000
5.4004,1066,1450,1500,-0.0000
5.4055,1067,1450,1500,-0.0000
5.4105,1068,1450,1500,-0.0000
5.4156,1069,1450,1500,-0.0000
5.4207,1070,1450,1500,-0.0000
5.4258,1071,1450,1500,-0.0000
5.4308,1072,1450,1500,-0.0000
5.4359,1073,1450,1500,-0.0000
5.4410,1074,1450,1500,-0.0000
5.4461,1075,1450,1500,-0.0000
5.4511,1076,1450,1500,-0.0000
5.4562,1077,1450,1500,-0.0000
5.4613,1078,1450,1500,-0.0000
5.4664,1079,1450,1500,-0.0000
5.4714,1080,1450,1500,-0.0000
5.4765,1081,1450,1500,-0.0000
5.4816,1082,1450,1500,-0.0000
5.4867,1083,1450,1500,-0.0000
5.4918,1084,1450,1500,-0.0000
5.4968,1085,1450,1500,-0.0000
5.5019,1086,1450,1500,-0.0000
5.5070,1087,1450,1500,-0.0000
5.5121,1088,1450,1500,-0.0000
5.5172,1089,1450,1500,-0.0000
5.5222,1090,1450,1500,-0.0000
5.5273,1091,1450,1500,-0.0000
5.5324,1092,1450,1500,-0.0000
5.5375,1093,1450,1500,-0.0000
5.5425,1094,1450,1500,-0.0000
5.5477,1095,1450,1500,-0.0000
5.5527,1096,1450,1500,-0.0000
5.5578,1097,1450,1500,-0.0000
5.5629,1098,1450,1500,-0.0000
5.5680,1099,1450,1500,-0.0000
5.5731,1100,1450,1500,-0.0000
5.5781,1101,1450,1500,-0.0000
5.5832,1102,1450,1500,-0.0000
5.5883,1103,1450,1500,-0.0000
5.5934,1104,1450,1500,-0.0000
5.5984,1105,1450,1500,-0.0000
5.6035,1106,1450,1500,-0.0000
5.6086,1107,1450,1500,-0.0000
5.6136,1108,1450,1500,-0.0000
5.6187,1109,1450,1500,-0.0000
5.6238,1110,1450,1500,-0.0000
5.6289,1111,1450,1500,-0.0000
5.6340,1112,1450,1500,-0.0000
5.6390,1113,1450,1500,-0.0000
5.6441,1114,1450,1500,-0.0000
5.6492,1115,1450,1500,-0.0000
5.6543,1116,1450,1500,-0.0000
5.6593,1117,1450,1500,-0.0000
5.6644,1118,1450,1500,-0.0000
5.6695,1119,1450,1500,-0.0000
5.6746,1120,1450,1500,-0.0000
5.6796,1121,1450,1500,-0.0000
5.6847,1122,1450,1500,-0.0000
5.6898,1123,1450,1500,-0.0000
5.6949,1124,1450,1500,-0.0000
5.7000,1125,1450,1500,-0.0000
5.7050,1126,1450,1500,-0.0000
5.7101,1127,1450,1500,-0.0000
5.7152,1128,1450,1500,-0.0000
5.7203,1129,1450,1500,-0.0000
5.7254,1130,1450,1500,-0.0000
5.7304,1131,1450,1500,-0.0000
5.7355,1132,1450,1500,-0.0000
5.7406,1133,1450,1500,-0.0000
5.7457,1134,1450,1500,-0.0000
5.7507,1135,1450,1500,-0.0000
5.7558,1136,1450,1500,-0.0000
5.7609,1137,1450,1500,-0.0000
5.7660,1138,1450,1500,-0.0000
5.7711,1139,1450,1500,-0.0000
5.7761,1140,1450,1500,-0.0000
5.7812,1141,1450,1500,-0.0000
5.7863,1142,1450,1500,-0.0000
5.7914,1143,1450,1500,-0.0000
5.7964,1144,1450,1500,-0.0000
5.8015,1145,1450,1500,-0.0000
5.8066,1146,1450,1500,-0.0000
5.8116,1147,1450,1500,-0.0000
5.8167,1148,1450,1500,-0.0000
5.8218,1149,1450,1500,-0.0000
5.8269,1150,1450,1500,-0.0000
5.8320,1151,1450,1500,-0.0000
5.8371,1152,1450,1500,-0.0000
5.8422,1153,1450,1500,-0.0000
5.8472,1154,1450,1500,-0.0000
5.8523,1155,1450,1500,-0.0000
5.8574,1156,1450,1500,-0.0000
5.8625,1157,1450,1500,-0.0000
5.8676,1158,1450,1500,-0.0000
5.8727,1159,1450,1500,-0.0000
5.8777,1160,1450,1500,-0.0000
5.8828,1161,1450,1500,-0.0000
5.8879,1162,1450,1500,-0.0000
5.8930,1163,1450,1500,-0.0000
5.8981,1164,1450,1500,-0.0000
5.9032,1165,1450,1500,-0.0000
5.9082,1166,1450,1500,-0.0000
5.9133,1167,1450,1500,-0.0000
5.9184,1168,1450,1500,-0.0000
5.9235,1169,1450,1500,-0.0000
5.9286,1170,1450,1500,-0.0000
5.9336,1171,1450,1500,-0.0000
5.9387,1172,1450,1500,-0.0000
5.9438,1173,1450,1500,-0.0000
5.9489,1174,1450,1500,-0.0000
5.9539,1175,1450,1500,-0.0000
5.9590,1176,1450,1500,-0.0000
5.9641,1177,1450,1500,-0.0000
5.9692,1178,1450,1500,-0.0000
5.9743,1179,1450,1500,-0.0000
5.9793,1180,1450,1500,-0.0000
5.9844,1181,1450,1500,-0.0000
5.9895,1182,1450,1500,-0.0000
5.9946,1183,1450,1500,-0.0000
5.9996,1184,1450,1500,-0.0000
6.0047,1185,1450,1500,-0.0000
6.0103,1186,1400,1500,-0.0000
6.0153,1187,1400,1500,-0.0000
6.0204,1188,1400,1500,-0.0000
6.0255,1189,1400,1500,-0.0000
6.0306,1190,1400,1500,-0.0000
6.0357,1191,1400,1500,-0.0000
6.0407,1192,1400,1500,-0.0000
6.0458,1193,1400,1500,-0.0000
6.0509,1194,1400,1500,-0.0000
6.0560,1195,1400,1500,-0.0000
6.0611,1196,1400,1500,-0.0000
6.0662,1197,1400,1500,-0.0000
6.0713,1198,1400,1500,-0.0000
6.0764,1199,1400,1500,-0.0000
6.0815,1200,1400,1500,-0.0000
6.0866,1201,1400,1500,-0.0000
6.0917,1202,1400,1500,-0.0000
6.0968,1203,1400,1500,-0.0000
6.1018,1204,1400,1500,-0.0000
6.1069,1205,1400,1500,0.1800
6.1120,1206,1400,1500,0.1800
6.1171,1207,1400,1500,0.1800
6.1222,1208,1400,1500,0.1800
6.1273,1209,1400,1500,0.1800
6.1324,1210,1400,1500,0.1800
6.1375,1211,1400,1500,0.1800
6.1425,1212,1400,1500,0.1800
6.1476,1213,1400,1500,0.1800
6.1527,1214,1400,1500,0.1800
6.1578,1215,1400,1500,0.1800
6.1629,1216,1400,1500,0.1800
6.1680,1217,1400,1500,0.1800
6.1731,1218,1400,1500,0.1800
6.1781,1219,1400,1500,0.1800
6.1832,1220,1400,1500,0.1800
6.1883,1221,1400,1500,0.1800
6.1934,1222,1400,1500,0.1800
6.1985,1223,1400,1500,0.1800
6.2036,1224,1400,1500,0.1800
6.2087,1225,1400,1500,0.1800
6.2138,1226,1400,1500,0.1800
6.2189,1227,1400,1500,0.1800
6.2240,1228,1400,1500,0.1800
6.2291,1229,1400,1500,0.1800
6.2343,1230,1400,1500,0.1800
6.2394,1231,1400,1500,-0.0000
6.2445,1232,1400,1500,-0.0000
6.2496,1233,1400,1500,-0.0000
6.2547,1234,1400,1500,-0.0000
6.2598,1235,1400,1500,-0.0000
6.2649,1236,1400,1500,-0.0000
6.2700,1237,1400,1500,-0.0000
6.2751,1238,1400,1500,-0.0000
6.2802,1239,1400,1500,-0.0000
6.2853,1240,1400,1500,-0.0000
6.2904,1241,1400,1500,-0.0000
6.2956,1242,1400,1500,-0.0000
6.3007,1243,1400,1500,-0.0000
6.3058,1244,1400,1500,-0.0000
6.3109,1245,1400,1500,-0.0000
6.3160,1246,1400,1500,-0.0000
6.3211,1247,1400,1500,-0.0000
6.3263,1248,1400,1500,-0.0000
6.3313,1249,1400,1500,-0.0000
6.3364,1250,1400,1500,-0.0000
6.3415,1251,1400,1500,-0.0000
6.3466,1252,1400,1500,-0.0000
6.3517,1253,1400,1500,-0.0000
6.3567,1254,1400,1500,-0.0000
6.3618,1255,1400,1500,-0.0000
6.3668,1256,1400,1500,-0.0000
6.3719,1257,1400,1500,-0.0000
6.3770,1258,1400,1500,-0.0000
6.3821,1259,1400,1500,-0.0000
6.3871,1260,1400,1500,-0.0000
6.3922,1261,1400,1500,-0.0000
6.3972,1262,1400,1500,-0.0000
6.4023,1263,1400,1500,-0.0000
6.4073,1264,1400,1500,-0.0000
6.4124,1265,1400,1500,-0.0000
6.4175,1266,1400,1500,-0.0000
6.4225,1267,1400,1500,-0.0000
6.4276,1268,1400,1500,-0.0000
6.4326,1269,1400,1500,-0.0000
6.4377,1270,1400,1500,-0.0000
6.4428,1271,1400,1500,-0.0000
6.4479,1272,1400,1500,-0.0000
6.4530,1273,1400,1500,-0.0000
6.4581,1274,1400,1500,-0.0000
6.4632,1275,1400,1500,-0.0000
6.4683,1276,1400,1500,-0.0000
6.4733,1277,1400,1500,-0.0000
6.4784,1278,1400,1500,-0.0000
6.4835,1279,1400,1500,-0.0000
6.4885,1280,1400,1500,-0.0000
6.4936,1281,1400,1500,-0.0000
6.4987,1282,1400,1500,-0.0000
6.5037,1283,1400,1500,-0.0000
6.5088,1284,1400,1500,-0.0000
6.5138,1285,1400,1500,-0.0000
6.5189,1286,1400,1500,-0.0000
6.5240,1287,1400,1500,-0.0000
6.5290,1288,1400,1500,-0.0000
6.5341,1289,1400,1500,-0.0000
6.5392,1290,1400,1500,-0.0000
6.5442,1291,1400,1500,-0.0000
6.5493,1292,1400,1500,-0.0000
6.5543,1293,1400,1500,-0.0000
6.5594,1294,1400,1500,-0.0000
6.5645,1295,1400,1500,-0.0000
6.5695,1296,1400,1500,-0.0000
6.5746,1297,1400,1500,-0.0000
6.5796,1298,1400,1500,-0.0000
6.5847,1299,1400,1500,-0.0000
6.5898,1300,1400,1500,-0.0000
6.5948,1301,1400,1500,-0.0000
6.5999,1302,1400,1500,-0.0000
6.6050,1303,1400,1500,-0.0000
6.6100,1304,1400,1500,-0.0000
6.6151,1305,1400,1500,-0.0000
6.6201,1306,1400,1500,-0.0000
6.6252,1307,1400,1500,-0.0000
6.6303,1308,1400,1500,-0.0000
6.6353,1309,1400,1500,-0.0000
6.6404,1310,1400,1500,-0.0000
6.6455,1311,1400,1500,-0.0000
6.6505,1312,1400,1500,-0.0000
6.6556,1313,1400,1500,-0.0000
6.6606,1314,1400,1500,-0.0000
6.6657,1315,1400,1500,-0.0000
6.6708,1316,1400,1500,-0.0000
6.6758,1317,1400,1500,-0.0000
6.6809,1318,1400,1500,-0.0000
6.6860,1319,1400,1500,-0.0000
6.6910,1320,1400,1500,-0.0000
6.6961,1321,1400,1500,-0.0000
6.7012,1322,1400,1500,-0.0000
6.7062,1323,1400,1500,-0.0000
6.7113,1324,1400,1500,-0.0000
6.7164,1325,1400,1500,-0.0000
6.7214,1326,1400,1500,-0.0000
6.7265,1327,1400,1500,-0.0000
6.7316,1328,1400,1500,-0.0000
6.7366,1329,1400,1500,-0.0000
6.7417,1330,1400,1500,-0.0000
6.7468,1331,1400,1500,-0.0000
6.7518,1332,1400,1500,-0.0000
6.7569,1333,1400,1500,-0.0000
6.7620,1334,1400,1500,-0.0000
6.7670,1335,1400,1500,-0.0000
6.7721,1336,1400,1500,-0.0000
6.7771,1337,1400,1500,-0.0000
6.7822,1338,1400,1500,-0.0000
6.7873,1339,1400,1500,-0.0000
6.7923,1340,1400,1500,-0.0000
6.7974,1341,1400,1500,-0.0000
6.8025,1342,1400,1500,-0.0000
6.8075,1343,1400,1500,-0.0000
6.8126,1344,1400,1500,-0.0000
6.8177,1345,1400,1500,-0.0000
6.8227,1346,1400,1500,-0.0000
6.8278,1347,1400,1500,-0.0000
6.8328,1348,1400,1500,-0.0000
6.8379,1349,1400,1500,-0.0000
6.8430,1350,1400,1500,-0.0000
6.8480,1351,1400,1500,-0.0000
6.8531,1352,1400,1500,-0.0000
6.8581,1353,1400,1500,-0.0000
6.8632,1354,1400,1500,-0.0000
6.8683,1355,1400,1500,-0.0000
6.8733,1356,1400,1500,-0.0000
6.8784,1357,1400,1500,-0.0000
6.8834,1358,1400,1500,-0.0000
6.8885,1359,1400,1500,-0.0000
6.8936,1360,1400,1500,-0.0000
6.8986,1361,1400,1500,-0.0000
6.9037,1362,1400,1500,-0.0000
6.9087,1363,1400,1500,-0.0000
6.9138,1364,1400,1500,-0.0000
6.9188,1365,1400,1500,-0.0000
6.9239,1366,1400,1500,-0.0000
6.9290,1367,1400,1500,-0.0000
6.9340,1368,1400,1500,-0.0000
6.9391,1369,1400,1500,-0.0000
6.9441,1370,1400,1500,-0.0000
6.9492,1371,1400,1500,-0.0000
6.9543,1372,1400,1500,-0.0000
6.9593,1373,1400,1500,-0.0000
6.9644,1374,1400,1500,-0.0000
6.9694,1375,1400,1500,-0.0000
6.9745,1376,1400,1500,-0.0000
6.9796,1377,1400,1500,-0.0000
6.9846,1378,1400,1500,-0.0000
6.9897,1379,1400,1500,-0.0000
6.9947,1380,1400,1500,-0.0000
6.9998,1381,1400,1500,-0.0000
7.0049,1382,1400,1500,-0.0000
7.0099,1383,1400,1500,-0.0000
7.0150,1384,1400,1500,-0.0000
7.0200,1385,1400,1500,-0.0000
7.0251,1386,1400,1500,-0.0000
7.0302,1387,1400,1500,-0.0000
7.0352,1388,1400,1500,-0.0000
7.0403,1389,1400,1500,-0.0000
7.0453,1390,1400,1500,-0.0000
7.0504,1391,1400,1500,-0.0000
7.0555,1392,1400,1500,-0.0000
7.0605,1393,1400,1500,-0.0000
7.0656,1394,1400,1500,-0.0000
7.0706,1395,1400,1500,-0.0000
7.0757,1396,1400,1500,-0.0000
7.0808,1397,1400,1500,-0.0000
7.0858,1398,1400,1500,-0.0000
7.0909,1399,1400,1500,-0.0000
7.0959,1400,1400,1500,-0.0000
7.1010,1401,1400,1500,-0.0000
7.1061,1402,1400,1500,-0.0000
7.1112,1403,1400,1500,-0.0000
7.1162,1404,1400,1500,-0.0000
7.1213,1405,1400,1500,-0.0000
7.1264,1406,1400,1500,-0.0000
7.1314,1407,1400,1500,-0.0000
7.1365,1408,1400,1500,-0.0000
7.1415,1409,1400,1500,-0.0000
7.1466,1410,1400,1500,-0.0000
7.1517,1411,1400,1500,-0.0000
7.1567,1412,1400,1500,-0.0000
7.1618,1413,1400,1500,-0.0000
7.1669,1414,1400,1500,-0.0000
7.1720,1415,1400,1500,-0.0000
7.1771,1416,1400,1500,-0.0000
7.1822,1417,1400,1500,-0.0000
7.1872,1418,1400,1500,-0.0000
7.1923,1419,1400,1500,-0.0000
7.1974,1420,1400,1500,-0.0000
7.2025,1421,1400,1500,-0.0000
7.2076,1422,1400,1500,-0.0000
7.2127,1423,1400,1500,-0.0000
7.2178,1424,1400,1500,-0.0000
7.2229,1425,1400,1500,-0.0000
7.2279,1426,1400,1500,-0.0000
7.2330,1427,1400,1500,-0.0000
7.2381,1428,1400,1500,-0.0000
7.2431,1429,1400,1500,-0.0000
7.2482,1430,1400,1500,-0.0000
7.2532,1431,1400,1500,-0.0000
7.2583,1432,1400,1500,-0.0000
7.2633,1433,1400,1500,-0.0000
7.2684,1434,1400,1500,-0.0000
7.2735,1435,1400,1500,-0.0000
7.2785,1436,1400,1500,-0.0000
7.2836,1437,1400,1500,-0.0000
7.2886,1438,1400,1500,-0.0000
7.2937,1439,1400,1500,-0.0000
7.2988,1440,1400,1500,-0.0000
7.3039,1441,1400,1500,-0.0000
7.3089,1442,1400,1500,-0.0000
7.3140,1443,1400,1500,-0.0000
7.3191,1444,1400,1500,-0.0000
7.3241,1445,1400,1500,-0.0000
