t_s,iteration,psi_imu_deg,psi_enc_deg,phi_yaw_deg,psi_dot_dps,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us,pitch_raw_deg
0.0000,1,0.0604,-0.0000,0.0048,-0.0000,-20.00,73.43,53.43,-20.0604,-0.1003,-0.437208,-0.557232,-0.000446,0.000000,0.120470,1520,16.5093
0.0051,2,0.0604,-0.0000,0.0048,-0.0000,-20.00,73.43,53.43,-20.0604,-0.2006,-0.437654,-0.557232,-0.000892,0.000000,0.120470,1540,16.5093
0.0101,3,0.0604,-0.0000,0.0048,-0.0000,-20.00,73.43,53.43,-20.0604,-0.3009,-0.438100,-0.557232,-0.001337,0.000000,0.120470,1560,16.5093
0.0152,4,0.0604,-0.0000,0.0048,-0.0000,-20.00,73.43,53.43,-20.0604,-0.4012,-0.438546,-0.557232,-0.001783,0.000000,0.120470,1580,16.5093
0.0203,5,0.0604,-0.0000,0.0048,-0.0000,-20.00,73.43,53.43,-20.0604,-0.5015,-0.438991,-0.557232,-0.002229,0.000000,0.120470,1600,16.5093
0.0254,6,0.0604,-0.0000,0.0048,-0.0000,-20.00,73.43,53.43,-20.0604,-0.6018,-0.439437,-0.557232,-0.002675,0.000000,0.120470,1620,16.5093
0.0305,7,0.0604,-0.0000,0.0048,-0.0000,-20.00,73.43,53.43,-20.0604,-0.7021,-0.439883,-0.557232,-0.003121,0.000000,0.120470,1640,16.5093
0.0356,8,0.0604,-0.0000,0.0048,-0.0000,-20.00,73.43,53.43,-20.0604,-0.8024,-0.440329,-0.557232,-0.003566,0.000000,0.120470,1660,16.5093
0.0406,9,0.0604,-0.0000,0.0048,-0.0000,-20.00,73.43,53.43,-20.0604,-0.9027,-0.440775,-0.557232,-0.004012,0.000000,0.120470,1680,16.5093
0.0457,10,0.0604,-0.0000,0.0048,-0.0000,-20.00,73.43,53.43,-20.0604,-1.0030,-0.441220,-0.557232,-0.004458,0.000000,0.120470,1690,16.5093
0.0508,11,0.0604,-0.0000,0.0048,-0.0000,-20.00,73.43,53.43,-20.0604,-1.1033,-0.441666,-0.557232,-0.004904,0.000000,0.120470,1690,16.5093
0.0559,12,0.0604,-0.0000,0.0048,-0.0000,-20.00,73.43,53.43,-20.0604,-1.2036,-0.442112,-0.557232,-0.005349,0.000000,0.120470,1690,16.5093
0.0613,13,0.0604,-0.0000,0.0048,-0.0000,-20.00,73.43,53.43,-20.0604,-1.3039,-0.442558,-0.557232,-0.005795,0.000000,0.120470,1690,16.5093
0.0664,14,0.0604,-0.0000,0.0048,-0.0000,-20.00,73.43,53.43,-20.0604,-1.4042,-0.443003,-0.557232,-0.006241,0.000000,0.120470,1691,16.5093
