t_s,iteration,psi_imu_deg,psi_enc_deg,phi_yaw_deg,psi_dot_dps,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,u_norm,u_p,u_d,u_g,pwm_us,pitch_raw_deg
0.9853,50,-17.4930,-17.4600,0.356,-11.9739,-20.00,73.22,53.22,-2.5070,0.011435,-0.041783,0.053217,0.000000,1470,34.2691
1.0054,51,-17.4930,-17.6400,0.356,-4.0286,-20.00,73.22,53.22,-2.5070,-0.023878,-0.041783,0.017905,0.000000,1533,34.2691
1.0255,52,-17.4930,-17.6400,0.356,-4.0286,-20.00,73.22,53.22,-2.5070,-0.023878,-0.041783,0.017905,0.000000,1533,34.2691
1.0456,53,-17.5876,-17.4600,0.3652,3.4691,-20.00,73.22,53.22,-2.4124,-0.055624,-0.040206,-0.015418,0.000000,1545,34.3637
1.0657,54,-17.5876,-17.2800,0.3652,3.4691,-20.00,73.22,53.22,-2.4124,-0.055624,-0.040206,-0.015418,0.000000,1545,34.3637
1.0858,55,-17.3086,-17.1000,0.3538,3.4691,-20.00,73.22,53.22,-2.6914,-0.060274,-0.044856,-0.015418,0.000000,1547,34.0847
1.1058,56,-17.3086,-16.9200,0.3538,9.6239,-20.00,73.22,53.22,-2.6914,-0.087629,-0.044856,-0.042773,0.000000,1557,34.0847
1.1260,57,-17.3086,-16.7400,0.3538,9.6239,-20.00,73.22,53.22,-2.6914,-0.087629,-0.044856,-0.042773,0.000000,1557,34.0847
1.1461,58,-16.7540,-16.3800,0.3382,14.3239,-20.00,73.22,53.22,-3.2460,-0.117762,-0.054100,-0.063662,0.000000,1569,33.5301
1.1663,59,-16.7540,-16.2000,0.3382,14.3239,-20.00,73.22,53.22,-3.2460,-0.117762,-0.054100,-0.063662,0.000000,1569,33.5301
1.1864,60,-15.9859,-15.6600,0.3271,14.3239,-20.00,73.22,53.22,-4.0141,-0.130564,-0.066902,-0.063662,0.000000,1573,32.762
1.2065,61,-15.9859,-15.3000,0.3271,17.1216,-20.00,73.22,53.22,-4.0141,-0.142998,-0.066902,-0.076096,0.000000,1578,32.762
1.2267,62,-15.9859,-15.1200,0.3271,17.1216,-20.00,73.22,53.22,-4.0141,-0.142998,-0.066902,-0.076096,0.000000,1578,32.762
1.2468,63,-15.0787,-14.5800,0.3013,19.5835,-20.00,73.22,53.22,-4.9213,-0.169060,-0.082022,-0.087038,0.000000,1588,31.8547
1.2669,64,-15.0787,-14.2200,0.3013,19.5835,-20.00,73.22,53.22,-4.9213,-0.169060,-0.082022,-0.087038,0.000000,1588,31.8547
1.2870,65,-14.0763,-13.8600,0.2874,19.5835,-20.00,73.22,53.22,-5.9237,-0.185766,-0.098728,-0.087038,0.000000,1594,30.8524
1.3071,66,-14.0763,-13.3200,0.2874,20.9264,-20.00,73.22,53.22,-5.9237,-0.191734,-0.098728,-0.093006,0.000000,1596,30.8524
1.3271,67,-14.0763,-12.9600,0.2874,20.9264,-20.00,73.22,53.22,-5.9237,-0.191734,-0.098728,-0.093006,0.000000,1596,30.8524
1.3473,68,-13.0296,-12.6000,0.2454,20.9264,-20.00,73.22,53.22,-6.9704,-0.209179,-0.116173,-0.093006,0.000000,1603,29.8057
1.3674,69,-13.0296,-12.2400,0.2454,20.9264,-20.00,73.22,53.22,-6.9704,-0.209179,-0.116173,-0.093006,0.000000,1603,29.8057
1.3875,70,-12.0469,-11.8800,0.224,20.9264,-20.00,73.22,53.22,-7.9531,-0.225557,-0.132551,-0.093006,0.000000,1609,28.823
1.4076,71,-12.0469,-11.5200,0.224,18.3526,-20.00,73.22,53.22,-7.9531,-0.214118,-0.132551,-0.081567,0.000000,1605,28.823
1.4278,72,-12.0469,-11.1600,0.224,18.3526,-20.00,73.22,53.22,-7.9531,-0.214118,-0.132551,-0.081567,0.000000,1605,28.823
1.4479,73,-11.2142,-10.9800,0.2009,13.3168,-20.00,73.22,53.22,-8.7858,-0.205615,-0.146429,-0.059186,0.000000,1602,27.9903
1.4680,74,-11.2142,-10.8000,0.2009,13.3168,-20.00,73.22,53.22,-8.7858,-0.205615,-0.146429,-0.059186,0.000000,1602,27.9903
1.4881,75,-10.6180,-10.4400,0.196,13.3168,-20.00,73.22,53.22,-9.3820,-0.215553,-0.156367,-0.059186,0.000000,1605,27.3941
1.5081,76,-10.6180,-10.4400,0.196,10.1834,-20.00,73.22,53.22,-9.3820,-0.201627,-0.156367,-0.045260,0.000000,1600,27.3941
1.5282,77,-10.6180,-10.2600,0.196,10.1834,-20.00,73.22,53.22,-9.3820,-0.201627,-0.156367,-0.045260,0.000000,1600,27.3941
1.5483,78,-10.1951,-10.2600,0.1605,1.9024,-20.00,73.22,53.22,-9.8049,-0.171871,-0.163415,-0.008455,0.000000,1589,26.9711
1.5683,79,-10.1951,-10.2600,0.1605,1.9024,-20.00,73.22,53.22,-9.8049,-0.171871,-0.163415,-0.008455,0.000000,1589,26.9711
1.5884,80,-10.1235,-10.2600,0.151,1.9024,-20.00,73.22,53.22,-9.8765,-0.173064,-0.164609,-0.008455,0.000000,1589,26.8995
1.6085,81,-10.1235,-10.2600,0.151,-1.0072,-20.00,73.22,53.22,-9.8765,-0.160133,-0.164609,0.004476,0.000000,1585,26.8995
1.6286,82,-10.1235,-10.4400,0.151,-1.0072,-20.00,73.22,53.22,-9.8765,-0.160133,-0.164609,0.004476,0.000000,1585,26.8995
1.6487,83,-10.2610,-10.6200,0.1475,-6.0429,-20.00,73.22,53.22,-9.7390,-0.135460,-0.162317,0.026857,0.000000,1575,27.0371
1.6687,84,-10.2610,-10.6200,0.1475,-6.0429,-20.00,73.22,53.22,-9.7390,-0.135460,-0.162317,0.026857,0.000000,1575,27.0371
1.6888,85,-10.5974,-10.8000,0.1521,-6.0429,-20.00,73.22,53.22,-9.4026,-0.129853,-0.156711,0.026857,0.000000,1573,27.3734
1.7089,86,-10.5974,-10.9800,0.1521,-7.7215,-20.00,73.22,53.22,-9.4026,-0.122393,-0.156711,0.034318,0.000000,1570,27.3734
1.7290,87,-10.5974,-11.1600,0.1521,-7.7215,-20.00,73.22,53.22,-9.4026,-0.122393,-0.156711,0.034318,0.000000,1570,27.3734
1.7491,88,-11.0009,-11.3400,0.1539,-7.8334,-20.00,73.22,53.22,-8.9991,-0.115170,-0.149985,0.034815,0.000000,1568,27.777
1.7691,89,-11.0009,-11.5200,0.1539,-7.8334,-20.00,73.22,53.22,-8.9991,-0.115170,-0.149985,0.034815,0.000000,1568,27.777
1.7892,90,-11.4086,-11.7000,0.1632,-7.8334,-20.00,73.22,53.22,-8.5914,-0.108375,-0.143190,0.034815,0.000000,1565,28.1847
1.8093,91,-11.4086,-11.8800,0.1632,-7.9453,-20.00,73.22,53.22,-8.5914,-0.107877,-0.143190,0.035313,0.000000,1565,28.1847
1.8294,92,-11.4086,-11.8800,0.1632,-7.9453,-20.00,73.22,53.22,-8.5914,-0.107877,-0.143190,0.035313,0.000000,1565,28.1847
1.8494,93,-11.7767,-12.0600,0.1701,-6.1548,-20.00,73.22,53.22,-8.2233,-0.109700,-0.137054,0.027355,0.000000,1566,28.5528
1.8695,94,-11.7767,-12.0600,0.1701,-6.1548,-20.00,73.22,53.22,-8.2233,-0.109700,-0.137054,0.027355,0.000000,1566,28.5528
1.8896,95,-12.0823,-12.2400,0.1736,-6.1548,-20.00,73.22,53.22,-7.9177,-0.104607,-0.131962,0.027355,0.000000,1564,28.8584
1.9097,96,-12.0823,-12.2400,0.1736,-4.7000,-20.00,73.22,53.22,-7.9177,-0.111073,-0.131962,0.020889,0.000000,1566,28.8584
1.9298,97,-12.0823,-12.4200,0.1736,-4.7000,-20.00,73.22,53.22,-7.9177,-0.111073,-0.131962,0.020889,0.000000,1566,28.8584
1.9499,98,-12.2873,-12.4200,0.1789,-2.2381,-20.00,73.22,53.22,-7.7127,-0.118597,-0.128544,0.009947,0.000000,1569,29.0634
1.9699,99,-12.2873,-12.4200,0.1789,-2.2381,-20.00,73.22,53.22,-7.7127,-0.118597,-0.128544,0.009947,0.000000,1569,29.0634
1.9900,100,-12.3540,-12.4200,0.1901,-2.2381,-20.00,73.22,53.22,-7.6460,-0.117486,-0.127433,0.009947,0.000000,1569,29.1301
2.0101,101,-12.3540,-12.4200,0.1901,0.5595,-20.00,73.22,53.22,-7.6460,-0.129920,-0.127433,-0.002487,0.000000,1573,29.1301
2.0302,102,-12.3540,-12.4200,0.1901,0.5595,-20.00,73.22,53.22,-7.6460,-0.129920,-0.127433,-0.002487,0.000000,1573,29.1301
2.0503,103,-12.2812,-12.2400,0.1816,2.3500,-20.00,73.22,53.22,-7.7188,-0.139092,-0.128647,-0.010445,0.000000,1577,29.0572
2.0705,104,-12.2812,-12.2400,0.1816,2.3500,-20.00,73.22,53.22,-7.7188,-0.139092,-0.128647,-0.010445,0.000000,1577,29.0572
2.0905,105,-12.1323,-12.2400,0.1814,2.3500,-20.00,73.22,53.22,-7.8677,-0.141573,-0.131129,-0.010445,0.000000,1578,28.9083
2.1106,106,-12.1323,-12.0600,0.1814,3.1334,-20.00,73.22,53.22,-7.8677,-0.145055,-0.131129,-0.013926,0.000000,1579,28.9083
2.1307,107,-12.1323,-12.0600,0.1814,3.1334,-20.00,73.22,53.22,-7.8677,-0.145055,-0.131129,-0.013926,0.000000,1579,28.9083
2.1508,108,-11.9640,-11.8800,0.1886,3.2453,-20.00,73.22,53.22,-8.0360,-0.148357,-0.133933,-0.014423,0.000000,1580,28.7401
2.1709,109,-11.9640,-11.8800,0.1886,3.2453,-20.00,73.22,53.22,-8.0360,-0.148357,-0.133933,-0.014423,0.000000,1580,28.7401
2.1909,110,-11.8162,-11.8800,0.1911,3.2453,-20.00,73.22,53.22,-8.1838,-0.150819,-0.136396,-0.014423,0.000000,1581,28.5923
2.2110,111,-11.8162,-11.8800,0.1911,2.4619,-20.00,73.22,53.22,-8.1838,-0.147338,-0.136396,-0.010942,0.000000,1580,28.5923
2.2311,112,-11.8162,-11.7000,0.1911,2.4619,-20.00,73.22,53.22,-8.1838,-0.147338,-0.136396,-0.010942,0.000000,1580,28.5923
2.2512,113,-11.7237,-11.7000,0.1852,1.5667,-20.00,73.22,53.22,-8.2763,-0.144902,-0.137939,-0.006963,0.000000,1579,28.4997
2.2713,114,-11.7237,-11.7000,0.1852,1.5667,-20.00,73.22,53.22,-8.2763,-0.144902,-0.137939,-0.006963,0.000000,1579,28.4997
2.2913,115,-11.7128,-11.7000,0.1823,1.5667,-20.00,73.22,53.22,-8.2872,-0.145083,-0.138120,-0.006963,0.000000,1579,28.4888
2.3114,116,-11.7128,-11.7000,0.1823,-0.5595,-20.00,73.22,53.22,-8.2872,-0.135634,-0.138120,0.002487,0.000000,1575,28.4888
2.3315,117,-11.7128,-11.7000,0.1823,-0.5595,-20.00,73.22,53.22,-8.2872,-0.135634,-0.138120,0.002487,0.000000,1575,28.4888
2.3516,118,-11.7793,-11.8800,0.193,-1.6786,-20.00,73.22,53.22,-8.2207,-0.129552,-0.137012,0.007460,0.000000,1573,28.5553
2.3717,119,-11.7793,-11.8800,0.193,-1.6786,-20.00,73.22,53.22,-8.2207,-0.129552,-0.137012,0.007460,0.000000,1573,28.5553
2.3917,120,-11.9022,-11.8800,0.1834,-1.6786,-20.00,73.22,53.22,-8.0978,-0.127503,-0.134963,0.007460,0.000000,1572,28.6783
2.4118,121,-11.9022,-11.8800,0.1834,-1.9024,-20.00,73.22,53.22,-8.0978,-0.126508,-0.134963,0.008455,0.000000,1572,28.6783
2.4319,122,-11.9022,-11.8800,0.1834,-1.9024,-20.00,73.22,53.22,-8.0978,-0.126508,-0.134963,0.008455,0.000000,1572,28.6783
2.4520,123,-12.0196,-12.0600,0.1851,-1.4548,-20.00,73.22,53.22,-7.9804,-0.126541,-0.133007,0.006466,0.000000,1572,28.7957
2.4721,124,-12.0196,-12.0600,0.1851,-1.4548,-20.00,73.22,53.22,-7.9804,-0.126541,-0.133007,0.006466,0.000000,1572,28.7957
2.4921,125,-12.1123,-12.0600,0.1913,-1.4548,-20.00,73.22,53.22,-7.8877,-0.124996,-0.131462,0.006466,0.000000,1571,28.8884
2.5122,126,-12.1123,-12.0600,0.1913,-0.1119,-20.00,73.22,53.22,-7.8877,-0.130964,-0.131462,0.000497,0.000000,1574,28.8884
2.5323,127,-12.1123,-12.0600,0.1913,-0.1119,-20.00,73.22,53.22,-7.8877,-0.130964,-0.131462,0.000497,0.000000,1574,28.8884
2.5524,128,-12.1423,-11.8800,0.1899,0.5595,-20.00,73.22,53.22,-7.8577,-0.133449,-0.130962,-0.002487,0.000000,1575,28.9183
2.5724,129,-12.1423,-11.8800,0.1899,0.5595,-20.00,73.22,53.22,-7.8577,-0.133449,-0.130962,-0.002487,0.000000,1575,28.9183
2.5925,130,-12.1328,-11.8800,0.1978,0.5595,-20.00,73.22,53.22,-7.8672,-0.133607,-0.131120,-0.002487,0.000000,1575,28.9089
2.6126,131,-12.1328,-11.8800,0.1978,1.4548,-20.00,73.22,53.22,-7.8672,-0.137586,-0.131120,-0.006466,0.000000,1576,28.9089
2.6327,132,-12.1328,-11.8800,0.1978,1.4548,-20.00,73.22,53.22,-7.8672,-0.137586,-0.131120,-0.006466,0.000000,1576,28.9089
2.6528,133,-12.1014,-11.8800,0.1997,0.8952,-20.00,73.22,53.22,-7.8986,-0.135622,-0.131643,-0.003979,0.000000,1575,28.8775
2.6728,134,-12.1014,-11.8800,0.1997,0.8952,-20.00,73.22,53.22,-7.8986,-0.135622,-0.131643,-0.003979,0.000000,1575,28.8775
2.6929,135,-12.1114,-11.8800,0.1891,-0.1119,-20.00,73.22,53.22,-7.8886,-0.130979,-0.131477,0.000497,0.000000,1574,28.8875
2.7130,136,-12.1114,-11.8800,0.1891,-0.1119,-20.00,73.22,53.22,-7.8886,-0.130979,-0.131477,0.000497,0.000000,1574,28.8875
2.7331,137,-12.1114,-11.8800,0.1891,-0.1119,-20.00,73.22,53.22,-7.8886,-0.130979,-0.131477,0.000497,0.000000,1574,28.9245
2.7531,138,-12.1484,-11.8800,0.1873,-0.7833,-20.00,73.22,53.22,-7.8516,-0.127378,-0.130859,0.003482,0.000000,1572,28.9245
2.7732,139,-12.1484,-11.8800,0.1873,-0.7833,-20.00,73.22,53.22,-7.8516,-0.127378,-0.130859,0.003482,0.000000,1572,28.9245
2.7936,140,-12.2193,-11.8800,0.1876,-1.0072,-20.00,73.22,53.22,-7.7807,-0.125201,-0.129678,0.004476,0.000000,1571,28.9954
2.8137,141,-12.2193,-11.8800,0.1876,-1.0072,-20.00,73.22,53.22,-7.7807,-0.125201,-0.129678,0.004476,0.000000,1571,28.9954
2.8338,142,-12.3012,-11.8800,0.1909,-1.0072,-20.00,73.22,53.22,-7.6988,-0.123837,-0.128313,0.004476,0.000000,1571,29.0773
2.8539,143,-12.3012,-11.8800,0.1909,-0.5595,-20.00,73.22,53.22,-7.6988,-0.125827,-0.128313,0.002487,0.000000,1572,29.0773
2.8739,144,-12.3012,-11.8800,0.1909,-0.5595,-20.00,73.22,53.22,-7.6988,-0.125827,-0.128313,0.002487,0.000000,1572,29.0773
2.8940,145,-12.3536,-11.8800,0.1929,0.1119,-20.00,73.22,53.22,-7.6464,-0.127938,-0.127441,-0.000497,0.000000,1572,29.1296
2.9141,146,-12.3536,-11.8800,0.1929,0.1119,-20.00,73.22,53.22,-7.6464,-0.127938,-0.127441,-0.000497,0.000000,1572,29.1296
2.9342,147,-12.3741,-11.8800,0.1994,0.1119,-20.00,73.22,53.22,-7.6259,-0.127596,-0.127099,-0.000497,0.000000,1572,29.1501
2.9543,148,-12.3741,-11.8800,0.1994,0.7833,-20.00,73.22,53.22,-7.6259,-0.130580,-0.127099,-0.003482,0.000000,1573,29.1501
2.9743,149,-12.3741,-11.8800,0.1994,0.7833,-20.00,73.22,53.22,-7.6259,-0.130580,-0.127099,-0.003482,0.000000,1573,29.1501
2.9944,150,-12.3579,-11.8800,0.1935,0.8952,-20.00,73.22,53.22,-7.6421,-0.131348,-0.127369,-0.003979,0.000000,1574,29.1339
3.0145,151,-12.3579,-11.8800,0.1935,0.8952,-20.00,73.22,53.22,-7.6421,-0.131348,-0.127369,-0.003979,0.000000,1574,29.1339
3.0346,152,-12.3531,-11.8800,0.1878,0.8952,-20.00,73.22,53.22,-7.6469,-0.131427,-0.127448,-0.003979,0.000000,1574,29.1292
3.0547,153,-12.3531,-11.8800,0.1878,0.4476,-20.00,73.22,53.22,-7.6469,-0.129438,-0.127448,-0.001989,0.000000,1573,29.1292
3.0747,154,-12.3531,-11.8800,0.1878,0.4476,-20.00,73.22,53.22,-7.6469,-0.129438,-0.127448,-0.001989,0.000000,1573,29.1292
3.0948,155,-12.3545,-11.8800,0.1873,-0.4476,-20.00,73.22,53.22,-7.6455,-0.125436,-0.127425,0.001989,0.000000,1572,29.1306
3.1149,156,-12.3545,-11.8800,0.1873,-0.4476,-20.00,73.22,53.22,-7.6455,-0.125436,-0.127425,0.001989,0.000000,1572,29.1306
3.1350,157,-12.3902,-11.8800,0.1861,-0.4476,-20.00,73.22,53.22,-7.6098,-0.124841,-0.126830,0.001989,0.000000,1571,29.1663
3.1551,158,-12.3902,-11.8800,0.1861,-0.6714,-20.00,73.22,53.22,-7.6098,-0.123846,-0.126830,0.002984,0.000000,1571,29.1663
3.1751,159,-12.3902,-11.8800,0.1861,-0.6714,-20.00,73.22,53.22,-7.6098,-0.123846,-0.126830,0.002984,0.000000,1571,29.1663
3.1953,160,-12.4355,-11.8800,0.1884,-0.4476,-20.00,73.22,53.22,-7.5645,-0.124086,-0.126075,0.001989,0.000000,1571,29.2115
3.2153,161,-12.4355,-11.8800,0.1884,-0.4476,-20.00,73.22,53.22,-7.5645,-0.124086,-0.126075,0.001989,0.000000,1571,29.2115
3.2354,162,-12.4764,-11.8800,0.1902,-0.4476,-20.00,73.22,53.22,-7.5236,-0.123403,-0.125393,0.001989,0.000000,1571,29.2525
3.2555,163,-12.4764,-11.8800,0.1902,-0.1119,-20.00,73.22,53.22,-7.5236,-0.124895,-0.125393,0.000497,0.000000,1571,29.2525
3.2756,164,-12.4764,-11.8800,0.1902,-0.1119,-20.00,73.22,53.22,-7.5236,-0.124895,-0.125393,0.000497,0.000000,1571,29.2525
3.2957,165,-12.4970,-11.8800,0.1968,0.4476,-20.00,73.22,53.22,-7.5030,-0.127040,-0.125051,-0.001989,0.000000,1572,29.273
3.3158,166,-12.4970,-11.8800,0.1968,0.4476,-20.00,73.22,53.22,-7.5030,-0.127040,-0.125051,-0.001989,0.000000,1572,29.273
3.3358,167,-12.4970,-11.8800,0.1968,0.4476,-20.00,73.22,53.22,-7.5030,-0.127040,-0.125051,-0.001989,0.000000,1572,29.273
3.3559,168,-12.4970,-11.8800,0.1968,0.4476,-20.00,73.22,53.22,-7.5030,-0.127040,-0.125051,-0.001989,0.000000,1572,29.273
3.3760,169,-12.4970,-11.8800,0.1968,0.4476,-20.00,73.22,53.22,-7.5030,-0.127040,-0.125051,-0.001989,0.000000,1572,29.273
3.3961,170,-12.4808,-11.8800,0.1908,0.5595,-20.00,73.22,53.22,-7.5192,-0.127808,-0.125321,-0.002487,0.000000,1572,29.2568
3.4162,171,-12.4808,-11.8800,0.1908,0.5595,-20.00,73.22,53.22,-7.5192,-0.127808,-0.125321,-0.002487,0.000000,1572,29.2568
3.4363,172,-12.4822,-11.8800,0.2017,0.5595,-20.00,73.22,53.22,-7.5178,-0.127783,-0.125296,-0.002487,0.000000,1572,29.2583
3.4563,173,-12.4822,-11.8800,0.2017,0.4476,-20.00,73.22,53.22,-7.5178,-0.127286,-0.125296,-0.001989,0.000000,1572,29.2583
3.4764,174,-12.4822,-11.8800,0.2017,0.4476,-20.00,73.22,53.22,-7.5178,-0.127286,-0.125296,-0.001989,0.000000,1572,29.2583
3.4965,175,-12.4808,-11.8800,0.1908,-0.1119,-20.00,73.22,53.22,-7.5192,-0.124823,-0.125321,0.000497,0.000000,1571,29.2568
