wall,t,tgt,ref,angle,err,u,pwm,dir,held,P,I,D,gz
1786720477.3528311,1.0200003980003203,0.0,0.0,2.8896562038213744,-2.8896562038213744,-0.07902201489039608,1430.0,1,1,-0.07060762101030865,-0.00015228343220940525,-0.008262110447878014,0.005859375
1786720477.372753,1.0400004440002704,0.0,0.0,2.8896562038213744,-2.8896562038213744,-0.07758037362166927,1430.0,1,1,-0.07060762101030865,-0.00015228343220940525,-0.006820469179151206,0.00390625
1786720477.3908443,1.060000398000284,0.0,0.0,2.8896562038213744,-2.8896562038213744,-0.07700371711417854,1430.0,1,1,-0.07060762101030865,-0.00015228343220940525,-0.006243812671660483,0.00390625
1786720477.413886,1.0800004070001705,0.0,0.0,2.9140475796557155,-2.9140475796557155,-0.07385342325554314,1430.0,1,1,-0.07120361475466953,-0.00015228343220940525,-0.0024975250686641933,0.0
1786720477.4318054,1.1000003789999937,0.0,0.0,2.9140475796557155,-2.9140475796557155,-0.07235490821434462,1430.0,1,1,-0.07120361475466953,-0.00015228343220940525,-0.0009990100274656773,0.0
1786720477.4531415,1.1200005000000601,0.0,0.0,2.924956645725132,-2.924956645725132,-0.0720220609675857,1430.0,1,1,-0.07147017352439003,-0.00015228343220940525,-0.00039960401098627094,0.0
1786720477.472875,1.1400003980002111,0.0,0.0,2.924956645725132,-2.924956645725132,-0.07002448606099394,1430.0,1,1,-0.07147017352439003,-0.00015228343220940525,0.0015979708956054915,-0.001953125
1786720477.4918578,1.1600003329999709,0.0,0.0,2.924956645725132,-2.924956645725132,-0.06922545609835724,1430.0,1,1,-0.07147017352439003,-0.00015228343220940525,0.0023970008582421968,-0.001953125
1786720477.5138829,1.1800002500003757,0.0,0.0,2.9318324452030424,-2.9318324452030424,-0.06731603908873758,1430.0,1,1,-0.07163818099982505,-0.00015228343220940525,0.004474425343296879,-0.00390625
1786720477.5318024,1.2000002590002623,0.0,0.0,2.9318324452030424,-2.9318324452030424,-0.0664850692947157,1430.0,1,1,-0.07163818099982505,-0.00015228343220940525,0.005305395137318752,-0.00390625
1786720477.5537164,1.2200004169999374,0.0,0.0,2.9315999747761907,-2.9315999747761907,-0.06614700105300005,1430.0,1,1,-0.07163250067571814,-0.00015228343220940525,0.0056377830549275,-0.00390625
1786720477.573196,1.2400003699999615,0.0,0.0,2.9315999747761907,-2.9315999747761907,-0.06952967088595655,1430.0,1,1,-0.07163250067571814,-0.00015228343220940525,0.002255113221971,0.0
1786720477.5919526,1.2600002870003664,0.0,0.0,2.9315999747761907,-2.9315999747761907,-0.07088273881913915,1430.0,1,1,-0.07163250067571814,-0.00015228343220940525,0.0009020452887884001,0.0
1786720477.6147785,1.2800005740000415,0.0,0.0,2.938821349728471,-2.938821349728471,-0.07160041746962587,1430.0,1,1,-0.07180895215293182,-0.00015228343220940525,0.00036081811551536003,0.0
1786720477.631994,1.3000007130003723,0.0,0.0,2.938821349728471,-2.938821349728471,-0.07181690833893509,1430.0,1,1,-0.07180895215293182,-0.00015228343220940525,0.00014432724620614402,0.0
1786720477.6537821,1.320000593000259,0.0,0.0,2.9564926446306288,-2.9564926446306288,-0.07233529587744572,1430.0,1,1,-0.07224074334371877,-0.00015228343220940525,5.7730898482457615e-05,0.0
1786720477.6728196,1.3400004909999552,0.0,0.0,2.9564926446306288,-2.9564926446306288,-0.0741277469165352,1430.0,1,1,-0.07224074334371877,-0.00015228343220940525,-0.0017347201406070168,0.001953125
1786720477.6919525,1.3600005739999688,0.0,0.0,2.9564926446306288,-2.9564926446306288,-0.07484472733217098,1430.0,1,1,-0.07224074334371877,-0.00015228343220940525,-0.002451700556242807,0.001953125
1786720477.7138777,1.3800002689999928,0.0,0.0,2.9665568514029417,-2.9665568514029417,-0.07361962196111503,1430.0,1,1,-0.07248665830640849,-0.00015228343220940525,-0.0009806802224971228,0.0
1786720477.7318325,1.4000004819999958,0.0,0.0,2.9665568514029417,-2.9665568514029417,-0.07303121382761675,1430.0,1,1,-0.07248665830640849,-0.00015228343220940525,-0.00039227208899884913,0.0
1786720477.7545123,1.4200004730000728,0.0,0.0,2.970356865447428,-2.970356865447428,-0.07288870243359509,1430.0,1,1,-0.07257951016578613,-0.00015228343220940525,-0.00015690883559953966,0.0
1786720477.7727938,1.4400002410002344,0.0,0.0,2.970356865447428,-2.970356865447428,-0.07103674463223536,1430.0,1,1,-0.07257951016578613,-0.00015228343220940525,0.001695048965760184,-0.001953125
1786720477.7918198,1.4600002690003748,0.0,0.0,2.970356865447428,-2.970356865447428,-0.07029596151169147,1430.0,1,1,-0.07257951016578613,-0.00015228343220940525,0.0024358320863040735,-0.001953125
1786720477.8138032,1.480000352999923,0.0,0.0,2.977465868884707,-2.977465868884707,-0.07017335398659647,1430.0,1,1,-0.07275321588890868,-0.00015228343220940525,0.002732145334521629,-0.001953125
1786720477.8317955,1.500000380000074,0.0,0.0,2.977465868884707,-2.977465868884707,-0.07005482868730943,1430.0,1,1,-0.07275321588890868,-0.00015228343220940525,0.002850670633808652,-0.001953125
1786720477.8528316,1.520000371000151,0.0,0.0,2.9842204146530946,-2.9842204146530946,-0.07017246325598364,1430.0,1,1,-0.0729182605772977,-0.00015228343220940525,0.0028980807535234606,-0.001953125
1786720477.872754,1.540000362000228,0.0,0.0,2.9842204146530946,-2.9842204146530946,-0.07015349920809771,1430.0,1,1,-0.0729182605772977,-0.00015228343220940525,0.0029170448014093843,-0.001953125
1786720477.8907812,1.5600004080001781,0.0,0.0,2.9842204146530946,-2.9842204146530946,-0.07014591358894336,1430.0,1,1,-0.0729182605772977,-0.00015228343220940525,0.002924630420563754,-0.001953125
1786720477.9139187,1.5800005470000542,0.0,0.0,2.998439433242254,-2.998439433242254,-0.07224812800837796,1430.0,1,1,-0.07326569674439405,-0.00015228343220940525,0.0011698521682255015,0.0
1786720477.931817,1.6000003160002052,0.0,0.0,2.998439433242254,-2.998439433242254,-0.07295003930931326,1430.0,1,1,-0.07326569674439405,-0.00015228343220940525,0.0004679408672902006,0.0
1786720477.9528573,1.6200003440003456,0.0,0.0,3.0125388131839372,-3.0125388131839372,-0.07357531667314822,1430.0,1,1,-0.07361020958785489,-0.00015228343220940525,0.00018717634691608023,0.0
1786720477.9727998,1.6400002790001054,0.0,0.0,3.0125388131839372,-3.0125388131839372,-0.07544543498129787,1430.0,1,1,-0.07361020958785489,-0.00015228343220940525,-0.0016829419612335679,0.001953125
1786720477.991769,1.6600003250000555,0.0,0.0,3.0125388131839372,-3.0125388131839372,-0.07619348230455772,1430.0,1,1,-0.07361020958785489,-0.00015228343220940525,-0.0024309892844934272,0.001953125
1786720478.0138624,1.6800002980003228,0.0,0.0,3.0192922040960752,-3.0192922040960757,-0.07314209270378917,1430.0,1,1,-0.07377522605778239,-0.00015228343220940525,0.000785416786202629,-0.001953125
1786720478.0317764,1.7000003260000085,0.0,0.0,3.0192922040960752,-3.0192922040960757,-0.07185553027551075,1430.0,1,1,-0.07377522605778239,-0.00015228343220940525,0.0020719792144810517,-0.001953125
1786720478.0528195,1.7200003719999586,0.0,0.0,3.019285370953469,-3.019285370953469,-0.07134073833902795,1430.0,1,1,-0.07377505909261095,-0.00015228343220940525,0.0025866041857924207,-0.001953125
1786720478.0728748,1.7400003440002365,0.0,0.0,3.019285370953469,-3.019285370953469,-0.06937707585050339,1430.0,1,1,-0.07377505909261095,-0.00015228343220940525,0.0045502666743169684,-0.00390625
1786720478.0920033,1.760000391000176,0.0,0.0,3.019285370953469,-3.019285370953469,-0.06859161085509358,1430.0,1,1,-0.07377505909261095,-0.00015228343220940525,0.005335731669726788,-0.00390625
1786720478.1148183,1.7800006219999887,0.0,0.0,3.026513282964487,-3.026513282964487,-0.07196966106462105,1430.0,1,1,-0.07395167030030235,-0.00015228343220940525,0.0021342926678907153,0.0
1786720478.131844,1.8000002799999493,0.0,0.0,3.026513282964487,-3.026513282964487,-0.07325023666535548,1430.0,1,1,-0.07395167030030235,-0.00015228343220940525,0.0008537170671562861,0.0
1786720478.1531782,1.8200003820002166,0.0,0.0,3.026390727791579,-3.026390727791579,-0.07375947231785361,1430.0,1,1,-0.07394867571250671,-0.00015228343220940525,0.00034148682686251444,0.0
1786720478.1728113,1.8400003540000398,0.0,0.0,3.026390727791579,-3.026390727791579,-0.07396436441397111,1430.0,1,1,-0.07394867571250671,-0.00015228343220940525,0.0001365947307450058,0.0
1786720478.1920097,1.86000062300036,0.0,0.0,3.026390727791579,-3.026390727791579,-0.07404632125241813,1430.0,1,1,-0.07394867571250671,-0.00015228343220940525,5.463789229800232e-05,0.0
1786720478.2139094,1.8800005030002467,0.0,0.0,3.033386220780443,-3.0333862207804434,-0.07600784862743512,1430.0,1,1,-0.07411960785214491,-0.00015228343220940525,-0.001735957343080799,0.001953125
1786720478.2318048,1.9000002709999535,0.0,0.0,3.033386220780443,-3.0333862207804434,-0.07672408672158665,1430.0,1,1,-0.07411960785214491,-0.00015228343220940525,-0.0024521954372323197,0.001953125
1786720478.2536998,1.920000299000094,0.0,0.0,3.040498193025684,-3.040498193025684,-0.0771843602240331,1430.0,1,1,-0.07429338611693077,-0.00015228343220940525,-0.002738690674892928,0.001953125
1786720478.272822,1.9400002720003613,0.0,0.0,3.040498193025684,-3.040498193025684,-0.07378333331909735,1430.0,1,1,-0.07429338611693077,-0.00015228343220940525,0.0006623362300428287,-0.001953125
1786720478.2918806,1.9600003370001104,0.0,0.0,3.040498193025684,-3.040498193025684,-0.07242292255712306,1430.0,1,1,-0.07429338611693077,-0.00015228343220940525,0.0020227469920171314,-0.001953125
1786720478.3138783,1.9800003089999336,0.0,0.0,3.036956066568365,-3.036956066568365,-0.07179220777545024,1430.0,1,1,-0.07420683564004768,-0.00015228343220940525,0.0025669112968068524,-0.001953125
1786720478.3318062,2.000000244000148,0.0,0.0,3.036956066568365,-3.036956066568365,-0.07157454205353435,1430.0,1,1,-0.07420683564004768,-0.00015228343220940525,0.002784577018722741,-0.001953125
1786720478.3528316,2.0200002910000876,0.0,0.0,3.033270185445531,-3.033270185445531,-0.0713974126987652,1430.0,1,1,-0.07411677257404489,-0.00015228343220940525,0.0028716433074890964,-0.001953125
1786720478.372758,2.0400003560002915,0.0,0.0,3.033270185445531,-3.033270185445531,-0.07487821118325866,1430.0,1,1,-0.07411677257404489,-0.00015228343220940525,-0.0006091551770043613,0.001953125
1786720478.3919485,2.0600002539999878,0.0,0.0,3.033270185445531,-3.033270185445531,-0.07627053057705604,1430.0,1,1,-0.07411677257404489,-0.00015228343220940525,-0.0020014745708017445,0.001953125
1786720478.4140105,2.0800003190001917,0.0,0.0,3.037072134210888,-3.037072134210888,-0.07516254496810165,1430.0,1,1,-0.07420967170757155,-0.00015228343220940525,-0.0008005898283206978,0.0
1786720478.4317894,2.1000002539999514,0.0,0.0,3.037072134210888,-3.037072134210888,-0.07468219107110924,1430.0,1,1,-0.07420967170757155,-0.00015228343220940525,-0.00032023593132827913,0.0
1786720478.4521787,2.1200003190001553,0.0,0.0,3.044067157311389,-3.044067157311389,-0.07466097017041179,1430.0,1,1,-0.07438059236567107,-0.00015228343220940525,-0.00012809437253131166,0.0
1786720478.4727879,2.140000291999968,0.0,0.0,3.044067157311389,-3.044067157311389,-0.07458411354689301,1430.0,1,1,-0.07438059236567107,-0.00015228343220940525,-5.123774901252466e-05,0.0
1786720478.491869,2.1600003200001083,0.0,0.0,3.044067157311389,-3.044067157311389,-0.0745533708974855,1430.0,1,1,-0.07438059236567107,-0.00015228343220940525,-2.0495099605009868e-05,0.0
1786720478.5138993,2.1800004220003757,0.0,0.0,3.044067157311389,-3.044067157311389,-0.07454107383772249,1430.0,1,1,-0.07438059236567107,-0.00015228343220940525,-8.198039842003947e-06,0.0
1786720478.5317895,2.2000003570001354,0.0,0.0,3.044067157311389,-3.044067157311389,-0.07453615501381729,1430.0,1,1,-0.07438059236567107,-0.00015228343220940525,-3.279215936801579e-06,0.0
1786720478.5528343,2.220000366000022,0.0,0.0,3.047614452322904,-3.047614452322904,-0.07462086425274192,1430.0,1,1,-0.07446726913415778,-0.00015228343220940525,-1.3116863747206317e-06,0.0
1786720478.5736468,2.240000357000099,0.0,0.0,3.047614452322904,-3.047614452322904,-0.07462007724091708,1430.0,1,1,-0.07446726913415778,-0.00015228343220940525,-5.246745498882527e-07,0.0
1786720478.591907,2.260000441000102,0.0,0.0,3.047614452322904,-3.047614452322904,-0.07461976243618715,1430.0,1,1,-0.07446726913415778,-0.00015228343220940525,-2.0986981995530111e-07,0.0
1786720478.6139035,2.280000283999925,0.0,0.0,3.0474932483246846,-3.0474932483246846,-0.07637448744192546,1430.0,1,1,-0.07446430756178807,-0.00015228343220940525,-0.0017578964479279821,0.001953125
1786720478.6320055,2.300000700000055,0.0,0.0,3.0474932483246846,-3.0474932483246846,-0.07707756207316867,1430.0,1,1,-0.07446430756178807,-0.00015228343220940525,-0.0024609710791711928,0.001953125
1786720478.6538515,2.3200007280001955,0.0,0.0,3.0543666892716317,-3.0543666892716317,-0.07752674177131783,1430.0,1,1,-0.07463225740743994,-0.00015228343220940525,-0.002742200931668477,0.001953125
1786720478.6736195,2.340000515000156,0.0,0.0,3.0543666892716317,-3.0543666892716317,-0.07588142121231674,1430.0,1,1,-0.07463225740743994,-0.00015228343220940525,-0.001096880372667391,0.0
1786720478.691888,2.3600006360002226,0.0,0.0,3.0543666892716317,-3.0543666892716317,-0.0752232929887163,1430.0,1,1,-0.07463225740743994,-0.00015228343220940525,-0.0004387521490669564,0.0
1786720478.7139297,2.380000294000183,0.0,0.0,3.0581683247045817,-3.0581683247045817,-0.07505293317664778,1430.0,1,1,-0.07472514888481159,-0.00015228343220940525,-0.00017550085962678255,0.0
1786720478.7317994,2.4000002840002708,0.0,0.0,3.0581683247045817,-3.0581683247045817,-0.07494763266087172,1430.0,1,1,-0.07472514888481159,-0.00015228343220940525,-7.020034385071302e-05,0.0
1786720478.7528288,2.4200003310002103,0.0,0.0,3.0615953293453515,-3.0615953293453515,-0.07498924997480887,1430.0,1,1,-0.07480888640505917,-0.00015228343220940525,-2.8080137540285214e-05,0.0
1786720478.7728417,2.440000433000023,0.0,0.0,3.0615953293453515,-3.0615953293453515,-0.0767302143922847,1430.0,1,1,-0.07480888640505917,-0.00015228343220940525,-0.0017690445550161138,0.001953125
1786720478.7918015,2.460000331000174,0.0,0.0,3.0615953293453515,-3.0615953293453515,-0.07742660015927502,1430.0,1,1,-0.07480888640505917,-0.00015228343220940525,-0.0024654303220064456,0.001953125
1786720478.8138578,2.480000322000251,0.0,0.0,3.0581683247045817,-3.0581683247045817,-0.07586360444582357,1430.0,1,1,-0.07472514888481159,-0.00015228343220940525,-0.0009861721288025782,0.0
1786720478.8317707,2.500000313000328,0.0,0.0,3.0581683247045817,-3.0581683247045817,-0.07527190116854203,1430.0,1,1,-0.07472514888481159,-0.00015228343220940525,-0.00039446885152103124,0.0
1786720478.8528287,2.5200003220002145,0.0,0.0,3.0615953293453515,-3.0615953293453515,-0.075118957377877,1430.0,1,1,-0.07480888640505917,-0.00015228343220940525,-0.00015778754060841253,0.0
1786720478.8727658,2.5400003130002915,0.0,0.0,3.0615953293453515,-3.0615953293453515,-0.07326647235351194,1430.0,1,1,-0.07480888640505917,-0.00015228343220940525,0.001694697483756635,-0.001953125
1786720478.8918536,2.5600002490000406,0.0,0.0,3.0615953293453515,-3.0615953293453515,-0.07252547834376592,1430.0,1,1,-0.07480888640505917,-0.00015228343220940525,0.002435691493502654,-0.001953125
1786720478.9132025,2.580000332000054,0.0,0.0,3.0651629726812644,-3.0651629726812644,-0.07231625471171543,1430.0,1,1,-0.07489606037690709,-0.00015228343220940525,0.0027320890974010617,-0.001953125
1786720478.9317904,2.600000397000258,0.0,0.0,3.0651629726812644,-3.0651629726812644,-0.07219769567015608,1430.0,1,1,-0.07489606037690709,-0.00015228343220940525,0.0028506481389604247,-0.001953125
1786720478.9529269,2.620000332000018,0.0,0.0,3.061599493872592,-3.061599493872592,-0.0720631998402814,1430.0,1,1,-0.07480898816365615,-0.00015228343220940525,0.00289807175558417,-0.001953125
1786720478.9727755,2.6400002680002217,0.0,0.0,3.061599493872592,-3.061599493872592,-0.07380204289363189,1430.0,1,1,-0.07480898816365615,-0.00015228343220940525,0.0011592287022336681,0.0
1786720478.9917767,2.660000332999971,0.0,0.0,3.061599493872592,-3.061599493872592,-0.0744975801149721,1430.0,1,1,-0.07480898816365615,-0.00015228343220940525,0.0004636914808934673,0.0
1786720479.013175,2.6800003790003757,0.0,0.0,3.061599493872592,-3.061599493872592,-0.07477579500350817,1430.0,1,1,-0.07480898816365615,-0.00015228343220940525,0.00018547659235738695,0.0
1786720479.0317862,2.7000002780000614,0.0,0.0,3.061599493872592,-3.061599493872592,-0.0748870809589226,1430.0,1,1,-0.07480898816365615,-0.00015228343220940525,7.419063694295478e-05,0.0
1786720479.052837,2.720000361000075,0.0,0.0,3.0617363767866834,-3.0617363767866834,-0.07493494002164526,1430.0,1,1,-0.07481233284421303,-0.00015228343220940525,2.9676254777181914e-05,0.0
1786720479.0732474,2.7400004080000144,0.0,0.0,3.0617363767866834,-3.0617363767866834,-0.07495274577451157,1430.0,1,1,-0.07481233284421303,-0.00015228343220940525,1.1870501910872767e-05,0.0
1786720479.0918915,2.760000417000356,0.0,0.0,3.0617363767866834,-3.0617363767866834,-0.07495986807565809,1430.0,1,1,-0.07481233284421303,-0.00015228343220940525,4.748200764349107e-06,0.0
1786720479.1146193,2.7800005379999675,0.0,0.0,3.0614783172521243,-3.0614783172521243,-0.0749564114121548,1430.0,1,1,-0.07480602726025112,-0.00015228343220940525,1.899280305739643e-06,0.0
